analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices,matrix_id,replicate
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.011244536209092012,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.004451977786253447,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.5261624731584623,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.5167826561051282,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.5920774146018042,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.2089185398371486,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.23640110543776646,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.14500060316586882,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.543610420703505,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.5378947188030141,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.5766229666391102,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.19147059229210583,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.21528904273988067,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.16045505112856281,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,structure_effect,17,-0.017447947545042735,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.021112062697885774,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_f1,structure_effect,43,0.015454447962693999,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,electrode_absolute,17,0.10263097174308132,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,electrode_absolute,29,0.09426945287306658,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,electrode_absolute,43,0.0949999501030739,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,electrode_drop,17,-0.009643589721296848,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,electrode_drop,29,-0.010543538004634529,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,electrode_drop,43,-0.015429285243747466,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.10469312031678601,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.0945405670691698,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.09581289138095199,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_drop,17,-0.011705738295001539,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.01081465220073778,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.01624222652162555,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,structure_effect,17,-0.0020621485737046925,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,structure_effect,29,-0.00027111419610324994,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,structure_effect,43,-0.0008129412778780862,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9052545441706464,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9180859797812179,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.913949294346953,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.010946952165360587,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.008183247065367624,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.01249422706514447,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9061336580011906,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9166299063345299,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9184008832762013,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.010067838334816337,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.009639320512055627,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.00804263813589636,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,-0.00087911383054425,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,0.0014560734466880036,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,-0.004451588929248111,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.672130865481816,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.7137722724957444,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7230509294831869,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.06295014751379503,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.03941148904715016,6,1,random_01,1
