analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0004933977664554057,0.0002723522764514298,5,-0.0010266063260980435,3.0082429847493274e-05,2000,0,0.00025619983283584416,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,10,macro_f1,structure_effect,-0.0014431780267798455,0.001033679064359925,5,-0.00315385417446725,0.0003261012347942482,2000,0,0.0012523325693326358,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,10,ece,structure_effect,-0.002182983091346208,0.0011237185416454719,5,-0.0027851581526041097,-0.001055297812009092,2000,0,0.00035818398472776985,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,5,macro_auroc,structure_effect,-0.0019293075101353362,0.0006849376339119966,5,-0.0028803752315420894,-0.0010384192625155064,2000,0,0.0003816339574472598,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,5,macro_f1,structure_effect,-0.007664719101635531,0.0032774838964124177,5,-0.010275096686955702,-0.004831323277233232,2000,0,0.0017050004176926573,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,5,ece,structure_effect,-0.0023203256964326726,0.005086024835284207,5,-0.003628003468211927,-0.0005672101949449787,2000,0,0.00026990747807094677,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.007744450343668862,0.002031092349801004,5,-0.009424813987164207,-0.006144724105986711,2000,0,0.0007492147283502409,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.04014313155909266,0.006860987535533655,5,-0.045370273343172535,-0.03503827245004045,2000,0,0.0010104423261106665,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.020532422904291258,0.012588276664481961,5,0.016643816135299264,0.022999535092286572,2000,0,0.0009672977602966309,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,20,macro_auroc,structure_effect,-3.0097675379092692e-05,8.437164170020268e-05,5,-0.00021145461304270365,0.00014619117646022748,2000,0,9.912842510682046e-05,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,20,macro_f1,structure_effect,-0.0006453960662109015,0.0005826991324227857,5,-0.001346310465493205,7.761917629172547e-05,2000,0,0.0006086409683738728,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,20,ece,structure_effect,-0.0007991616755640724,0.0004629456684132328,5,-0.0010942346397135067,-8.825874831409012e-05,2000,0,0.0005332657381817556,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,15,macro_auroc,structure_effect,-0.00014768775999267624,0.0001493325300158186,5,-0.0004654924259898241,0.00017590366803219902,2000,0,0.00017236359974184611,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,15,macro_f1,structure_effect,-0.0010822075770616113,0.0008065419999096478,5,-0.0021258467834646606,-2.621813888071899e-06,2000,0,0.0010067368188662227,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,15,ece,structure_effect,-0.001329267065154946,0.0007059799564318473,5,-0.0018545672453030874,-0.0006488261966193742,2000,0,0.00023100589970238285,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0006464498301822274,0.0002721797751934171,5,-0.0012201447341295437,-0.00011469940521352481,2000,0,0.0003183174088833687,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,10,macro_f1,structure_effect,-0.0020719137123132335,0.0008945291172874855,5,-0.003689642576403317,-0.0003458257069249528,2000,0,0.0009521205569049366,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,10,ece,structure_effect,-0.00229530549680685,0.0013440738314942102,5,-0.002941737294946709,-0.0013987343397188416,2000,0,0.000644158843025063,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,5,macro_auroc,structure_effect,-0.0024747475665632067,0.0007392389951311874,5,-0.0034597913344350238,-0.001557133009082439,2000,0,0.0004573739260912619,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,5,macro_f1,structure_effect,-0.010108857182829833,0.0024184113620697107,5,-0.013088766395298818,-0.007075012114664645,2000,0,0.001375531475919103,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,5,ece,structure_effect,-0.0027820938791271233,0.006884188106870241,5,-0.00419902579814686,-0.0006594778364613713,2000,0,0.00042003593106514184,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.009811471627013813,0.002592151885588445,5,-0.011610118082290614,-0.008166446895832001,2000,0,0.0007218703070480141,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.0518495095947346,0.011180624102243108,5,-0.05726537179988307,-0.04658020097271324,2000,0,0.002108858842265375,
snr,phase2,tcn,mixed,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.025394124255544985,0.016685026261385613,5,0.020846638476336818,0.028549520508925084,2000,0,0.0007776735058432152,
