analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_absolute,0.6765945080408109,0.01222699709817653,3,0.6624222128452397,0.6898024198068373,2000,0,0.002300568709762459,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_drop,0.041141322484959025,0.01158542373589118,3,0.03408019410894765,0.047667447463295744,2000,0,0.002300568709762446,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_absolute,0.6926428820055865,0.01001869695219147,3,0.6787748238053939,0.7060634555655383,2000,0,0.0008103689569413972,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_drop,0.0250929485201834,0.006501817418043934,3,0.019344935463823675,0.03046551062930647,2000,0,0.000810368956941444,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_f1,structure_effect,-0.01604837396477563,0.0069447312698149395,3,-0.018822391320775844,-0.013365112855497609,2000,0,0.0030266178403605707,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,ece,electrode_absolute,0.25949592358652834,0.03100886766042737,3,0.25186871898081803,0.2694795956793575,2000,0,0.000669280346993394,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,ece,electrode_drop,-0.2142832984771594,0.031420108979313716,3,-0.22333978748224995,-0.19923034059849942,2000,0,0.0006692803469934146,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,ece,independent_rms_absolute,0.18965862483003482,0.04940632817285206,3,0.18319741983861013,0.1983460653794308,2000,0,0.0008451392102665023,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,ece,independent_rms_drop,-0.14444599972066588,0.05118276236316306,3,-0.15271135447008358,-0.13016740123430617,2000,0,0.0008451392102664917,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,ece,structure_effect,0.06983729875649348,0.020556443766792096,3,0.06716455421882633,0.07271581504185559,2000,0,0.0008907350271549624,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,macro_auroc,electrode_absolute,0.8453600246767116,0.008127253428693217,3,0.8357340897316499,0.8544646128777272,2000,0,0.0018215142151222483,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,macro_auroc,electrode_drop,0.07350064392228539,0.01035830527463641,3,0.06747400468159795,0.08004130470781169,2000,0,0.0018215142151222598,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,macro_auroc,independent_rms_absolute,0.8729428324854328,0.009075209838875149,3,0.8636129088963449,0.8813382597809801,2000,0,0.0013319942635795596,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,macro_auroc,independent_rms_drop,0.04591783611356411,0.0103458075260213,3,0.0413111385236451,0.05099616233806015,2000,0,0.0013319942635795622,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,macro_auroc,structure_effect,-0.027582807808721285,0.004447535733379114,3,-0.03041508645853323,-0.0248683048388362,2000,0,0.001546949174611011,
band,phase1,tcn,clean_only,band_0p05_5,standard,band_0p05_5,0,macro_f1,electrode_absolute,0.38969668252322925,0.009827747678702193,3,0.3759477799101878,0.40213768022671986,2000,0,0.002611100366857981,
