model,strategy,kind,combo_set,combo_id,snr,metric,seed,x,y,baseline_electrode_auroc,baseline_independent_rms_auroc,strategy_electrode_auroc
resnet,independent_rms,bandpass,heldout,LA,0,macro_auroc,43,-0.0159033292896803,0.031460021553066375,0.8285612562559889,0.8444645855456692,0.8600212778090552
resnet,independent_rms,bandpass,heldout,LA,0,macro_auroc,101,-0.03480242468035366,0.04490118179261182,0.8154458770030644,0.850248301683418,0.8603470587956762
resnet,independent_rms,bandpass,heldout,LA,0,macro_auroc,202,-0.034859003033159475,0.06552922187113919,0.7645901897664071,0.7994491927995666,0.8301194116375463
resnet,independent_rms,bandpass,heldout,LA_V3_V6,20,macro_auroc,17,-0.000362402203674117,0.0036219562989870946,0.905289459815968,0.9056518620196421,0.9089114161149551
resnet,independent_rms,bandpass,heldout,LA_V3_V6,20,macro_auroc,29,-5.245254642005648e-05,0.0008124578605096522,0.9069435658545123,0.9069960184009324,0.907756023715022
resnet,independent_rms,bandpass,heldout,LA_V3_V6,20,macro_auroc,43,-8.974344913281751e-05,0.0011612686651328863,0.9079311773067221,0.9080209207558549,0.909092445971855
resnet,independent_rms,bandpass,heldout,LA_V3_V6,20,macro_auroc,101,2.2224502734813356e-05,0.00039766399127882934,0.9084243560613874,0.9084021315586526,0.9088220200526662
resnet,independent_rms,bandpass,heldout,LA_V3_V6,20,macro_auroc,202,-0.00038559309614139003,0.003372894134208826,0.9034633080317909,0.9038489011279323,0.9068362021659997
resnet,independent_rms,bandpass,heldout,LA_V3_V6,15,macro_auroc,17,-0.0009711472251465736,0.0062573160806478345,0.9017920919882341,0.9027632392133806,0.9080494080688819
resnet,independent_rms,bandpass,heldout,LA_V3_V6,15,macro_auroc,29,-0.00013531395020738302,0.0020205775797206282,0.9049437199118247,0.905079033862032,0.9069642974915453
resnet,independent_rms,bandpass,heldout,LA_V3_V6,15,macro_auroc,43,-5.385408225611066e-05,0.001825146733088312,0.9064082636735229,0.906462117755779,0.9082334104066112
resnet,independent_rms,bandpass,heldout,LA_V3_V6,15,macro_auroc,101,-0.00034826699928147686,0.000547360547793807,0.9075170566821713,0.9078653236814528,0.9080644172299651
resnet,independent_rms,bandpass,heldout,LA_V3_V6,15,macro_auroc,202,-0.0011097055370212772,0.004265751800985429,0.9018534960455348,0.902963201582556,0.9061192478465202
resnet,independent_rms,bandpass,heldout,LA_V3_V6,10,macro_auroc,17,-0.0026050724953685656,0.0126059071999568,0.8924747221914429,0.8950797946868114,0.9050806293913997
resnet,independent_rms,bandpass,heldout,LA_V3_V6,10,macro_auroc,29,-0.0006282074761818635,0.004737908775824473,0.8991681574220063,0.8997963648981882,0.9039060661978308
resnet,independent_rms,bandpass,heldout,LA_V3_V6,10,macro_auroc,43,-5.350711614549031e-05,0.004280974574074947,0.9012602460299947,0.9013137531461402,0.9055412206040696
resnet,independent_rms,bandpass,heldout,LA_V3_V6,10,macro_auroc,101,-0.0013277337006785128,0.00272819732097207,0.9030171734038195,0.904344907104498,0.9057453707247916
resnet,independent_rms,bandpass,heldout,LA_V3_V6,10,macro_auroc,202,-0.0034337917904233572,0.007782753037721246,0.8956213266153543,0.8990551184057777,0.9034040796530756
resnet,independent_rms,bandpass,heldout,LA_V3_V6,5,macro_auroc,17,-0.008474017006775525,0.027339575049139975,0.8672175274303889,0.8756915444371645,0.8945571024795289
resnet,independent_rms,bandpass,heldout,LA_V3_V6,5,macro_auroc,29,-0.002749199778764755,0.010096382646283208,0.8830302607846934,0.8857794605634581,0.8931266434309766
resnet,independent_rms,bandpass,heldout,LA_V3_V6,5,macro_auroc,43,-0.0017573564750889004,0.011132327557022537,0.8860423904685003,0.8877997469435892,0.8971747180255228
resnet,independent_rms,bandpass,heldout,LA_V3_V6,5,macro_auroc,101,-0.006470576530493766,0.011279840255829066,0.8857823103751652,0.892252886905659,0.8970621506309943
resnet,independent_rms,bandpass,heldout,LA_V3_V6,5,macro_auroc,202,-0.011209687475866925,0.02002246023708254,0.8721796696365669,0.8833893571124338,0.8922021298736494
resnet,independent_rms,bandpass,heldout,LA_V3_V6,0,macro_auroc,17,-0.023202415417837297,0.05690710956674849,0.7993492156128889,0.8225516310307261,0.8562563251796373
resnet,independent_rms,bandpass,heldout,LA_V3_V6,0,macro_auroc,29,-0.0098464022142557,0.02420553634105449,0.8272904844369127,0.8371368866511684,0.8514960207779672
resnet,independent_rms,bandpass,heldout,LA_V3_V6,0,macro_auroc,43,-0.008236044022197686,0.02773392992843049,0.8405795864530102,0.8488156304752079,0.8683135163814407
resnet,independent_rms,bandpass,heldout,LA_V3_V6,0,macro_auroc,101,-0.024120860421264934,0.03896328568474061,0.828046293310933,0.852167153732198,0.8670095789956737
resnet,independent_rms,bandpass,heldout,LA_V3_V6,0,macro_auroc,202,-0.03002102175459287,0.05961510686293148,0.7852969435374824,0.8153179652920752,0.8449120504004138
resnet,independent_rms,bandpass,heldout,LA_V6,20,macro_auroc,17,-0.00036051330534225823,0.003506481087929836,0.9052659493544324,0.9056264626597746,0.9087724304423622
resnet,independent_rms,bandpass,heldout,LA_V6,20,macro_auroc,29,-1.922271868226577e-05,0.000734853434767091,0.9069166295261816,0.9069358522448638,0.9076514829609487
resnet,independent_rms,bandpass,heldout,LA_V6,20,macro_auroc,43,-7.99590136392192e-05,0.0011362300250213897,0.9079110891818031,0.9079910481954423,0.9090473192068245
resnet,independent_rms,bandpass,heldout,LA_V6,20,macro_auroc,101,-5.090203072466437e-05,0.0005861333294518989,0.9083433253093179,0.9083942273400426,0.9089294586387698
resnet,independent_rms,bandpass,heldout,LA_V6,20,macro_auroc,202,-0.0003543684636785338,0.0034096145742879003,0.9034453098595527,0.9037996783232313,0.9068549244338406
resnet,independent_rms,bandpass,heldout,LA_V6,15,macro_auroc,17,-0.0010924149662895344,0.006115259221078695,0.9016634208578871,0.9027558358241766,0.9077786800789658
resnet,independent_rms,bandpass,heldout,LA_V6,15,macro_auroc,29,-0.00010439788540372863,0.0018960081844872079,0.9048172729258986,0.9049216708113024,0.9067132811103858
resnet,independent_rms,bandpass,heldout,LA_V6,15,macro_auroc,43,-0.00010233834165684907,0.001906467168668713,0.906308334275115,0.9064106726167719,0.9082148014437837
resnet,independent_rms,bandpass,heldout,LA_V6,15,macro_auroc,101,-0.0005177320975894295,0.0008972692679980465,0.9073247433868545,0.907842475484444,0.9082220126548526
resnet,independent_rms,bandpass,heldout,LA_V6,15,macro_auroc,202,-0.0012266537099975272,0.00451908872678386,0.9016006185241878,0.9028272722341854,0.9061197072509717
resnet,independent_rms,bandpass,heldout,LA_V6,10,macro_auroc,17,-0.002480395321417306,0.011971713693487818,0.8924144376355538,0.8948948329569711,0.9043861513290417
resnet,independent_rms,bandpass,heldout,LA_V6,10,macro_auroc,29,-0.0004322498844222533,0.004326171513347465,0.8988059055908778,0.8992381554753001,0.9031320771042253
resnet,independent_rms,bandpass,heldout,LA_V6,10,macro_auroc,43,-0.0005748921384283179,0.004719507349187024,0.9007348680228443,0.9013097601612726,0.9054543753720313
resnet,independent_rms,bandpass,heldout,LA_V6,10,macro_auroc,101,-0.0019102153865323546,0.003252265410097044,0.9024028679765064,0.9043130833630387,0.9056551333866034
resnet,independent_rms,bandpass,heldout,LA_V6,10,macro_auroc,202,-0.0038418994793172345,0.0083558885949786,0.8946098140816121,0.8984517135609293,0.9029657026765907
resnet,independent_rms,bandpass,heldout,LA_V6,5,macro_auroc,17,-0.009307245210790072,0.027142449809944402,0.865941430825955,0.875248676036745,0.8930838806358994
resnet,independent_rms,bandpass,heldout,LA_V6,5,macro_auroc,29,-0.0031543567818580476,0.01052910527081552,0.880528075577943,0.883682432359801,0.8910571808487585
resnet,independent_rms,bandpass,heldout,LA_V6,5,macro_auroc,43,-0.0025954487261128367,0.011904053364146017,0.8843432474972772,0.88693869622339,0.8962473008614232
resnet,independent_rms,bandpass,heldout,LA_V6,5,macro_auroc,101,-0.008425636373178058,0.013372871987108348,0.8835148453895586,0.8919404817627367,0.896887717376667
resnet,independent_rms,bandpass,heldout,LA_V6,5,macro_auroc,202,-0.01375812242425456,0.02293381710838316,0.8671562344279001,0.8809143568521547,0.8900900515362833
resnet,independent_rms,bandpass,heldout,LA_V6,0,macro_auroc,17,-0.023525383218146234,0.053682243105691696,0.7985512324192591,0.8220766156374053,0.8522334755249508
resnet,independent_rms,bandpass,heldout,LA_V6,0,macro_auroc,29,-0.011908678752276636,0.024715924284210877,0.8191344121314641,0.8310430908837407,0.843850336415675
resnet,independent_rms,bandpass,heldout,LA_V6,0,macro_auroc,43,-0.011903247745544077,0.02990514845132819,0.8348234665027121,0.8467267142482562,0.8647286149540403
resnet,independent_rms,bandpass,heldout,LA_V6,0,macro_auroc,101,-0.027776374431497497,0.040805951161389964,0.8233801497967516,0.8511565242282491,0.8641861009581415
resnet,independent_rms,bandpass,heldout,LA_V6,0,macro_auroc,202,-0.03164527848139598,0.06311785619207222,0.773978203715877,0.805623482197273,0.8370960599079492
resnet,independent_rms,bandpass,heldout,LL,20,macro_auroc,17,-0.0012426429237696324,0.004114460093293637,0.9041286033758433,0.905371246299613,0.908243063469137
resnet,independent_rms,bandpass,heldout,LL,20,macro_auroc,29,-0.00024768148453380157,0.0010717925840495468,0.9065896309933867,0.9068373124779205,0.9076614235774363
resnet,independent_rms,bandpass,heldout,LL,20,macro_auroc,43,-0.0007926963616714522,0.0014399656518065962,0.9072508307918739,0.9080435271535453,0.9086907964436804
resnet,independent_rms,bandpass,heldout,LL,20,macro_auroc,101,-0.00034389977834459184,0.0004511227737639123,0.9080899451481658,0.9084338449265104,0.9085410679219297
resnet,independent_rms,bandpass,heldout,LL,20,macro_auroc,202,-0.00047818651379027965,0.0032087589078737544,0.9033350425208881,0.9038132290346784,0.9065438014287619
resnet,independent_rms,bandpass,heldout,LL,15,macro_auroc,17,-0.003615402119404254,0.008189708425816455,0.8984699310145909,0.9020853331339952,0.9066596394404074
resnet,independent_rms,bandpass,heldout,LL,15,macro_auroc,29,-0.0011017924798745193,0.0024635111309002644,0.9036203414440077,0.9047221339238822,0.906083852574908
resnet,independent_rms,bandpass,heldout,LL,15,macro_auroc,43,-0.001850265061254519,0.0026310707332021233,0.9044384454826762,0.9062887105439307,0.9070695162158783
resnet,independent_rms,bandpass,heldout,LL,15,macro_auroc,101,-0.0009272355868027438,0.0005712687749315215,0.9067232646666137,0.9076505002534164,0.9072945334415452
resnet,independent_rms,bandpass,heldout,LL,15,macro_auroc,202,-0.0012492203702226812,0.0039055239562231225,0.901649337876194,0.9028985582464166,0.9055548618324171
resnet,independent_rms,bandpass,heldout,LL,10,macro_auroc,17,-0.00982881560028015,0.01700354366827328,0.8832819715200806,0.8931107871203607,0.9002855151883539
resnet,independent_rms,bandpass,heldout,LL,10,macro_auroc,29,-0.004276915486339461,0.005362992562083391,0.8949595026966382,0.8992364181829776,0.9003224952587215
resnet,independent_rms,bandpass,heldout,LL,10,macro_auroc,43,-0.0044850407371432865,0.005956283241788429,0.8962816523690694,0.9007666931062127,0.9022379356108579
resnet,independent_rms,bandpass,heldout,LL,10,macro_auroc,101,-0.0033139477426248343,0.0029078689592193507,0.9004698371326183,0.9037837848752431,0.9033777060918377
resnet,independent_rms,bandpass,heldout,LL,10,macro_auroc,202,-0.003169519751691552,0.006055871793562706,0.8956501885593383,0.8988197083110299,0.901706060352901
resnet,independent_rms,bandpass,heldout,LL,5,macro_auroc,17,-0.026934918974123256,0.03614658245067104,0.8433315411129728,0.8702664600870961,0.8794781235636439
resnet,independent_rms,bandpass,heldout,LL,5,macro_auroc,29,-0.015053467364301909,0.012669383904435727,0.8689281145566543,0.8839815819209562,0.88159749846109
resnet,independent_rms,bandpass,heldout,LL,5,macro_auroc,43,-0.011759682411504269,0.01482532548017923,0.8736460211970034,0.8854057036085077,0.8884713466771826
resnet,independent_rms,bandpass,heldout,LL,5,macro_auroc,101,-0.01261821834117538,0.012995265354130314,0.8771755366123652,0.8897937549535406,0.8901708019664956
resnet,independent_rms,bandpass,heldout,LL,5,macro_auroc,202,-0.011142279415206957,0.01598474518236981,0.8720067922719714,0.8831490716871784,0.8879915374543412
resnet,independent_rms,bandpass,heldout,LL,0,macro_auroc,17,-0.04589097122705943,0.04868064001374339,0.7642811124093944,0.8101720836364539,0.8129617524231378
resnet,independent_rms,bandpass,heldout,LL,0,macro_auroc,29,-0.044573417283689354,0.03593193191914601,0.784796695103372,0.8293701123870614,0.820728627022518
resnet,independent_rms,bandpass,heldout,LL,0,macro_auroc,43,-0.0324363141140972,0.03712506398207682,0.8090741219251607,0.8415104360392579,0.8461991859072375
resnet,independent_rms,bandpass,heldout,LL,0,macro_auroc,101,-0.04145722856182965,0.03849037995673632,0.8032289835307932,0.8446862120926228,0.8417193634875295
resnet,independent_rms,bandpass,heldout,LL,0,macro_auroc,202,-0.03258617211310022,0.04259395465406346,0.7828842470760458,0.815470419189146,0.8254782017301092
resnet,independent_rms,bandpass,heldout,LL_V1_V4,20,macro_auroc,17,-0.000768902370968938,0.0037984093707263966,0.9047039595433809,0.9054728619143498,0.9085023689141073
resnet,independent_rms,bandpass,heldout,LL_V1_V4,20,macro_auroc,29,-7.475373321108592e-05,0.0008024351212617686,0.9069150380669535,0.9069897918001646,0.9077174731882153
resnet,independent_rms,bandpass,heldout,LL_V1_V4,20,macro_auroc,43,-0.00047693279810734346,0.0012435614546166818,0.9075946571877598,0.9080715899858671,0.9088382186423765
resnet,independent_rms,bandpass,heldout,LL_V1_V4,20,macro_auroc,101,-0.0003669253303165698,0.0006162248291531336,0.908125266042134,0.9084921913724505,0.9087414908712871
resnet,independent_rms,bandpass,heldout,LL_V1_V4,20,macro_auroc,202,-0.00040112211311449375,0.0032701411723997653,0.903401688622942,0.9038028107360565,0.9066718297953418
resnet,independent_rms,bandpass,heldout,LL_V1_V4,15,macro_auroc,17,-0.0024444061676751616,0.007256819722032293,0.9001404486952124,0.9025848548628875,0.9073972684172447
resnet,independent_rms,bandpass,heldout,LL_V1_V4,15,macro_auroc,29,-0.0005644913335226542,0.0018047273350982884,0.9045380834939489,0.9051025748274716,0.9063428108290472
resnet,independent_rms,bandpass,heldout,LL_V1_V4,15,macro_auroc,43,-0.0011820423495739751,0.002403728755963064,0.9051953409305495,0.9063773832801235,0.9075990696865126
resnet,independent_rms,bandpass,heldout,LL_V1_V4,15,macro_auroc,101,-0.0007714171212670484,0.0006041468310182818,0.9071623120728036,0.9079337291940707,0.9077664589038219
resnet,independent_rms,bandpass,heldout,LL_V1_V4,15,macro_auroc,202,-0.0008978723116642717,0.003904432639322053,0.9019171249681005,0.9028149972797648,0.9058215576074226
resnet,independent_rms,bandpass,heldout,LL_V1_V4,10,macro_auroc,17,-0.006693566765378911,0.01492967774489884,0.8878505266935631,0.894544093458942,0.902780204438462
resnet,independent_rms,bandpass,heldout,LL_V1_V4,10,macro_auroc,29,-0.0028456094662876463,0.00478381780901449,0.8970128386130567,0.8998584480793443,0.9017966564220712
resnet,independent_rms,bandpass,heldout,LL_V1_V4,10,macro_auroc,43,-0.0029845620264099537,0.0058777083918059025,0.8979213174900569,0.9009058795164668,0.9037990258818628
resnet,independent_rms,bandpass,heldout,LL_V1_V4,10,macro_auroc,101,-0.002356560905224736,0.002709408851637507,0.9020476357737015,0.9044041966789262,0.904757044625339
resnet,independent_rms,bandpass,heldout,LL_V1_V4,10,macro_auroc,202,-0.0019918044655931055,0.006221097449154445,0.8964807853597596,0.8984725898253527,0.9027018828089141
resnet,independent_rms,bandpass,heldout,LL_V1_V4,5,macro_auroc,17,-0.018782810858831378,0.03275580673246581,0.8543349476063312,0.8731177584651626,0.887090754338797
resnet,independent_rms,bandpass,heldout,LL_V1_V4,5,macro_auroc,29,-0.010764738858718204,0.01242429658483224,0.8745770398544082,0.8853417787131264,0.8870013364392404
resnet,independent_rms,bandpass,heldout,LL_V1_V4,5,macro_auroc,43,-0.007733427836945084,0.014338042397365691,0.8780322311032602,0.8857656589402053,0.8923702735006259
resnet,independent_rms,bandpass,heldout,LL_V1_V4,5,macro_auroc,101,-0.008822146123300456,0.011680941714791615,0.8824924685850789,0.8913146147083794,0.8941734102998705
resnet,independent_rms,bandpass,heldout,LL_V1_V4,5,macro_auroc,202,-0.00671479517169582,0.016553195801920162,0.8748669042344666,0.8815816994061624,0.8914201000363867
resnet,independent_rms,bandpass,heldout,LL_V1_V4,0,macro_auroc,17,-0.03491059249504813,0.05422376597092504,0.780080375213599,0.8149909677086471,0.834304141184524
resnet,independent_rms,bandpass,heldout,LL_V1_V4,0,macro_auroc,29,-0.03363975100769545,0.03892483953072334,0.7979117117658971,0.8315514627735926,0.8368365512966205
resnet,independent_rms,bandpass,heldout,LL_V1_V4,0,macro_auroc,43,-0.022117192910037886,0.035549107242415556,0.8190584405926128,0.8411756335026507,0.8546075478350283
resnet,independent_rms,bandpass,heldout,LL_V1_V4,0,macro_auroc,101,-0.03137682301513722,0.040591258861620405,0.8157033537158129,0.8470801767309502,0.8562946125774333
resnet,independent_rms,bandpass,heldout,LL_V1_V4,0,macro_auroc,202,-0.021457160039469958,0.05102423402171663,0.7884875516305059,0.8099447116699758,0.8395117856522225
resnet,independent_rms,bandpass,heldout,LL_V4,20,macro_auroc,17,-0.0008394020595180463,0.0039318223553657106,0.9045634526527191,0.9054028547122371,0.9084952750080848
resnet,independent_rms,bandpass,heldout,LL_V4,20,macro_auroc,29,-0.0001549376350529208,0.0009580017833573651,0.9067784378183605,0.9069333754534135,0.9077364396017179
resnet,independent_rms,bandpass,heldout,LL_V4,20,macro_auroc,43,-0.0007251670200784099,0.0014109428442207195,0.9073727255920631,0.9080978926121415,0.9087836684362838
resnet,independent_rms,bandpass,heldout,LL_V4,20,macro_auroc,101,-0.0003679162994968399,0.0005082013516096717,0.9081608300961234,0.9085287463956202,0.908669031447733
resnet,independent_rms,bandpass,heldout,LL_V4,20,macro_auroc,202,-0.000426549973120971,0.003301991128249915,0.9034016050898108,0.9038281550629318,0.9067035962180607
resnet,independent_rms,bandpass,heldout,LL_V4,15,macro_auroc,17,-0.0027926737081378494,0.007587877718019387,0.8996942332798022,0.9024869069879401,0.9072821109978216
resnet,independent_rms,bandpass,heldout,LL_V4,15,macro_auroc,29,-0.0007357395395998223,0.002179174339621337,0.9042280993490877,0.9049638388886875,0.906407273688709
resnet,independent_rms,bandpass,heldout,LL_V4,15,macro_auroc,43,-0.0017324192532143234,0.00265325048681031,0.9047507498519657,0.90648316910518,0.907404000338776
resnet,independent_rms,bandpass,heldout,LL_V4,15,macro_auroc,101,-0.0008726731548941435,0.0006331018632680374,0.9069822988778528,0.9078549720327469,0.9076154007411208
resnet,independent_rms,bandpass,heldout,LL_V4,15,macro_auroc,202,-0.00108941008909047,0.003947016227207167,0.9018797155405082,0.9029691256295986,0.9058267317677153
resnet,independent_rms,bandpass,heldout,LL_V4,10,macro_auroc,17,-0.008023960434165978,0.01598725602134876,0.8862799353991623,0.8943038958333283,0.902267191420511
resnet,independent_rms,bandpass,heldout,LL_V4,10,macro_auroc,29,-0.0032585673317561126,0.005054978996927306,0.896422426989233,0.8996809943209891,0.9014774059861603
resnet,independent_rms,bandpass,heldout,LL_V4,10,macro_auroc,43,-0.00420628000621337,0.006082932867305546,0.8970607217118793,0.9012670017180927,0.9031436545791849
resnet,independent_rms,bandpass,heldout,LL_V4,10,macro_auroc,101,-0.0027972174535674244,0.0027843716431380505,0.901488068497849,0.9042852859514164,0.9042724401409871
resnet,independent_rms,bandpass,heldout,LL_V4,10,macro_auroc,202,-0.0028493372687597995,0.0061303021201650765,0.8963521772736754,0.8992015145424352,0.9024824793938405
resnet,independent_rms,bandpass,heldout,LL_V4,5,macro_auroc,17,-0.022787911809433625,0.03448296933728645,0.8503817379755565,0.8731696497849901,0.884864707312843
resnet,independent_rms,bandpass,heldout,LL_V4,5,macro_auroc,29,-0.011638772419248156,0.012116697052438896,0.8738115010568872,0.8854502734761354,0.8859281981093261
resnet,independent_rms,bandpass,heldout,LL_V4,5,macro_auroc,43,-0.009824852181779309,0.014321395560084493,0.8763182351049712,0.8861430872867505,0.8906396306650557
resnet,independent_rms,bandpass,heldout,LL_V4,5,macro_auroc,101,-0.010518507168151281,0.01182522016127141,0.8812624123805823,0.8917809195487336,0.8930876325418537
resnet,independent_rms,bandpass,heldout,LL_V4,5,macro_auroc,202,-0.00901581419446662,0.015046946526698801,0.8754473114584906,0.8844631256529573,0.8904942579851894
resnet,independent_rms,bandpass,heldout,LL_V4,0,macro_auroc,17,-0.04149730371003035,0.05319073196617974,0.774321009628367,0.8158183133383974,0.8275117415945468
resnet,independent_rms,bandpass,heldout,LL_V4,0,macro_auroc,29,-0.03760210338865677,0.035478653662395665,0.7967877500208678,0.8343898534095245,0.8322664036832634
resnet,independent_rms,bandpass,heldout,LL_V4,0,macro_auroc,43,-0.02816974882169776,0.03655937824070732,0.8152657211111238,0.8434354699328216,0.8518250993518311
resnet,independent_rms,bandpass,heldout,LL_V4,0,macro_auroc,101,-0.0368331403817409,0.037748059823497604,0.8137622358522556,0.8505953762339965,0.8515102956757532
resnet,independent_rms,bandpass,heldout,LL_V4,0,macro_auroc,202,-0.02756950369861333,0.043020121381622034,0.7919131397108915,0.8194826434095048,0.8349332610925135
resnet,independent_rms,bandpass,heldout,RA,20,macro_auroc,17,-0.0005727915213589174,0.0036104359161589494,0.9049889514324683,0.9055617429538272,0.9085993873486272
resnet,independent_rms,bandpass,heldout,RA,20,macro_auroc,29,-0.0005130861966602396,0.0008889129845359722,0.9062629770791449,0.9067760632758052,0.9071518900636809
resnet,independent_rms,bandpass,heldout,RA,20,macro_auroc,43,-0.000408809875712679,0.0012602990242482903,0.9076877993470092,0.9080966092227218,0.9089480983712575
resnet,independent_rms,bandpass,heldout,RA,20,macro_auroc,101,-0.00032710334568764043,0.00028724258453860507,0.9079670174257624,0.90829412077145,0.908254260010301
resnet,independent_rms,bandpass,heldout,RA,20,macro_auroc,202,-0.00015265042965284525,0.0030998890080502495,0.9035160381611318,0.9036686885907846,0.906615927169182
resnet,independent_rms,bandpass,heldout,RA,15,macro_auroc,17,-0.00129770818972208,0.0060642943983229,0.9012142531931092,0.9025119613828313,0.9072785475914321
resnet,independent_rms,bandpass,heldout,RA,15,macro_auroc,29,-0.0012063531498804902,0.0020778005069483907,0.9033700880622559,0.9045764412121364,0.9054478885692043
resnet,independent_rms,bandpass,heldout,RA,15,macro_auroc,43,-0.0011866544784512323,0.0023049189281448834,0.9054440244034968,0.906630678881948,0.9077489433316417
resnet,independent_rms,bandpass,heldout,RA,15,macro_auroc,101,-0.0008235999041621422,-1.4395566769409562e-05,0.9068806034982831,0.9077042034024453,0.9068662079315137
resnet,independent_rms,bandpass,heldout,RA,15,macro_auroc,202,-0.0005549873023825702,0.0035373178484245926,0.9019493280628348,0.9025043153652174,0.9054866459112594
resnet,independent_rms,bandpass,heldout,RA,10,macro_auroc,17,-0.003404303216788973,0.01200024741683181,0.8911178889856283,0.8945221922024172,0.9031181364024601
resnet,independent_rms,bandpass,heldout,RA,10,macro_auroc,29,-0.0024309527710943968,0.004259875087339271,0.8963136164182106,0.898744569189305,0.9005734915055499
resnet,independent_rms,bandpass,heldout,RA,10,macro_auroc,43,-0.0028971348920383555,0.004785732913519136,0.898843180979999,0.9017403158720374,0.9036289138935182
resnet,independent_rms,bandpass,heldout,RA,10,macro_auroc,101,-0.0023750326992312276,0.001052500126174749,0.9018508267053349,0.9042258594045661,0.9029033268315096
resnet,independent_rms,bandpass,heldout,RA,10,macro_auroc,202,-0.0016410083716141832,0.005524411524386985,0.8963071652911209,0.897948173662735,0.9018315768155079
resnet,independent_rms,bandpass,heldout,RA,5,macro_auroc,17,-0.00823664455777029,0.024832623787686803,0.8664212406100218,0.8746578851677921,0.8912538643977086
resnet,independent_rms,bandpass,heldout,RA,5,macro_auroc,29,-0.005585979688164322,0.009135273491207463,0.8775226813050171,0.8831086609931814,0.8866579547962246
resnet,independent_rms,bandpass,heldout,RA,5,macro_auroc,43,-0.007741727192099979,0.010358063979031384,0.8795110163289795,0.8872527435210795,0.8898690803080109
resnet,independent_rms,bandpass,heldout,RA,5,macro_auroc,101,-0.007725478379972728,0.006556853357205128,0.883593068030174,0.8913185464101467,0.8901499213873791
resnet,independent_rms,bandpass,heldout,RA,5,macro_auroc,202,-0.0036948601785598,0.012602392785357353,0.8762715571931574,0.8799664173717172,0.8888739499785148
resnet,independent_rms,bandpass,heldout,RA,0,macro_auroc,17,-0.016771575839266695,0.04769673646307515,0.803508350725185,0.8202799265644517,0.8512050871882602
resnet,independent_rms,bandpass,heldout,RA,0,macro_auroc,29,-0.016799124588324887,0.02695542380135285,0.8136029515275073,0.8304020761158322,0.8405583753288601
resnet,independent_rms,bandpass,heldout,RA,0,macro_auroc,43,-0.01919660561367653,0.02196157930499254,0.8278193228359785,0.847015928449655,0.849780902140971
resnet,independent_rms,bandpass,heldout,RA,0,macro_auroc,101,-0.026670507911676133,0.02114114881404172,0.8232710933595518,0.849941601271228,0.8444122421735936
resnet,independent_rms,bandpass,heldout,RA,0,macro_auroc,202,-0.002717138958293619,0.03617879750897579,0.8051523879538788,0.8078695269121724,0.8413311854628546
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,17,-0.000588541888889238,0.0037007097714054638,0.9050330423053881,0.9056215841942773,0.9087337520767935
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,29,-0.0001801336453823854,0.0007935063124622221,0.9066494800928572,0.9068296137382396,0.9074429864053194
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,43,-0.000159146525441356,0.0012043597786384197,0.9079022405742085,0.9080613870996499,0.909106600352847
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,101,-0.00025159010461539566,0.00035747666738605854,0.9081633817356142,0.9084149718402296,0.9085208584030002
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,202,-0.0002455132509986413,0.0031400556920720968,0.9035268357580815,0.9037723490090801,0.9066668914501536
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,17,-0.0012628198617243847,0.006293303020446395,0.9014071805898694,0.9026700004515937,0.9077004836103157
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,29,-0.0004990860609500603,0.0019709831678684786,0.9042248070408914,0.9047238931018414,0.9061957902087598
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,43,-0.00045573865471537633,0.0021480898691145223,0.906029041673,0.9064847803277154,0.9081771315421145
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,101,-0.0007773050102272139,0.00034918914561998804,0.9071293853429101,0.9079066903531373,0.9074785744885301
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,202,-0.0006887800967094737,0.0038865535646677163,0.9019373657307488,0.9026261458274583,0.9058239192954165
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,17,-0.0033927006909507673,0.012878968845527528,0.891339828163183,0.8947325288541338,0.9042187970087106
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,29,-0.0014932831332328256,0.004767125718508236,0.8975368667611108,0.8990301498943436,0.902303992479619
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,43,-0.0009817424777871508,0.00497380390920954,0.9002154122008832,0.9011971546786703,0.9051892161100927
resnet,independent_rms,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,101,-0.00217214877178884,0.0021844905693232386,0.9020964908690731,0.9042686396408619,0.9042809814383963
