model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,43,0.6573584407190485,0.6594330065008419,-0.002074565781793436,3,-0.009246690303072755,0.007117443887347516,-0.02692740107468048,0.00843402046853497
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,17,0.8580983471017578,0.86728516533319,-0.009186818231432192,3,-0.008745007450573014,0.004857864885408846,-0.020812612810855276,0.003322597909709249
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,29,0.8734406948352433,0.8771220235504608,-0.0036813287152174246,3,-0.008745007450573014,0.004857864885408846,-0.020812612810855276,0.003322597909709249
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,43,0.8600938585035474,0.8734607339086168,-0.013366875405069423,3,-0.008745007450573014,0.004857864885408846,-0.020812612810855276,0.003322597909709249
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,17,0.6818180115529561,0.6994987306907255,-0.017680719137769474,3,-0.015144335099423109,0.00550218219139084,-0.028812513377808786,-0.0014761568210374318
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,29,0.7229457053174824,0.7317771406881841,-0.008831435370701746,3,-0.015144335099423109,0.00550218219139084,-0.028812513377808786,-0.0014761568210374318
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,43,0.6992419773453825,0.7181628281351806,-0.018920850789798105,3,-0.015144335099423109,0.00550218219139084,-0.028812513377808786,-0.0014761568210374318
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,17,0.6356113880758164,0.6439755981335089,-0.0083642100576925,3,-0.006579276639719467,0.0030413802284638587,-0.014134483960924746,0.0009759306814858121
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,29,0.6645342907019419,0.6728403568656813,-0.008306066163739412,3,-0.006579276639719467,0.0030413802284638587,-0.014134483960924746,0.0009759306814858121
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,43,0.6563654528031154,0.6594330065008419,-0.0030675536977264883,3,-0.006579276639719467,0.0030413802284638587,-0.014134483960924746,0.0009759306814858121
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,17,0.864240099468657,0.86728516533319,-0.003045065864533014,3,-0.005594318376795508,0.002865402318575902,-0.01271237233561853,0.0015237355820275147
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,29,0.87207969167585,0.8771220235504608,-0.005042331874610784,3,-0.005594318376795508,0.002865402318575902,-0.01271237233561853,0.0015237355820275147
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,43,0.8647651765173741,0.8734607339086168,-0.008695557391242725,3,-0.005594318376795508,0.002865402318575902,-0.01271237233561853,0.0015237355820275147
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,17,0.6866794164437791,0.6994987306907255,-0.01281931424694649,3,-0.01361497698934159,0.002304586707418967,-0.019339887739168626,-0.007890066239514555
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,29,0.7199634936433027,0.7317771406881841,-0.011813647044881415,3,-0.01361497698934159,0.002304586707418967,-0.019339887739168626,-0.007890066239514555
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,43,0.7019508584589838,0.7181628281351806,-0.01621196967619687,3,-0.01361497698934159,0.002304586707418967,-0.019339887739168626,-0.007890066239514555
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,17,0.6401207636067449,0.6439755981335089,-0.0038548345267640505,3,-0.007833087001169803,0.0034513484843331677,-0.01640671192738792,0.0007405379250483152
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,29,0.6628133588678117,0.6728403568656813,-0.010026997997869658,3,-0.007833087001169803,0.0034513484843331677,-0.01640671192738792,0.0007405379250483152
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,43,0.6498155780219662,0.6594330065008419,-0.0096174284788757,3,-0.007833087001169803,0.0034513484843331677,-0.01640671192738792,0.0007405379250483152
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.8647855139729307,0.86728516533319,-0.002499651360259314,3,-0.005333644587329545,0.0031094023976512308,-0.013057828344246142,0.0023905391695870533
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.8722805038916173,0.8771220235504608,-0.004841519658843496,3,-0.005333644587329545,0.0031094023976512308,-0.013057828344246142,0.0023905391695870533
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.864800971165731,0.8734607339086168,-0.008659762742885824,3,-0.005333644587329545,0.0031094023976512308,-0.013057828344246142,0.0023905391695870533
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,17,0.687165356998,0.6994987306907255,-0.01233337369272558,3,-0.013609398502359057,0.0030045773161812093,-0.021073182321261902,-0.006145614683456213
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,29,0.7203237064027449,0.7317771406881841,-0.011453434285439212,3,-0.013609398502359057,0.0030045773161812093,-0.021073182321261902,-0.006145614683456213
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,43,0.7011214406062682,0.7181628281351806,-0.017041387528912377,3,-0.013609398502359057,0.0030045773161812093,-0.021073182321261902,-0.006145614683456213
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,17,0.6401300453529956,0.6439755981335089,-0.0038455527805133505,3,-0.008717398006207114,0.004222713050492875,-0.019207198740706748,0.0017724027282925194
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,29,0.6618606697096076,0.6728403568656813,-0.01097968715607378,3,-0.008717398006207114,0.004222713050492875,-0.019207198740706748,0.0017724027282925194
