model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,20,covariance,all,macro_auroc,3,0.8732153715543814,0.005237843145691087,0.8602038478680984,0.8862268952406644
resnet,bandpass,20,covariance,all,macro_ap,3,0.7171512356576434,0.01637418403242506,0.6764755076040603,0.7578269637112265
resnet,bandpass,20,covariance,all,macro_f1,3,0.6569524421362077,0.017945036576685346,0.6123745000378771,0.7015303842345384
resnet,bandpass,20,covariance,all,micro_auroc,3,0.8823093680004309,0.0031196434548241693,0.8745597440471832,0.8900589919536787
resnet,bandpass,20,covariance,all,micro_ap,3,0.7510050718884701,0.009824850122313355,0.7265987911876391,0.775411352589301
resnet,bandpass,20,covariance,all,micro_f1,3,0.7008884149236784,0.012150736473045537,0.6707043122258198,0.7310725176215369
resnet,bandpass,20,covariance,all,brier,3,0.1163699701428413,0.005874114938003989,0.10177785970237047,0.13096208058331213
resnet,bandpass,20,covariance,all,ece,3,0.07213216292926417,0.009080624740995937,0.04957464056418263,0.09468968529434571
resnet,bandpass,20,covariance,all,mean_loss,3,0.3828170421230479,0.033858713681614847,0.29870733459623394,0.46692674964986186
resnet,bandpass,20,covariance,all,mean_confidence,3,0.8771522045135498,0.022418463596097154,0.8214616536556731,0.9328427553714265
resnet,bandpass,20,covariance,all,mean_entropy,3,0.2865443544309783,0.046846114945117055,0.17017215364826443,0.4029165552136922
resnet,bandpass,20,covariance,all,clean_agreement,3,0.9813333333333333,0.005934082349726326,0.9665922555839288,0.9960744110827378
resnet,bandpass,20,covariance,all,probability_shift,3,0.016728597693145233,0.008253178461748757,-0.0037734341652363654,0.03723062955152683
resnet,bandpass,20,covariance,all,auroc_NORM,3,0.9006537993811182,0.004255288262870778,0.8900830773330833,0.9112245214291531
resnet,bandpass,20,covariance,all,auroc_MI,3,0.836374556313452,0.012873704376443662,0.8043945017823994,0.8683546108445047
resnet,bandpass,20,covariance,all,auroc_STTC,3,0.9127110619596959,0.005694739013051557,0.898564546018974,0.9268575779004178
resnet,bandpass,20,covariance,all,auroc_CD,3,0.8541228204734878,0.007917208586568596,0.8344553840520429,0.8737902568949326
resnet,bandpass,20,covariance,all,auroc_HYP,3,0.8622146196441539,0.01108893630812553,0.8346681747782831,0.8897610645100247
resnet,bandpass,20,covariance,all,ap_NORM,3,0.8676492749273151,0.011756440136844081,0.8384446586278075,0.8968538912268228
resnet,bandpass,20,covariance,all,ap_MI,3,0.6186291305331503,0.023934467022411764,0.5591726183928694,0.6780856426734312
resnet,bandpass,20,covariance,all,ap_STTC,3,0.7792814372866012,0.014673996834162392,0.7428292083692052,0.8157336662039971
resnet,bandpass,20,covariance,all,ap_CD,3,0.706920019353606,0.013592276328792221,0.6731549331371404,0.7406851055700717
resnet,bandpass,20,covariance,all,ap_HYP,3,0.6132763161875444,0.03584755488774332,0.5242260532179649,0.7023265791571239
resnet,bandpass,20,covariance,all,f1_NORM,3,0.8250317846522853,0.003710269808023787,0.815814963501519,0.8342486058030516
resnet,bandpass,20,covariance,all,f1_MI,3,0.5906231928519937,0.02615767070717009,0.5256439365975708,0.6556024491064166
resnet,bandpass,20,covariance,all,f1_STTC,3,0.7214417142057568,0.01662317867005881,0.6801474491828117,0.7627359792287018
resnet,bandpass,20,covariance,all,f1_CD,3,0.6013322005459095,0.009818096091095643,0.5769426977887325,0.6257217033030865
resnet,bandpass,20,covariance,all,f1_HYP,3,0.5463333184250936,0.05825374747378248,0.4016229874764833,0.6910436493737039
resnet,bandpass,20,electrode,all,macro_auroc,3,0.872373480500206,0.0055560829157543,0.8585714053997401,0.886175555600672
resnet,bandpass,20,electrode,all,macro_ap,3,0.7169023891349733,0.0165146092377832,0.6758778255330841,0.7579269527368625
resnet,bandpass,20,electrode,all,macro_f1,3,0.6559876878961838,0.015591532602470436,0.6172561737748822,0.6947192020174854
resnet,bandpass,20,electrode,all,micro_auroc,3,0.8817126614332373,0.0029307079918380477,0.8744323791886746,0.8889929436778001
resnet,bandpass,20,electrode,all,micro_ap,3,0.7499828595209741,0.009868988663591299,0.7254669326052142,0.774498786436734
resnet,bandpass,20,electrode,all,micro_f1,3,0.7003334381007735,0.010358817806249246,0.6746007081394378,0.7260661680621092
resnet,bandpass,20,electrode,all,brier,3,0.1164692193269729,0.005504226099084693,0.10279596370040565,0.13014247495354014
resnet,bandpass,20,electrode,all,ece,3,0.0734373343419283,0.009126202612411568,0.05076659026764328,0.09610807841621331
resnet,bandpass,20,electrode,all,mean_loss,3,0.38365341401593184,0.03333810689965979,0.3008369654291494,0.4664698626027143
resnet,bandpass,20,electrode,all,mean_confidence,3,0.8772417306900024,0.022294518086469813,0.8218590775467893,0.9326243838332156
resnet,bandpass,20,electrode,all,mean_entropy,3,0.2864411412571631,0.04703804148912881,0.1695921685085896,0.40329011400573656
resnet,bandpass,20,electrode,all,clean_agreement,3,0.9815333333333333,0.0069637154833704215,0.9642345050874075,0.998832161579259
resnet,bandpass,20,electrode,all,probability_shift,3,0.016645119835933,0.008090834534374093,-0.0034536273501885387,0.03674386702205454
resnet,bandpass,20,electrode,all,auroc_NORM,3,0.8997039373786752,0.0039022924320898027,0.890010105585963,0.9093977691713873
resnet,bandpass,20,electrode,all,auroc_MI,3,0.8372064394469283,0.012472196989485667,0.806223784557352,0.8681890943365046
resnet,bandpass,20,electrode,all,auroc_STTC,3,0.9125412004510366,0.006617645784632301,0.8961020569946296,0.9289803439074436
resnet,bandpass,20,electrode,all,auroc_CD,3,0.8504678631691976,0.007947458468735425,0.8307252818746871,0.8702104444637082
resnet,bandpass,20,electrode,all,auroc_HYP,3,0.8619479620551925,0.011767228345858248,0.8327165463588309,0.8911793777515542
resnet,bandpass,20,electrode,all,ap_NORM,3,0.8665265751577257,0.011175982855393285,0.8387638946811121,0.8942892556343393
resnet,bandpass,20,electrode,all,ap_MI,3,0.6232098181393267,0.0161546802782921,0.5830793676392494,0.6633402686394041
resnet,bandpass,20,electrode,all,ap_STTC,3,0.7772907263817102,0.019932702597798776,0.727775148162028,0.8268063046013923
resnet,bandpass,20,electrode,all,ap_CD,3,0.7026796153604183,0.015252365441463673,0.6647906391743506,0.7405685915464861
resnet,bandpass,20,electrode,all,ap_HYP,3,0.6148052106356855,0.03768306295409046,0.5211952928583277,0.7084151284130433
resnet,bandpass,20,electrode,all,f1_NORM,3,0.8225621742991672,0.005825783932465671,0.8080901247321994,0.837034223866135
resnet,bandpass,20,electrode,all,f1_MI,3,0.5929490174450631,0.016765243608231065,0.5513018435516912,0.634596191338435
resnet,bandpass,20,electrode,all,f1_STTC,3,0.7223950728003711,0.012146193862518681,0.692222254572632,0.7525678910281102
resnet,bandpass,20,electrode,all,f1_CD,3,0.60250325702587,0.00955949973454345,0.5787561432301177,0.6262503708216224
resnet,bandpass,20,electrode,all,f1_HYP,3,0.5395289179104478,0.06317929310910722,0.3825828532983317,0.6964749825225638
resnet,bandpass,20,independent,all,macro_auroc,3,0.8731145707582167,0.00412864601805646,0.862858445486422,0.8833706960300115
resnet,bandpass,20,independent,all,macro_ap,3,0.7164487886553289,0.016699938851949675,0.6749638407697903,0.7579337365408675
resnet,bandpass,20,independent,all,macro_f1,3,0.6570865192173352,0.016697383680759664,0.6156079187289096,0.6985651197057607
resnet,bandpass,20,independent,all,micro_auroc,3,0.8823134793734853,0.0015158878919934173,0.8785478050942453,0.8860791536527252
resnet,bandpass,20,independent,all,micro_ap,3,0.750434630116022,0.00901915379373412,0.7280298100492086,0.7728394501828353
resnet,bandpass,20,independent,all,micro_f1,3,0.702141636298189,0.009253426519409193,0.679154850518699,0.7251284220776791
resnet,bandpass,20,independent,all,brier,3,0.11635601023832953,0.005111793809040471,0.1036576104627576,0.12905441001390147
resnet,bandpass,20,independent,all,ece,3,0.073328690220043,0.00916841068135059,0.0505530954899677,0.0961042849501183
resnet,bandpass,20,independent,all,mean_loss,3,0.3830514628647088,0.03169724820289685,0.30431113324615816,0.46179179248325947
resnet,bandpass,20,independent,all,mean_confidence,3,0.8777334690093994,0.02344424489090233,0.8194947361531206,0.9359722018656782
resnet,bandpass,20,independent,all,mean_entropy,3,0.28573055862894875,0.04829219627784543,0.16576609267339065,0.40569502458450685
resnet,bandpass,20,independent,all,clean_agreement,3,0.9833333333333334,0.007700216447174268,0.9642049352685047,1.002461731398162
resnet,bandpass,20,independent,all,probability_shift,3,0.015947552087406267,0.007768220734921829,-0.0033497779931747733,0.03524488216798731
resnet,bandpass,20,independent,all,auroc_NORM,3,0.9001735170446715,0.0030623340199997825,0.8925662576197083,0.9077807764696347
resnet,bandpass,20,independent,all,auroc_MI,3,0.8364901992602581,0.0122123146936652,0.8061531277823377,0.8668272707381786
resnet,bandpass,20,independent,all,auroc_STTC,3,0.9128321334605488,0.005705432125480012,0.8986590543559877,0.9270052125651099
resnet,bandpass,20,independent,all,auroc_CD,3,0.8550963849261134,0.011469312180935859,0.8266050340099663,0.8835877358422605
resnet,bandpass,20,independent,all,auroc_HYP,3,0.8609806190994916,0.012797870387451112,0.8291889466403255,0.8927722915586578
resnet,bandpass,20,independent,all,ap_NORM,3,0.8669608966593273,0.010438441238987904,0.841030371125989,0.8928914221926656
resnet,bandpass,20,independent,all,ap_MI,3,0.6203927212265776,0.022408608923767646,0.5647266507318712,0.676058791721284
resnet,bandpass,20,independent,all,ap_STTC,3,0.7771401783878721,0.01642154134375019,0.7363468082513006,0.8179335485244436
resnet,bandpass,20,independent,all,ap_CD,3,0.7050533828218949,0.0152424706112274,0.6671889867567681,0.7429177788870217
resnet,bandpass,20,independent,all,ap_HYP,3,0.6126967641809733,0.04231698210119854,0.507575553097225,0.7178179752647216
resnet,bandpass,20,independent,all,f1_NORM,3,0.8269751526696897,0.003837683410128318,0.8174418185849495,0.8365084867544299
resnet,bandpass,20,independent,all,f1_MI,3,0.5915666889243273,0.02808941498238257,0.5217887138664508,0.6613446639822038
resnet,bandpass,20,independent,all,f1_STTC,3,0.7215558597562622,0.010696399669732317,0.6949845299570557,0.7481271895554688
resnet,bandpass,20,independent,all,f1_CD,3,0.6051253188971586,0.015310993528015491,0.5670907024703215,0.6431599353239957
resnet,bandpass,20,independent,all,f1_HYP,3,0.540209575839238,0.06777168637430639,0.3718553739299938,0.7085637777484822
resnet,bandpass,20,independent_rms,all,macro_auroc,3,0.8732852472804676,0.004018922978756998,0.8633016891484411,0.8832688054124942
resnet,bandpass,20,independent_rms,all,macro_ap,3,0.7166591608309035,0.01639698423172184,0.6759267939424126,0.7573915277193944
resnet,bandpass,20,independent_rms,all,macro_f1,3,0.6574425010810993,0.01556129158086787,0.6187861098220016,0.696098892340197
resnet,bandpass,20,independent_rms,all,micro_auroc,3,0.8824358449850691,0.0015134830057447611,0.8786761447744519,0.8861955451956863
resnet,bandpass,20,independent_rms,all,micro_ap,3,0.7506921042241625,0.00890148683581345,0.7285795850849432,0.7728046233633818
resnet,bandpass,20,independent_rms,all,micro_f1,3,0.7026560428705156,0.008105408651534153,0.6825210915703418,0.7227909941706895
resnet,bandpass,20,independent_rms,all,brier,3,0.116313524544239,0.005090751353278827,0.10366739712657175,0.12895965196190626
resnet,bandpass,20,independent_rms,all,ece,3,0.07330515312254426,0.009254038826491631,0.05031684628793952,0.09629345995714901
resnet,bandpass,20,independent_rms,all,mean_loss,3,0.3828551055671163,0.03160450961923215,0.3043451513615786,0.4613650597726541
resnet,bandpass,20,independent_rms,all,mean_confidence,3,0.8777587215105692,0.023457760507289194,0.8194864140019267,0.9360310290192118
resnet,bandpass,20,independent_rms,all,mean_entropy,3,0.28565981227784304,0.04832644724963407,0.16561026219160171,0.4057093623640844
resnet,bandpass,20,independent_rms,all,clean_agreement,3,0.9831333333333333,0.007203702751594705,0.965238343664079,1.0010283230025876
resnet,bandpass,20,independent_rms,all,probability_shift,3,0.015983543979624867,0.00771723924116446,-0.0031871410497136994,0.035154229008963436
resnet,bandpass,20,independent_rms,all,auroc_NORM,3,0.9003862326198666,0.0029464713677537155,0.8930667919787277,0.9077056732610055
resnet,bandpass,20,independent_rms,all,auroc_MI,3,0.8365442903160224,0.012039289522091767,0.8066370371918843,0.8664515434401605
resnet,bandpass,20,independent_rms,all,auroc_STTC,3,0.9129008008789429,0.00564069849123458,0.8988885290364275,0.9269130727214583
resnet,bandpass,20,independent_rms,all,auroc_CD,3,0.855444086516337,0.011554041508967026,0.826742256281139,0.884145916751535
resnet,bandpass,20,independent_rms,all,auroc_HYP,3,0.8611508260711692,0.012704734342013461,0.8295905163747952,0.8927111357675432
resnet,bandpass,20,independent_rms,all,ap_NORM,3,0.8673483360503704,0.010160275872648665,0.8421088115936497,0.8925878605070912
resnet,bandpass,20,independent_rms,all,ap_MI,3,0.6207026174588612,0.02162720962081089,0.5669776504405412,0.6744275844771813
resnet,bandpass,20,independent_rms,all,ap_STTC,3,0.7773465550381716,0.016432812342528125,0.7365251861884871,0.8181679238878562
resnet,bandpass,20,independent_rms,all,ap_CD,3,0.705289256501854,0.015233326942392794,0.6674475745693027,0.7431309384344054
resnet,bandpass,20,independent_rms,all,ap_HYP,3,0.6126090391052595,0.04239640065131947,0.5072905414061457,0.7179275368043734
resnet,bandpass,20,independent_rms,all,f1_NORM,3,0.8281638591015629,0.004205860572073693,0.8177159222442403,0.8386117959588855
resnet,bandpass,20,independent_rms,all,f1_MI,3,0.5921785774051719,0.0240423349284354,0.5324541065316535,0.6519030482786903
resnet,bandpass,20,independent_rms,all,f1_STTC,3,0.7210978444890866,0.010737416847208215,0.6944246223724839,0.7477710666056894
resnet,bandpass,20,independent_rms,all,f1_CD,3,0.6043765280931191,0.016199790352556,0.5641340179563843,0.644619038229854
resnet,bandpass,20,independent_rms,all,f1_HYP,3,0.5413956963165557,0.06587872034362575,0.37774388271112935,0.7050475099219821
resnet,clean,100,clean,all,macro_auroc,3,0.8726226409307558,0.004971694356688339,0.8602722674881631,0.8849730143733485
resnet,clean,100,clean,all,macro_ap,3,0.7164795665046967,0.016204905593014195,0.6762243494062351,0.7567347836031583
resnet,clean,100,clean,all,macro_f1,3,0.658749653833344,0.01444450768692943,0.6228675075610198,0.6946318001056683
resnet,clean,100,clean,all,micro_auroc,3,0.8828915105512118,0.001852634942201956,0.8782893102252386,0.8874937108771851
resnet,clean,100,clean,all,micro_ap,3,0.7520579692949516,0.009166860580030965,0.7292862252300214,0.7748297133598818
resnet,clean,100,clean,all,micro_f1,3,0.7039028642278332,0.007832834683122214,0.6844450242018245,0.7233607042538419
resnet,clean,100,clean,all,brier,3,0.11585077643394466,0.0049480474509542155,0.10355914516165153,0.1281424077062378
resnet,clean,100,clean,all,ece,3,0.07248987382339929,0.007103816952740876,0.054843014233943055,0.09013673341285552
resnet,clean,100,clean,all,mean_loss,3,0.3825427641549193,0.0323879416463395,0.3020866569062753,0.4629988714035633
resnet,clean,100,clean,all,mean_confidence,3,0.879234234491984,0.02302270929626643,0.8220426541031725,0.9364258148807956
resnet,clean,100,clean,all,mean_entropy,3,0.28265849561598505,0.04794031590223551,0.16356814897149358,0.4017488422604765
resnet,clean,100,clean,all,clean_agreement,3,1.0,0.0,1.0,1.0
resnet,clean,100,clean,all,probability_shift,3,0.0,0.0,0.0,0.0
resnet,clean,100,clean,all,auroc_NORM,3,0.8998256802550446,0.004852934552449602,0.8877703225207978,0.9118810379892914
resnet,clean,100,clean,all,auroc_MI,3,0.837378038658318,0.012889847510971638,0.805357882357999,0.8693981949586369
resnet,clean,100,clean,all,auroc_STTC,3,0.9123803741290081,0.0063159382398424455,0.8966907137625238,0.9280700344954923
resnet,clean,100,clean,all,auroc_CD,3,0.8536094493020402,0.010308681941980456,0.8280012637318442,0.8792176348722361
resnet,clean,100,clean,all,auroc_HYP,3,0.8599196623093682,0.01276532997312496,0.8282088247205847,0.8916304998981518
resnet,clean,100,clean,all,ap_NORM,3,0.8667798128028666,0.012722581252178402,0.8351751689239142,0.8983844566818191
resnet,clean,100,clean,all,ap_MI,3,0.6224448674399755,0.0212229317632171,0.5697241822937174,0.6751655525862337
resnet,clean,100,clean,all,ap_STTC,3,0.7762704313541168,0.017284531278259782,0.7333332753763956,0.819207587331838
resnet,clean,100,clean,all,ap_CD,3,0.7070568309248074,0.017178399590347528,0.6643833206754375,0.7497303411741774
resnet,clean,100,clean,all,ap_HYP,3,0.6098458900017173,0.04074231694315763,0.5086363640203893,0.7110554159830453
resnet,clean,100,clean,all,f1_NORM,3,0.825266441617209,0.00196752246408054,0.8203788448655311,0.8301540383688868
resnet,clean,100,clean,all,f1_MI,3,0.5997646456509834,0.0210951108709864,0.5473614852034612,0.6521678060985057
resnet,clean,100,clean,all,f1_STTC,3,0.724423960874879,0.00977342866025787,0.7001454181671318,0.7487025035826262
resnet,clean,100,clean,all,f1_CD,3,0.6003116801549484,0.026852437765575304,0.5336065268498806,0.6670168334600162
resnet,clean,100,clean,all,f1_HYP,3,0.5439815408687004,0.06715587637986119,0.37715709578991136,0.7108059859474896
