model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,10,covariance,all,ap_MI_normalized_robustness,3,0.9497426423264165,0.033404481630132384,0.8667613097685618,1.0327239748842711
resnet,bandpass,10,covariance,all,ap_NORM_clean_drop,3,0.0103093479137093,0.003913216572946492,0.0005883790507269972,0.0200303167766916
resnet,bandpass,10,covariance,all,ap_NORM_normalized_robustness,3,0.988126250417115,0.004431358101750523,0.9771181466424226,0.9991343541918074
resnet,bandpass,10,covariance,all,ap_STTC_clean_drop,3,0.013772344268864275,0.011235584902546815,-0.014138395900779045,0.041683084438507594
resnet,bandpass,10,covariance,all,ap_STTC_normalized_robustness,3,0.982408686883129,0.014368010609084096,0.9467165698867167,1.0181008038795414
resnet,bandpass,10,covariance,all,auroc_CD_clean_drop,3,0.00437081351945597,0.01633058503543755,-0.03619660862151732,0.04493823566042927
resnet,bandpass,10,covariance,all,auroc_CD_normalized_robustness,3,0.9950092176032012,0.018972439470279552,0.9478790652317634,1.042139369974639
resnet,bandpass,10,covariance,all,auroc_HYP_clean_drop,3,-0.003279320987654303,0.006483390739536845,-0.019384956423551057,0.01282631444824245
resnet,bandpass,10,covariance,all,auroc_HYP_normalized_robustness,3,1.0038755278228975,0.007645667273502969,0.9848826374175288,1.0228684182282661
resnet,bandpass,10,covariance,all,auroc_MI_clean_drop,3,0.01852338878599154,0.008814332558966478,-0.003372627127374534,0.04041940469935762
resnet,bandpass,10,covariance,all,auroc_MI_normalized_robustness,3,0.9778624799336896,0.010560051419635189,0.9516298579644763,1.004095101902903
resnet,bandpass,10,covariance,all,auroc_NORM_clean_drop,3,0.008849770628393835,0.00435829850174517,-0.0019768430387221373,0.01967638429550981
resnet,bandpass,10,covariance,all,auroc_NORM_normalized_robustness,3,0.9901689425504633,0.004816217231918498,0.9782047956968211,1.0021330894041056
