model,seed,case_id,prediction_case_id,condition,snr,noise_seed,status,passed,reference_prediction_path,reference_prediction_sha256,reference_p_sha256,input_sha256,checkpoint_sha256,cohort_sha256,thresholds_sha256,original_run_fingerprint,original_source_sha256,all_original_metrics_recomputed,maximum_original_metric_abs_error,fresh_prediction_path,fresh_prediction_sha256,fresh_p_sha256,probabilities_max_abs,fixed_threshold_label_agreement,fresh_macro_auroc_difference,fresh_macro_f1_difference,fresh_ece_difference,numerical_comparison,cross_device_bridge,evidence_note
tcn,17,I__snr_10__noise_101,standard__n101__independent_rms__snr10,I,10,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n101__independent_rms__snr10.npz,f123c0127996bfcbe009e3bf8e8d37b6d1d963ca20908be950eea8afd7cc2cb1,a57d2223fb97f66fd394c109f0d7897158ab15443a47437bb60b0856cd7df08e,2e11974ad9bf84a2a653ea36780b96e915ea2f3150c9ce8d696e750a95c83949,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,E__snr_10__noise_202,standard__n202__electrode__snr10,E,10,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n202__electrode__snr10.npz,bfb6c37b987b1fe901893672bc61d6897e4a0eb6f221a7f464dde478a87f959c,723a03cfd32deffd52d8548937a73a1f5262305475227e0979ea25cf91f261fd,3d70887ac00be71d38641e553b5714375d65d43e8ab541234506fbea4dc34e40,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,I__snr_10__noise_202,standard__n202__independent_rms__snr10,I,10,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n202__independent_rms__snr10.npz,3774b8a880637f7cfa691dc2927dc0f8d185123f30a4d435b37c7624b1b56757,67e57d7a7a0a96d84574f4b25aee8bc58f64b510ff1c91921eb960632263c231,fa03e8ff81a47d8c5aba08b3ed4465ae3a01e93831fe18abff00db5f891a5c45,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,E__snr_10__noise_303,standard__n303__electrode__snr10,E,10,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n303__electrode__snr10.npz,86e21486a4bc5470accd3b8b46705de3aa98d2b383b4dfd944c6a794a9581755,3bfb7fb1805119bed6458ed3b83c386a4b7d6275e9a72ff1a54e9b497cec4d7a,d27221228a6175077197c5969fe2e636abdf77f352110f583ed6244c3f94b2e2,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,I__snr_10__noise_303,standard__n303__independent_rms__snr10,I,10,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n303__independent_rms__snr10.npz,911c782e813f715d8d003721bdc5f4756330e0bb7c5df82d8358d8eae6cc7bf4,cd1b83661d9d16f370be4a6d9bbfa6afc7ca1d47b65e5ec3e41e4d091c7dcf17,4cca537f5eea5b5d6ca82ef45d0358b7471452611b18e7bbe977f9002fd8514c,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,E__snr_10__noise_404,standard__n404__electrode__snr10,E,10,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n404__electrode__snr10.npz,059855f05d9522824e5743a4f094eea2a332406b17820ce7675cf150eb4d9a3f,61d6ff7b556b0756c6428e4427b537f66952a4882c9215a401140d0631782f0a,fc7501548d880b83095d2309ef6e16796d4f009b3847b4e6d2f1d864bc9dfca1,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,I__snr_10__noise_404,standard__n404__independent_rms__snr10,I,10,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n404__independent_rms__snr10.npz,a28d963d00365e431171fcdb192ad102643b799751b65ab1635a96f95cac6f0b,b877ed1a6fead3f6b1b0c64e32dddd863f43ccfd0e94773c48618d8ee1ec4915,dc05ef41e573ddcb91f35d3658be71e2bf841c76403c1d5b67bfc07df3cf6cf9,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,E__snr_10__noise_505,standard__n505__electrode__snr10,E,10,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__electrode__snr10.npz,f8c94afd28f131b7966e31ffecc4c2b22b3de7c5913e9e38bde7e874b65aaba2,a95ea6ed36e5d12a947ae5a001ee68f07a325310f17b2bed5251a4e22a80dab7,c22add93be122130704cd51011c6203d71a117fed08f0ca09cfe5b2231db026f,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,17,I__snr_10__noise_505,standard__n505__independent_rms__snr10,I,10,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_17/standard__n505__independent_rms__snr10.npz,0acb334fc1a03fddc00a8334b9c61b47c1dfdda295b13e7f20c33ec270824689,bbb47668169a8780e43dca120f69ede4b51e8627b28927c8c1e98ab3030a4743,40f2f74bd5618065dc046256d7aaf6013feb004c515e5cce69c08aa92797d386,6ab54c8261689377c6c10f99db394501b9049ed832793c6ff2ebd827b5d95eec,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,45f3681b1729b5e5f5c33afb1cf9f102055966aa1f79952b616b848eebe0c690,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,29,clean,clean,clean,,,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_29/clean.npz,0b62b391bb210948c2bb21459d8e734b91dc2edb976950266b289945f87a59a9,005a9db65d08ed967d4c07e1df87b85112df5e246024aec3962db5b880de1284,a8d302b6d0b6e62b539ce05c00e740ac2d1450844afe3f861adb2ac5780bd70c,e95999147596689babf082839394d52f32c1e6b8b8204a588e76311861f895f9,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,791fbf0318d34ae78a0ec30037e1ddda0a253c2d224d63d3663aeb6d0daac956,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,signed_control_mechanism/predictions/full/worker_tcn_0/internal_clean/seed_29.npz,9066d7eea06cd167bdc4d46ad7fe4612c6e91faf01a56826e5866497b0471666,005a9db65d08ed967d4c07e1df87b85112df5e246024aec3962db5b880de1284,0.0,1.0,0.0,0.0,0.0,fresh_internal_clean_vs_immutable_original_clean_same_assigned_host,False,"Independent fresh clean computation, not a new condition; no claim of a cross-device comparison."
tcn,29,E__snr_0__noise_8128,standard__n8128__electrode__snr0,E,0,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_29/standard__n8128__electrode__snr0.npz,2558b2a562f30efd3224ac0f5308b5711bc76b189063f2d04ebc7b954f07d6ba,3a87f267056c3f2070939da4998aff2d5c28de251d5e86d93a4a60089cda4274,b7f3d1fc39ef41f0c7e5fde19c9fdb33643f418220b5beae2b4a25b68357b149,e95999147596689babf082839394d52f32c1e6b8b8204a588e76311861f895f9,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,791fbf0318d34ae78a0ec30037e1ddda0a253c2d224d63d3663aeb6d0daac956,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,29,I__snr_0__noise_8128,standard__n8128__independent_rms__snr0,I,0,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_29/standard__n8128__independent_rms__snr0.npz,6d00ae8ef6f5478fb7ad3eeb5c69b92160f2c8ae2303074a41ee4172cbaaeef1,1ebc938b4a48a70f99cf6df8427612e60bead953a470b1b8352c00388477760f,25906cf56405bdae430b0cb33fc5c894b641d005d5e0638db02626962cf86f9b,e95999147596689babf082839394d52f32c1e6b8b8204a588e76311861f895f9,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,791fbf0318d34ae78a0ec30037e1ddda0a253c2d224d63d3663aeb6d0daac956,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,29,E__snr_0__noise_101,standard__n101__electrode__snr0,E,0,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_29/standard__n101__electrode__snr0.npz,0d444bad7ecf9651c62a8dced0adfb2f3e481778e1d86d1ac1ece67edce421d6,254a644307998281e4d4fba5fa3ecd15cdc41b8de04446b7962a78cd4ac76bee,e372ac625f7d1fdca9a8dbef6073c43da2445cc0f77fffa03ae2ab075bb8f2b5,e95999147596689babf082839394d52f32c1e6b8b8204a588e76311861f895f9,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,791fbf0318d34ae78a0ec30037e1ddda0a253c2d224d63d3663aeb6d0daac956,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,6.245004513516506e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,29,I__snr_0__noise_101,standard__n101__independent_rms__snr0,I,0,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_29/standard__n101__independent_rms__snr0.npz,93200d3471ea43c5a00ac7400f49ab79bc05d2d0c8063955b341655d818994b8,6f23dd9b8e8e84607477c81d2dabace3da514e8f8757a1fcce2031f8a54d78c1,645e88fea28f6de2c9c8bec7fe9f5dc382fd647d827b1a0a1dea643a9dcb6653,e95999147596689babf082839394d52f32c1e6b8b8204a588e76311861f895f9,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,791fbf0318d34ae78a0ec30037e1ddda0a253c2d224d63d3663aeb6d0daac956,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,8.326672684688674e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,29,E__snr_0__noise_202,standard__n202__electrode__snr0,E,0,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_29/standard__n202__electrode__snr0.npz,a011e863ee3b530127100125cd35803b4f3599512e5dd30f24d8b96d4a10e88c,e0199824a08348c9bb2b617236c619cf1546fd75469d120b8b04dc9540eb6bea,ebb2e60939c20fbdc7021b503b4154d20dc64e8743aade8ff0162325fc376218,e95999147596689babf082839394d52f32c1e6b8b8204a588e76311861f895f9,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,791fbf0318d34ae78a0ec30037e1ddda0a253c2d224d63d3663aeb6d0daac956,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,6.245004513516506e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
