object,snr,noise_seed,mode,n_valid,n_null,mean,sd,median,q1,q3,iqr,min,max
S_noise,5,404,S_02,2158,0,0.23205252936253276,0.00930043657422098,0.23204195649576803,0.2257487905596774,0.23828317780257607,0.012534387242898681,0.19931316774028487,0.26672646121747284
S_input,5,404,S_02,2158,0,0.05574741280051323,0.002293764368974603,0.05576190079019064,0.05420769524525637,0.05724532386007182,0.003037628614815449,0.04814806417604112,0.06378922231407394
S_noise,5,404,S_03,2158,0,0.5560248531903438,0.010327111700508642,0.5559832278398893,0.5490672366125099,0.5631904453688689,0.014123208756358974,0.5231341971187319,0.5890874335631927
S_input,5,404,S_03,2158,0,0.13361150276546954,0.00264236472955867,0.13365881528265505,0.13180163306018905,0.13536339865184321,0.0035617655916541646,0.1259744188888206,0.14241456134485123
S_noise,5,404,S_04,2158,0,0.4993342799686898,0.009373486777776477,0.49932415276424297,0.4928541066408965,0.5056536757982073,0.012799569157310786,0.4687477587962366,0.5304539761459315
S_input,5,404,S_04,2158,0,0.11994761799648168,0.002416790306213631,0.11991824696913082,0.11826901695861786,0.12151434815225351,0.0032453311936356533,0.1112682378917817,0.12909870812605934
E_noise,5,505,,2158,0,1.1121617008733826e-15,1.940992419661716e-16,1.081634473481312e-15,9.757981027541851e-16,1.214649242593477e-15,2.388511398392918e-16,7.095739718770753e-16,2.0352312620960148e-15
E_input,5,505,,2158,0,1.0382454542365134e-06,6.746964430983824e-07,9.098724819909134e-07,5.958809899966676e-07,1.3210806902110209e-06,7.251997002143533e-07,1.8996185466503104e-08,8.891641848903848e-06
I_noise,5,505,,2158,0,0.374210920573277,0.008893981355716566,0.374177890570264,0.3679632740587386,0.38039961135154327,0.012436337292804689,0.34870438138781307,0.4028833556439622
I_input,5,505,,2158,0,0.08993785374560367,0.0022539057990111546,0.08993158012030177,0.08841190139019528,0.0914508182253564,0.0030389168351611234,0.0822079174174193,0.09693682801961306
S_noise,5,505,S_00,2158,0,0.4528030527738501,0.009124064525594923,0.453007313371213,0.44653345767644015,0.45896293105531955,0.012429473378879397,0.4214348022224715,0.4864550083654724
S_input,5,505,S_00,2158,0,0.10880527137690828,0.0023221121793449424,0.10882092748188468,0.10720543981657452,0.11035963517005104,0.0031541953534765244,0.10087132969158893,0.11718418401078823
S_noise,5,505,S_01,2158,0,0.31368718102619153,0.009760633560262987,0.31343435059496916,0.30713853184665885,0.3201727050194745,0.013034173172815633,0.28231210307424764,0.34808933295560773
S_input,5,505,S_01,2158,0,0.0753776903484188,0.002433238284417804,0.07534734955120803,0.07376377347121023,0.07695550801941428,0.0031917345482040532,0.06771720755854445,0.08416019232961722
S_noise,5,505,S_02,2158,0,0.23146591652760987,0.009397346490254534,0.23126222342930985,0.2252342272382211,0.23754351804331292,0.012309290805091827,0.19744665208884132,0.2638204725568361
S_input,5,505,S_02,2158,0,0.05559312975837225,0.002324578746635159,0.05552833923423828,0.054069160038536554,0.057081884881220894,0.0030127248426843403,0.04778905948687842,0.06387791318081315
S_noise,5,505,S_03,2158,0,0.5558093328376216,0.01032045990312767,0.5558212489858478,0.5488554647382065,0.5627876037607591,0.013932139022552636,0.5233069220749413,0.5858260417408797
S_input,5,505,S_03,2158,0,0.13352176207327626,0.00263312512794801,0.133539152570359,0.13177347482917054,0.1352839052566428,0.003510430427472261,0.12536722464902983,0.14152988800157562
S_noise,5,505,S_04,2158,0,0.49921799275455486,0.009312105132884583,0.4991090403710141,0.49290988120638163,0.5057709620401515,0.012861080833769856,0.4688926214410673,0.5284845305526206
S_input,5,505,S_04,2158,0,0.11993280734002255,0.002416382668147562,0.11991807148040604,0.11832195845687983,0.12157373438995131,0.0032517759330714796,0.1124685317879206,0.12790951745281323
E_noise,10,8128,,2158,0,1.8589475187770735e-15,5.687518428651271e-16,1.7756146133894867e-15,1.4428505778539168e-15,2.1634998473534286e-15,7.206492694995119e-16,7.807578057038725e-16,5.052729370014466e-15
E_input,10,8128,,2158,0,1.24202614277185e-06,8.084986106391809e-07,1.0882712575223555e-06,7.08602061135436e-07,1.5830916729651214e-06,8.744896118296855e-07,2.2663799128556688e-08,1.0761862957602044e-05
I_noise,10,8128,,2158,0,0.374300773426469,0.008719867343762249,0.3741762650789505,0.36843114865796833,0.38017654079121666,0.011745392133248322,0.3462207872269474,0.40167365943372785
I_input,10,8128,,2158,0,0.03402999198131434,0.000821073696530823,0.03401860719727615,0.03348473119062015,0.03458860237097433,0.0011038711803541823,0.031239062596312202,0.03674976601725294
S_noise,10,8128,S_00,2158,0,0.4528198855848342,0.00876404950924444,0.45284181493573034,0.44678791695226827,0.45878628094492635,0.011998363992658079,0.4248190692428595,0.48463836385713177
S_input,10,8128,S_00,2158,0,0.04116956470486181,0.0008177216757079041,0.041175523293287566,0.040608242425472486,0.04173619767386143,0.0011279552483889413,0.03859841458238504,0.04429611917828382
S_noise,10,8128,S_01,2158,0,0.313805028855896,0.009475940714370258,0.31380411378433887,0.3070939368507685,0.3202473835399977,0.013153446689229187,0.28478440749342887,0.3519805595889687
S_input,10,8128,S_01,2158,0,0.028529373117661738,0.0008748451710097623,0.02853549111408695,0.02792978184147078,0.029102835120048732,0.0011730532785779527,0.025820439289878743,0.031797261375671154
S_noise,10,8128,S_02,2158,0,0.2314996158647205,0.009169662946905199,0.23134235312662008,0.22538644914316922,0.23780541578480838,0.012418966641639162,0.1936985222844436,0.2624489645449144
S_input,10,8128,S_02,2158,0,0.021046580548702957,0.0008455351495942777,0.021029684762394613,0.020481669207518618,0.021624179898845353,0.0011425106913267348,0.01761443969958453,0.024007483362501178
S_noise,10,8128,S_03,2158,0,0.5557534029888528,0.009898647878926666,0.5559934370248032,0.5488968630467802,0.5624437089808835,0.013546845934103269,0.523686806444641,0.5921514616466871
S_input,10,8128,S_03,2158,0,0.05052855130112816,0.0009249253440365167,0.050542798425772875,0.04989411433568241,0.05114894376434067,0.0012548294286582606,0.04742573795010363,0.05380131594368215
S_noise,10,8128,S_04,2158,0,0.4991588922266894,0.008962419047421344,0.49924960115152506,0.4929279650231267,0.5051608709740931,0.012232905950966433,0.4699301773592119,0.5314114757051378
S_input,10,8128,S_04,2158,0,0.04538259100073892,0.000837720301393631,0.04539247318815783,0.0448074516653087,0.04593703236380412,0.0011295806984954193,0.04259287950221234,0.048639842946105294
E_noise,10,101,,2158,0,1.8606781427678585e-15,5.717577217672456e-16,1.769582464678466e-15,1.4531357828127579e-15,2.1829722215097075e-15,7.298364386969496e-16,7.880766881569696e-16,4.437124563684778e-15
E_input,10,101,,2158,0,1.2419607099964517e-06,8.08839178581635e-07,1.0895975072665643e-06,7.108100680214046e-07,1.5801599012539556e-06,8.69349833232551e-07,2.2700608104316214e-08,1.0800400015129171e-05
I_noise,10,101,,2158,0,0.37462918739650647,0.008511030041195309,0.3747178842493313,0.3687955797784005,0.38048636621863674,0.011690786440236245,0.34625214012066224,0.40524093425304736
I_input,10,101,,2158,0,0.034056012696783225,0.0007981602469280497,0.03406858555245609,0.03351762247275678,0.034593827047118,0.0010762045743612156,0.031272688088665186,0.036556261791222844
S_noise,10,101,S_00,2158,0,0.45305908328631583,0.00899976285906966,0.4530916688038009,0.44724781945718867,0.45917618380571923,0.011928364348530562,0.4223964257957586,0.48316159670792974
S_input,10,101,S_00,2158,0,0.041189219123749156,0.0008398743638202128,0.04120043626490866,0.040621856845707904,0.04176331423635865,0.0011414573906507464,0.03836482590459055,0.04408553124280644
S_noise,10,101,S_01,2158,0,0.31399576347143215,0.009631866562443164,0.3138438664860431,0.3076638104687502,0.3204032870879206,0.012739476619170409,0.27549756500774614,0.3438187912216444
S_input,10,101,S_01,2158,0,0.028548837188162264,0.0008883639305876111,0.028530522963212207,0.027954502835421165,0.029151165176311646,0.0011966623408904802,0.02481784082149059,0.03124217026816338
S_noise,10,101,S_02,2158,0,0.23174513341594272,0.009149390013314558,0.23162536152813762,0.22555963617329744,0.23811515591855636,0.012555519745258925,0.1920361273910162,0.25913443599258984
S_input,10,101,S_02,2158,0,0.021069010570205954,0.0008377798949000827,0.021047050711072973,0.020498240509146417,0.02162886079527316,0.0011306202861267427,0.017517222304413507,0.023589593495647414
S_noise,10,101,S_03,2158,0,0.556153045212817,0.009924134642768886,0.5562349746488108,0.5493830447714957,0.5630596042424573,0.01367655947096158,0.5212621354480582,0.5917185568239203
S_input,10,101,S_03,2158,0,0.050570191412574926,0.0009261920332320455,0.05058093928373444,0.049947905765190564,0.05119873386403413,0.0012508280988435677,0.04709372157599943,0.05393638939568721
S_noise,10,101,S_04,2158,0,0.4995055412766994,0.009041756595459643,0.49937721326811524,0.4933865805441562,0.5058403710333,0.012453790489143857,0.46894152779133125,0.5299442231041266
S_input,10,101,S_04,2158,0,0.045413296310397394,0.0008409427001960794,0.045418137509047926,0.04482091231372997,0.04598759885514056,0.00116668654141059,0.04248702893935066,0.04811636874592216
E_noise,10,202,,2158,0,1.8601941111736578e-15,5.735114851728679e-16,1.777554302779437e-15,1.4419650130158304e-15,2.1695088202231335e-15,7.275438072073031e-16,7.898890215638966e-16,4.574487933548124e-15
E_input,10,202,,2158,0,1.242386888242024e-06,8.094813914134603e-07,1.0889422151950511e-06,7.095813232929393e-07,1.5796408291506798e-06,8.700595058577405e-07,2.2634242025646312e-08,1.087965157649713e-05
I_noise,10,202,,2158,0,0.3745215447171182,0.008643390008892348,0.3743351013695655,0.3687460982910263,0.38070579458802134,0.01195969629699506,0.3465243921196037,0.4039391474990186
I_input,10,202,,2158,0,0.034050666770721376,0.0008074267693180001,0.034048453971131945,0.033503709123481336,0.03461660557060854,0.0011128964471272054,0.03139753453537763,0.03685306600802574
S_noise,10,202,S_00,2158,0,0.4528298179632995,0.009279415419891017,0.45278140770818837,0.44643947569515385,0.4589527012244469,0.01251322552929307,0.4165472538768083,0.48579334229272825
S_input,10,202,S_00,2158,0,0.041176494908595325,0.0008623410761363052,0.04117113956894561,0.04057896369812012,0.04173624703752258,0.0011572833394024595,0.0378087308118441,0.04416900713432402
S_noise,10,202,S_01,2158,0,0.3137594437503713,0.009669702527000003,0.3133990955403094,0.3075665453337314,0.3204372993514844,0.012870754017753006,0.2782348550900002,0.3501927376182993
S_input,10,202,S_01,2158,0,0.028527736567808264,0.0008905389287851905,0.028497004747235245,0.02793890522463058,0.02913582912688925,0.0011969239022586696,0.02541748194141302,0.03190257592471628
S_noise,10,202,S_02,2158,0,0.23147289813857858,0.00918297186207241,0.23138584702299198,0.22530431976253174,0.23778579998397972,0.012481480221447988,0.20119467121222445,0.2671993152404505
S_input,10,202,S_02,2158,0,0.021043762853591722,0.0008490394860200846,0.021026700819691276,0.02047112828496806,0.021609890380737837,0.0011387620957697756,0.01816478146073925,0.024145648055522717
S_noise,10,202,S_03,2158,0,0.5557829259847317,0.01021433946866277,0.5560364823288366,0.5486686005732047,0.5628674397642291,0.014198839191024493,0.5239206320127213,0.5881958911239723
S_input,10,202,S_03,2158,0,0.05053310656610879,0.00094763905253856,0.050558035294828996,0.0498784702481721,0.0511779206486828,0.0012994504005106947,0.047488104578160675,0.053503908912226956
S_noise,10,202,S_04,2158,0,0.4991914779221728,0.009287517121820991,0.49916420458876565,0.49297842877409215,0.5055570684546806,0.012578639680588477,0.47090408824298063,0.5296331216802
S_input,10,202,S_04,2158,0,0.045380083424076366,0.0008733528822748909,0.0453944973956677,0.0447922731016273,0.045967578589032825,0.0011753054874055271,0.042595511683519736,0.0482534309494488
E_noise,10,303,,2158,0,1.8592131660006633e-15,5.676121904549224e-16,1.774858376963049e-15,1.4530985082495024e-15,2.1598397192714527e-15,7.067412110219503e-16,7.799057626525441e-16,4.316964001297717e-15
E_input,10,303,,2158,0,1.2418636869106586e-06,8.080899355022337e-07,1.0874305145680193e-06,7.111757186134733e-07,1.5765305744049735e-06,8.653548557915001e-07,2.2761742987415204e-08,1.0713479434922078e-05
I_noise,10,303,,2158,0,0.37426792562069067,0.00888100874651155,0.37442437599044875,0.36834331836863543,0.38022789059651374,0.01188457222787831,0.34813943674704506,0.4019684027142304
I_input,10,303,,2158,0,0.0340261670646318,0.0008273970858341742,0.03403960910392674,0.03345896430644481,0.034594812306341254,0.0011358479998964457,0.03153904605157498,0.03655463803831821
S_noise,10,303,S_00,2158,0,0.453001795291171,0.009156968737546066,0.452934797928822,0.44716277203372556,0.45912515395667075,0.011962381922945187,0.42263734012168924,0.48300994785014284
S_input,10,303,S_00,2158,0,0.04118794444866382,0.0008444513097104071,0.04117454247120399,0.040621850554093744,0.04176604054097341,0.0011441899868796651,0.03835894354653609,0.04382573389618966
S_noise,10,303,S_01,2158,0,0.31410874407443234,0.009653978533758368,0.3139231800166049,0.30756843683492846,0.3206798027711554,0.013111365936226915,0.28122577351271244,0.3449556867273623
S_input,10,303,S_01,2158,0,0.0285617589733173,0.00089177059554668,0.028547209657248912,0.02794911205384893,0.02916879761572162,0.0012196855618726889,0.025701433985763515,0.03155466552430606
S_noise,10,303,S_02,2158,0,0.23154500789076524,0.00918149748482841,0.2312382668178814,0.22505123564052507,0.23769339668125505,0.012642161040729988,0.20428133799948867,0.26223476406283674
S_input,10,303,S_02,2158,0,0.02105076675767535,0.0008503851275049391,0.021022571040512535,0.020453006048780063,0.021621477038911086,0.0011684709901310236,0.018556451190137126,0.023833665769707867
S_noise,10,303,S_03,2158,0,0.555753777117239,0.010334435430634623,0.5557546389468382,0.5487470736445124,0.562767401392553,0.014020327748040629,0.5202230040980045,0.588637005003547
S_input,10,303,S_03,2158,0,0.05051951567632587,0.0009644107996514714,0.05050963988507044,0.049850969488605,0.05117983078379595,0.0013288612951909487,0.047486531812724844,0.05384385927281325
S_noise,10,303,S_04,2158,0,0.4991521915640857,0.009342233039830011,0.4992614915686081,0.4928467892754626,0.5055555684036728,0.012708779128210168,0.46806059393437943,0.5294076319630169
S_input,10,303,S_04,2158,0,0.045375363729521855,0.0008757510460246053,0.045392908960394655,0.04478715592777153,0.04597213393423334,0.0011849780064618134,0.042619363724940525,0.048151295134168354
E_noise,10,404,,2158,0,1.8614564718126974e-15,5.735610310562224e-16,1.7796893822535812e-15,1.448506243321468e-15,2.1585003527488085e-15,7.099941094273406e-16,7.698426956492469e-16,4.456342087473424e-15
E_input,10,404,,2158,0,1.2423293749240248e-06,8.094470268390619e-07,1.088762144170897e-06,7.108395681708206e-07,1.58270808445543e-06,8.718685162846093e-07,2.2685765305373566e-08,1.068481122056209e-05
I_noise,10,404,,2158,0,0.37451933665727466,0.008809278810350943,0.3744255057259105,0.3686810808922372,0.38040505379106204,0.01172397289882482,0.33725424165493756,0.4041724859925982
I_input,10,404,,2158,0,0.034048417782154713,0.0008216258122574603,0.03404411260328327,0.03350536601651012,0.03460417199600614,0.0010988059794960203,0.030668549914094574,0.0371076102381023
S_noise,10,404,S_00,2158,0,0.4529516227082459,0.00922862184136238,0.4529692093159447,0.4465856975561172,0.4591242466581383,0.012538549102021068,0.42195533932688195,0.483374641581389
S_input,10,404,S_00,2158,0,0.041180401479162534,0.0008568505655364239,0.041180621897399704,0.04060966804431623,0.04174734156847136,0.0011376735241551278,0.03833895325734966,0.044112770913229064
S_noise,10,404,S_01,2158,0,0.31431202899887684,0.009764995646240438,0.31432623869277676,0.3078728186084044,0.32093785051947504,0.013065031911070668,0.28385143115595185,0.3465480620529917
S_input,10,404,S_01,2158,0,0.028581681041278048,0.0009025592201191704,0.028579878915891234,0.027991025633705244,0.02917551078550157,0.0011844851517963245,0.025836525107400855,0.031745762160024074
S_noise,10,404,S_02,2158,0,0.23205252936774445,0.009300436585625061,0.23204195756065382,0.2257487911152975,0.2382831769668837,0.0125343858515862,0.19931316786573697,0.2667264611766051
S_input,10,404,S_02,2158,0,0.021095268213423037,0.0008561394793899921,0.021096876433171957,0.020511024084059734,0.021659092189017966,0.0011480681049582317,0.018185430113683225,0.024171052604574448
S_noise,10,404,S_03,2158,0,0.5560248531997902,0.01032711170705605,0.5559832267505447,0.5490672365337111,0.5631904474968306,0.014123210963119415,0.5231341966416839,0.5890874326166041
S_input,10,404,S_03,2158,0,0.05055434981151814,0.0009679662562697718,0.05057018935783203,0.04988172307531796,0.05119560432855332,0.0013138812532353591,0.04767851068457282,0.05377479506729348
S_noise,10,404,S_04,2158,0,0.4993342800197793,0.009373486783994231,0.4993241527321418,0.49285410799910145,0.5056536741112182,0.012799566112116745,0.46874775777402994,0.5304539747083857
S_input,10,404,S_04,2158,0,0.04538977801910244,0.0008818070157252423,0.04538159848053215,0.04477682163623202,0.04596948620715394,0.001192664570921917,0.04227683189338668,0.04856601690154199
E_noise,10,505,,2158,0,1.8612331414951635e-15,5.712550081383733e-16,1.7750915102004357e-15,1.4568132268980773e-15,2.1631308067708113e-15,7.063175798727339e-16,7.824955068405828e-16,4.457447578844301e-15
E_input,10,505,,2158,0,1.2421929777411386e-06,8.07720545713546e-07,1.089981981011471e-06,7.130600344540312e-07,1.5793687866471147e-06,8.663087521930834e-07,2.271543884569483e-08,1.0699016987619001e-05
I_noise,10,505,,2158,0,0.374210920564352,0.008893981279384034,0.3741778906871358,0.3679632731394498,0.3803996119309346,0.012436338791484758,0.3487043809425505,0.40288335574512807
I_input,10,505,,2158,0,0.03402794361799604,0.0008297231998441242,0.03402029407508977,0.0334510227089396,0.034583719943790045,0.0011326972348504466,0.03131626813968242,0.03656730332646793
S_noise,10,505,S_00,2158,0,0.4528030527631251,0.009124064511950266,0.45300731278956674,0.4465334584192627,0.4589629304294499,0.012429472010187237,0.4214348013988223,0.48645500867089114
S_input,10,505,S_00,2158,0,0.04116903913644608,0.000852450009081883,0.041191429142876844,0.04057679516632474,0.04173622365504067,0.0011594284887159328,0.038216054226151985,0.04430349893351927
S_noise,10,505,S_01,2158,0,0.31368718102109083,0.009760633587990978,0.3134343492755076,0.30713853188231,0.32017270508620194,0.013034173203891941,0.28231210383042554,0.3480893343757854
S_input,10,505,S_01,2158,0,0.028521150115624325,0.0009039054873086446,0.02849536496452713,0.027921175021279724,0.029121268749056184,0.00120009372777646,0.025814733272107687,0.03179075123851268
S_noise,10,505,S_02,2158,0,0.2314659165266491,0.009397346512209468,0.23126222384398432,0.22523422685518563,0.23754351720779202,0.012309290352606389,0.19744665304764977,0.26382047242468587
S_input,10,505,S_02,2158,0,0.021038421942082216,0.0008670751886778919,0.021015779510267108,0.02047059206942751,0.02159351877281912,0.0011229267033916086,0.01814038378153278,0.0240830240875703
S_noise,10,505,S_03,2158,0,0.5558093328230906,0.01032045991491474,0.5558212493884984,0.5488554659099867,0.5627876038629469,0.013932137952960222,0.5233069212094238,0.5858260405595659
S_input,10,505,S_03,2158,0,0.05052527259815227,0.0009650865924901422,0.05052927931589225,0.049885040981600834,0.05117147722108832,0.0012864362394874873,0.047501318213796904,0.05333367970858337
S_noise,10,505,S_04,2158,0,0.49921799276648976,0.009312105112240043,0.4991090403682983,0.49290987953452536,0.5057709631829101,0.012861083648384786,0.46889262103465906,0.5284845302590812
S_input,10,505,S_04,2158,0,0.04538225735525551,0.0008803408437072847,0.04538410407967561,0.04479443053311767,0.04597099533704445,0.0011765648039267773,0.04281017763238478,0.04806419674673366
