kind,snr,condition,active,lead,rms_mean,variance_mean,snr_mean,snr_p05,snr_p95
bandpass,0,independent_rms,all,V1,0.20006158215821954,0.04590569936054047,-0.6839321454438985,-6.004245190508352,4.425396864634856
bandpass,0,independent_rms,all,V2,0.19921452066207138,0.04540275721078828,3.200417125248091,-2.658264357545884,7.187767796772833
bandpass,0,independent_rms,all,V3,0.19891839877516368,0.045088503334877815,2.8163433295306044,-1.4500453352158003,6.377130146134778
bandpass,0,independent_rms,all,V4,0.19886494287458595,0.04538422648148456,2.0484123128923204,-1.5558003621677574,5.7680016222178745
bandpass,0,independent_rms,all,V5,0.19967983684480456,0.045702220410553704,0.8029091083330455,-3.62141191038091,4.5209908381943915
bandpass,0,independent_rms,all,V6,0.1998495521969168,0.045517767020686745,-0.3298437649480641,-4.985101198432113,3.7534385214355144
bandpass,20,electrode,all,I,0.024431852892677033,0.0006845597338797956,15.0716855601166,9.18350944905296,20.984703736948354
bandpass,20,electrode,all,II,0.024472447418231246,0.0006853265131280623,15.912757797587233,8.736516404094948,20.792844407917688
bandpass,20,electrode,all,III,0.024442393845797546,0.0006825323246043972,14.312119986866907,8.528483251601656,20.43927471568954
bandpass,20,electrode,all,aVR,0.021179079677183688,0.0005143100423528297,16.026241051186062,8.993767299076875,20.791396086804117
bandpass,20,electrode,all,aVL,0.0211525839678954,0.0005122144009600809,14.208991279805126,7.444558497520031,20.318574715407166
bandpass,20,electrode,all,aVF,0.021188452771495385,0.0005127894853962807,15.003826146113381,8.555087676392718,20.356373628167017
bandpass,20,electrode,all,V1,0.020006158215821954,0.00045905699360540466,19.316067854556103,13.995754809491649,24.425396864634855
bandpass,20,electrode,all,V2,0.019921452066207136,0.0004540275721078828,23.200417125248087,17.34173564245412,27.187767796772835
bandpass,20,electrode,all,V3,0.019891839877516367,0.0004508850333487781,22.816343329530604,18.5499546647842,26.377130146134782
bandpass,20,electrode,all,V4,0.019886494287458593,0.00045384226481484554,22.048412312892317,18.44419963783224,25.768001622217874
bandpass,20,electrode,all,V5,0.019967983684480457,0.000457022204105537,20.802909108333044,16.378588089619086,24.520990838194393
bandpass,20,electrode,all,V6,0.01998495521969168,0.00045517767020686746,19.670156235051934,15.014898801567886,23.753438521435513
bandpass,10,electrode,all,I,0.07726030259903277,0.006845597338797957,5.071685560116601,-0.8164905509470428,10.984703736948356
bandpass,10,electrode,all,II,0.077388673760318,0.0068532651312806225,5.912757797587232,-1.2634835959050523,10.792844407917688
