model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
tcn,bw,10,all,noisy_minus_clean,independent,macro_ap,29,0.8143363793209986,0.8136212596748911,0.0007151196461074871,3,-0.0018981822245472217,0.002277591005808615,-0.007556031933949654,0.00375966748485521
tcn,bw,10,all,noisy_minus_clean,independent,macro_ap,43,0.8042820938959234,0.8072311717247397,-0.00294907782881626,3,-0.0018981822245472217,0.002277591005808615,-0.007556031933949654,0.00375966748485521
tcn,bw,10,all,noisy_minus_clean,independent,macro_f1,17,0.7314119257206758,0.7327948473044128,-0.0013829215837369846,3,-0.00293527464919859,0.0014386297031588767,-0.006509028948015451,0.000638479649618271
tcn,bw,10,all,noisy_minus_clean,independent,macro_f1,29,0.7468306392659965,0.7510542480339528,-0.004223608767956355,3,-0.00293527464919859,0.0014386297031588767,-0.006509028948015451,0.000638479649618271
tcn,bw,10,all,noisy_minus_clean,independent,macro_f1,43,0.7347057979385077,0.7379050915344101,-0.0031992935959024305,3,-0.00293527464919859,0.0014386297031588767,-0.006509028948015451,0.000638479649618271
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.9136622964873996,0.9169105801910707,-0.00324828370367114,3,-0.002269457590308573,0.0008834944471324595,-0.004464179464525126,-7.473571609202014e-05
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.9204461992906184,0.9219772719022072,-0.0015310726115888018,3,-0.002269457590308573,0.0008834944471324595,-0.004464179464525126,-7.473571609202014e-05
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.915665137248047,0.9176941537037128,-0.0020290164556657775,3,-0.002269457590308573,0.0008834944471324595,-0.004464179464525126,-7.473571609202014e-05
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_ap,17,0.8018176755334817,0.8060205715522081,-0.004202896018726365,3,-0.0023756951261310055,0.001864547508914718,-0.007007487908318792,0.0022560976560567813
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_ap,29,0.813145339465714,0.8136212596748911,-0.0004759202091770831,3,-0.0023756951261310055,0.001864547508914718,-0.007007487908318792,0.0022560976560567813
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_ap,43,0.8047829025742501,0.8072311717247397,-0.002448269150489568,3,-0.0023756951261310055,0.001864547508914718,-0.007007487908318792,0.0022560976560567813
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_f1,17,0.7296189282700795,0.7327948473044128,-0.003175919034333341,3,-0.00453625829834059,0.002173518481415692,-0.00993557752514471,0.0008630609284635297
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_f1,29,0.7440112685975854,0.7510542480339528,-0.007042979436367447,3,-0.00453625829834059,0.002173518481415692,-0.00993557752514471,0.0008630609284635297
tcn,bw,10,all,noisy_minus_clean,independent_rms,macro_f1,43,0.7345152151100891,0.7379050915344101,-0.003389876424320981,3,-0.00453625829834059,0.002173518481415692,-0.00993557752514471,0.0008630609284635297
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_auroc,17,0.9169091328418756,0.9165453896315904,0.0003637432102852056,3,-8.07296034445922e-05,0.0003875749746726413,-0.001043519214147648,0.0008820600072584637
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_auroc,29,0.9217267930566128,0.9219845119743766,-0.00025771891776382727,3,-8.07296034445922e-05,0.0003875749746726413,-0.001043519214147648,0.0008820600072584637
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_auroc,43,0.9172546030791192,0.9176028161819744,-0.00034821310285515494,3,-8.07296034445922e-05,0.0003875749746726413,-0.001043519214147648,0.0008820600072584637
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_ap,17,0.8057107905014222,0.8060642383612088,-0.0003534478597865265,3,-0.0005589506363826343,0.00032565052622011227,-0.00136791138940733,0.0002500101166420614
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_ap,29,0.8131115609891657,0.8140459803067266,-0.0009344193175608861,3,-0.0005589506363826343,0.00032565052622011227,-0.00136791138940733,0.0002500101166420614
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_ap,43,0.8069710132276547,0.8073599979594552,-0.0003889847318004902,3,-0.0005589506363826343,0.00032565052622011227,-0.00136791138940733,0.0002500101166420614
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_f1,17,0.730292574709515,0.7305738441706222,-0.0002812694611071809,3,-0.00037067262955351826,0.0002756181528591718,-0.0010553460771054693,0.00031400081799843276
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_f1,29,0.7499958537553194,0.7506757476683423,-0.000679893913022922,3,-0.00037067262955351826,0.0002756181528591718,-0.0010553460771054693,0.00031400081799843276
tcn,bw,20,all,electrode_minus_independent_rms,all,macro_f1,43,0.7381153371602048,0.7382661916747353,-0.00015085451453045184,3,-0.00037067262955351826,0.0002756181528591718,-0.0010553460771054693,0.00031400081799843276
tcn,bw,20,all,electrode_minus_independent,all,macro_auroc,17,0.9169091328418756,0.9168710129237316,3.811991814395288e-05,3,-0.00028509915039443,0.0002799416716632893,-0.000980512814055018,0.00041031451326615793
tcn,bw,20,all,electrode_minus_independent,all,macro_auroc,29,0.9217267930566128,0.9221772984284536,-0.00045050537184088135,3,-0.00028509915039443,0.0002799416716632893,-0.000980512814055018,0.00041031451326615793
tcn,bw,20,all,electrode_minus_independent,all,macro_auroc,43,0.9172546030791192,0.9176975150766056,-0.00044291199748636156,3,-0.00028509915039443,0.0002799416716632893,-0.000980512814055018,0.00041031451326615793
tcn,bw,20,all,electrode_minus_independent,all,macro_ap,17,0.8057107905014222,0.8064814423890907,-0.0007706518876684498,3,-0.0007931189790595002,0.00034655615982550204,-0.001654012204910736,6.777424679173553e-05
tcn,bw,20,all,electrode_minus_independent,all,macro_ap,29,0.8131115609891657,0.8142619230430761,-0.001150362053910392,3,-0.0007931189790595002,0.00034655615982550204,-0.001654012204910736,6.777424679173553e-05
tcn,bw,20,all,electrode_minus_independent,all,macro_ap,43,0.8069710132276547,0.8074293562232544,-0.00045834299559965874,3,-0.0007931189790595002,0.00034655615982550204,-0.001654012204910736,6.777424679173553e-05
tcn,bw,20,all,electrode_minus_independent,all,macro_f1,17,0.730292574709515,0.7322940975820502,-0.0020015228725351886,3,-0.0012845363663083198,0.0012089994523433272,-0.004287857499322657,0.001718784766706017
tcn,bw,20,all,electrode_minus_independent,all,macro_f1,29,0.7499958537553194,0.7519592624926714,-0.0019634087373520126,3,-0.0012845363663083198,0.0012089994523433272,-0.004287857499322657,0.001718784766706017
tcn,bw,20,all,electrode_minus_independent,all,macro_f1,43,0.7381153371602048,0.7380040146492426,0.00011132251096224177,3,-0.0012845363663083198,0.0012089994523433272,-0.004287857499322657,0.001718784766706017
tcn,bw,20,all,covariance_minus_electrode,all,macro_auroc,17,0.9165565696964968,0.9169091328418756,-0.0003525631453787925,3,9.66158295940082e-05,0.000402807928007385,-0.0009040145349487487,0.0010972461941367651
tcn,bw,20,all,covariance_minus_electrode,all,macro_auroc,29,0.9219434378017868,0.9217267930566128,0.00021664474517402166,3,9.66158295940082e-05,0.000402807928007385,-0.0009040145349487487,0.0010972461941367651
tcn,bw,20,all,covariance_minus_electrode,all,macro_auroc,43,0.917680368968106,0.9172546030791192,0.00042576588898679546,3,9.66158295940082e-05,0.000402807928007385,-0.0009040145349487487,0.0010972461941367651
tcn,bw,20,all,covariance_minus_electrode,all,macro_ap,17,0.805573357433035,0.8057107905014222,-0.00013743306838720493,3,0.0004933548117264467,0.0005899042854982375,-0.0009720486701846985,0.001958758293637592
tcn,bw,20,all,covariance_minus_electrode,all,macro_ap,29,0.8136976731451803,0.8131115609891657,0.0005861121560145621,3,0.0004933548117264467,0.0005899042854982375,-0.0009720486701846985,0.001958758293637592
tcn,bw,20,all,covariance_minus_electrode,all,macro_ap,43,0.8080023985752067,0.8069710132276547,0.001031385347551983,3,0.0004933548117264467,0.0005899042854982375,-0.0009720486701846985,0.001958758293637592
tcn,bw,20,all,covariance_minus_electrode,all,macro_f1,17,0.7322391405701913,0.730292574709515,0.0019465658606763192,3,0.0018885888499342955,0.0017225531274383543,-0.0023904703343757645,0.006167648034244356
tcn,bw,20,all,covariance_minus_electrode,all,macro_f1,29,0.7535772753091018,0.7499958537553194,0.0035814215537823824,3,0.0018885888499342955,0.0017225531274383543,-0.0023904703343757645,0.006167648034244356
tcn,bw,20,all,covariance_minus_electrode,all,macro_f1,43,0.738253116295549,0.7381153371602048,0.00013777913534418484,3,0.0018885888499342955,0.0017225531274383543,-0.0023904703343757645,0.006167648034244356
tcn,bw,20,all,noisy_minus_clean,covariance,macro_auroc,17,0.9165565696964968,0.9169105801910707,-0.00035401049457395306,3,-0.000133876443533724,0.00019090506692567082,-0.0006081109196421266,0.00034035803257467865
tcn,bw,20,all,noisy_minus_clean,covariance,macro_auroc,29,0.9219434378017868,0.9219772719022072,-3.383410042046009e-05,3,-0.000133876443533724,0.00019090506692567082,-0.0006081109196421266,0.00034035803257467865
tcn,bw,20,all,noisy_minus_clean,covariance,macro_auroc,43,0.917680368968106,0.9176941537037128,-1.3784735606758858e-05,3,-0.000133876443533724,0.00019090506692567082,-0.0006081109196421266,0.00034035803257467865
tcn,bw,20,all,noisy_minus_clean,covariance,macro_ap,17,0.805573357433035,0.8060205715522081,-0.0004472141191730339,3,0.00013347540052773463,0.0006112214386261941,-0.0013848828253750678,0.001651833626430537
tcn,bw,20,all,noisy_minus_clean,covariance,macro_ap,29,0.8136976731451803,0.8136212596748911,7.641347028919387e-05,3,0.00013347540052773463,0.0006112214386261941,-0.0013848828253750678,0.001651833626430537
tcn,bw,20,all,noisy_minus_clean,covariance,macro_ap,43,0.8080023985752067,0.8072311717247397,0.0007712268504670439,3,0.00013347540052773463,0.0006112214386261941,-0.0013848828253750678,0.001651833626430537
tcn,bw,20,all,noisy_minus_clean,covariance,macro_f1,17,0.7322391405701913,0.7327948473044128,-0.0005557067342214506,3,0.0007717817673554839,0.0015825069590215796,-0.00315938344860864,0.0047029469833196075
tcn,bw,20,all,noisy_minus_clean,covariance,macro_f1,29,0.7535772753091018,0.7510542480339528,0.00252302727514897,3,0.0007717817673554839,0.0015825069590215796,-0.00315938344860864,0.0047029469833196075
tcn,bw,20,all,noisy_minus_clean,covariance,macro_f1,43,0.738253116295549,0.7379050915344101,0.000348024761138932,3,0.0007717817673554839,0.0015825069590215796,-0.00315938344860864,0.0047029469833196075
tcn,bw,20,all,noisy_minus_clean,electrode,macro_auroc,17,0.9169091328418756,0.9169105801910707,-1.447349195160541e-06,3,-0.0002304922731277322,0.00021973442444898499,-0.0007763428434644452,0.0003153582972089807
tcn,bw,20,all,noisy_minus_clean,electrode,macro_auroc,29,0.9217267930566128,0.9219772719022072,-0.00025047884559448175,3,-0.0002304922731277322,0.00021973442444898499,-0.0007763428434644452,0.0003153582972089807
tcn,bw,20,all,noisy_minus_clean,electrode,macro_auroc,43,0.9172546030791192,0.9176941537037128,-0.0004395506245935543,3,-0.0002304922731277322,0.00021973442444898499,-0.0007763428434644452,0.0003153582972089807
tcn,bw,20,all,noisy_minus_clean,electrode,macro_ap,17,0.8057107905014222,0.8060205715522081,-0.00030978105078582896,3,-0.0003598794111987121,0.00013209829947323165,-0.000688029778574189,-3.1729043823235114e-05
tcn,bw,20,all,noisy_minus_clean,electrode,macro_ap,29,0.8131115609891657,0.8136212596748911,-0.0005096986857253683,3,-0.0003598794111987121,0.00013209829947323165,-0.000688029778574189,-3.1729043823235114e-05
tcn,bw,20,all,noisy_minus_clean,electrode,macro_ap,43,0.8069710132276547,0.8072311717247397,-0.0002601584970849391,3,-0.0003598794111987121,0.00013209829947323165,-0.000688029778574189,-3.1729043823235114e-05
tcn,bw,20,all,noisy_minus_clean,electrode,macro_f1,17,0.730292574709515,0.7327948473044128,-0.0025022725948977698,3,-0.0011168070825788117,0.0013572022016434388,-0.004488284254110074,0.00225467008895245
tcn,bw,20,all,noisy_minus_clean,electrode,macro_f1,29,0.7499958537553194,0.7510542480339528,-0.0010583942786334122,3,-0.0011168070825788117,0.0013572022016434388,-0.004488284254110074,0.00225467008895245
tcn,bw,20,all,noisy_minus_clean,electrode,macro_f1,43,0.7381153371602048,0.7379050915344101,0.00021024562579474715,3,-0.0011168070825788117,0.0013572022016434388,-0.004488284254110074,0.00225467008895245
tcn,bw,20,all,noisy_minus_clean,independent,macro_auroc,17,0.9168710129237316,0.9169105801910707,-3.956726733911342e-05,3,5.460687726669781e-05,0.00012775317127208696,-0.0002627495932820595,0.00037196334781545515
tcn,bw,20,all,noisy_minus_clean,independent,macro_auroc,29,0.9221772984284536,0.9219772719022072,0.0002000265262463996,3,5.460687726669781e-05,0.00012775317127208696,-0.0002627495932820595,0.00037196334781545515
tcn,bw,20,all,noisy_minus_clean,independent,macro_auroc,43,0.9176975150766056,0.9176941537037128,3.361372892807246e-06,3,5.460687726669781e-05,0.00012775317127208696,-0.0002627495932820595,0.00037196334781545515
tcn,bw,20,all,noisy_minus_clean,independent,macro_ap,17,0.8064814423890907,0.8060205715522081,0.00046087083688262087,3,0.0004332395678607881,0.00022252977957342064,-0.00011955504955818398,0.00098603418527976
tcn,bw,20,all,noisy_minus_clean,independent,macro_ap,29,0.8142619230430761,0.8136212596748911,0.0006406633681850238,3,0.0004332395678607881,0.00022252977957342064,-0.00011955504955818398,0.00098603418527976
tcn,bw,20,all,noisy_minus_clean,independent,macro_ap,43,0.8074293562232544,0.8072311717247397,0.00019818449851471964,3,0.0004332395678607881,0.00022252977957342064,-0.00011955504955818398,0.00098603418527976
tcn,bw,20,all,noisy_minus_clean,independent,macro_f1,17,0.7322940975820502,0.7327948473044128,-0.0005007497223625812,3,0.0001677292837295082,0.0007054033951303492,-0.001584589892088796,0.0019200484595478123
tcn,bw,20,all,noisy_minus_clean,independent,macro_f1,29,0.7519592624926714,0.7510542480339528,0.0009050144587186004,3,0.0001677292837295082,0.0007054033951303492,-0.001584589892088796,0.0019200484595478123
tcn,bw,20,all,noisy_minus_clean,independent,macro_f1,43,0.7380040146492426,0.7379050915344101,9.892311483250538e-05,3,0.0001677292837295082,0.0007054033951303492,-0.001584589892088796,0.0019200484595478123
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.9165453896315904,0.9169105801910707,-0.00036519055948036616,3,-0.00014976266968314,0.00019296701086461498,-0.0006291192984897254,0.00032959395912344537
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.9219845119743766,0.9219772719022072,7.240072169345524e-06,3,-0.00014976266968314,0.00019296701086461498,-0.0006291192984897254,0.00032959395912344537
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.9176028161819744,0.9176941537037128,-9.133752173839937e-05,3,-0.00014976266968314,0.00019296701086461498,-0.0006291192984897254,0.00032959395912344537
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_ap,17,0.8060642383612088,0.8060205715522081,4.3666809000697526e-05,3,0.00019907122518392217,0.00020000318244638965,-0.000297764222795079,0.0006959066731629233
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_ap,29,0.8140459803067266,0.8136212596748911,0.0004247206318355179,3,0.00019907122518392217,0.00020000318244638965,-0.000297764222795079,0.0006959066731629233
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_ap,43,0.8073599979594552,0.8072311717247397,0.0001288262347155511,3,0.00019907122518392217,0.00020000318244638965,-0.000297764222795079,0.0006959066731629233
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_f1,17,0.7305738441706222,0.7327948473044128,-0.002221003133790589,3,-0.0007461344530252934,0.00132972946354582,-0.004049365559804065,0.002557096653753479
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_f1,29,0.7506757476683423,0.7510542480339528,-0.00037850036561049016,3,-0.0007461344530252934,0.00132972946354582,-0.004049365559804065,0.002557096653753479
tcn,bw,20,all,noisy_minus_clean,independent_rms,macro_f1,43,0.7382661916747353,0.7379050915344101,0.000361100140325199,3,-0.0007461344530252934,0.00132972946354582,-0.004049365559804065,0.002557096653753479
tcn,em,0,all,electrode_minus_independent_rms,all,macro_auroc,17,0.8691144717569586,0.8833718563609629,-0.014257384604004386,3,-0.02156403633738994,0.007771806942635413,-0.04087027505179436,-0.0022577976229855266
tcn,em,0,all,electrode_minus_independent_rms,all,macro_auroc,29,0.8689553156161228,0.8896604041706075,-0.02070508855448472,3,-0.02156403633738994,0.007771806942635413,-0.04087027505179436,-0.0022577976229855266
tcn,em,0,all,electrode_minus_independent_rms,all,macro_auroc,43,0.8634269137149054,0.8931565495685861,-0.029729635853680714,3,-0.02156403633738994,0.007771806942635413,-0.04087027505179436,-0.0022577976229855266
tcn,em,0,all,electrode_minus_independent_rms,all,macro_ap,17,0.727032408334084,0.7478045927496898,-0.0207721844156058,3,-0.03217571298345823,0.011224061231864207,-0.060057826768181444,-0.004293599198735006
tcn,em,0,all,electrode_minus_independent_rms,all,macro_ap,29,0.7259770758901275,0.7585207737574742,-0.03254369786734668,3,-0.03217571298345823,0.011224061231864207,-0.060057826768181444,-0.004293599198735006
tcn,em,0,all,electrode_minus_independent_rms,all,macro_ap,43,0.7195304427500042,0.7627416994174264,-0.043211256667422204,3,-0.03217571298345823,0.011224061231864207,-0.060057826768181444,-0.004293599198735006
tcn,em,0,all,electrode_minus_independent_rms,all,macro_f1,17,0.5721945155945672,0.6550243221634084,-0.0828298065688412,3,-0.08742286356545437,0.009919875413217151,-0.11206520017498661,-0.06278052695592212
tcn,em,0,all,electrode_minus_independent_rms,all,macro_f1,29,0.5555478613483034,0.6361798005905556,-0.0806319392422522,3,-0.08742286356545437,0.009919875413217151,-0.11206520017498661,-0.06278052695592212
tcn,em,0,all,electrode_minus_independent_rms,all,macro_f1,43,0.5678067519497021,0.6666135968349718,-0.0988068448852697,3,-0.08742286356545437,0.009919875413217151,-0.11206520017498661,-0.06278052695592212
tcn,em,0,all,electrode_minus_independent,all,macro_auroc,17,0.8691144717569586,0.8816607605171907,-0.012546288760232116,3,-0.020812584912893062,0.008738130236335037,-0.04251930376288975,0.0008941339371036292
tcn,em,0,all,electrode_minus_independent,all,macro_auroc,29,0.8689553156161228,0.8888904417594115,-0.01993512614328863,3,-0.020812584912893062,0.008738130236335037,-0.04251930376288975,0.0008941339371036292
tcn,em,0,all,electrode_minus_independent,all,macro_auroc,43,0.8634269137149054,0.8933832535500639,-0.02995633983515844,3,-0.020812584912893062,0.008738130236335037,-0.04251930376288975,0.0008941339371036292
tcn,em,0,all,electrode_minus_independent,all,macro_ap,17,0.727032408334084,0.7399863149440666,-0.012953906609982635,3,-0.029298528868883178,0.015673153870879405,-0.06823280146111789,0.009635743723351534
tcn,em,0,all,electrode_minus_independent,all,macro_ap,29,0.7259770758901275,0.756718298910456,-0.030741223020328556,3,-0.029298528868883178,0.015673153870879405,-0.06823280146111789,0.009635743723351534
tcn,em,0,all,electrode_minus_independent,all,macro_ap,43,0.7195304427500042,0.7637308997263426,-0.04420045697633834,3,-0.029298528868883178,0.015673153870879405,-0.06823280146111789,0.009635743723351534
tcn,em,0,all,electrode_minus_independent,all,macro_f1,17,0.5721945155945672,0.6350786310530744,-0.06288411545850714,3,-0.07009644107610331,0.016937911373051718,-0.11217254547566448,-0.02802033667654215
tcn,em,0,all,electrode_minus_independent,all,macro_f1,29,0.5555478613483034,0.613506272301502,-0.05795841095319865,3,-0.07009644107610331,0.016937911373051718,-0.11217254547566448,-0.02802033667654215
tcn,em,0,all,electrode_minus_independent,all,macro_f1,43,0.5678067519497021,0.6572535487663063,-0.08944679681660417,3,-0.07009644107610331,0.016937911373051718,-0.11217254547566448,-0.02802033667654215
tcn,em,0,all,covariance_minus_electrode,all,macro_auroc,17,0.8736676402919533,0.8691144717569586,0.004553168534994767,3,0.006538972760213757,0.0017673168688208736,0.0021487142778177197,0.010929231242609794
tcn,em,0,all,covariance_minus_electrode,all,macro_auroc,29,0.8768944313257314,0.8689553156161228,0.00793911570960859,3,0.006538972760213757,0.0017673168688208736,0.0021487142778177197,0.010929231242609794
tcn,em,0,all,covariance_minus_electrode,all,macro_auroc,43,0.8705515477509433,0.8634269137149054,0.0071246340360379135,3,0.006538972760213757,0.0017673168688208736,0.0021487142778177197,0.010929231242609794
tcn,em,0,all,covariance_minus_electrode,all,macro_ap,17,0.7334498656185333,0.727032408334084,0.006417457284449313,3,0.008140778020378195,0.0017317741977856632,0.0038388124274759657,0.012442743613280426
tcn,em,0,all,covariance_minus_electrode,all,macro_ap,29,0.7358579595544859,0.7259770758901275,0.009880883664358353,3,0.008140778020378195,0.0017317741977856632,0.0038388124274759657,0.012442743613280426
tcn,em,0,all,covariance_minus_electrode,all,macro_ap,43,0.7276544358623311,0.7195304427500042,0.008123993112326922,3,0.008140778020378195,0.0017317741977856632,0.0038388124274759657,0.012442743613280426
tcn,em,0,all,covariance_minus_electrode,all,macro_f1,17,0.5931156327017196,0.5721945155945672,0.020921117107152387,3,0.025555312659766183,0.005224853075098568,0.012576058097719995,0.03853456722181237
tcn,em,0,all,covariance_minus_electrode,all,macro_f1,29,0.5800747877623749,0.5555478613483034,0.024526926414071504,3,0.025555312659766183,0.005224853075098568,0.012576058097719995,0.03853456722181237
tcn,em,0,all,covariance_minus_electrode,all,macro_f1,43,0.5990246464077768,0.5678067519497021,0.031217894458074658,3,0.025555312659766183,0.005224853075098568,0.012576058097719995,0.03853456722181237
tcn,em,0,all,noisy_minus_clean,covariance,macro_auroc,17,0.8736676402919533,0.9169105801910707,-0.04324293989911743,3,-0.04515612880945422,0.0019508657581497643,-0.0500023480097764,-0.04030990960913205
tcn,em,0,all,noisy_minus_clean,covariance,macro_auroc,29,0.8768944313257314,0.9219772719022072,-0.045082840576475824,3,-0.04515612880945422,0.0019508657581497643,-0.0500023480097764,-0.04030990960913205
tcn,em,0,all,noisy_minus_clean,covariance,macro_auroc,43,0.8705515477509433,0.9176941537037128,-0.04714260595276942,3,-0.04515612880945422,0.0019508657581497643,-0.0500023480097764,-0.04030990960913205
tcn,em,0,all,noisy_minus_clean,covariance,macro_ap,17,0.7334498656185333,0.8060205715522081,-0.07257070593367476,3,-0.07663691397216284,0.0036362993766730204,-0.08566998238485857,-0.06760384555946711
tcn,em,0,all,noisy_minus_clean,covariance,macro_ap,29,0.7358579595544859,0.8136212596748911,-0.07776330012040522,3,-0.07663691397216284,0.0036362993766730204,-0.08566998238485857,-0.06760384555946711
tcn,em,0,all,noisy_minus_clean,covariance,macro_ap,43,0.7276544358623311,0.8072311717247397,-0.07957673586240854,3,-0.07663691397216284,0.0036362993766730204,-0.08566998238485857,-0.06760384555946711
tcn,em,0,all,noisy_minus_clean,covariance,macro_f1,17,0.5931156327017196,0.7327948473044128,-0.13967921460269317,3,-0.14984637333363482,0.01830614735038392,-0.19532136432301836,-0.10437138234425128
tcn,em,0,all,noisy_minus_clean,covariance,macro_f1,29,0.5800747877623749,0.7510542480339528,-0.17097946027157795,3,-0.14984637333363482,0.01830614735038392,-0.19532136432301836,-0.10437138234425128
tcn,em,0,all,noisy_minus_clean,covariance,macro_f1,43,0.5990246464077768,0.7379050915344101,-0.13888044512663333,3,-0.14984637333363482,0.01830614735038392,-0.19532136432301836,-0.10437138234425128
tcn,em,0,all,noisy_minus_clean,electrode,macro_auroc,17,0.8691144717569586,0.9169105801910707,-0.047796108434112194,3,-0.05169510156966798,0.0034335540593385437,-0.06022452269369859,-0.04316568044563737
tcn,em,0,all,noisy_minus_clean,electrode,macro_auroc,29,0.8689553156161228,0.9219772719022072,-0.053021956286084415,3,-0.05169510156966798,0.0034335540593385437,-0.06022452269369859,-0.04316568044563737
tcn,em,0,all,noisy_minus_clean,electrode,macro_auroc,43,0.8634269137149054,0.9176941537037128,-0.054267239988807336,3,-0.05169510156966798,0.0034335540593385437,-0.06022452269369859,-0.04316568044563737
tcn,em,0,all,noisy_minus_clean,electrode,macro_ap,17,0.727032408334084,0.8060205715522081,-0.07898816321812407,3,-0.08477769199254104,0.005013958706648742,-0.09723305590073174,-0.07232232808435034
tcn,em,0,all,noisy_minus_clean,electrode,macro_ap,29,0.7259770758901275,0.8136212596748911,-0.08764418378476357,3,-0.08477769199254104,0.005013958706648742,-0.09723305590073174,-0.07232232808435034
tcn,em,0,all,noisy_minus_clean,electrode,macro_ap,43,0.7195304427500042,0.8072311717247397,-0.08770072897473546,3,-0.08477769199254104,0.005013958706648742,-0.09723305590073174,-0.07232232808435034
tcn,em,0,all,noisy_minus_clean,electrode,macro_f1,17,0.5721945155945672,0.7327948473044128,-0.16060033170984556,3,-0.175401685993401,0.018047223632498405,-0.2202334748107265,-0.1305698971760755
tcn,em,0,all,noisy_minus_clean,electrode,macro_f1,29,0.5555478613483034,0.7510542480339528,-0.19550638668564946,3,-0.175401685993401,0.018047223632498405,-0.2202334748107265,-0.1305698971760755
tcn,em,0,all,noisy_minus_clean,electrode,macro_f1,43,0.5678067519497021,0.7379050915344101,-0.170098339584708,3,-0.175401685993401,0.018047223632498405,-0.2202334748107265,-0.1305698971760755
tcn,em,0,all,noisy_minus_clean,independent,macro_auroc,17,0.8816607605171907,0.9169105801910707,-0.03524981967388008,3,-0.03088251665677492,0.005793033620307568,-0.04527320993824016,-0.016491823375309682
tcn,em,0,all,noisy_minus_clean,independent,macro_auroc,29,0.8888904417594115,0.9219772719022072,-0.03308683014279579,3,-0.03088251665677492,0.005793033620307568,-0.04527320993824016,-0.016491823375309682
tcn,em,0,all,noisy_minus_clean,independent,macro_auroc,43,0.8933832535500639,0.9176941537037128,-0.024310900153648896,3,-0.03088251665677492,0.005793033620307568,-0.04527320993824016,-0.016491823375309682
tcn,em,0,all,noisy_minus_clean,independent,macro_ap,17,0.7399863149440666,0.8060205715522081,-0.06603425660814144,3,-0.05547916312365786,0.011334262895727292,-0.0836350330174776,-0.027323293229838112
tcn,em,0,all,noisy_minus_clean,independent,macro_ap,29,0.756718298910456,0.8136212596748911,-0.05690296076443502,3,-0.05547916312365786,0.011334262895727292,-0.0836350330174776,-0.027323293229838112
tcn,em,0,all,noisy_minus_clean,independent,macro_ap,43,0.7637308997263426,0.8072311717247397,-0.04350027199839712,3,-0.05547916312365786,0.011334262895727292,-0.0836350330174776,-0.027323293229838112
tcn,em,0,all,noisy_minus_clean,independent,macro_f1,17,0.6350786310530744,0.7327948473044128,-0.09771621625133842,3,-0.10530524491729769,0.029197534794673526,-0.1778359421899898,-0.03277454764460558
tcn,em,0,all,noisy_minus_clean,independent,macro_f1,29,0.613506272301502,0.7510542480339528,-0.1375479757324508,3,-0.10530524491729769,0.029197534794673526,-0.1778359421899898,-0.03277454764460558
tcn,em,0,all,noisy_minus_clean,independent,macro_f1,43,0.6572535487663063,0.7379050915344101,-0.08065154276810382,3,-0.10530524491729769,0.029197534794673526,-0.1778359421899898,-0.03277454764460558
tcn,em,0,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.8833718563609629,0.9169105801910707,-0.03353872383010781,3,-0.030131065232278043,0.004882452085312783,-0.04225974858306726,-0.018002381881488824
tcn,em,0,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.8896604041706075,0.9219772719022072,-0.0323168677315997,3,-0.030131065232278043,0.004882452085312783,-0.04225974858306726,-0.018002381881488824
tcn,em,0,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.8931565495685861,0.9176941537037128,-0.024537604135126623,3,-0.030131065232278043,0.004882452085312783,-0.04225974858306726,-0.018002381881488824
tcn,em,0,all,noisy_minus_clean,independent_rms,macro_ap,17,0.7478045927496898,0.8060205715522081,-0.058215978802518276,3,-0.05260197900908281,0.007196259286530136,-0.07047847808606432,-0.0347254799321013
