model,kind,snr,active,comparison,condition,outcome,mean_difference,ci95_low,ci95_high,p_value,p_holm,standardized_effect,n_patients,n_records,n_seeds,inference_unit,bootstrap_seed,bootstrap_count,permutation_seed,permutation_count,permutation_method,holm_family,status,patient_median,patient_fraction_positive,mean_without_largest_1pct_abs,mean_without_largest_5pct_abs
resnet,bandpass,10,V4,noisy_minus_clean,electrode,probability_shift,0.039431746526307744,0.03830428210019749,0.04053734073102146,9.999000099990002e-05,,1.6305472321513241,1877,2158,3,patient,109154616237334875,2000,11640013189574488343,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.03522244535076122,1.0,0.03849914961466824,0.036048455056721024
resnet,bandpass,10,V4,noisy_minus_clean,electrode,macro_auroc,-0.006783795222362647,-0.008814108195654835,-0.0047534822490704585,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V4,noisy_minus_clean,electrode,macro_ap,-0.012170707241690523,-0.01710557129479631,-0.007235843188584738,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V4,noisy_minus_clean,electrode,macro_f1,-0.013928967783581067,-0.024919468374754748,-0.0029384671924073836,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V4,noisy_minus_clean,independent_rms,loss,0.012679669654790258,0.009499431726802619,0.01574329080275294,9.999000099990002e-05,,0.18051341172939092,1877,2158,3,patient,12232711606234690573,2000,4031843305162914255,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.016541591587626792,0.7005860415556739,0.013978783034468813,0.014300205709737415
resnet,bandpass,10,V4,noisy_minus_clean,independent_rms,mean_probability,0.007028522831539544,0.006486477948812755,0.007528348874053767,9.999000099990002e-05,,0.6063823131055125,1877,2158,3,patient,2266440400480016058,2000,17320698726759139371,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0056352158697942885,0.8295151838039425,0.006960149271271902,0.006080286904959965
resnet,bandpass,10,V4,noisy_minus_clean,independent_rms,probability_shift,0.039744010627403244,0.03870579138311448,0.0407738884879445,9.999000099990002e-05,,1.6630471398863147,1877,2158,3,patient,15923810112520247615,2000,5529559840016057117,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.03626059244076411,1.0,0.03884834791865997,0.03645661751474921
resnet,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_auroc,-0.006620965769860376,-0.010402266152509098,-0.0028396653872116546,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_ap,-0.01215655635702558,-0.01584786082890813,-0.00846525188514303,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_f1,-0.014848309190002981,-0.023156506491092556,-0.006540111888913408,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,covariance,loss,0.015597042786293688,0.012041894448463365,0.01924533330316588,9.999000099990002e-05,,0.19387531596915314,1877,2158,3,patient,16584683714974569552,2000,3907437989754508214,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.020141609383941373,0.7027171017581246,0.017126937767965353,0.018025159882113118
resnet,bandpass,10,V5,noisy_minus_clean,covariance,mean_probability,0.007955286259518312,0.007344023435146107,0.008582440494334976,9.999000099990002e-05,,0.5834384370649447,1877,2158,3,patient,12574955481791615860,2000,17503823933841004024,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.006635136917854349,0.8215237080447523,0.007702493727449201,0.006954647270023195
resnet,bandpass,10,V5,noisy_minus_clean,covariance,probability_shift,0.04654195234416039,0.04530137810946106,0.04783812044441989,9.999000099990002e-05,,1.7147049822852494,1877,2158,3,patient,1554287215693349894,2000,17446767180008064818,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.042444763619763154,1.0,0.045538111542013364,0.042778362978374965
resnet,bandpass,10,V5,noisy_minus_clean,covariance,macro_auroc,-0.008386876135094553,-0.010750704916575718,-0.006023047353613389,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,covariance,macro_ap,-0.014621932197300532,-0.022131425155914444,-0.007112439238686621,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,covariance,macro_f1,-0.01807822830676457,-0.023734668989725455,-0.012421787623803686,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,electrode,loss,0.015842785112262753,0.012181604173608036,0.019359479189408505,9.999000099990002e-05,,0.19956779191157775,1877,2158,3,patient,10550685441250538704,2000,329564790100135570,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.02041087478700554,0.7117741076185402,0.01823416508491476,0.019170536207957903
resnet,bandpass,10,V5,noisy_minus_clean,electrode,mean_probability,0.008117630951404234,0.007474482097395516,0.00874548386649994,9.999000099990002e-05,,0.5901249899148833,1877,2158,3,patient,1942621353111213445,2000,2563610164522442509,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.006257557955622259,0.8092701118806607,0.00791812099957535,0.007010360950731677
resnet,bandpass,10,V5,noisy_minus_clean,electrode,probability_shift,0.046761610125069415,0.045524557933390365,0.04796581327205392,9.999000099990002e-05,,1.706794775401984,1877,2158,3,patient,12038204324576977320,2000,11538240510952107926,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.04243845701372872,1.0,0.045720582926129884,0.043106900569541154
resnet,bandpass,10,V5,noisy_minus_clean,electrode,macro_auroc,-0.00831426629430069,-0.012134547277952615,-0.004493985310648766,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,electrode,macro_ap,-0.014911152497762684,-0.023730900590587016,-0.006091404404938352,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,electrode,macro_f1,-0.017634988492874593,-0.02295462124379461,-0.012315355741954572,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,independent_rms,loss,0.015624780283042724,0.01188565615254343,0.019347335936754008,9.999000099990002e-05,,0.1904995100377739,1877,2158,3,patient,5455324240924562760,2000,10555576122170049768,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0189165488283269,0.7107085775173149,0.01758689052805314,0.018094269443525178
resnet,bandpass,10,V5,noisy_minus_clean,independent_rms,mean_probability,0.008499709099636973,0.007869038586776546,0.009120947053009974,9.999000099990002e-05,,0.6128479785527188,1877,2158,3,patient,1337969024693777313,2000,9679071504172723986,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.006613534937302272,0.8263185935002664,0.008371680913185546,0.007407323679820871
resnet,bandpass,10,V5,noisy_minus_clean,independent_rms,probability_shift,0.047368695289224536,0.04602966910082195,0.048635304525717155,9.999000099990002e-05,,1.6853874302294354,1877,2158,3,patient,5889479522502206493,2000,5636757109977133664,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.04269256666302681,1.0,0.04631808086260696,0.04348804320526579
resnet,bandpass,10,V5,noisy_minus_clean,independent_rms,macro_auroc,-0.008475032174922811,-0.012795661858273301,-0.004154402491572321,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,independent_rms,macro_ap,-0.014576637684329522,-0.020385599940010705,-0.00876767542864834,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V5,noisy_minus_clean,independent_rms,macro_f1,-0.019309407068602662,-0.027547544267510014,-0.011071269869695312,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,covariance,loss,0.017348181204922278,0.013470181771134949,0.020870996325810038,9.999000099990002e-05,,0.20404453976869327,1877,2158,3,patient,17197590199403982994,2000,17297461642026023883,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.02167870458267337,0.7069792221630261,0.018964250818380962,0.021418947695367323
resnet,bandpass,10,V6,noisy_minus_clean,covariance,mean_probability,0.008788486611642094,0.008198162440559036,0.009404627091529113,9.999000099990002e-05,,0.6511655280479878,1877,2158,3,patient,16074227995601503365,2000,17870455564812595653,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.006696262831489246,0.8268513585508791,0.008632606864075245,0.007719551085290065
resnet,bandpass,10,V6,noisy_minus_clean,covariance,probability_shift,0.04882227605597275,0.04759369520435605,0.05004241657098906,9.999000099990002e-05,,1.7396576422255468,1877,2158,3,patient,3377238910711951389,2000,4111271332683324000,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.04490236956626178,1.0,0.04779184504407536,0.045017109922203015
resnet,bandpass,10,V6,noisy_minus_clean,covariance,macro_auroc,-0.008267252472356823,-0.016508529376363455,-2.597556835019256e-05,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,covariance,macro_ap,-0.013163615587293101,-0.029509141087319682,0.003181909912733481,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,covariance,macro_f1,-0.018196376245144513,-0.031728941068985855,-0.0046638114213031715,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,electrode,loss,0.017929115401063307,0.01415421567292631,0.021547721611090632,9.999000099990002e-05,,0.21616761423520248,1877,2158,3,patient,7607464416060086021,2000,13273409753583103291,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.021577486559692893,0.7069792221630261,0.01941159995905104,0.019574280353576362
resnet,bandpass,10,V6,noisy_minus_clean,electrode,mean_probability,0.009081909902703408,0.008470848498314592,0.00969847466972235,9.999000099990002e-05,,0.672329842773444,1877,2158,3,patient,9084015180264657503,2000,12735844209320784938,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.006759767810581252,0.8470964304741609,0.00883384736404592,0.007844123940967647
resnet,bandpass,10,V6,noisy_minus_clean,electrode,probability_shift,0.0491884274519931,0.04790348978018027,0.050485680522123724,9.999000099990002e-05,,1.7023929600760996,1877,2158,3,patient,8360163187688913834,2000,10424740200283118041,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0452690506974856,1.0,0.048085077865601684,0.045177348163825494
resnet,bandpass,10,V6,noisy_minus_clean,electrode,macro_auroc,-0.008385351870724053,-0.018576840521791357,0.0018061367803432517,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,electrode,macro_ap,-0.013745409225456343,-0.03154912932331615,0.004058310872403459,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,electrode,macro_f1,-0.016093540151077484,-0.03950427566726985,0.007317195365114881,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,independent_rms,loss,0.018442195159853767,0.014539896997221333,0.022601556424345453,9.999000099990002e-05,,0.214936550853174,1877,2158,3,patient,12079589907978175589,2000,17361384254744886926,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.021492673468395236,0.7069792221630261,0.01982546995741643,0.02061428040291503
resnet,bandpass,10,V6,noisy_minus_clean,independent_rms,mean_probability,0.009116392534160188,0.00850846391690342,0.009714734757725151,9.999000099990002e-05,,0.6766151739074379,1877,2158,3,patient,3578309265373910520,2000,2366300216704530588,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.007119684532517567,0.8438998401704848,0.008663411126372393,0.007696124699325773
resnet,bandpass,10,V6,noisy_minus_clean,independent_rms,probability_shift,0.0493742660208624,0.04814850442961365,0.05068958487130272,9.999000099990002e-05,,1.7366894269577267,1877,2158,3,patient,17810107637224826082,2000,7281958191911898904,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.04490297550025086,1.0,0.04833201790438916,0.045489908599464224
resnet,bandpass,10,V6,noisy_minus_clean,independent_rms,macro_auroc,-0.008434722813951079,-0.01735131589881841,0.00048187027091625353,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,independent_rms,macro_ap,-0.01472345835778884,-0.02652585951812524,-0.002921057197452441,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,V6,noisy_minus_clean,independent_rms,macro_f1,-0.018314725835838448,-0.035816081836175684,-0.0008133698355012077,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,electrode_minus_independent_rms,all,loss,0.009818171897251645,0.0073621826616139556,0.012344286333964312,9.999000099990002e-05,0.007199280071992801,0.1748738146432075,1877,2158,3,patient,6184024815406251430,2000,11001987512580748348,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,0.007855295382061594,0.6244006393180608,0.009794418665761872,0.008195685333855106
resnet,bandpass,10,all,electrode_minus_independent_rms,all,mean_probability,0.0016506001028813676,0.0011755263325631323,0.002116279968803824,9.999000099990002e-05,,0.16005760676701214,1877,2158,3,patient,12218128334239192142,2000,2840418360249749917,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0012734421373655398,0.5753862546616942,0.0015644450521692323,0.0014215971391847982
resnet,bandpass,10,all,electrode_minus_independent_rms,all,probability_shift,0.012705495392288301,0.011773439217646708,0.013623497181819657,9.999000099990002e-05,,0.5993397373122988,1877,2158,3,patient,2760156794634366593,2000,16591016016066044674,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.009376585048933824,0.7352157698454982,0.011936900558191613,0.009949949711957392
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_auroc,-0.003382028590781997,-0.006624743008603835,-0.00013931417296015897,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_ap,-0.0048359868770251335,-0.009093815031084869,-0.0005781587229653981,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,electrode_minus_independent_rms,all,macro_f1,-0.005281045680632553,-0.014171760671115075,0.0036096693098499706,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,electrode_minus_independent,all,loss,0.010381212526502358,0.007758690648492802,0.012824477172672249,9.999000099990002e-05,0.007199280071992801,0.18150717124697247,1877,2158,3,patient,9208538574243979733,2000,12951959221913552455,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,0.008624106134942966,0.633990410229089,0.010112317070049467,0.008617494410614152
resnet,bandpass,10,all,electrode_minus_independent,all,mean_probability,0.0018372612009169053,0.0013876236269994336,0.0022874951614196633,9.999000099990002e-05,,0.17763896737179113,1877,2158,3,patient,7223233848876666878,2000,6217351856022746324,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.0013070526532828804,0.582312200319659,0.0017468329851326378,0.0014736332715325445
resnet,bandpass,10,all,electrode_minus_independent,all,probability_shift,0.01344393819378757,0.012482988268634664,0.014417338785929757,9.999000099990002e-05,,0.6283238318074654,1877,2158,3,patient,12985367991377105430,2000,17766916178802295746,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.009767112384239834,0.7506659563132658,0.012659341562910976,0.01057609358511354
resnet,bandpass,10,all,electrode_minus_independent,all,macro_auroc,-0.003622543485794901,-0.006730487446581059,-0.0005145995250087428,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,electrode_minus_independent,all,macro_ap,-0.005254890879045478,-0.009109776647109154,-0.0014000051109818012,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,-0.005975257338601936,-0.01413008424020759,0.0021795695630037176,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,covariance_minus_electrode,all,loss,-0.0012081719061477717,-0.0037366013894446996,0.00132996254403117,0.3427657234276572,1.0,-0.021681295043610955,1877,2158,3,patient,4423198143936772438,2000,5346553553899799263,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,-0.0010323391683083234,0.48588172615876396,-1.4238651639830114e-05,-0.0011607126123610772
resnet,bandpass,10,all,covariance_minus_electrode,all,mean_probability,-0.00020775570462126667,-0.0006819049079509236,0.0002426731880569822,0.38616138386161386,,-0.0200968684257085,1877,2158,3,patient,5848650192845772853,2000,17480342550522231059,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,-0.00010534122896691141,0.4922749067661161,-0.0002750076823335667,-0.00015496943243567063
resnet,bandpass,10,all,covariance_minus_electrode,all,probability_shift,-0.0003787585172485605,-0.0013193159388181807,0.0006323826945661658,0.43725627437256276,,-0.017705503594453425,1877,2158,3,patient,7732355015400849042,2000,4068485115933236965,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,-0.00022973393400510175,0.49014384656366544,-0.0005890190160542528,-0.0006161824985504227
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,0.00033422723904293533,-2.530403683028077e-05,0.0006937585149161514,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,0.0021456981726006483,-0.0002995317697421689,0.0045909281149434655,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,-0.0005488090271165517,-0.005475683970989169,0.004378065916756065,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,covariance,loss,0.027054316346596104,0.021821695163459363,0.032188005529125006,9.999000099990002e-05,,0.22813780594454536,1877,2158,3,patient,6182868480951809085,2000,3590146506909175781,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.03260533346370303,0.7117741076185402,0.030275331072674404,0.0313306720962972
resnet,bandpass,10,all,noisy_minus_clean,covariance,mean_probability,0.012037354977994732,0.011238354960000252,0.012831480584035921,9.999000099990002e-05,,0.6900665523664393,1877,2158,3,patient,14714447112379209385,2000,5617513590871676080,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.00879017235711217,0.83697389451252,0.011523415589012997,0.0103417207292079
resnet,bandpass,10,all,noisy_minus_clean,covariance,probability_shift,0.06446238229473253,0.06271108038899638,0.06617140472515035,9.999000099990002e-05,,1.737400673968475,1877,2158,3,patient,8557479593177255100,2000,13721382601040759471,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.05730358411027636,1.0,0.06310057197312441,0.05939048344078767
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,-0.01179185719827173,-0.020098941247693625,-0.003484773148849837,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,-0.01873180328391022,-0.03147646790387059,-0.005987138663949851,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,-0.027457862047986985,-0.04313140299665281,-0.011784321099321163,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,electrode,loss,0.028262488252743877,0.02294794469641774,0.0335323883348289,9.999000099990002e-05,,0.23885822745180774,1877,2158,3,patient,17980101026127145131,2000,18137171877711103726,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.03230853540790936,0.7181672882258924,0.03140326431803936,0.03327751488478483
resnet,bandpass,10,all,noisy_minus_clean,electrode,mean_probability,0.012245110682615998,0.011468061811885236,0.013039310653791507,9.999000099990002e-05,,0.7007197413400823,1877,2158,3,patient,7763515610998378427,2000,12670238981889800173,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.009292659204867151,0.8438998401704848,0.011929154393183705,0.010598960184107692
resnet,bandpass,10,all,noisy_minus_clean,electrode,probability_shift,0.06484114081198109,0.06312068342920737,0.06658088166157497,9.999000099990002e-05,,1.7375775565147837,1877,2158,3,patient,10977617648905230348,2000,405532446439730179,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.058424705453217034,1.0,0.06351330841871203,0.05981136806630192
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_auroc,-0.012126084437314666,-0.02078651284617944,-0.0034656560284498945,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_ap,-0.020877501456510867,-0.031472534071728196,-0.010282468841293538,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,electrode,macro_f1,-0.026909053020870433,-0.04721376489878093,-0.006604341142959939,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,independent,loss,0.01788127572624152,0.013442732943644354,0.021989365268618666,9.999000099990002e-05,,0.19110799689693977,1877,2158,3,patient,15438232831473961242,2000,17227347157560735744,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.022229949269811217,0.705380927011188,0.02006824614784253,0.021146726684876497
resnet,bandpass,10,all,noisy_minus_clean,independent,mean_probability,0.010407849481699094,0.009754713678226933,0.011083249900114802,9.999000099990002e-05,,0.6954491955223016,1877,2158,3,patient,3413421446881119596,2000,2859748805791113782,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.007849666227897008,0.8582844965370272,0.010097612990717696,0.00912502521127537
resnet,bandpass,10,all,noisy_minus_clean,independent,probability_shift,0.05139720261819352,0.05005736970036092,0.052819873453861674,9.999000099990002e-05,,1.6634515039618212,1877,2158,3,patient,7311423971849059937,2000,10875391796516351196,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.04578743080298106,1.0,0.05019252520346021,0.04710393861437374
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_auroc,-0.008503540951519764,-0.016142462477578765,-0.0008646194254607652,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_ap,-0.01562261057746539,-0.027153589701385317,-0.004091631453545463,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,independent,macro_f1,-0.020933795682268497,-0.03727104933635293,-0.004596542028184061,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,loss,0.018444316355492235,0.014010834796754757,0.02268240007803539,9.999000099990002e-05,,0.19329141790240464,1877,2158,3,patient,14624373519830502243,2000,16120020434795983421,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.022430268559440178,0.7069792221630261,0.02067044611800662,0.021978515571184475
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,mean_probability,0.01059451057973463,0.009898235334522939,0.011285190703737572,9.999000099990002e-05,,0.6961122232422983,1877,2158,3,patient,16100585899072978114,2000,13968708390862547644,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.007990034902468324,0.862013851891316,0.010285530400186536,0.009243053633394734
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,probability_shift,0.05213564541969278,0.05072303666772935,0.05348427995527651,9.999000099990002e-05,,1.6580193680048252,1877,2158,3,patient,4865160732120399914,2000,1077342474534312152,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,0.04688118024884413,1.0,0.050914847307367644,0.047753659609245894
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_auroc,-0.00874405584653267,-0.01664768503659569,-0.0008404266564696478,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_ap,-0.016041514579485733,-0.028213739622569206,-0.003869289536402259,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,-0.02162800734023788,-0.03810685143803999,-0.005149163242435771,,,,1877,2158,3,training_seed,,0,,0,not_tested,not_tested,seed_t_interval_fragile_with_few_seeds,,,,
resnet,bandpass,20,all,electrode_minus_independent_rms,all,loss,0.0007044231452484124,-0.00025882088835916275,0.0016239146284454378,0.14828517148285172,1.0,0.033444972137791615,1877,2158,3,patient,12142978382807723187,2000,16729076164225214883,10000,monte_carlo_sign_flip_plus_one,all_active_primary_loss_noise_contrasts_all_models_kinds_snrs,ok,0.0007328539127023926,0.5466169419286094,0.0009633803068835749,0.0008790638647013526
resnet,bandpass,20,all,electrode_minus_independent_rms,all,mean_probability,0.00023538469759658862,6.141775026104975e-05,0.0004101948277615645,0.008099190080991902,,0.0596824723621665,1877,2158,3,patient,486768931464797811,2000,10377553529209791230,10000,monte_carlo_sign_flip_plus_one,exploratory_uncorrected,ok,9.318037579456966e-05,0.5221097496004262,0.00025252767003063737,0.00019845686418375216
