model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,10,covariance,LL,ap_CD_normalized_robustness,3,0.9842565131247549,0.015241638242657085,0.9463941847777836,1.0221188414717262
resnet,bandpass,10,covariance,LL,ap_HYP_clean_drop,3,0.021856894292116864,0.01645591523141859,-0.019021865315110135,0.06273565389934387
resnet,bandpass,10,covariance,LL,ap_HYP_normalized_robustness,3,0.9655518149175383,0.02623967599975792,0.9003688462232373,1.0307347836118392
resnet,bandpass,10,covariance,LL,ap_MI_clean_drop,3,0.03308732968285081,0.009585778004011797,0.009274937046913387,0.05689972231878823
resnet,bandpass,10,covariance,LL,ap_MI_normalized_robustness,3,0.9564572419644287,0.013566592685751147,0.9227559574542157,0.9901585264746418
resnet,bandpass,10,covariance,LL,ap_NORM_clean_drop,3,0.0235838191382981,0.0013205567809254132,0.020303374238334317,0.026864264038261886
resnet,bandpass,10,covariance,LL,ap_NORM_normalized_robustness,3,0.9739972943722681,0.0015093848817586812,0.9702477744659921,0.9777468142785442
resnet,bandpass,10,covariance,LL,ap_STTC_clean_drop,3,0.030651317408290264,0.017502342440901698,-0.012826911492583169,0.0741295463091637
resnet,bandpass,10,covariance,LL,ap_STTC_normalized_robustness,3,0.96208059541434,0.022047402994972817,0.9073118101890496,1.0168493806396304
resnet,bandpass,10,covariance,LL,auroc_CD_clean_drop,3,0.01108021815923288,0.008017362991137462,-0.008836015595596308,0.030996451914062067
resnet,bandpass,10,covariance,LL,auroc_CD_normalized_robustness,3,0.9876930650341996,0.008845240411502706,0.96572026975876,1.0096658603096391
resnet,bandpass,10,covariance,LL,auroc_HYP_clean_drop,3,0.011989215275764723,0.00765580371069996,-0.0070288554355074796,0.031007285987036927
resnet,bandpass,10,covariance,LL,auroc_HYP_normalized_robustness,3,0.9865646715303843,0.008597925088652147,0.9652062415751239,1.0079231014856447
resnet,bandpass,10,covariance,LL,auroc_MI_clean_drop,3,0.023076285240464383,0.009193174665118443,0.00023917336441895212,0.04591339711650981
resnet,bandpass,10,covariance,LL,auroc_MI_normalized_robustness,3,0.9740497417255467,0.010463744408686375,0.9480563596341344,1.0000431238169591
resnet,bandpass,10,covariance,LL,auroc_NORM_clean_drop,3,0.012956662915603934,0.0017159626801327831,0.008693975309982744,0.017219350521225123
resnet,bandpass,10,covariance,LL,auroc_NORM_normalized_robustness,3,0.9861195558905379,0.001860756747659014,0.9814971798813416,0.9907419318997343
resnet,bandpass,10,covariance,LL,auroc_STTC_clean_drop,3,0.01839147575402622,0.009257802694043374,-0.0046061810459057315,0.04138913255395817
