architecture,snr_db,train_seed,combo_id,noise_seed,combo_set,metric,unit,M_EE,M_IE,M_EI,M_II,g_E,g_I,gamma
resnet,15,43,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9094035896230072,0.9073753724423502,0.9090758594604867,0.9083035884848494,0.0020282171806569327,0.000772270975637368,0.0012559462050195647
resnet,15,43,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.9095844488597594,0.9080954961205772,0.9090322342033845,0.9083827393713204,0.0014889527391822588,0.0006494948320641125,0.0008394579071181463
resnet,15,43,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9090451416956158,0.9076034155165356,0.9101230655596657,0.9082942664623506,0.0014417261790802272,0.001828799097315148,-0.00038707291823492085
resnet,15,43,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9099872785813492,0.9078585050592218,0.9095211316972858,0.9082000801159988,0.0021287735221273696,0.001321051581286925,0.0008077219408404446
resnet,15,43,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.9102344150098152,0.9080357613243386,0.9087659020341341,0.9082219650404036,0.0021986536854765593,0.0005439369937304539,0.0016547166917461054
resnet,15,43,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9098754634626557,0.9080796290510185,0.908923209855435,0.9077995077287003,0.0017958344116372205,0.001123702126734627,0.0006721322849025935
resnet,15,43,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9091560296175292,0.9082235029255245,0.9088927845702608,0.9085862643126783,0.0009325266920047204,0.0003065202575824877,0.0006260064344222327
resnet,15,43,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9092546642642907,0.9080402840586734,0.9100061600099248,0.9084831804379107,0.0012143802056172603,0.0015229795720141936,-0.0003085993663969333
resnet,15,43,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9099739080240935,0.9079048217749168,0.9096249722782351,0.9084688462068616,0.002069086249176677,0.0011561260713734978,0.0009129601778031793
resnet,15,43,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9098298668269184,0.9081930903259519,0.9088695439903558,0.9082949352596504,0.001636776500966497,0.0005746087307053616,0.0010621677702611354
resnet,15,101,LA,20001,heldout,absolute macro-AUROC,fraction,0.9073687876817754,0.9080247823581219,0.9074984146236968,0.9084474170424507,-0.0006559946763464719,-0.0009490024187538415,0.0002930077424073696
resnet,15,101,LA,20002,heldout,absolute macro-AUROC,fraction,0.9081952457604526,0.9082367357502357,0.9073654300494134,0.9072781063481881,-4.148998978303897e-05,8.732370122532807e-05,-0.00012881369100836704
resnet,15,101,LA,20003,heldout,absolute macro-AUROC,fraction,0.9073922064998395,0.907999856250193,0.9073185255138767,0.9079117783304957,-0.0006076497503534339,-0.0005932528166190387,-1.4396933734395212e-05
resnet,15,101,LA,20004,heldout,absolute macro-AUROC,fraction,0.9077471665711137,0.9083850749298161,0.9075390213665948,0.9074619739612129,-0.000637908358702477,7.704740538194699e-05,-0.000714955764084424
resnet,15,101,LA,20005,heldout,absolute macro-AUROC,fraction,0.9075788925017833,0.9079117628361255,0.9073888236992247,0.908043660930914,-0.0003328703343422612,-0.0006548372316893536,0.0003219668973470924
resnet,15,101,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.9077390388984421,0.9076234914863068,0.9078386597317574,0.9082838804398463,0.00011554741213526398,-0.00044522070808894476,0.0005607681202242087
resnet,15,101,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9085566019318705,0.908306628942082,0.9073314673625168,0.9073540011095504,0.0002499729897884606,-2.253374703364841e-05,0.000272506736822109
resnet,15,101,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.9075528037086791,0.9078360854604469,0.9071867553646973,0.9081609380393141,-0.00028328175176783876,-0.000974182674616797,0.0006909009228489582
resnet,15,101,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.9077974123133836,0.9086374380593334,0.9076728245076255,0.9075243366430239,-0.0008400257459497684,0.00014848786460164298,-0.0009885136105514114
resnet,15,101,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.9077134292539235,0.9079184422016569,0.9076602964939685,0.9080767728585666,-0.00020501294773334067,-0.0004164763645980729,0.00021146341686473225
resnet,15,101,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9075282448661414,0.908052741307791,0.9076223975006291,0.9083406631595482,-0.0005244964416496467,-0.0007182656589190817,0.00019376921726943497
resnet,15,101,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.9081348986758337,0.9083556740868921,0.9072893729980283,0.9073302993310849,-0.0002207754110583604,-4.092633305663451e-05,-0.0001798490780017259
resnet,15,101,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9073913843533227,0.9081186815148209,0.9071005068948337,0.9079725500230886,-0.0007272971614982193,-0.0008720431282549512,0.0001447459667567319
resnet,15,101,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9077032050864154,0.9084582283533471,0.9075305639287248,0.9075063200092324,-0.0007550232669316648,2.4243919492406008e-05,-0.0007792671864240708
resnet,15,101,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9078024280645997,0.9081247380114121,0.9076137060746244,0.9082304462332162,-0.0003223099468124824,-0.0006167401585918109,0.0002944302117793285
resnet,15,101,LL,20001,heldout,absolute macro-AUROC,fraction,0.9078043441113174,0.907616700412077,0.9078342167383845,0.9082882910323423,0.00018764369924040292,-0.00045407429395782906,0.000641717993198232
resnet,15,101,LL,20002,heldout,absolute macro-AUROC,fraction,0.9083872611334369,0.908031853709675,0.9070969358690822,0.907058702732057,0.00035540742376194423,3.823313702522313e-05,0.0003171742867367211
resnet,15,101,LL,20003,heldout,absolute macro-AUROC,fraction,0.9070815748969808,0.9072106174162077,0.9079008533685409,0.9082296720054908,-0.00012904251922685184,-0.0003288186369498902,0.00019977611772303838
resnet,15,101,LL,20004,heldout,absolute macro-AUROC,fraction,0.9075482862504274,0.9071846367223861,0.9075641863695397,0.9075575955646025,0.0003636495280412433,6.5908049372565e-06,0.0003570587231039868
resnet,15,101,LL,20005,heldout,absolute macro-AUROC,fraction,0.906932835735175,0.9064288589473811,0.9085779149535582,0.9081787952402282,0.0005039767877939028,0.000399119713330065,0.00010485707446383774
resnet,15,101,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9079743404318222,0.9081161895181623,0.9080393808025311,0.9083969233121542,-0.00014184908634007343,-0.00035754250962305445,0.00021569342328298102
resnet,15,101,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9085802683515745,0.9085258474955497,0.9070874024582782,0.9071351031354563,5.4420856024806064e-05,-4.7700677178075246e-05,0.00010212153320288131
resnet,15,101,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9072146444863629,0.9075879110165216,0.9081110016525035,0.9083414343844394,-0.00037326653015867794,-0.0002304327319359034,-0.00014283379822277453
resnet,15,101,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9077735995813996,0.9073709647403007,0.9078674590625464,0.9079729495740981,0.00040263484109892556,-0.00010549051155173128,0.0005081253526506568
resnet,15,101,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9070768442254913,0.9072313817485751,0.9084244025497847,0.9080134747342641,-0.00015453752308380864,0.0004109278155206564,-0.000565465338604465
resnet,15,101,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.9077561819690443,0.9078270139875773,0.9078984042704871,0.9082627045608851,-7.08320185329736e-05,-0.00036430029039802303,0.0002934682718650494
resnet,15,101,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9086331931025132,0.9084636901902714,0.9072424722267959,0.9072347755239578,0.00016950291224182568,7.696702838067004e-06,0.00016180620940375867
resnet,15,101,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9075322111296895,0.9075041699581947,0.9080357650078217,0.9081642408263241,2.8041171494797013e-05,-0.00012847581850239376,0.00015651698999719077
resnet,15,101,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.907611022212118,0.90735989337417,0.9077116199841946,0.9078635615568732,0.00025112883794797813,-0.00015194157267861552,0.00040307041062659366
resnet,15,101,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.9071603835744053,0.9069222361953908,0.9085242489593355,0.9081076337557727,0.00023814737901450833,0.0004166152035627313,-0.00017846782454822296
resnet,15,101,RA,20001,heldout,absolute macro-AUROC,fraction,0.9064761660774959,0.9064656721094568,0.9078012720477446,0.9080790783860391,1.0493968039093637e-05,-0.00027780633829443957,0.0002883003063335332
resnet,15,101,RA,20002,heldout,absolute macro-AUROC,fraction,0.9068927602796357,0.9071449500527976,0.9071896810619912,0.9072974370621976,-0.0002521897731618816,-0.00010775600020640486,-0.00014443377295547677
resnet,15,101,RA,20003,heldout,absolute macro-AUROC,fraction,0.9068964817452478,0.907284451702392,0.9076580378300834,0.9076339993212024,-0.00038796995714418525,2.40385088809969e-05,-0.00041200846602518215
resnet,15,101,RA,20004,heldout,absolute macro-AUROC,fraction,0.9070107592675549,0.9062448079656698,0.9076061503344597,0.9073567433124199,0.0007659513018851705,0.0002494070220397937,0.0005165442798453768
resnet,15,101,RA,20005,heldout,absolute macro-AUROC,fraction,0.907802125970149,0.9071911578272523,0.9080910246225786,0.9081716945886356,0.0006109681428966285,-8.066996605693433e-05,0.0006916381089535628
resnet,15,101,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.9072276977153841,0.9068981992034217,0.9077636198605618,0.9083329918713205,0.00032949851196240054,-0.0005693720107587952,0.0008988705227211957
resnet,15,101,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.9071985019382642,0.9079459011354094,0.9071311357132634,0.9071615904420188,-0.000747399197145171,-3.045472875540245e-05,-0.0007169444683897686
resnet,15,101,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.9071221064972539,0.9073685727881224,0.9075001859626586,0.9080396510633539,-0.0002464662908685522,-0.0005394651006953577,0.0002929988098268055
resnet,15,101,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9072820375144675,0.9075718578152889,0.9076073135184568,0.9074494545084407,-0.00028982030082147503,0.0001578590100160815,-0.0004476793108375565
resnet,15,101,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9077550305516532,0.9076083415004081,0.9081312246712991,0.908287238865779,0.0001466890512450414,-0.00015601419447985876,0.00030270324572490015
resnet,15,101,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9069172433126795,0.906577696803582,0.9080392716997963,0.9083314794021818,0.0003395465090975103,-0.0002922077023855829,0.0006317542114830932
resnet,15,101,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.90706301657689,0.9074046210172279,0.907204718006492,0.9073081758086288,-0.0003416044403378171,-0.0001034578021367194,-0.00023814663820109772
resnet,15,101,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9068918557478411,0.9074068553789351,0.9078350958042286,0.9079271260983738,-0.0005149996310939153,-9.203029414517339e-05,-0.00042296933694874195
resnet,15,101,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9071691667731745,0.9065181284866057,0.9077903409258207,0.9075337722732761,0.0006510382865687614,0.000256568652544531,0.0003944696340242304
resnet,15,101,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.9075600029337781,0.9073334467272762,0.9080627320765224,0.9080299688651653,0.00022655620650191555,3.2763211357145217e-05,0.00019379299514477033
resnet,15,101,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9067422480609512,0.9069931165263562,0.9075812493865476,0.9080001436945441,-0.0002508684654050075,-0.00041889430799646465,0.00016802584259145714
resnet,15,101,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9074967959690312,0.9077123557358766,0.9069725221295297,0.9071390917218011,-0.0002155597668453968,-0.00016656959227134838,-4.899017457404842e-05
resnet,15,101,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9067893264603022,0.9075141979036484,0.907554430023134,0.9076232900303391,-0.0007248714433462089,-6.886000720518481e-05,-0.0006560114361410241
resnet,15,101,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.907061974412658,0.9069759152759328,0.9078185652819097,0.9074420527858861,8.605913672521392e-05,0.0003765124960236621,-0.0002904533592984482
resnet,15,101,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9079375421758883,0.9074070352305779,0.9080456015787405,0.9078372298439714,0.0005305069453104272,0.0002083717347690639,0.0003221352105413633
resnet,15,202,LA,20001,heldout,absolute macro-AUROC,fraction,0.9078891146728323,0.9067909619939212,0.9082128649377536,0.9066730858407043,0.001098152678911113,0.0015397790970492764,-0.0004416264181381635
resnet,15,202,LA,20002,heldout,absolute macro-AUROC,fraction,0.9079747082113453,0.9056625952512982,0.9078176791334387,0.9060088602663274,0.0023121129600470747,0.0018088188671112615,0.0005032940929358132
resnet,15,202,LA,20003,heldout,absolute macro-AUROC,fraction,0.9062852047066683,0.9051776757190144,0.9086373093429845,0.9060219822300564,0.0011075289876538719,0.002615327112928112,-0.00150779812527424
resnet,15,202,LA,20004,heldout,absolute macro-AUROC,fraction,0.9082014896699965,0.9060713803193066,0.9086037376739033,0.9068683369806909,0.0021301093506899127,0.00173540069321243,0.00039470865747748274
resnet,15,202,LA,20005,heldout,absolute macro-AUROC,fraction,0.9082319117768668,0.9062034806237371,0.9088511822785275,0.9060579791802962,0.002028431153129673,0.0027932030982312783,-0.0007647719451016055
resnet,15,202,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.907705632515769,0.9065307330400992,0.9082160120652002,0.9067318954607504,0.0011748994756697329,0.0014841166044498033,-0.00030921712878007046
resnet,15,202,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9080893914676371,0.9057370510498043,0.9080810155818659,0.9062677112713496,0.002352340417832832,0.001813304310516295,0.0005390361073165373
resnet,15,202,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.9072005437482321,0.9055219884084929,0.9088920645989788,0.9064312935740718,0.0016785553397392627,0.002460771024906938,-0.0007822156851676754
resnet,15,202,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.9086768669064058,0.906408811507799,0.9084819519130157,0.9067299507884876,0.002268055398606861,0.001752001124528113,0.0005160542740787477
resnet,15,202,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.9084561037173635,0.9063976552264051,0.9089535095264469,0.906131918677846,0.0020584484909583756,0.0028215908486008967,-0.0007631423576425211
resnet,15,202,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9079029514661986,0.9067776260928616,0.9082805423839503,0.9065492100520727,0.0011253253733369828,0.0017313323318776108,-0.000606006958540628
resnet,15,202,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.908101713139021,0.9058812935933404,0.9079596208634824,0.9062581444195574,0.002220419545680641,0.001701476443924932,0.0005189431017557089
resnet,15,202,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9069274360818602,0.9053623600484816,0.9087991912183109,0.9064101551466575,0.0015650760333786318,0.0023890360716534165,-0.0008239600382747847
resnet,15,202,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9085463672484166,0.9064536777022317,0.9086094202254952,0.9067576818006169,0.0020926895461849115,0.0018517384248782909,0.00024095112130662066
resnet,15,202,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9082997092458924,0.9061235788179431,0.908964686253966,0.9061845306138687,0.0021761304279492855,0.0027801556400972594,-0.0006040252121479739
resnet,15,202,LL,20001,heldout,absolute macro-AUROC,fraction,0.9076846032142342,0.9050306176721803,0.9086705136113592,0.9068993023363905,0.0026539855420538716,0.0017712112749687092,0.0008827742670851624
resnet,15,202,LL,20002,heldout,absolute macro-AUROC,fraction,0.90723097338402,0.9057753748503586,0.9081852779464803,0.9054889740845175,0.0014555985336613952,0.0026963038619628454,-0.0012407053283014502
resnet,15,202,LL,20003,heldout,absolute macro-AUROC,fraction,0.9068219163134751,0.9051160256773475,0.9084389104259802,0.9059664677315185,0.0017058906361275827,0.002472442694461785,-0.0007665520583342023
resnet,15,202,LL,20004,heldout,absolute macro-AUROC,fraction,0.9084588902959837,0.9059982595520826,0.9081455407754051,0.9061763168520958,0.0024606307439011266,0.001969223923309338,0.0004914068205917888
resnet,15,202,LL,20005,heldout,absolute macro-AUROC,fraction,0.907783373677761,0.9058540314101162,0.9089078340555293,0.9063958999863775,0.0019293422676447403,0.0025119340691518444,-0.0005825918015071041
resnet,15,202,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9076901852444254,0.9054791121253725,0.9088927903110091,0.9069555135190726,0.0022110731190528865,0.0019372767919365597,0.00027379632711632684
resnet,15,202,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9069620472253556,0.9057692307960036,0.9080512618821253,0.9055813839998169,0.0011928164293519838,0.0024698778823083467,-0.0012770614529563629
resnet,15,202,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9076141922246521,0.9055919728332322,0.9083671251070156,0.905979921087367,0.0020222193914198883,0.0023872040196485367,-0.0003649846282286484
