architecture,snr_db,train_seed,train_strategy,test_structure,combo_id,noise_seed,case_id,prediction_path,prediction_sha256,checkpoint_path,checkpoint_sha256,clean_input_sha256,noisy_input_sha256,config_sha256,matrix_sha256,record_identity_path,diagnostics_path,cohort_path,patient_draws_path,n_records,n_patients,class_order,unit,recomputed_macro_auroc,original_macro_auroc,absolute_error,passed
resnet,15,43,independent_rms,independent_rms,LA_V3_V6,20005,bandpass_n20005_cLA_V3_V6_independent_rms_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_V3_V6_independent_rms_s15.npz,217cbfdc1b8e0c745cfd8fb833dbcdc48f7d6851230c9d60d332df4ff85bf0bc,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,e8de45cf4a1eb63fd0954e81f1a9fbd1e98980d0b092de20eb0c68ee2c5e4b71,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_V3_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9076173167471946,0.9076173167471946,0.0,True
resnet,5,43,independent_rms,independent_rms,LA_V3_V6,20005,bandpass_n20005_cLA_V3_V6_independent_rms_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_V3_V6_independent_rms_s5.npz,569ba3a2f62c6c88b17c75428f00f67a8c07bf645ac1272a1f69c270ccf985fe,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,4ed353e7f196b2e0ed5cfd719668c7185d928be425023bcf2403159b12d94ee0,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_V3_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8971461755707745,0.8971461755707747,2.220446049250313e-16,True
resnet,15,43,independent_rms,electrode,LA_V6,20005,bandpass_n20005_cLA_V6_electrode_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_V6_electrode_s15.npz,93d83fa2ef28138ad8835b4c05123efe5acbb80e8b74691e945a390fb96f942c,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,cee22e31013b606b40f8cce47ddc62b30022dd57d758de53121f1dc68aa0c885,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9081378075846167,0.9081378075846167,0.0,True
resnet,5,43,independent_rms,electrode,LA_V6,20005,bandpass_n20005_cLA_V6_electrode_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_V6_electrode_s5.npz,bb5a564c581c0565b698079415202a0eb21ad51a54ce2c1ce0aafaec6233dd1e,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,028062a3955444ed734aa906b4a7cc2ff608b3da5b715aeae23f39d1f5d6ba83,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_V6_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8959204145435609,0.8959204145435609,0.0,True
resnet,15,43,independent_rms,independent_rms,LA_V6,20005,bandpass_n20005_cLA_V6_independent_rms_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_V6_independent_rms_s15.npz,fd2f1644962e6476395c368e3926a5d01a95014f8d8a1834f095f0034ee11051,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,9751f6684a951efab8898f96ad56087bee0ad6209cd1d649fbad31063b6e6511,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9077140230507524,0.9077140230507522,2.220446049250313e-16,True
resnet,5,43,independent_rms,independent_rms,LA_V6,20005,bandpass_n20005_cLA_V6_independent_rms_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_V6_independent_rms_s5.npz,f912e333feb1221d1e2c0f8109d0cf0c518421b7ef983023989dfb039f4c36c7,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,214f7c985623baa74bd08a6a0945fed30eeb57d263086d0b5645f08856145d6b,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8969803169816559,0.8969803169816561,2.220446049250313e-16,True
resnet,15,43,independent_rms,electrode,LA,20005,bandpass_n20005_cLA_electrode_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_electrode_s15.npz,bc5edbf885e17e87e54675e8636d31e3c933c47a5256bcd65069548065a7e27b,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,6dab9a01cb1c3389cd541609ee8cf06596f7c5b70d0128738027913b44e2d9a2,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9078720527956472,0.9078720527956472,0.0,True
resnet,5,43,independent_rms,electrode,LA,20005,bandpass_n20005_cLA_electrode_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_electrode_s5.npz,d8aa951b56730af0681ecf779345c8e2e8d14547f3393f4dd51641994f099c7a,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,6290de5cd9d96f08dd83953ffd85aea219933234af9d66f859b84cd8848ac9d6,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8942317981096574,0.8942317981096574,0.0,True
resnet,15,43,independent_rms,independent_rms,LA,20005,bandpass_n20005_cLA_independent_rms_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_independent_rms_s15.npz,c75fbc9ed3af033eeb2d8b2a9d313b154560996376de93017656564c2f00edb6,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,5f844fc4a99fa1daf8b3a5b3a847a8d2926c431b736c7b556ffbfaf7c3cd4740,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9077154093693617,0.9077154093693617,0.0,True
resnet,5,43,independent_rms,independent_rms,LA,20005,bandpass_n20005_cLA_independent_rms_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLA_independent_rms_s5.npz,c9e559313cda8ff33c8855e21ff92073d4fceb12473309013a97d833b87a2bfe,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,b83ce4780cccca0a5dd6a6aac5da8063438302e57f5327364c4f58a5d38de524,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLA_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8967697112995466,0.8967697112995466,0.0,True
resnet,15,43,independent_rms,electrode,LL_V1_V4,20005,bandpass_n20005_cLL_V1_V4_electrode_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V1_V4_electrode_s15.npz,6a310da3cf438c15012f4a1124717b2588c81da5cb582f6fadbd874f96e29640,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,1cb318c2537dc952c8a6c7092a4a1762359e8b68430aa834c1783d1e2893a966,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V1_V4_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9075298902078858,0.9075298902078858,0.0,True
resnet,5,43,independent_rms,electrode,LL_V1_V4,20005,bandpass_n20005_cLL_V1_V4_electrode_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V1_V4_electrode_s5.npz,60e34896738d26f43961d6502f95e934cebc8ae188121757f6c58502aca5b058,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,186cc63408200e07b1413fe8517e72ae0bd4b872b7a1f0efe08d9c669306f46a,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V1_V4_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8924256643232112,0.8924256643232112,0.0,True
resnet,15,43,independent_rms,independent_rms,LL_V1_V4,20005,bandpass_n20005_cLL_V1_V4_independent_rms_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V1_V4_independent_rms_s15.npz,a8aadadc764c368c738c0eaa33601a837d5b9f6c1f8aba23a9e045f49ef49c0f,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,d5a7aa2ac7571a2e7ab6a1d795228ad5e9887cb5fe5fc921bf7b29ef8b234e30,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V1_V4_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9076205516843595,0.9076205516843594,1.1102230246251565e-16,True
resnet,5,43,independent_rms,independent_rms,LL_V1_V4,20005,bandpass_n20005_cLL_V1_V4_independent_rms_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V1_V4_independent_rms_s5.npz,8db24177936f3bf96957589c5b89af71cbf18513a59b1b1fcab977df02ad792d,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,9c71b9550acdbf04c60ac5ff42b6d48264b7848dce7fceb6210d168b3d990210,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V1_V4_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8974539980685167,0.8974539980685167,0.0,True
resnet,15,43,independent_rms,electrode,LL_V4,20005,bandpass_n20005_cLL_V4_electrode_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V4_electrode_s15.npz,750121fb0d481bcde49ba5405b665fdc279c3d19d27be537e44ad1d957083122,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,76fad9d86d01c67b54b0ee223f762fb1130e5d4dde9ee37ccff05e127657bcd5,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V4_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9072977141505547,0.9072977141505547,0.0,True
resnet,5,43,independent_rms,electrode,LL_V4,20005,bandpass_n20005_cLL_V4_electrode_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V4_electrode_s5.npz,e59e7becd13545fa761107dee92704f8ffd3172224e466f4cd1ba076c77dcd89,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ecc7dc7bd8baa58c50140743113d1dc5888c0eeac2ddc033da45ff61cdd82c36,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V4_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8913818421689268,0.8913818421689268,0.0,True
resnet,15,43,independent_rms,independent_rms,LL_V4,20005,bandpass_n20005_cLL_V4_independent_rms_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V4_independent_rms_s15.npz,d0521c5dffebe060fc7c981b0a18c6ae67ca7440bd858ad8657d60620dc8c372,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ba7ec5b4e5256b8454885cf876f03e130a82bc7c6ae5079647439cc59b9bd3a2,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V4_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9078907160271825,0.9078907160271823,2.220446049250313e-16,True
resnet,5,43,independent_rms,independent_rms,LL_V4,20005,bandpass_n20005_cLL_V4_independent_rms_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_V4_independent_rms_s5.npz,4885e57612aa8ebab0b0de9104254c45cffde0e46600d9960b2e8c5c825460eb,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,3e0a12637667a23c979e3eadb19535a7379a516b61b0199ec29edd1179b0d8a4,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_V4_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8981076839686709,0.8981076839686709,0.0,True
resnet,15,43,independent_rms,electrode,LL,20005,bandpass_n20005_cLL_electrode_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_electrode_s15.npz,3bd638140cf2409ae8c2d9605a75d4a978ef266a4594f76ac00f5ff3fba814d3,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,9663686d710eafecc8a4d321ad9f99af2c2e04d533b0436dd8a9835283b1aa7f,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9073698573037838,0.9073698573037838,0.0,True
resnet,5,43,independent_rms,electrode,LL,20005,bandpass_n20005_cLL_electrode_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_electrode_s5.npz,ab37ec69f72f5cfd0d85c859a41bd2bfd52c52a1bcbe974e218d17d0a0a8c917,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,a15513131b1e47c54f497b4b350cf8b1e1f62221c5e8d3628b0f18e19789ad69,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8893078271399422,0.8893078271399422,0.0,True
resnet,15,43,independent_rms,independent_rms,LL,20005,bandpass_n20005_cLL_independent_rms_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_independent_rms_s15.npz,5de3dc0c48e8c384706a0c6c0a7b09eb89ad8eff552634d910727b88ab9ec2ca,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,9a678845bddd14d872c79da06d75e89234c3e0c20cbe83910b164cd58ccde37a,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9078719013611553,0.9078719013611553,0.0,True
resnet,5,43,independent_rms,independent_rms,LL,20005,bandpass_n20005_cLL_independent_rms_s5,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cLL_independent_rms_s5.npz,d7ef14017052fd369d978149054fa7bc089ae2e5fe1350fc61865c4d5649e90d,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,6dc0711055b31d591cd478818b05b37ac1a09a758677d4bff7b5813b17546a61,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cLL_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.898306766959035,0.8983067669590351,1.1102230246251565e-16,True
resnet,15,43,independent_rms,electrode,RA_LA_V1_V6,20005,bandpass_n20005_cRA_LA_V1_V6_electrode_s15,phase2/results/predictions/full/independent_rms/resnet/seed_43/bandpass_n20005_cRA_LA_V1_V6_electrode_s15.npz,dd4b28b0aba1a7ca5975eb9b27b0144e3424e6be2c88aa56a7bdc3bce09568d4,phase2/results/checkpoints/full/independent_rms/resnet/seed_43/best.pt,0cf115678a1fac707103392196d248586b539a89566a069be8420fda63cb1f2c,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,358c43f11b7e018fcc5d038b81823e7d579056996e0fc312d37942828a1d6a6f,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20005_cRA_LA_V1_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9078778296014643,0.9078778296014643,0.0,True
