model,strategy,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,n_seeds,mean,std,ci95_low,ci95_high,n_expected,n_undefined
tcn,independent_rms,clean,clean,clean,none,clean,100,clean_agreement,absolute,5,1.0,0.0,1.0,1.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,ece,absolute,5,0.0495566824993137,0.0129605930443092,0.0334639807208248,0.0656493842778026,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_CD,absolute,5,0.7422263251711405,0.0086752412365501,0.7314545904519835,0.7529980598902976,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_CD,clean_cost,5,-0.0022252214269703,0.005084211995072,-0.0085381044204871,0.0040876615665463,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_CD,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_CD,retention,5,0.9999999999986526,1.5734547442969116e-14,0.9999999999986332,0.9999999999986722,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,absolute,5,0.620262924744561,0.0300791096921943,0.5829147771417413,0.6576110723473807,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,clean_cost,5,-0.0062569472539275,0.012279216390866,-0.0215036081726194,0.0089897136647644,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_HYP,retention,5,0.9999999999983846,8.141709107914483e-14,0.9999999999982836,0.9999999999984858,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_MI,absolute,5,0.7155368934740863,0.0101001582613212,0.7029958905848434,0.7280778963633293,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_MI,clean_cost,5,0.0004350651998316,0.0066692959872728,-0.0078459595209298,0.0087160899205931,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_MI,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_MI,retention,5,0.9999999999986022,1.9588358614040295e-14,0.999999999998578,0.9999999999986264,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,absolute,5,0.8545355137348786,0.004681978436732,0.848722069669622,0.8603489578001351,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,clean_cost,5,0.0010485086015916,0.0039392812591861,-0.0038427551167385,0.0059397723199218,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_NORM,retention,5,0.9999999999988296,6.426599604098221e-15,0.9999999999988216,0.9999999999988376,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,absolute,5,0.767611268456369,0.0080081795252321,0.7576678002487356,0.7775547366640023,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,clean_cost,5,0.001757746940016,0.0054993831969468,-0.0050706391879595,0.0085861330679916,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,f1_STTC,retention,5,0.9999999999986972,1.3503479760664378e-14,0.9999999999986804,0.999999999998714,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ap,absolute,5,0.8065210310205255,0.0041704563123997,0.8013427255613371,0.8116993364797139,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ap,clean_cost,5,0.0007935772586886,0.0004579618514328,0.0002249425152137,0.0013622120021636,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ap,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ap,retention,5,0.99999999999876,6.383058292033753e-15,0.9999999999987522,0.999999999998768,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,absolute,5,0.9173995597999736,0.0026974087588833,0.9140502844556284,0.9207488351443184,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,5,0.0003119089888275,0.0004319949921445,-0.0002244836403227,0.0008483016179777,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_auroc,retention,5,0.99999999999891,3.191770517100301e-15,0.999999999998906,0.999999999998914,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_f1,absolute,5,0.7400345851162071,0.0089059488445287,0.7289763890661113,0.751092781166303,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_f1,clean_cost,5,-0.0010481695878917,0.0030700204196851,-0.0048601034167652,0.0027637642409817,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_f1,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_f1,retention,5,0.9999999999986484,1.618061980839907e-14,0.9999999999986284,0.9999999999986686,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_npv,absolute,5,0.9268606634027536,0.0035758116643622,0.922420706794758,0.9313006200107492,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_npv,clean_cost,5,0.0019063999616202,0.0062765659953232,-0.0058869860671226,0.0096997859903631,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_npv,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_npv,retention,5,0.9999999999989212,4.1373500390604786e-15,0.999999999998916,0.9999999999989264,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,absolute,5,0.7208270294242511,0.0080207910871774,0.7108679018941894,0.7307861569543129,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,clean_cost,5,-0.0029516154158464,0.0215831715970723,-0.0297506625549852,0.0238474317232923,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_ppv,retention,5,0.9999999999986128,1.544337786396429e-14,0.9999999999985936,0.999999999998632,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,absolute,5,0.7652218156240579,0.010801489473144,0.7518099950182779,0.7786336362298378,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,clean_cost,5,0.0034843601847007,0.0214026966791,-0.023090597746213,0.0300593181156146,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_sensitivity,retention,5,0.9999999999986928,1.8129979384782442e-14,0.9999999999986704,0.9999999999987156,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,absolute,5,0.8978266216297388,0.0051943596167515,0.8913769722998949,0.9042762709595829,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,clean_cost,5,-0.003110362668334,0.0138501786864999,-0.0203076309120502,0.0140869055753821,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,macro_specificity,retention,5,0.9999999999988862,6.416762537841306e-15,0.9999999999988782,0.9999999999988942,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_ap,absolute,5,0.8399694963207096,0.0100360873800179,0.8275080479381142,0.852430944703305,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_ap,clean_cost,5,0.0010038834331039,0.0075201352491949,-0.0083335977674444,0.0103413646336524,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_ap,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_ap,retention,5,0.9999999999988092,1.4256318481964662e-14,0.9999999999987916,0.9999999999988268,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_auroc,absolute,5,0.9268960909640018,0.0041399291234211,0.9217556900163344,0.9320364919116692,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_auroc,clean_cost,5,0.000436400289184,0.0033246836576356,-0.0036917397139185,0.0045645402922865,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_auroc,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_auroc,retention,5,0.9999999999989212,4.8243629830197134e-15,0.9999999999989152,0.9999999999989272,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_f1,absolute,5,0.7696797975061962,0.0063994347976112,0.7617338497091499,0.7776257453032425,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_f1,clean_cost,5,-0.0001470748332488,0.0033451016253028,-0.0043005670917203,0.0040064174252226,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_f1,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,micro_f1,retention,5,0.9999999999987008,1.0755276597640989e-14,0.9999999999986876,0.999999999998714,5,0
tcn,independent_rms,clean,clean,clean,none,clean,100,probability_shift,absolute,5,0.0,0.0,0.0,0.0,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,absolute,5,0.8227877970814989,0.0061444195165771,0.8151584925779045,0.8304171015850932,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,clean_cost,5,-0.00016074603256,0.0025357310792252,-0.0033092720227604,0.0029877799576403,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,drop,5,0.0099712628246184,0.0024758731516801,0.0068970602680579,0.0130454653811789,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,retention,5,0.9880295508205942,0.0029675720624115,0.9843448234286224,0.991714278212566,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,absolute,5,0.6615796079542042,0.008929813796465,0.6504917796524702,0.6726674362559383,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,clean_cost,5,0.0013600919826762,0.0048609460513692,-0.0046755697265197,0.0073957536918722,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,drop,5,0.0024365433345221,0.004819968423274,-0.0035482379291361,0.0084213245981805,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,retention,5,0.9963209037424662,0.0073276901213988,0.9872223747287318,1.0054194327562005,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,absolute,5,0.7812150722960158,0.0089475508584143,0.7701052205230255,0.7923249240690061,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,clean_cost,5,-0.0002172771650148,0.0014757185080463,-0.0020496237079389,0.0016150693779092,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,drop,5,0.0159984120142049,0.0025683368922629,0.0128094005598234,0.0191874234685864,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,retention,5,0.9799587664336336,0.0029890439833985,0.9762473781304,0.983670154736867,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,absolute,5,0.910219904330842,0.0062034373727714,0.90251731947996,0.917922489181724,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,clean_cost,5,0.0021670659665805,0.0029475688367385,-0.001492824140225,0.0058269560733862,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,drop,5,0.009115812439724,0.0004410504757346,0.0085681759426136,0.0096634489368344,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,retention,5,0.9900821386629038,0.000531174162366,0.989422598828718,0.9907416784970898,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,absolute,5,0.8115216484526465,0.0046751678710754,0.8057166608215731,0.8173266360837199,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,clean_cost,5,0.0008187515417614,0.0043828362786272,-0.0046232584754313,0.0062607615589543,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,drop,5,0.0077590943743508,0.0013483086682824,0.0060849480424784,0.0094332407062232,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,retention,5,0.9905320970178416,0.0016275776947047,0.9885111923900474,0.992553001645636,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,absolute,5,0.9058362362194792,0.0043249906076082,0.9004660510894426,0.9112064213495156,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,clean_cost,5,-0.0007804918287333,0.0025258746697131,-0.003916779470091,0.0023557958126242,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,drop,5,0.0052978424265362,0.0023404332994379,0.0023918106584268,0.0082038741946456,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,retention,5,0.9941899261859805,0.0025590872608975,0.991012399665862,0.9973674527060988,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,absolute,5,0.8918519180597159,0.0033907840942873,0.8876417035241573,0.8960621325952745,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,clean_cost,5,7.367861629152817e-05,0.0041673548471727,-0.0051007758651828,0.0052481330977658,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,drop,5,0.0027019035655618,0.0025176259346653,-0.0004241419184563,0.0058279490495799,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,retention,5,0.9969845792467922,0.0028043242740195,0.9935025507564532,1.0004666077371311,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,absolute,5,0.9008410436454094,0.0035815102737979,0.8963940112792376,0.9052880760115812,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,clean_cost,5,0.0001363636363635,0.000608000172103,-0.0006185682882384,0.0008912955609656,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,drop,5,0.0091211906377205,0.0018146604716551,0.0068679920611028,0.0113743892143382,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,retention,5,0.9899790344979956,0.0019751488964562,0.987526563222174,0.9924315057738172,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,absolute,5,0.934218725478695,0.0027195174222818,0.9308419986029596,0.9375954523544304,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,clean_cost,5,0.0013882697463035,0.0012275555656246,-0.0001359418053271,0.0029124812979342,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,drop,5,0.0065204221466217,0.000351154019111,0.006084406843267,0.0069564374499764,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,retention,5,0.9930682609127824,0.0003865563304915,0.9925882878339332,0.9935482339916314,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,absolute,5,0.9267257119139104,0.0024175201082331,0.9237239642305834,0.9297274595972372,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,clean_cost,5,0.0007417247739123,0.0033279852551967,-0.0033905147040184,0.0048739642518431,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,drop,5,0.0038828049062173,0.0007371500765764,0.0029675121948591,0.0047980976175755,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,retention,5,0.995828208894606,0.0007898205925598,0.9948475170997844,0.9968089006894276,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,brier,absolute,5,0.094966855123639,0.0021265303578867,0.0923264189371637,0.0976072913101144,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,clean_agreement,absolute,5,0.9460472659870252,0.007666497701705,0.936528051798506,0.9555664801755442,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,ece,absolute,5,0.0501014146651657,0.0081084959112001,0.0400333872126461,0.0601694421176854,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,absolute,5,0.724114767142266,0.011763157116862,0.709508878445044,0.738720655839488,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,clean_cost,5,-0.0022252214269703,0.005084211995072,-0.0085381044204871,0.0040876615665463,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,drop,5,0.0181115580288744,0.0104285999784436,0.0051627408839723,0.0310603751737765,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,retention,5,0.9756295334467474,0.0139605655291866,0.9582952018345918,0.992963865058903,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,absolute,5,0.6017062032786569,0.0248240108396911,0.5708831227279922,0.6325292838293215,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,clean_cost,5,-0.0062569472539275,0.012279216390866,-0.0215036081726194,0.0089897136647644,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,drop,5,0.018556721465904,0.0074538856125981,0.0093015000540118,0.0278119428777962,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,retention,5,0.9703872396419492,0.0108308768646888,0.956938929770087,0.9838355495138116,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,absolute,5,0.6914929519441408,0.00586220844445,0.6842140587687011,0.6987718451195806,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,clean_cost,5,0.0004350651998316,0.0066692959872728,-0.0078459595209298,0.0087160899205931,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,drop,5,0.0240439415299456,0.0101105136319253,0.0114900807498354,0.0365978023100557,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,retention,5,0.9665236504038588,0.0136640822149243,0.9495574514490908,0.9834898493586266,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,absolute,5,0.8121857431705599,0.019353164677985,0.7881556153385971,0.8362158710025227,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,clean_cost,5,0.0010485086015916,0.0039392812591861,-0.0038427551167385,0.0059397723199218,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,drop,5,0.0423497705643186,0.0190720175284705,0.0186687330261056,0.0660308081025316,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,retention,5,0.9504461290003198,0.0222408404523713,0.9228304781208164,0.9780617798798232,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,absolute,5,0.7463225054724407,0.0109881686455837,0.7326788920590279,0.7599661188858535,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,clean_cost,5,0.001757746940016,0.0054993831969468,-0.0050706391879595,0.0085861330679916,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,drop,5,0.0212887629839281,0.0092597511783947,0.0097912633133904,0.0327862626544658,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,retention,5,0.9722841401395288,0.0120246242443662,0.957353597123371,0.9872146831556866,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,5,0.7974648060230416,0.0045179360407005,0.7918550474951165,0.8030745645509667,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,clean_cost,5,0.0007935772586886,0.0004579618514328,0.0002249425152137,0.0013622120021636,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,drop,5,0.0090562249974841,0.0011297489353084,0.0076534564175026,0.0104589935774656,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,retention,5,0.9887699263509114,0.0014157490548537,0.9870120417190086,0.9905278109828144,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,absolute,5,0.911894727063442,0.0022743114806544,0.9090707963772116,0.914718657749672,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,clean_cost,5,0.0003119089888275,0.0004319949921445,-0.0002244836403227,0.0008483016179777,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,drop,5,0.0055048327365315,0.0006285552508097,0.004724378310719,0.006285287162344,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,retention,5,0.9940006677805894,0.0006711394636361,0.9931673380708186,0.9948339974903602,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,absolute,5,0.7151644342016128,0.0042680436099747,0.7098649581083435,0.7204639102948821,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,clean_cost,5,-0.0010481695878917,0.0030700204196851,-0.0048601034167652,0.0027637642409817,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,drop,5,0.0248701509145942,0.0073206300315091,0.0157803881602999,0.0339599136688884,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,retention,5,0.9664732132555518,0.0095767656011593,0.954582088189356,0.9783643383217476,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,absolute,5,0.917030678380398,0.0054020593174551,0.9103231358097528,0.9237382209510432,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,clean_cost,5,0.0019063999616202,0.0062765659953232,-0.0058869860671226,0.0096997859903631,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,drop,5,0.0098299850223558,0.0026535459884809,0.006535172500881,0.0131247975438306,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,retention,5,0.9893898329682096,0.0028915964251534,0.985799441789762,0.9929802241466577,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,absolute,5,0.6868650080478595,0.0048997618517169,0.6807811501568103,0.6929488659389088,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,clean_cost,5,-0.0029516154158464,0.0215831715970723,-0.0297506625549852,0.0238474317232923,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,drop,5,0.0339620213763915,0.0076641769466237,0.0244456887859055,0.0434783539668775,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,retention,5,0.9529564122325936,0.010239869242394,0.9402419352479988,0.9656708892171884,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,absolute,5,0.7623164823455001,0.0129190993603613,0.7462753017805221,0.778357662910478,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,clean_cost,5,0.0034843601847007,0.0214026966791,-0.023090597746213,0.0300593181156146,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,drop,5,0.0029053332785577,0.0055596978303702,-0.0039979433583045,0.0098086099154201,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,retention,5,0.9961897488016296,0.0073199194455734,0.9871008683563094,1.0052786292469498,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,absolute,5,0.8827943926757824,0.0074613717027043,0.8735298760553182,0.8920589092962466,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,clean_cost,5,-0.003110362668334,0.0138501786864999,-0.0203076309120502,0.0140869055753821,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,drop,5,0.0150322289539565,0.0053833498284577,0.0083479172822241,0.0217165406256888,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,retention,5,0.9832568192438268,0.0060029201928554,0.9758032093562676,0.9907104291313856,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,absolute,5,0.8262530329963498,0.0062546189152102,0.8184868978668489,0.8340191681258506,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,clean_cost,5,0.0010038834331039,0.0075201352491949,-0.0083335977674444,0.0103413646336524,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,drop,5,0.0137164633243597,0.0062827521313699,0.0059153961931997,0.0215175304555197,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,retention,5,0.9837257179030592,0.0072933487331721,0.9746698293547342,0.992781606451384,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,absolute,5,0.9196416172900675,0.0023678686985158,0.916701519974647,0.9225817146054884,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,clean_cost,5,0.000436400289184,0.0033246836576356,-0.0036917397139185,0.0045645402922865,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,drop,5,0.0072544736739342,0.0034214905861514,0.0030061319929168,0.0115028153549516,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,retention,5,0.9921840615588214,0.0036558114945488,0.9876447720418206,0.9967233510758224,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,absolute,5,0.7376572661650422,0.0059382806581144,0.7302839168606318,0.7450306154694527,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,clean_cost,5,-0.0001470748332488,0.0033451016253028,-0.0043005670917203,0.0040064174252226,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,drop,5,0.0320225313411538,0.0088742862075043,0.0210036496475393,0.0430414130347682,5,0
tcn,independent_rms,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,retention,5,0.9584497091765956,0.0113047881001852,0.9444129607852731,0.972486457567918,5,0
