model,strategy,seed,group_id,class_name,bin_id,count,probability_sum,target_sum
tcn,clean_only,43,primary_joint,MI,1,26238,2532.370774112642,2603.0
tcn,clean_only,43,primary_joint,MI,2,15975,2628.087892919779,2028.0
tcn,clean_only,43,primary_joint,MI,3,11456,2651.4012149721384,2409.0
tcn,clean_only,43,primary_joint,MI,4,9604,2873.84531801939,2688.0
tcn,clean_only,43,primary_joint,MI,5,8233,3014.283356934786,2613.0
tcn,clean_only,43,primary_joint,MI,6,6833,2955.6448532640934,2521.0
tcn,clean_only,43,primary_joint,MI,7,6480,3238.539090126753,2923.0
tcn,clean_only,43,primary_joint,MI,8,6389,3617.6337409615517,3393.0
tcn,clean_only,43,primary_joint,MI,9,5942,3762.434991121292,3583.0
tcn,clean_only,43,primary_joint,MI,10,6128,4294.550006687641,3866.0
tcn,clean_only,43,primary_joint,MI,11,6301,4829.361582815647,4133.0
tcn,clean_only,43,primary_joint,MI,12,6772,5646.377819955349,4747.0
tcn,clean_only,43,primary_joint,MI,13,7275,6560.406294822693,5764.0
tcn,clean_only,43,primary_joint,MI,14,10053,9735.100504398346,9591.0
tcn,clean_only,43,primary_joint,STTC,0,108234,1872.3674368416541,2934.0
tcn,clean_only,43,primary_joint,STTC,1,22126,2128.506348915398,2584.0
tcn,clean_only,43,primary_joint,STTC,2,13172,2170.8032953441143,2185.0
tcn,clean_only,43,primary_joint,STTC,3,9734,2255.8091160357,2188.0
tcn,clean_only,43,primary_joint,STTC,4,7157,2139.486173272133,2459.0
tcn,clean_only,43,primary_joint,STTC,5,5948,2171.840042769909,2446.0
tcn,clean_only,43,primary_joint,STTC,6,5500,2382.2332141697407,2547.0
tcn,clean_only,43,primary_joint,STTC,7,5045,2519.3092021644115,2908.0
tcn,clean_only,43,primary_joint,STTC,8,4768,2703.477033674717,3132.0
tcn,clean_only,43,primary_joint,STTC,9,5017,3176.85268753767,3747.0
tcn,clean_only,43,primary_joint,STTC,10,5220,3658.3283367156982,4063.0
tcn,clean_only,43,primary_joint,STTC,11,6319,4851.759113609791,5139.0
tcn,clean_only,43,primary_joint,STTC,12,7211,6013.282664120197,6162.0
tcn,clean_only,43,primary_joint,STTC,13,6709,6035.822336614132,6099.0
tcn,clean_only,43,primary_joint,STTC,14,3640,3467.4546105265617,3507.0
tcn,clean_only,43,primary_joint,CD,0,91144,2622.9847592730075,3376.0
tcn,clean_only,43,primary_joint,CD,1,33330,3182.7689509764314,2502.0
tcn,clean_only,43,primary_joint,CD,2,17229,2814.245822072029,2197.0
tcn,clean_only,43,primary_joint,CD,3,11343,2628.641666159034,2350.0
tcn,clean_only,43,primary_joint,CD,4,7918,2359.173616796732,2022.0
tcn,clean_only,43,primary_joint,CD,5,5805,2123.2107225954533,1718.0
tcn,clean_only,43,primary_joint,CD,6,4886,2111.9725054204464,1654.0
tcn,clean_only,43,primary_joint,CD,7,4224,2105.689877539873,1759.0
tcn,clean_only,43,primary_joint,CD,8,3536,2004.8635583519936,1608.0
tcn,clean_only,43,primary_joint,CD,9,3418,2163.9521708488464,1857.0
tcn,clean_only,43,primary_joint,CD,10,3128,2192.42863124609,1834.0
tcn,clean_only,43,primary_joint,CD,11,3270,2506.276357769966,2342.0
tcn,clean_only,43,primary_joint,CD,12,3357,2802.422496855259,2671.0
tcn,clean_only,43,primary_joint,CD,13,4409,3976.788248896599,3450.0
tcn,clean_only,43,primary_joint,CD,14,18803,18434.46670484543,18260.0
tcn,clean_only,43,primary_joint,HYP,0,137861,2639.4106986334664,3519.0
tcn,clean_only,43,primary_joint,HYP,1,23954,2309.9287952184677,1571.0
tcn,clean_only,43,primary_joint,HYP,2,13378,2176.2727044075727,1429.0
tcn,clean_only,43,primary_joint,HYP,3,8224,1900.3195919692516,1798.0
tcn,clean_only,43,primary_joint,HYP,4,5560,1659.2512222230434,1434.0
tcn,clean_only,43,primary_joint,HYP,5,3768,1373.9171023070812,1291.0
tcn,clean_only,43,primary_joint,HYP,6,3088,1334.5315189361572,1362.0
tcn,clean_only,43,primary_joint,HYP,7,2398,1198.8099859654903,1237.0
tcn,clean_only,43,primary_joint,HYP,8,2313,1311.0240897536278,1296.0
tcn,clean_only,43,primary_joint,HYP,9,2120,1342.08134329319,1237.0
tcn,clean_only,43,primary_joint,HYP,10,2320,1623.177125096321,1425.0
tcn,clean_only,43,primary_joint,HYP,11,2253,1729.504810988903,1403.0
tcn,clean_only,43,primary_joint,HYP,12,2016,1679.6591782569885,1423.0
tcn,clean_only,43,primary_joint,HYP,13,2764,2493.134948015213,2002.0
tcn,clean_only,43,primary_joint,HYP,14,3783,3658.0035341978073,3773.0
tcn,independent_rms,43,clean,NORM,0,714,9.202638129761908,6.0
tcn,independent_rms,43,clean,NORM,1,89,8.639309450984001,12.0
tcn,independent_rms,43,clean,NORM,2,61,9.914425700902939,3.0
tcn,independent_rms,43,clean,NORM,3,40,9.404682710766792,10.0
tcn,independent_rms,43,clean,NORM,4,32,9.58162409067154,8.0
tcn,independent_rms,43,clean,NORM,5,37,13.474468678236008,11.0
tcn,independent_rms,43,clean,NORM,6,29,12.507266104221344,9.0
tcn,independent_rms,43,clean,NORM,7,39,19.407166570425034,10.0
tcn,independent_rms,43,clean,NORM,8,37,20.968627095222473,14.0
tcn,independent_rms,43,clean,NORM,9,42,26.671750962734222,21.0
tcn,independent_rms,43,clean,NORM,10,56,39.40805250406265,35.0
tcn,independent_rms,43,clean,NORM,11,65,49.81150144338608,38.0
tcn,independent_rms,43,clean,NORM,12,100,83.41911172866821,64.0
tcn,independent_rms,43,clean,NORM,13,167,150.97583746910095,126.0
tcn,independent_rms,43,clean,NORM,14,650,634.740572810173,596.0
tcn,independent_rms,43,clean,MI,0,1070,18.48340088094119,36.0
tcn,independent_rms,43,clean,MI,1,207,19.574356473982334,31.0
tcn,independent_rms,43,clean,MI,2,98,16.65276761353016,17.0
tcn,independent_rms,43,clean,MI,3,89,20.594723984599113,24.0
tcn,independent_rms,43,clean,MI,4,54,16.005139738321304,15.0
tcn,independent_rms,43,clean,MI,5,43,15.681671977043152,18.0
tcn,independent_rms,43,clean,MI,6,46,19.976140648126602,15.0
tcn,independent_rms,43,clean,MI,7,36,17.894326001405716,16.0
tcn,independent_rms,43,clean,MI,8,51,28.723409116268158,30.0
tcn,independent_rms,43,clean,MI,9,40,25.27883231639862,25.0
tcn,independent_rms,43,clean,MI,10,44,30.6520916223526,29.0
tcn,independent_rms,43,clean,MI,11,48,36.86914223432541,25.0
tcn,independent_rms,43,clean,MI,12,78,65.45574575662613,55.0
tcn,independent_rms,43,clean,MI,13,83,74.90973973274231,58.0
tcn,independent_rms,43,clean,MI,14,171,166.61533284187317,156.0
tcn,independent_rms,43,clean,STTC,0,1166,18.259242433297914,34.0
tcn,independent_rms,43,clean,STTC,1,174,16.75827504694462,21.0
tcn,independent_rms,43,clean,STTC,2,126,20.901706889271736,18.0
tcn,independent_rms,43,clean,STTC,3,71,16.58603224158287,15.0
tcn,independent_rms,43,clean,STTC,4,47,14.235745251178741,12.0
tcn,independent_rms,43,clean,STTC,5,49,17.820779114961624,20.0
tcn,independent_rms,43,clean,STTC,6,48,20.870979726314545,27.0
tcn,independent_rms,43,clean,STTC,7,28,14.005452752113342,15.0
tcn,independent_rms,43,clean,STTC,8,38,21.54735255241394,16.0
tcn,independent_rms,43,clean,STTC,9,30,18.95228135585785,20.0
tcn,independent_rms,43,clean,STTC,10,42,29.257065415382385,31.0
tcn,independent_rms,43,clean,STTC,11,52,39.90737974643707,40.0
tcn,independent_rms,43,clean,STTC,12,81,67.52209615707397,67.0
tcn,independent_rms,43,clean,STTC,13,109,98.19778448343277,93.0
tcn,independent_rms,43,clean,STTC,14,97,93.16279911994934,92.0
tcn,independent_rms,43,clean,CD,0,1147,27.60229404293932,38.0
tcn,independent_rms,43,clean,CD,1,260,24.76418112963438,37.0
tcn,independent_rms,43,clean,CD,2,114,18.751001462340355,20.0
tcn,independent_rms,43,clean,CD,3,76,17.471842721104622,15.0
tcn,independent_rms,43,clean,CD,4,63,18.681097596883774,13.0
tcn,independent_rms,43,clean,CD,5,44,16.024434089660645,17.0
tcn,independent_rms,43,clean,CD,6,39,16.825740784406662,21.0
tcn,independent_rms,43,clean,CD,7,36,18.06585720181465,21.0
tcn,independent_rms,43,clean,CD,8,30,17.053184628486633,17.0
tcn,independent_rms,43,clean,CD,9,21,13.256202161312103,10.0
tcn,independent_rms,43,clean,CD,10,26,18.303630113601685,16.0
tcn,independent_rms,43,clean,CD,11,31,23.647454142570496,21.0
tcn,independent_rms,43,clean,CD,12,35,29.302885234355927,27.0
tcn,independent_rms,43,clean,CD,13,44,39.78858304023743,38.0
tcn,independent_rms,43,clean,CD,14,192,188.41718327999115,185.0
tcn,independent_rms,43,clean,HYP,0,1495,21.76333420991432,46.0
tcn,independent_rms,43,clean,HYP,1,193,18.5389391630888,14.0
tcn,independent_rms,43,clean,HYP,2,116,19.359747245907784,15.0
tcn,independent_rms,43,clean,HYP,3,80,18.245571717619896,18.0
tcn,independent_rms,43,clean,HYP,4,48,14.489376962184906,17.0
tcn,independent_rms,43,clean,HYP,5,36,13.179084151983261,15.0
tcn,independent_rms,43,clean,HYP,6,20,8.721197932958603,9.0
tcn,independent_rms,43,clean,HYP,7,23,11.556496739387512,13.0
tcn,independent_rms,43,clean,HYP,8,12,6.708745062351227,10.0
tcn,independent_rms,43,clean,HYP,9,17,10.671798944473267,12.0
tcn,independent_rms,43,clean,HYP,10,22,15.396801590919495,13.0
tcn,independent_rms,43,clean,HYP,11,16,12.181308150291443,13.0
tcn,independent_rms,43,clean,HYP,12,22,18.303231954574585,13.0
tcn,independent_rms,43,clean,HYP,13,25,22.53457820415497,21.0
tcn,independent_rms,43,clean,HYP,14,33,31.923462986946106,33.0
tcn,independent_rms,43,primary_joint,NORM,0,72376,1131.3468687342247,944.0
tcn,independent_rms,43,primary_joint,NORM,1,12618,1219.7179605737329,1785.0
tcn,independent_rms,43,primary_joint,NORM,2,7931,1299.7739855647087,1767.0
tcn,independent_rms,43,primary_joint,NORM,3,6033,1402.3107124865055,2125.0
tcn,independent_rms,43,primary_joint,NORM,4,5918,1773.4027472436428,2417.0
tcn,independent_rms,43,primary_joint,NORM,5,5567,2038.9051798284054,2533.0
tcn,independent_rms,43,primary_joint,NORM,6,5463,2367.6802611649036,2832.0
tcn,independent_rms,43,primary_joint,NORM,7,5458,2730.8474739193916,3123.0
tcn,independent_rms,43,primary_joint,NORM,8,5528,3138.815102994442,3466.0
tcn,independent_rms,43,primary_joint,NORM,9,6019,3817.06605809927,4092.0
tcn,independent_rms,43,primary_joint,NORM,10,7357,5157.930476844311,5290.0
tcn,independent_rms,43,primary_joint,NORM,11,8447,6482.452388525009,6246.0
tcn,independent_rms,43,primary_joint,NORM,12,11272,9407.639521598816,8806.0
tcn,independent_rms,43,primary_joint,NORM,13,17087,15429.62480354309,14429.0
tcn,independent_rms,43,primary_joint,NORM,14,38726,37593.32922530174,36445.0
tcn,independent_rms,43,primary_joint,MI,0,82826,1967.1310501429252,1985.0
tcn,independent_rms,43,primary_joint,MI,1,25393,2447.77327042073,2547.0
tcn,independent_rms,43,primary_joint,MI,2,14642,2419.8666392713785,1958.0
tcn,independent_rms,43,primary_joint,MI,3,11388,2645.915683403611,2301.0
tcn,independent_rms,43,primary_joint,MI,4,9046,2701.407608151436,2195.0
tcn,independent_rms,43,primary_joint,MI,5,7213,2640.1612066328526,2218.0
tcn,independent_rms,43,primary_joint,MI,6,6565,2839.6698123812675,2228.0
tcn,independent_rms,43,primary_joint,MI,7,5978,2984.1726310551167,2489.0
tcn,independent_rms,43,primary_joint,MI,8,5481,3101.225144505501,2643.0
tcn,independent_rms,43,primary_joint,MI,9,5501,3485.124119400978,3099.0
tcn,independent_rms,43,primary_joint,MI,10,5886,4121.619405686855,3432.0
tcn,independent_rms,43,primary_joint,MI,11,6111,4685.5027331113815,3900.0
tcn,independent_rms,43,primary_joint,MI,12,7940,6632.252318561077,5436.0
tcn,independent_rms,43,primary_joint,MI,13,8450,7614.804974555969,6209.0
tcn,independent_rms,43,primary_joint,MI,14,13380,12989.317397356033,12360.0
tcn,independent_rms,43,primary_joint,STTC,0,96306,1934.5556431540172,1772.0
tcn,independent_rms,43,primary_joint,STTC,1,22650,2185.752272218466,2055.0
tcn,independent_rms,43,primary_joint,STTC,2,14542,2402.9642698019743,1735.0
tcn,independent_rms,43,primary_joint,STTC,3,10328,2393.0986716151237,1675.0
tcn,independent_rms,43,primary_joint,STTC,4,8347,2493.208338737488,1899.0
tcn,independent_rms,43,primary_joint,STTC,5,6705,2449.9355988502502,2155.0
tcn,independent_rms,43,primary_joint,STTC,6,6055,2621.674895912409,2683.0
tcn,independent_rms,43,primary_joint,STTC,7,5356,2672.752940684557,2539.0
tcn,independent_rms,43,primary_joint,STTC,8,4851,2750.8028811216354,2460.0
tcn,independent_rms,43,primary_joint,STTC,9,5091,3227.925883114338,3355.0
tcn,independent_rms,43,primary_joint,STTC,10,5546,3885.9763801693916,4095.0
tcn,independent_rms,43,primary_joint,STTC,11,6309,4841.83561861515,4735.0
tcn,independent_rms,43,primary_joint,STTC,12,8059,6731.0726246237755,6680.0
tcn,independent_rms,43,primary_joint,STTC,13,9389,8450.049693048,8331.0
tcn,independent_rms,43,primary_joint,STTC,14,6266,6000.2269787192345,5931.0
tcn,independent_rms,43,primary_joint,CD,0,77773,2385.3393480195664,2197.0
tcn,independent_rms,43,primary_joint,CD,1,34736,3342.7068631500006,2896.0
tcn,independent_rms,43,primary_joint,CD,2,18790,3076.7489586621523,2103.0
tcn,independent_rms,43,primary_joint,CD,3,12452,2875.958174750209,1816.0
tcn,independent_rms,43,primary_joint,CD,4,9205,2748.715719997883,1577.0
tcn,independent_rms,43,primary_joint,CD,5,7466,2726.4966799020767,1804.0
tcn,independent_rms,43,primary_joint,CD,6,6051,2617.312423467636,1827.0
tcn,independent_rms,43,primary_joint,CD,7,5233,2615.1817779541016,2054.0
tcn,independent_rms,43,primary_joint,CD,8,4780,2705.7942720651627,2058.0
tcn,independent_rms,43,primary_joint,CD,9,4145,2619.999498665333,1836.0
tcn,independent_rms,43,primary_joint,CD,10,3473,2430.942545592785,1761.0
tcn,independent_rms,43,primary_joint,CD,11,3568,2738.492020070553,2133.0
tcn,independent_rms,43,primary_joint,CD,12,4115,3436.7276757359505,3058.0
tcn,independent_rms,43,primary_joint,CD,13,5190,4682.302206456661,4277.0
tcn,independent_rms,43,primary_joint,CD,14,18823,18437.951501846313,18203.0
tcn,independent_rms,43,primary_joint,HYP,0,139011,2603.3069109526696,3743.0
tcn,independent_rms,43,primary_joint,HYP,1,23492,2252.703657142818,1711.0
tcn,independent_rms,43,primary_joint,HYP,2,14018,2308.793564081192,1377.0
tcn,independent_rms,43,primary_joint,HYP,3,8820,2022.0309868007898,1954.0
tcn,independent_rms,43,primary_joint,HYP,4,5694,1707.292102754116,1659.0
tcn,independent_rms,43,primary_joint,HYP,5,4066,1484.0342132747173,1595.0
tcn,independent_rms,43,primary_joint,HYP,6,2986,1290.4201593399048,1312.0
tcn,independent_rms,43,primary_joint,HYP,7,2568,1282.6587189137936,1420.0
tcn,independent_rms,43,primary_joint,HYP,8,1881,1063.0404885411263,1118.0
tcn,independent_rms,43,primary_joint,HYP,9,1954,1237.0588001012802,1250.0
tcn,independent_rms,43,primary_joint,HYP,10,2144,1502.960718691349,1491.0
tcn,independent_rms,43,primary_joint,HYP,11,1962,1503.5694326758385,1334.0
tcn,independent_rms,43,primary_joint,HYP,12,1954,1629.2569529414177,1271.0
tcn,independent_rms,43,primary_joint,HYP,13,2546,2293.1127007603645,2261.0
tcn,independent_rms,43,primary_joint,HYP,14,2704,2608.9841957092285,2704.0
tcn,electrode,43,clean,NORM,0,717,9.420734329003608,6.0
tcn,electrode,43,clean,NORM,1,86,8.282970495522022,11.0
tcn,electrode,43,clean,NORM,2,58,9.561574041843414,5.0
tcn,electrode,43,clean,NORM,3,39,9.087203487753868,9.0
tcn,electrode,43,clean,NORM,4,39,11.782093524932861,10.0
tcn,electrode,43,clean,NORM,5,35,12.80751022696495,10.0
tcn,electrode,43,clean,NORM,6,29,12.57404512166977,10.0
tcn,electrode,43,clean,NORM,7,36,18.009491205215454,8.0
tcn,electrode,43,clean,NORM,8,33,18.696311950683594,13.0
tcn,electrode,43,clean,NORM,9,44,27.717790365219116,23.0
tcn,electrode,43,clean,NORM,10,50,35.020847141742706,28.0
tcn,electrode,43,clean,NORM,11,71,54.70713430643082,45.0
tcn,electrode,43,clean,NORM,12,95,79.51491057872772,55.0
tcn,electrode,43,clean,NORM,13,165,149.06632900238037,125.0
tcn,electrode,43,clean,NORM,14,661,645.6067677140236,605.0
tcn,electrode,43,clean,MI,0,1136,19.265353799331933,43.0
tcn,electrode,43,clean,MI,1,176,16.75933860987425,33.0
tcn,electrode,43,clean,MI,2,119,19.755676478147507,21.0
tcn,electrode,43,clean,MI,3,68,15.727566629648209,22.0
tcn,electrode,43,clean,MI,4,55,16.318927228450775,14.0
tcn,electrode,43,clean,MI,5,40,14.604873031377792,21.0
tcn,electrode,43,clean,MI,6,46,19.85953587293625,19.0
tcn,electrode,43,clean,MI,7,42,21.02807554602623,18.0
tcn,electrode,43,clean,MI,8,38,21.31087213754654,29.0
tcn,electrode,43,clean,MI,9,46,29.23711633682251,27.0
tcn,electrode,43,clean,MI,10,33,22.971306681632996,19.0
tcn,electrode,43,clean,MI,11,57,43.68971359729767,36.0
tcn,electrode,43,clean,MI,12,64,53.45827275514603,42.0
tcn,electrode,43,clean,MI,13,86,77.76688021421432,65.0
tcn,electrode,43,clean,MI,14,152,148.30488914251328,141.0
tcn,electrode,43,clean,STTC,0,1155,18.065245905221673,30.0
tcn,electrode,43,clean,STTC,1,176,17.041064105927944,24.0
tcn,electrode,43,clean,STTC,2,116,19.113281056284904,14.0
tcn,electrode,43,clean,STTC,3,68,15.438584491610527,13.0
tcn,electrode,43,clean,STTC,4,55,16.41111123561859,14.0
tcn,electrode,43,clean,STTC,5,51,18.59762552380562,18.0
tcn,electrode,43,clean,STTC,6,39,16.74452531337738,26.0
tcn,electrode,43,clean,STTC,7,40,19.79858487844467,19.0
tcn,electrode,43,clean,STTC,8,35,19.918957352638245,16.0
tcn,electrode,43,clean,STTC,9,34,21.47880846261978,20.0
tcn,electrode,43,clean,STTC,10,45,31.56333690881729,32.0
tcn,electrode,43,clean,STTC,11,49,37.94718670845032,38.0
tcn,electrode,43,clean,STTC,12,80,66.78735679388046,63.0
tcn,electrode,43,clean,STTC,13,111,100.07736891508102,95.0
tcn,electrode,43,clean,STTC,14,104,99.88484787940979,99.0
tcn,electrode,43,clean,CD,0,1137,28.7919888200704,38.0
tcn,electrode,43,clean,CD,1,244,23.264532171189785,35.0
tcn,electrode,43,clean,CD,2,123,20.11096642911434,20.0
tcn,electrode,43,clean,CD,3,82,18.746911093592644,15.0
tcn,electrode,43,clean,CD,4,60,18.032396376132965,12.0
tcn,electrode,43,clean,CD,5,45,16.516444087028503,14.0
tcn,electrode,43,clean,CD,6,42,18.097766041755676,18.0
tcn,electrode,43,clean,CD,7,33,16.624011278152466,24.0
tcn,electrode,43,clean,CD,8,25,14.226680934429169,11.0
tcn,electrode,43,clean,CD,9,31,19.60972672700882,16.0
tcn,electrode,43,clean,CD,10,23,16.03629583120346,16.0
tcn,electrode,43,clean,CD,11,33,25.38530933856964,21.0
tcn,electrode,43,clean,CD,12,35,29.223655104637146,27.0
tcn,electrode,43,clean,CD,13,42,37.85969465970993,35.0
tcn,electrode,43,clean,CD,14,203,199.28963327407837,194.0
tcn,electrode,43,clean,HYP,0,1505,21.64023674838245,47.0
tcn,electrode,43,clean,HYP,1,191,18.462793737649918,15.0
tcn,electrode,43,clean,HYP,2,121,20.311877995729446,15.0
tcn,electrode,43,clean,HYP,3,70,16.021319404244423,17.0
tcn,electrode,43,clean,HYP,4,51,15.406770378351212,19.0
tcn,electrode,43,clean,HYP,5,31,11.301813453435898,13.0
tcn,electrode,43,clean,HYP,6,22,9.526344448328018,9.0
tcn,electrode,43,clean,HYP,7,22,11.028727054595947,13.0
tcn,electrode,43,clean,HYP,8,13,7.380605101585388,11.0
tcn,electrode,43,clean,HYP,9,16,10.014002025127411,11.0
tcn,electrode,43,clean,HYP,10,21,14.70138019323349,13.0
tcn,electrode,43,clean,HYP,11,18,13.749724507331848,14.0
tcn,electrode,43,clean,HYP,12,18,15.022019803524017,11.0
tcn,electrode,43,clean,HYP,13,26,23.436835527420044,21.0
tcn,electrode,43,clean,HYP,14,33,31.933447778224945,33.0
tcn,electrode,43,primary_joint,NORM,0,68607,1065.4387783669808,575.0
tcn,electrode,43,primary_joint,NORM,1,11720,1129.117649383843,1323.0
tcn,electrode,43,primary_joint,NORM,2,7316,1205.5097992569208,1021.0
tcn,electrode,43,primary_joint,NORM,3,5278,1226.1934728324413,1401.0
tcn,electrode,43,primary_joint,NORM,4,5066,1517.345395296812,1548.0
tcn,electrode,43,primary_joint,NORM,5,4622,1691.169928520918,1613.0
tcn,electrode,43,primary_joint,NORM,6,4897,2122.8429904282093,2130.0
tcn,electrode,43,primary_joint,NORM,7,4824,2412.290290802717,2320.0
tcn,electrode,43,primary_joint,NORM,8,5404,3064.0450800657272,3008.0
tcn,electrode,43,primary_joint,NORM,9,5553,3519.5702953338623,3342.0
tcn,electrode,43,primary_joint,NORM,10,6678,4683.048565387726,4275.0
tcn,electrode,43,primary_joint,NORM,11,8502,6523.395428240299,5834.0
tcn,electrode,43,primary_joint,NORM,12,11206,9366.48193180561,8276.0
tcn,electrode,43,primary_joint,NORM,13,18423,16647.531550824642,15096.0
tcn,electrode,43,primary_joint,NORM,14,47704,46344.88444572687,44538.0
tcn,electrode,43,primary_joint,MI,0,97389,2074.1954098233837,3117.0
tcn,electrode,43,primary_joint,MI,1,22982,2202.562254294753,3174.0
tcn,electrode,43,primary_joint,MI,2,13987,2309.0164989829063,2438.0
tcn,electrode,43,primary_joint,MI,3,9830,2275.7043601721525,2361.0
tcn,electrode,43,primary_joint,MI,4,7588,2263.3122139573097,2236.0
tcn,electrode,43,primary_joint,MI,5,6298,2306.5486685037613,2366.0
tcn,electrode,43,primary_joint,MI,6,5655,2445.138480812311,2283.0
tcn,electrode,43,primary_joint,MI,7,5015,2502.080489784479,2491.0
tcn,electrode,43,primary_joint,MI,8,4780,2710.9767926335335,2695.0
tcn,electrode,43,primary_joint,MI,9,5155,3267.0649932026863,3059.0
tcn,electrode,43,primary_joint,MI,10,5047,3533.8289000988007,3225.0
tcn,electrode,43,primary_joint,MI,11,5645,4332.732088625431,3816.0
tcn,electrode,43,primary_joint,MI,12,6741,5618.409355342388,4633.0
tcn,electrode,43,primary_joint,MI,13,7646,6893.584413528442,5763.0
tcn,electrode,43,primary_joint,MI,14,12042,11694.608737885952,11343.0
tcn,electrode,43,primary_joint,STTC,0,100729,1877.5032452404266,1916.0
tcn,electrode,43,primary_joint,STTC,1,21387,2061.540751762688,2198.0
tcn,electrode,43,primary_joint,STTC,2,13739,2267.7551618665457,1762.0
tcn,electrode,43,primary_joint,STTC,3,9663,2234.663376390934,1484.0
tcn,electrode,43,primary_joint,STTC,4,7789,2326.7984448373318,1813.0
tcn,electrode,43,primary_joint,STTC,5,6291,2302.2500989735126,2080.0
tcn,electrode,43,primary_joint,STTC,6,5655,2449.075430124998,2552.0
tcn,electrode,43,primary_joint,STTC,7,5190,2591.086986154318,2550.0
tcn,electrode,43,primary_joint,STTC,8,4647,2633.7759516835213,2406.0
tcn,electrode,43,primary_joint,STTC,9,4769,3022.800994694233,3126.0
tcn,electrode,43,primary_joint,STTC,10,5365,3756.7539023160934,3919.0
tcn,electrode,43,primary_joint,STTC,11,5938,4563.152413010597,4596.0
tcn,electrode,43,primary_joint,STTC,12,8108,6774.285449743271,6674.0
tcn,electrode,43,primary_joint,STTC,13,9674,8709.387842178345,8522.0
tcn,electrode,43,primary_joint,STTC,14,6856,6565.398098647594,6502.0
tcn,electrode,43,primary_joint,CD,0,89495,2702.871078428114,2697.0
tcn,electrode,43,primary_joint,CD,1,34160,3252.8666137233377,3273.0
tcn,electrode,43,primary_joint,CD,2,17048,2784.7859378904104,2237.0
tcn,electrode,43,primary_joint,CD,3,10889,2517.21579810977,1686.0
tcn,electrode,43,primary_joint,CD,4,7944,2374.6773406863213,1755.0
tcn,electrode,43,primary_joint,CD,5,6228,2281.0988965034485,1771.0
tcn,electrode,43,primary_joint,CD,6,5193,2249.052837461233,1878.0
tcn,electrode,43,primary_joint,CD,7,4425,2205.3284189403057,1957.0
tcn,electrode,43,primary_joint,CD,8,3899,2207.5904827713966,1794.0
tcn,electrode,43,primary_joint,CD,9,3306,2090.1948593854904,1731.0
tcn,electrode,43,primary_joint,CD,10,2847,1991.4758941531181,1753.0
tcn,electrode,43,primary_joint,CD,11,2962,2274.819860458374,1940.0
tcn,electrode,43,primary_joint,CD,12,3967,3309.0134855508804,3123.0
tcn,electrode,43,primary_joint,CD,13,4525,4079.3575976490974,3753.0
tcn,electrode,43,primary_joint,CD,14,18912,18544.871907413006,18252.0
tcn,electrode,43,primary_joint,HYP,0,145496,2501.4322975373943,4210.0
tcn,electrode,43,primary_joint,HYP,1,20932,2013.0298761799932,1649.0
tcn,electrode,43,primary_joint,HYP,2,13574,2237.589463829994,1591.0
tcn,electrode,43,primary_joint,HYP,3,7457,1709.8280929625034,1925.0
tcn,electrode,43,primary_joint,HYP,4,5389,1610.7464899420738,1627.0
tcn,electrode,43,primary_joint,HYP,5,3590,1310.2113282978535,1461.0
tcn,electrode,43,primary_joint,HYP,6,2560,1105.898906558752,1293.0
tcn,electrode,43,primary_joint,HYP,7,2370,1184.1273098886013,1361.0
tcn,electrode,43,primary_joint,HYP,8,1705,964.0904521942139,1099.0
tcn,electrode,43,primary_joint,HYP,9,1764,1117.2790236473083,1183.0
tcn,electrode,43,primary_joint,HYP,10,1978,1387.2197455763817,1363.0
tcn,electrode,43,primary_joint,HYP,11,1899,1454.2276585102081,1298.0
tcn,electrode,43,primary_joint,HYP,12,1802,1501.8140997290611,1199.0
tcn,electrode,43,primary_joint,HYP,13,2517,2265.8785311579704,2174.0
tcn,electrode,43,primary_joint,HYP,14,2767,2671.171423137188,2767.0
tcn,mixed,43,clean,NORM,0,651,9.707000834227074,4.0
tcn,mixed,43,clean,NORM,1,95,9.202865943312645,6.0
tcn,mixed,43,clean,NORM,2,50,8.289109766483307,7.0
tcn,mixed,43,clean,NORM,3,45,10.418511793017387,4.0
tcn,mixed,43,clean,NORM,4,32,9.572238177061081,3.0
tcn,mixed,43,clean,NORM,5,29,10.51210841536522,7.0
tcn,mixed,43,clean,NORM,6,35,15.081916898488998,9.0
tcn,mixed,43,clean,NORM,7,32,16.148158013820648,9.0
tcn,mixed,43,clean,NORM,8,32,18.07982325553894,9.0
tcn,mixed,43,clean,NORM,9,36,22.82075935602188,9.0
tcn,mixed,43,clean,NORM,10,52,36.386400640010834,20.0
tcn,mixed,43,clean,NORM,11,61,47.03187829256058,39.0
tcn,mixed,43,clean,NORM,12,85,71.38668596744537,52.0
tcn,mixed,43,clean,NORM,13,165,149.35433346033096,102.0
tcn,mixed,43,clean,NORM,14,758,741.2715767621994,683.0
tcn,mixed,43,clean,MI,0,1079,18.999613350024447,39.0
tcn,mixed,43,clean,MI,1,213,20.190959312021732,28.0
tcn,mixed,43,clean,MI,2,94,15.431126534938812,16.0
tcn,mixed,43,clean,MI,3,90,20.750476583838463,22.0
tcn,mixed,43,clean,MI,4,69,20.79995283484459,25.0
tcn,mixed,43,clean,MI,5,42,15.426227629184723,19.0
tcn,mixed,43,clean,MI,6,46,19.97023633122444,17.0
tcn,mixed,43,clean,MI,7,44,21.95825207233429,27.0
