condition,mode,snr_db,noise_seed,metric,n_rows,n_records,n_patients,n_noise_bases,n_finite,n_null,n_positive_inf,n_negative_inf,n_anomalous,unit,min,p05,p25,median,p75,p95,max,mean,sd,class_name,true_label,stratum
E,,5,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,7.156619248491984e-16,8.329142919719945e-16,9.572810317193392e-16,1.1096015189974223e-15,1.2672991923406046e-15,1.5966862026942724e-15,2.005464358358936e-15,1.1371969673963078e-15,2.3104517285435904e-16,CD,1,positive
E,,5,505,snr_p_db,496,496,439,1,496,0,0,0,0,dB,4.9999784216738075,4.9999857364936515,4.999992888515758,4.999995735523268,4.999997800411468,4.999999072205054,4.999999678158299,4.999994622038965,4.150742716184129e-06,CD,1,positive
E,,5,505,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.146578761903679e-05,-1.4146843857892327e-05,-6.99541009293888e-06,-4.1504859243097274e-06,-2.094740556069199e-06,-8.210070152521216e-07,-2.070217299854496e-07,-5.2657746847743504e-06,4.15063069931355e-06,CD,1,positive
E,,5,505,q_noise,496,496,439,1,496,0,0,0,0,fraction,7.095739718770753e-16,8.299013238647732e-16,9.590818395811484e-16,1.106934091140652e-15,1.2667165981033656e-15,1.5455931205975546e-15,2.0352312620960148e-15,1.133469906457914e-15,2.260606058300561e-16,CD,1,positive
E,,5,8128,snr_p_db,496,496,439,1,496,0,0,0,0,dB,4.99997842297314,4.999985733658251,4.999992893025698,4.999995730166205,4.999997795206317,4.999999073529382,4.999999668911056,4.99999462213064,4.15124142072883e-06,CD,1,positive
E,,5,8128,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.146578761903679e-05,-1.4146843858133408e-05,-6.995410092577257e-06,-4.15048592455081e-06,-2.0947405561897402e-06,-8.210070153726625e-07,-2.070217299854496e-07,-5.26577468480157e-06,4.150630699319745e-06,CD,1,positive
E,,5,8128,q_noise,496,496,439,1,496,0,0,0,0,fraction,6.750835955539508e-16,8.279119274776273e-16,9.603760592792174e-16,1.1090016592869054e-15,1.2580306282647045e-15,1.5488237422957437e-15,1.994594718199696e-15,1.129099706829087e-15,2.2385117735689803e-16,CD,1,positive
E,,10,101,snr_p_db,496,496,439,1,496,0,0,0,0,dB,9.999978571602462,9.999985903879615,9.9999930658683,9.999995907388072,9.999997958785913,9.99999923746086,9.999999856091291,9.999994792373686,4.1516595499848665e-06,CD,1,positive
E,,10,101,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.1465787614215125e-05,-1.4146843852829591e-05,-6.995410090286975e-06,-4.150485922863234e-06,-2.094740552935133e-06,-8.210070133234662e-07,-2.0702172902112213e-07,-5.265774681350595e-06,4.150630698859928e-06,CD,1,positive
E,,10,101,q_noise,496,496,439,1,496,0,0,0,0,fraction,8.025103210797719e-16,1.0727655231257106e-15,1.4155836363158933e-15,1.824294922752301e-15,2.309375565274276e-15,3.2066393663829845e-15,4.437124563684778e-15,1.9208501254557794e-15,6.706017672076849e-16,CD,1,positive
E,,10,202,snr_p_db,496,496,439,1,496,0,0,0,0,dB,9.999978589107432,9.999985908915116,9.99999307163652,9.99999590404264,9.999997977971532,9.999999235840873,9.999999839775246,9.999994792236025,4.150832786689556e-06,CD,1,positive
E,,10,202,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.1465787614697297e-05,-1.4146843852106343e-05,-6.99541009076914e-06,-4.1504859231043165e-06,-2.094740552211887e-06,-8.210070134440071e-07,-2.0702172902112213e-07,-5.2657746813496234e-06,4.150630698865085e-06,CD,1,positive
E,,10,202,q_noise,496,496,439,1,496,0,0,0,0,fraction,8.243225660112674e-16,1.0391363605131647e-15,1.397788461602293e-15,1.8367949274111773e-15,2.2787248171759687e-15,3.1847273086470385e-15,4.574487933548124e-15,1.9223812391115545e-15,6.75182629168936e-16,CD,1,positive
E,,10,303,snr_p_db,496,496,439,1,496,0,0,0,0,dB,9.999978581887257,9.999985915865505,9.999993060439175,9.999995902284073,9.999997954918083,9.999999248690033,9.999999845574193,9.999994792383939,4.150860056260523e-06,CD,1,positive
E,,10,303,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.146578761373296e-05,-1.4146843851985802e-05,-6.99541009076914e-06,-4.150485922863234e-06,-2.094740552211887e-06,-8.210070129618434e-07,-2.0702172902112213e-07,-5.265774681347678e-06,4.150630698788781e-06,CD,1,positive
E,,10,303,q_noise,496,496,439,1,496,0,0,0,0,fraction,7.910002065404546e-16,1.0445331101197669e-15,1.4383094276940633e-15,1.8221305215050758e-15,2.2895480001471106e-15,3.2153565950329413e-15,4.316964001297717e-15,1.9249265073248107e-15,6.697667138409998e-16,CD,1,positive
E,,10,404,snr_p_db,496,496,439,1,496,0,0,0,0,dB,9.999978590957493,9.999985910755337,9.999993070731303,9.999995905829492,9.999997955297863,9.999999232488609,9.999999859790128,9.999994792654723,4.150629170696693e-06,CD,1,positive
E,,10,404,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.1465787614697297e-05,-1.4146843851624178e-05,-6.99541009076914e-06,-4.150485922622152e-06,-2.094740552091346e-06,-8.210070128413024e-07,-2.0702172902112213e-07,-5.2657746812883796e-06,4.150630698846795e-06,CD,1,positive
E,,10,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,7.698426956492469e-16,1.0426942315828329e-15,1.4214769159209089e-15,1.8507492021832937e-15,2.3150240808055508e-15,3.2206108224778093e-15,4.335404787784521e-15,1.933680739373708e-15,6.797082222066421e-16,CD,1,positive
E,,10,505,snr_p_db,496,496,439,1,496,0,0,0,0,dB,9.999978596574069,9.999985903156293,9.99999306784159,9.999995906328792,9.999997955208366,9.9999992387644,9.99999985923887,9.999994793050933,4.150857157825281e-06,CD,1,positive
E,,10,505,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.1465787614697297e-05,-1.4146843852106343e-05,-6.99541009076914e-06,-4.150485922622152e-06,-2.0947405517297234e-06,-8.210070130823843e-07,-2.0702172902112213e-07,-5.2657746813156e-06,4.150630698803852e-06,CD,1,positive
E,,10,505,q_noise,496,496,439,1,496,0,0,0,0,fraction,8.256442483501346e-16,1.0414217920899516e-15,1.3963222809403845e-15,1.855736492822488e-15,2.2818769361265917e-15,3.1971823239677574e-15,4.354927125470823e-15,1.9294831130062465e-15,6.772107955026996e-16,CD,1,positive
E,,10,8128,snr_p_db,496,496,439,1,496,0,0,0,0,dB,9.999978595852944,9.999985897051138,9.999993060902161,9.99999590676057,9.99999796482886,9.99999923636562,9.999999855421516,9.999994792891,4.150209002257287e-06,CD,1,positive
E,,10,8128,delta_p_db,496,496,439,1,496,0,0,0,0,dB,-2.1465787614697297e-05,-1.4146843852467967e-05,-6.9954100901664334e-06,-4.150485922863234e-06,-2.094740552211887e-06,-8.210070129618434e-07,-2.0702172902112213e-07,-5.265774681370036e-06,4.1506306988697765e-06,CD,1,positive
E,,10,8128,q_noise,496,496,439,1,496,0,0,0,0,fraction,7.996992252016474e-16,1.0561302931206162e-15,1.4146085525459253e-15,1.8124633236145343e-15,2.287959723820341e-15,3.2048533984514126e-15,5.052729370014466e-15,1.9177796690925246e-15,6.689464199777637e-16,CD,1,positive
I,,0,101,snr_p_db,496,496,439,1,496,0,0,0,0,dB,1.8851117699931395,1.9369272719673023,2.001285044956785,2.042710179911651,2.079967790472674,2.1332475565032367,2.23084081680066,2.04027601704557,0.058317485638003985,CD,1,positive
I,,0,101,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8851117609646064,1.9369272713210517,2.001285044247461,2.042710179544018,2.0799677877547382,2.133247566578651,2.230840819174319,2.040276016688688,0.05831748572648522,CD,1,positive
I,,0,101,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.35212889117947893,0.3598141486824842,0.36923034678276034,0.37521771482571165,0.3805548543363859,0.3881078519837996,0.40170526058529243,0.37481153101471043,0.008399272239657618,CD,1,positive
I,,0,202,snr_p_db,496,496,439,1,496,0,0,0,0,dB,1.8770079998205271,1.9374146993803347,1.9979613352081715,2.040284892170045,2.0811934744990936,2.1390884778119936,2.218776412829812,2.038430656375078,0.06128826601375789,CD,1,positive
I,,0,202,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8770080082445912,1.937414703255508,1.9979613382009946,2.04028489231622,2.0811934708176385,2.139088481987511,2.2187764121939897,2.0384306565127663,0.06128826609333429,CD,1,positive
I,,0,202,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3509192024515307,0.35988612385404095,0.3687466930908889,0.3748690895186086,0.3807299776139366,0.3889311508331575,0.4000400385656352,0.3745399595376814,0.008827704037216484,CD,1,positive
I,,0,303,snr_p_db,496,496,439,1,496,0,0,0,0,dB,1.868107097188339,1.9367722301688008,2.003570328311895,2.0424229757816086,2.0841873199790673,2.137434385905279,2.2327501263976597,2.0411741881944856,0.05976209011260778,CD,1,positive
I,,0,303,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8681070951551917,1.9367722360189883,2.003570332576043,2.042422979187692,2.0841873096862855,2.137434386777801,2.2327501300679553,2.0411741884093146,0.05976208981519933,CD,1,positive
I,,0,303,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3495873174710531,0.35978963600528724,0.3695618701348382,0.37517633495044267,0.3811563219184647,0.3886974759594052,0.4019684023859139,0.37493797077272895,0.008610265247542003,CD,1,positive
I,,0,404,snr_p_db,496,496,439,1,496,0,0,0,0,dB,1.85383732535283,1.9291384590181075,1.9939261588127475,2.0348324317371516,2.0753018771491893,2.1427181350728413,2.2233135454120405,2.0357318809213836,0.06370754366032762,CD,1,positive
I,,0,404,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8538373304753375,1.9291384524181352,1.993926161534468,2.034832432933406,2.075301873060557,2.142718134790076,2.223313552285654,2.035731880952787,0.06370754361678282,CD,1,positive
I,,0,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34744648155694624,0.35866373159934983,0.3681602594955134,0.3740836160315262,0.37988870052156587,0.3894411131258155,0.4006669911546358,0.3741461903659734,0.009175992511656489,CD,1,positive
I,,0,505,snr_p_db,496,496,439,1,496,0,0,0,0,dB,1.8656496323439222,1.9438297514662006,1.9935147774186213,2.0335041219491083,2.0775558896216535,2.129877631220781,2.2394034295946987,2.035733284043965,0.0590599157945139,CD,1,positive
I,,0,505,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8656496335189663,1.943829746801132,1.9935147697954447,2.033504128561131,2.0775558908465666,2.1298776316506083,2.239403424619515,2.0357332841912785,0.059059916154977084,CD,1,positive
I,,0,505,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3492201448069822,0.36082986570115666,0.3681015074361474,0.37389208826589626,0.3802108083798998,0.3876329926387458,0.40288335630186456,0.3741558376793176,0.008506010906500876,CD,1,positive
I,,0,8128,snr_p_db,496,496,439,1,496,0,0,0,0,dB,1.8493673357158849,1.9412504809185962,2.0011941858772606,2.0358163468409503,2.0743555420233677,2.1349898622917354,2.2222698877353277,2.0375412828251895,0.058746053936589895,CD,1,positive
I,,0,8128,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8493673362739738,1.9412504876021313,2.0011941919528935,2.0358163437850774,2.074355548092784,2.134989861484278,2.2222698782030186,2.037541282807152,0.058746053944768756,CD,1,positive
I,,0,8128,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3467751386954534,0.3604501935190141,0.36921647823500015,0.37422546576805926,0.3797541678019853,0.3883530952266205,0.40052296067025017,0.37441694526303554,0.008455883004211996,CD,1,positive
I,,5,101,snr_p_db,496,496,439,1,496,0,0,0,0,dB,6.88511165259825,6.936927160227955,7.00128493455067,7.042710074616222,7.079967687655279,7.133247447843042,7.2308406985653315,7.0402759048314705,0.058317484670153796,CD,1,positive
I,,5,101,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8851117585785593,1.9369272719324337,2.001285042654809,2.0427101861345225,2.079967793025487,2.1332475687994354,2.2308408183712256,2.04027601675164,0.058317485374005884,CD,1,positive
I,,5,101,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3521288908235335,0.35981414877261275,0.3692303465515029,0.37521771577383756,0.38055485508816805,0.38810785229690775,0.4017052604746563,0.37481153102445597,0.008399272188070173,CD,1,positive
I,,5,202,snr_p_db,496,496,439,1,496,0,0,0,0,dB,6.877007896994675,6.937414583927216,6.997961227465905,7.040284791051452,7.081193376591264,7.139088370972113,7.218776299900108,7.038430544644004,0.06128826625166485,CD,1,positive
I,,5,202,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8770080032732581,1.9374147002325732,1.9979613429500787,2.0402848876658366,2.0811934760007382,2.139088483888,2.2187764078653185,2.0384306564775985,0.06128826609018541,CD,1,positive
I,,5,202,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3509192017085332,0.35988612340852133,0.36874669378118397,0.3748690888491474,0.38072997835300765,0.3889311511004911,0.400040037967647,0.3745399595326254,0.008827704036324652,CD,1,positive
I,,5,303,snr_p_db,496,496,439,1,496,0,0,0,0,dB,6.868106990104739,6.9367721210560696,7.00357022320791,7.042422874814642,7.084187206789506,7.137434274598554,7.232750030499766,7.04117407731963,0.05976208998715246,CD,1,positive
I,,5,303,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8681070958713766,1.9367722313205884,2.0035703357726056,2.0424229855233293,2.084187308565064,2.137434393267653,2.232750139362565,2.0411741886166856,0.05976209017566544,CD,1,positive
I,,5,303,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34958731757831113,0.35978963531272856,0.369561870598835,0.3751763358620279,0.38115632175868897,0.3886974768729071,0.401968403665799,0.3749379708018622,0.008610265299073097,CD,1,positive
I,,5,404,snr_p_db,496,496,439,1,496,0,0,0,0,dB,6.853837225920172,6.929138333895174,6.993926053125815,7.034832306663667,7.075301767462106,7.142718027668417,7.22331344079671,7.035731768626996,0.06370754313333055,CD,1,positive
I,,5,404,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8538373385105487,1.9291384492859682,1.9939261619727144,2.0348324274493845,2.075301879833601,2.142718137838572,2.223313555492318,2.0357318808704106,0.06370754353488076,CD,1,positive
I,,5,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34744648276428497,0.3586637311368486,0.3681602595592613,0.3740836152411552,0.3798887014886644,0.3894411135544009,0.40066699159716024,0.3741461903542807,0.009175992498858804,CD,1,positive
I,,5,505,snr_p_db,496,496,439,1,496,0,0,0,0,dB,6.865649527441815,6.943829638287725,6.993514657041729,7.033504012765331,7.0775557790048484,7.129877522609992,7.2394032956955,7.03573317222773,0.059059916108998356,CD,1,positive
I,,5,505,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.865649636332869,1.94382974994359,1.9935147689768398,2.033504124626747,2.077555888789389,2.129877634863106,2.2394034198344634,2.035733284406957,0.05905991621766048,CD,1,positive
I,,5,505,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34922014522863887,0.36082986616362844,0.36810150731698194,0.37389208769868626,0.38021080808633323,0.38763299309171595,0.4028833556439622,0.374155837710271,0.008506010916130489,CD,1,positive
I,,5,8128,snr_p_db,496,496,439,1,496,0,0,0,0,dB,6.849367218868614,6.941250369695625,7.001194077776883,7.035816232142997,7.074355442727504,7.13498975689272,7.222269757145461,7.03754117062213,0.05874605410898203,CD,1,positive
I,,5,8128,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8493673327207405,1.9412504795216055,2.001194191218185,2.0358163475650155,2.074355555521098,2.1349898694072285,2.22226987137225,2.037541282441602,0.058746054202858465,CD,1,positive
I,,5,8128,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34677513816100947,0.3604501923291119,0.3692164781283122,0.3742254663127018,0.37975416886288044,0.3883530963424943,0.40052295972736723,0.3744169452098823,0.008455883041124011,CD,1,positive
I,,10,101,snr_p_db,496,496,439,1,496,0,0,0,0,dB,11.885111807983744,11.936927335621005,12.00128509111769,12.042710249490693,12.079967857972733,12.133247633553298,12.23084089883087,12.040276075347824,0.058317485980611435,CD,1,positive
I,,10,101,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.885111759403788,1.9369272699116817,2.001285050486737,2.0427101847162685,2.0799677966658474,2.133247577932149,2.230840835622638,2.040276017239432,0.05831748602229158,CD,1,positive
I,,10,101,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3521288909466393,0.3598141484746902,0.3692303476889526,0.3752177155697993,0.38055485560739943,0.38810785358369876,0.40170526285125324,0.37481153109342685,0.008399272280106292,CD,1,positive
I,,10,202,snr_p_db,496,496,439,1,496,0,0,0,0,dB,11.8770080558438,11.937414761519507,11.997961397459857,12.040284963589999,12.081193526237659,12.139088537535908,12.21877648272126,12.038430715720141,0.06128826437333051,CD,1,positive
I,,10,202,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.877008008969228,1.9374146982909757,1.9979613376282206,2.040284891949944,2.081193470631189,2.1390884804367865,2.218776417295972,2.0384306564104455,0.06128826541856483,CD,1,positive
I,,10,202,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3509192025598323,0.3598861231222651,0.36874669300764074,0.3748690894658219,0.38072997758735927,0.38893115061494843,0.4000400392704531,0.3745399595243052,0.008827703942090077,CD,1,positive
I,,10,303,snr_p_db,496,496,439,1,496,0,0,0,0,dB,11.868107172560869,11.93677228946688,12.003570387918137,12.04242304770859,12.084187379660825,12.137434429895265,12.232750191077823,12.041174247198906,0.05976208904558794,CD,1,positive
I,,10,303,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8681071054861265,1.9367722373087755,2.0035703299213754,2.0424229846451505,2.08418730809628,2.137434377602162,2.232750132452211,2.0411741890616057,0.05976208957711188,CD,1,positive
I,,10,303,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34958731901824547,0.35978963619548204,0.36956186974946525,0.3751763357356078,0.3811563216919124,0.38869747466782384,0.4019684027142304,0.3749379708670794,0.008610265212384675,CD,1,positive
I,,10,404,snr_p_db,496,496,439,1,496,0,0,0,0,dB,11.853837403956348,11.929138513115843,11.993926235254166,12.034832496288587,12.075301932891417,12.14271818329097,12.22331359691222,12.035731938656143,0.06370754285651661,CD,1,positive
I,,10,404,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8538373311291543,1.9291384466858417,1.9939261651911466,2.0348324365466586,2.0753018733864512,2.142718132240485,2.223313553978308,2.035731880891004,0.06370754354367998,CD,1,positive
I,,10,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.3474464816551861,0.35866373075289615,0.36816026002749425,0.3740836165522732,0.37988870056809954,0.38944111276738247,0.40066699138822454,0.3741461903572317,0.009175992499707547,CD,1,positive
I,,10,505,snr_p_db,496,496,439,1,496,0,0,0,0,dB,11.865649688652411,11.943829786387747,11.993514849163121,12.03350418497438,12.077555940668924,12.129877697066437,12.23940346664562,12.035733342840118,0.059059915959088057,CD,1,positive
I,,10,505,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8656496385605026,1.943829744428064,1.9935147793529941,2.033504130208069,2.0775558905100957,2.1298776319630974,2.2394034205702633,2.0357332843704876,0.059059915554948265,CD,1,positive
I,,10,505,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34922014556244446,0.3608298653518898,0.3681015088267049,0.37389208850332945,0.380210808331822,0.38763299268280826,0.40288335574512807,0.374155837706313,0.008506010820288016,CD,1,positive
I,,10,8128,snr_p_db,496,496,439,1,496,0,0,0,0,dB,11.849367398942048,11.941250539421047,12.00119424942871,12.035816404521618,12.074355611424352,12.134989927880369,12.222269947789622,12.037541341708348,0.058746054412120295,CD,1,positive
I,,10,8128,delta_p_db,496,496,439,1,496,0,0,0,0,dB,1.8493673443632188,1.9412504896004106,2.0011941930937267,2.03581633729804,2.074355554456909,2.1349898704481487,2.2222698842049704,2.0375412830027146,0.05874605438475359,CD,1,positive
I,,10,8128,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.34677513991216147,0.36045019381324667,0.36921647840062116,0.3742254648333473,0.379754168710889,0.3883530964890619,0.4005229614987278,0.37441694529035563,0.008455883066014148,CD,1,positive
S_00,S_00,0,101,snr_p_db,496,496,439,1,496,0,0,0,0,dB,2.4484226832729137,2.510549940744804,2.5773280450353107,2.621079687608267,2.669425549216687,2.740498238103365,2.81234666727204,2.6240558581737012,0.06836877496822721,CD,1,positive
S_00,S_00,0,101,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.448422680007346,2.5105499382386043,2.577328047050644,2.6210796867287165,2.6694255475745554,2.740498240572317,2.8123466670204786,2.624055857967354,0.06836877487365836,CD,1,positive
S_00,S_00,0,101,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.43094070494308323,0.4390238447795957,0.447583689820581,0.45312108279957763,0.4591744939276871,0.46795374913009263,0.476682645709718,0.45342775312801925,0.0086005377710484,CD,1,positive
S_00,S_00,0,202,snr_p_db,496,496,439,1,496,0,0,0,0,dB,2.4195384880492874,2.498240079774669,2.566722387357997,2.622637244557705,2.6734118348310103,2.743602894530421,2.8510949496989206,2.6208239976482686,0.07608001763185349,CD,1,positive
S_00,S_00,0,202,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.4195384907898205,2.498240081365923,2.5667223886153883,2.622637245525483,2.673411838938632,2.743602898250563,2.851094941289583,2.6208239979373364,0.07608001754723472,CD,1,positive
S_00,S_00,0,202,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.42714534651168856,0.43743128496168293,0.44623248575305297,0.45331654908055297,0.4596709632933458,0.4683337064039569,0.4813315190319459,0.4530047175330768,0.009583504811136307,CD,1,positive
S_00,S_00,0,303,snr_p_db,496,496,439,1,496,0,0,0,0,dB,2.4066419443123084,2.509927129868008,2.5832306983319304,2.6256445809065445,2.6680287300317764,2.7378795867293375,2.825317060712686,2.6261497043585997,0.06830126488230148,CD,1,positive
S_00,S_00,0,303,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.4066419397913315,2.5099271345172767,2.5832306971832013,2.625644579141105,2.668028726784086,2.7378795928084276,2.825317063015396,2.6261497039453214,0.06830126490102238,CD,1,positive
S_00,S_00,0,303,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.4254407629581458,0.43894338318988046,0.4483336564044609,0.4536956765081581,0.4590006469593667,0.46763242396980265,0.4782440171751405,0.45369131118944894,0.008593478276173816,CD,1,positive
S_00,S_00,0,404,snr_p_db,496,496,439,1,496,0,0,0,0,dB,2.380377892387395,2.495858079909249,2.5704602884148064,2.6221452686273494,2.670107024799097,2.742996502504075,2.836505803369551,2.620252564292376,0.07587660961664834,CD,1,positive
S_00,S_00,0,404,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.3803778969475298,2.4958580732940807,2.570460291863007,2.622145266477184,2.670107015569084,2.7429964980572277,2.8365057998887453,2.6202525642140038,0.07587660981665166,CD,1,positive
S_00,S_00,0,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.42195533727331247,0.4371232776966709,0.4467088799306512,0.4532555928549636,0.45925948718479725,0.4682591805170907,0.47958658468206633,0.45293312984813255,0.009569266713779204,CD,1,positive
S_00,S_00,0,505,snr_p_db,496,496,439,1,496,0,0,0,0,dB,2.4327389620237385,2.506244393732288,2.5671680906877183,2.6207517507858524,2.667717150431146,2.725687829655015,2.8942117193418184,2.6178358961975214,0.06970073685492459,CD,1,positive
S_00,S_00,0,505,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.432738964583211,2.506244401138023,2.567168089438453,2.6207517516113654,2.667717154141087,2.725687827371684,2.8942117206811444,2.617835896322415,0.06970073692223948,CD,1,positive
S_00,S_00,0,505,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.4288821271553978,0.43846705259879626,0.4462891090155199,0.45307907572953465,0.45896167028960566,0.4661356365953394,0.4864550079828823,0.45264170534869386,0.00878539389251833,CD,1,positive
S_00,S_00,0,8128,snr_p_db,496,496,439,1,496,0,0,0,0,dB,2.40195323203557,2.506224787918788,2.5688440588026826,2.619614434485345,2.66627350510725,2.730974943101787,2.8585390004343236,2.618857275683415,0.07002151485974822,CD,1,positive
S_00,S_00,0,8128,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.4019532326922195,2.5062247940531077,2.568844057492691,2.6196144396957735,2.6662735056867346,2.7309749412978563,2.8585389966658505,2.6188572761990794,0.07002151469734028,CD,1,positive
S_00,S_00,0,8128,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.42481906828120314,0.4384646030902357,0.44650336614460745,0.45293601637378095,0.458781753653719,0.46678567895188133,0.4822194758583077,0.452769787362593,0.008820500962128164,CD,1,positive
S_00,S_00,5,101,snr_p_db,496,496,439,1,496,0,0,0,0,dB,7.448422567580662,7.510549836517437,7.5773279414267565,7.621079567106412,7.6694254412981495,7.740498130370293,7.812346556036926,7.62405574624459,0.06836877507297162,CD,1,positive
S_00,S_00,5,101,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.44842267313423,2.51054993924254,2.577328053603058,2.6210796831091256,2.6694255526642165,2.740498245268102,2.8123466716093266,2.6240558581026523,0.06836877507821305,CD,1,positive
S_00,S_00,5,101,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.43094070404249374,0.4390238449092668,0.4475836906540105,0.45312108234377746,0.4591744945614509,0.467953749705367,0.4766826462626662,0.45342775314463973,0.008600537797075517,CD,1,positive
S_00,S_00,5,202,snr_p_db,496,496,439,1,496,0,0,0,0,dB,7.419538377980438,7.498239972378937,7.566722273073044,7.622637137901108,7.673411707292455,7.743602799084275,7.851094839926144,7.620823885711683,0.07608001773188962,CD,1,positive
S_00,S_00,5,202,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.4195384829288513,2.498240079746253,2.5667223918617648,2.622637241497464,2.6734118274697694,2.7436029025733957,2.8510949377699006,2.6208239974206684,0.07608001735586745,CD,1,positive
S_00,S_00,5,202,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.4271453454747901,0.43743128475191223,0.44623248616698297,0.4533165485735165,0.45967096186643813,0.4683337069331664,0.4813315186115978,0.45300471746842064,0.009583504788691494,CD,1,positive
S_00,S_00,5,303,snr_p_db,496,496,439,1,496,0,0,0,0,dB,7.406641821858029,7.509927012625373,7.583230585658048,7.625644480391532,7.668028617087623,7.737879474692913,7.825316952918789,7.626149591865322,0.06830126562889823,CD,1,positive
S_00,S_00,5,303,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.4066419397462253,2.509927128270846,2.583230698776868,2.6256445812408042,2.6680287286225544,2.7378795935874427,2.825317066044091,2.6261497038830175,0.06830126527069653,CD,1,positive
S_00,S_00,5,303,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.4254407629521784,0.43894338238292163,0.4483336566068971,0.4536956767722604,0.45900064718835726,0.4676324240653946,0.47824401753900425,0.45369131118088174,0.008593478322816355,CD,1,positive
S_00,S_00,5,404,snr_p_db,496,496,439,1,496,0,0,0,0,dB,7.380377781679518,7.495857960518418,7.570460169146843,7.62214515710868,7.670106897440037,7.742996389506074,7.836505695575042,7.620252452509016,0.07587660975499669,CD,1,positive
S_00,S_00,5,404,delta_p_db,496,496,439,1,496,0,0,0,0,dB,2.380377902067689,2.4958580733523283,2.570460280558347,2.622145266347171,2.6701070059870506,2.742996500083889,2.836505798347785,2.6202525642032546,0.07587660978611095,CD,1,positive
S_00,S_00,5,404,q_noise,496,496,439,1,496,0,0,0,0,fraction,0.4219553379548042,0.4371232777042865,0.4467088784904704,0.45325559283863603,0.4592594859917142,0.46825918076512757,0.4795865844974137,0.45293312984684625,0.009569266709792032,CD,1,positive
