model,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,lhs,rhs,n_seeds,point,sd,ci95_low,ci95_high,n_expected,n_undefined,positive_seed_count,negative_seed_count,zero_seed_count,dz,t_stat,p_raw,patient_ci95_low,patient_ci95_high
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,absolute,electrode,independent_rms,1,0.00905077539541943,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,absolute,mixed,independent_rms,1,-0.005024381834768055,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,absolute,mixed,electrode,1,-0.014075157230187485,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,independent_rms,clean_only,1,0.013025480140114398,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,electrode,clean_only,1,-0.0070167141396315635,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,mixed,clean_only,1,0.00748499518853496,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,clean_only,independent_rms,1,-0.013025480140114398,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,electrode,independent_rms,1,-0.020042194279745962,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,mixed,independent_rms,1,-0.0055404849515794385,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,clean_cost,mixed,electrode,1,0.014501709328166523,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,independent_rms,clean_only,1,-0.014126534588608686,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,electrode,clean_only,1,-0.0031351157042821542,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,mixed,clean_only,1,-0.0035616678022611925,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,clean_only,independent_rms,1,0.014126534588608686,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,electrode,independent_rms,1,0.010991418884326531,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,mixed,independent_rms,1,0.010564866786347493,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,drop,mixed,electrode,1,-0.00042655209797903826,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,independent_rms,clean_only,1,0.0213842206926238,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,electrode,clean_only,1,0.004796498461027143,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,mixed,clean_only,1,0.0052629000838109175,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,clean_only,independent_rms,1,-0.0213842206926238,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,electrode,independent_rms,1,-0.016587722231596658,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,mixed,independent_rms,1,-0.016121320608812884,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s10,bandpass,all,aggregate,covariance,10,macro_f1,retention,mixed,electrode,1,0.00046640162278377417,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,independent_rms,clean_only,1,0.009879873970495057,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,electrode,clean_only,1,0.015094188565486055,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,mixed,clean_only,1,0.015963740728426767,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,clean_only,independent_rms,1,-0.009879873970495057,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,electrode,independent_rms,1,0.005214314594990999,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,mixed,independent_rms,1,0.006083866757931711,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,absolute,mixed,electrode,1,0.0008695521629407121,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,independent_rms,clean_only,1,0.002579112659514382,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,electrode,clean_only,1,-0.013565116806747435,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,mixed,clean_only,1,-0.011006179684441952,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,clean_only,independent_rms,1,-0.002579112659514382,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,electrode,independent_rms,1,-0.016144229466261817,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,mixed,independent_rms,1,-0.013585292343956334,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,clean_cost,mixed,electrode,1,0.0025589371223054824,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,independent_rms,clean_only,1,-0.012458986630009439,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,electrode,clean_only,1,-0.0015290717587386204,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,mixed,clean_only,1,-0.004957561043984815,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,clean_only,independent_rms,1,0.012458986630009439,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,electrode,independent_rms,1,0.010929914871270818,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,mixed,independent_rms,1,0.007501425586024624,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,drop,mixed,electrode,1,-0.0034284892852461946,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,independent_rms,clean_only,1,0.01732714191175122,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,electrode,clean_only,1,0.003044246200486822,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,mixed,clean_only,1,0.007604783912480539,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,clean_only,independent_rms,1,-0.01732714191175122,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,electrode,independent_rms,1,-0.014282895711264398,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,mixed,independent_rms,1,-0.009722357999270681,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_ap,retention,mixed,electrode,1,0.004560537711993717,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,independent_rms,clean_only,1,0.00736149603261993,,,,1,0,1,0,0,,,,0.0015630931291845784,0.013674664912822557
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,electrode,clean_only,1,0.008894738818402637,,,,1,0,1,0,0,,,,0.0003265075234450244,0.018405283505645905
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,mixed,clean_only,1,0.004523585273871644,,,,1,0,1,0,0,,,,-0.003255126866604921,0.012906979001653844
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,clean_only,independent_rms,1,-0.00736149603261993,,,,1,0,0,1,0,,,,-0.01367466491282256,-0.001563093129184582
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,electrode,independent_rms,1,0.001533242785782707,,,,1,0,1,0,0,,,,-0.005925552623847835,0.009197957021555138
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,mixed,independent_rms,1,-0.0028379107587482855,,,,1,0,0,1,0,,,,-0.009969799532305621,0.004732147503213622
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,absolute,mixed,electrode,1,-0.004371153544530992,,,,1,0,0,1,0,,,,-0.01376621651022974,0.004192708506343974
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,independent_rms,clean_only,1,-0.001769815254693663,,,,1,0,0,1,0,,,,-0.006297234905331159,0.0028365417748680275
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,electrode,clean_only,1,-0.008397078093721477,,,,1,0,0,1,0,,,,-0.01553270436458054,-0.0007177519314387038
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,mixed,clean_only,1,-0.002136826610354192,,,,1,0,0,1,0,,,,-0.009311500279275492,0.004685493868543574
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,clean_only,independent_rms,1,0.001769815254693663,,,,1,0,1,0,0,,,,-0.002836541774868037,0.006297234905331159
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,electrode,independent_rms,1,-0.006627262839027814,,,,1,0,0,1,0,,,,-0.013652925308968994,0.0001507927165949718
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,mixed,independent_rms,1,-0.0003670113556605292,,,,1,0,0,1,0,,,,-0.007354560323148329,0.00634613131321498
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,clean_cost,mixed,electrode,1,0.006260251483367285,,,,1,0,1,0,0,,,,-0.0017778489304633189,0.013962999361632894
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,independent_rms,clean_only,1,-0.005591680777926267,,,,1,0,0,1,0,,,,-0.011757839114646274,0.0002832624772581169
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,electrode,clean_only,1,-0.0004976607246811593,,,,1,0,0,1,0,,,,-0.008091840619681528,0.006597512939443846
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,mixed,clean_only,1,-0.002386758663517452,,,,1,0,0,1,0,,,,-0.009074944920894579,0.004008094663231639
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,clean_only,independent_rms,1,0.005591680777926267,,,,1,0,1,0,0,,,,-0.0002832624772581226,0.01175783911464627
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,electrode,independent_rms,1,0.005094020053245107,,,,1,0,1,0,0,,,,-0.0015665538478191632,0.011137414341144996
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,mixed,independent_rms,1,0.0032049221144088147,,,,1,0,1,0,0,,,,-0.0030019175245266845,0.00901018559660837
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,drop,mixed,electrode,1,-0.0018890979388362927,,,,1,0,0,1,0,,,,-0.009621734782035322,0.005737150294330538
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,independent_rms,clean_only,1,0.006456938365957177,,,,1,0,1,0,0,,,,-0.0002828193486761138,0.013522605490159392
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,electrode,clean_only,1,0.000755275651752263,,,,1,0,1,0,0,,,,-0.00731801339005656,0.009436714517579409
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,mixed,clean_only,1,0.002786155128241985,,,,1,0,1,0,0,,,,-0.004494005892272765,0.010462035039012794
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,clean_only,independent_rms,1,-0.006456938365957177,,,,1,0,0,1,0,,,,-0.013522605490159401,0.0002828193486761137
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,electrode,independent_rms,1,-0.005701662714204914,,,,1,0,0,1,0,,,,-0.012610754301309705,0.0018519295809177822
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,mixed,independent_rms,1,-0.0036707832377151917,,,,1,0,0,1,0,,,,-0.010221627199312838,0.003401453240032685
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_auroc,retention,mixed,electrode,1,0.002030879476489722,,,,1,0,1,0,0,,,,-0.006678407555299728,0.010757134283151974
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,independent_rms,clean_only,1,-0.00015493837676949784,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,electrode,clean_only,1,0.00977885838922632,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,mixed,clean_only,1,0.0004965848212795665,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,clean_only,independent_rms,1,0.00015493837676949784,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,electrode,independent_rms,1,0.009933796765995817,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,mixed,independent_rms,1,0.0006515231980490643,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,absolute,mixed,electrode,1,-0.009282273567946753,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,independent_rms,clean_only,1,0.013025480140114398,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,electrode,clean_only,1,-0.0070167141396315635,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,mixed,clean_only,1,0.00748499518853496,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,clean_only,independent_rms,1,-0.013025480140114398,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,electrode,independent_rms,1,-0.020042194279745962,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,mixed,independent_rms,1,-0.0055404849515794385,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,clean_cost,mixed,electrode,1,0.014501709328166523,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,independent_rms,clean_only,1,-0.0128705417633449,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,electrode,clean_only,1,-0.0027621442495947557,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,mixed,clean_only,1,-0.007981580009814526,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,clean_only,independent_rms,1,0.0128705417633449,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,electrode,independent_rms,1,0.010108397513750145,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,mixed,independent_rms,1,0.004888961753530374,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,drop,mixed,electrode,1,-0.0052194357602197705,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,independent_rms,clean_only,1,0.018631280562073194,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,electrode,clean_only,1,0.004675083650677481,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,mixed,clean_only,1,0.011505930044089951,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,clean_only,independent_rms,1,-0.018631280562073194,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,electrode,independent_rms,1,-0.013956196911395713,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,mixed,independent_rms,1,-0.007125350517983242,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__covariance__s5,bandpass,all,aggregate,covariance,5,macro_f1,retention,mixed,electrode,1,0.006830846393412471,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,independent_rms,clean_only,1,0.031123535593667873,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,electrode,clean_only,1,0.056153490347821355,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,mixed,clean_only,1,0.03447274628249741,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,clean_only,independent_rms,1,-0.031123535593667873,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,electrode,independent_rms,1,0.025029954754153483,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,mixed,independent_rms,1,0.0033492106888295403,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,absolute,mixed,electrode,1,-0.021680744065323942,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,clean_cost,independent_rms,clean_only,1,0.002579112659514382,,,,1,0,1,0,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,clean_cost,electrode,clean_only,1,-0.013565116806747435,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,clean_cost,mixed,clean_only,1,-0.011006179684441952,,,,1,0,0,1,0,,,,,
resnet,bandpass__all__electrode__s0,bandpass,all,aggregate,electrode,0,macro_ap,clean_cost,clean_only,independent_rms,1,-0.002579112659514382,,,,1,0,0,1,0,,,,,
