model,seed,group_id,metric,strategy,value,rank
resnet,17,bandpass__combo_V5__independent_rms__s0,macro_ap,clean_only,0.6062017596311736,4.0
resnet,17,bandpass__combo_V5__independent_rms__s0,macro_f1,clean_only,0.5764228178173152,3.0
resnet,17,bandpass__combo_V5__independent_rms__s0,brier,clean_only,0.1418816000223159,3.0
resnet,17,bandpass__combo_V5__independent_rms__s0,ece,clean_only,0.0767674649972468,2.0
resnet,17,bandpass__combo_V5__electrode__s10,macro_auroc,clean_only,0.868437024326466,4.0
resnet,17,bandpass__combo_V5__electrode__s10,macro_ap,clean_only,0.7095755427771968,4.0
resnet,17,bandpass__combo_V5__electrode__s10,macro_f1,clean_only,0.6637488055981893,2.0
resnet,17,bandpass__combo_V5__electrode__s10,brier,clean_only,0.1181439235806465,2.0
resnet,17,bandpass__combo_V5__electrode__s10,ece,clean_only,0.0739259584978223,2.0
resnet,17,bandpass__combo_V5__electrode__s5,macro_auroc,clean_only,0.8548865168039643,4.0
resnet,17,bandpass__combo_V5__electrode__s5,macro_ap,clean_only,0.6893500258549784,4.0
resnet,17,bandpass__combo_V5__electrode__s5,macro_f1,clean_only,0.6372356093882963,3.0
resnet,17,bandpass__combo_V5__electrode__s5,brier,clean_only,0.1243027076125145,2.0
resnet,17,bandpass__combo_V5__electrode__s5,ece,clean_only,0.0743391694072634,2.0
resnet,17,bandpass__combo_V5__electrode__s0,macro_auroc,clean_only,0.8090236759650328,4.0
resnet,17,bandpass__combo_V5__electrode__s0,macro_ap,clean_only,0.6031105629697722,4.0
resnet,17,bandpass__combo_V5__electrode__s0,macro_f1,clean_only,0.5875525682967324,2.0
resnet,17,bandpass__combo_V5__electrode__s0,brier,clean_only,0.1416289359331131,3.0
resnet,17,bandpass__combo_V5__electrode__s0,ece,clean_only,0.0735933618292212,2.0
resnet,17,bandpass__combo_V5__covariance__s10,macro_auroc,clean_only,0.8675272136386999,4.0
resnet,17,bandpass__combo_V5__covariance__s10,macro_ap,clean_only,0.7058130823929265,4.0
resnet,17,bandpass__combo_V5__covariance__s10,macro_f1,clean_only,0.6644027472304748,2.0
resnet,17,bandpass__combo_V5__covariance__s10,brier,clean_only,0.1180177703499794,2.0
resnet,17,bandpass__combo_V5__covariance__s10,ece,clean_only,0.0729019595045596,2.0
resnet,17,bandpass__combo_V5__covariance__s5,macro_auroc,clean_only,0.8542433328383359,4.0
resnet,17,bandpass__combo_V5__covariance__s5,macro_ap,clean_only,0.6827264546881431,4.0
resnet,17,bandpass__combo_V5__covariance__s5,macro_f1,clean_only,0.6406416184409236,2.0
resnet,17,bandpass__combo_V5__covariance__s5,brier,clean_only,0.1245154291391372,2.0
resnet,17,bandpass__combo_V5__covariance__s5,ece,clean_only,0.0752573201470077,2.0
resnet,17,bandpass__combo_V5__covariance__s0,macro_auroc,clean_only,0.8074986110727036,4.0
resnet,17,bandpass__combo_V5__covariance__s0,macro_ap,clean_only,0.6008987190459872,4.0
resnet,17,bandpass__combo_V5__covariance__s0,macro_f1,clean_only,0.5736306259237509,3.0
resnet,17,bandpass__combo_V5__covariance__s0,brier,clean_only,0.1418154388666153,3.0
resnet,17,bandpass__combo_V5__covariance__s0,ece,clean_only,0.0719712143987417,2.0
resnet,17,bandpass__combo_V6__independent_rms__s10,macro_auroc,clean_only,0.8657764780172922,4.0
resnet,17,bandpass__combo_V6__independent_rms__s10,macro_ap,clean_only,0.7053801440062667,4.0
resnet,17,bandpass__combo_V6__independent_rms__s10,macro_f1,clean_only,0.6586934900960101,3.0
resnet,17,bandpass__combo_V6__independent_rms__s10,brier,clean_only,0.1178346946835517,2.0
resnet,17,bandpass__combo_V6__independent_rms__s10,ece,clean_only,0.0730184364896267,2.0
resnet,17,bandpass__combo_V6__independent_rms__s5,macro_auroc,clean_only,0.8484046971101449,4.0
resnet,17,bandpass__combo_V6__independent_rms__s5,macro_ap,clean_only,0.6668934886943859,4.0
resnet,17,bandpass__combo_V6__independent_rms__s5,macro_f1,clean_only,0.6282086662120312,3.0
resnet,17,bandpass__combo_V6__independent_rms__s5,brier,clean_only,0.1270238757133484,3.0
resnet,17,bandpass__combo_V6__independent_rms__s5,ece,clean_only,0.0741547955926507,1.0
resnet,17,bandpass__combo_V6__independent_rms__s0,macro_auroc,clean_only,0.7712561319969046,4.0
resnet,17,bandpass__combo_V6__independent_rms__s0,macro_ap,clean_only,0.5363728815633384,4.0
resnet,17,bandpass__combo_V6__independent_rms__s0,macro_f1,clean_only,0.4915889780545764,4.0
resnet,17,bandpass__combo_V6__independent_rms__s0,brier,clean_only,0.1623263657093048,3.0
resnet,17,bandpass__combo_V6__independent_rms__s0,ece,clean_only,0.1074249190449714,2.0
resnet,17,bandpass__combo_V6__electrode__s10,macro_auroc,clean_only,0.8679456462639262,3.0
resnet,17,bandpass__combo_V6__electrode__s10,macro_ap,clean_only,0.7065311548407466,4.0
resnet,17,bandpass__combo_V6__electrode__s10,macro_f1,clean_only,0.6512850623126918,3.0
resnet,17,bandpass__combo_V6__electrode__s10,brier,clean_only,0.1182847619056701,2.0
resnet,17,bandpass__combo_V6__electrode__s10,ece,clean_only,0.0745434040535241,2.0
resnet,17,bandpass__combo_V6__electrode__s5,macro_auroc,clean_only,0.8479382965527889,4.0
resnet,17,bandpass__combo_V6__electrode__s5,macro_ap,clean_only,0.6667066569110556,4.0
resnet,17,bandpass__combo_V6__electrode__s5,macro_f1,clean_only,0.6042516405656638,4.0
resnet,17,bandpass__combo_V6__electrode__s5,brier,clean_only,0.1279095709323883,3.0
resnet,17,bandpass__combo_V6__electrode__s5,ece,clean_only,0.0779809938080609,2.0
resnet,17,bandpass__combo_V6__electrode__s0,macro_auroc,clean_only,0.7720239069851865,4.0
resnet,17,bandpass__combo_V6__electrode__s0,macro_ap,clean_only,0.5393773920758946,4.0
resnet,17,bandpass__combo_V6__electrode__s0,macro_f1,clean_only,0.4889527899067786,4.0
resnet,17,bandpass__combo_V6__electrode__s0,brier,clean_only,0.1640356481075287,3.0
resnet,17,bandpass__combo_V6__electrode__s0,ece,clean_only,0.1109116084937006,2.0
resnet,17,bandpass__combo_V6__covariance__s10,macro_auroc,clean_only,0.8659976316438112,3.0
resnet,17,bandpass__combo_V6__covariance__s10,macro_ap,clean_only,0.703552907341525,4.0
resnet,17,bandpass__combo_V6__covariance__s10,macro_f1,clean_only,0.6625710611190149,2.0
resnet,17,bandpass__combo_V6__covariance__s10,brier,clean_only,0.1191160157322883,2.0
resnet,17,bandpass__combo_V6__covariance__s10,ece,clean_only,0.0735483180405572,2.0
resnet,17,bandpass__combo_V6__covariance__s5,macro_auroc,clean_only,0.8496709265572436,3.0
resnet,17,bandpass__combo_V6__covariance__s5,macro_ap,clean_only,0.6645354057986734,4.0
resnet,17,bandpass__combo_V6__covariance__s5,macro_f1,clean_only,0.6218955126785292,3.0
resnet,17,bandpass__combo_V6__covariance__s5,brier,clean_only,0.1280804872512817,3.0
resnet,17,bandpass__combo_V6__covariance__s5,ece,clean_only,0.0765032892808318,2.0
resnet,17,bandpass__combo_V6__covariance__s0,macro_auroc,clean_only,0.776443402938682,4.0
resnet,17,bandpass__combo_V6__covariance__s0,macro_ap,clean_only,0.5497307844945624,4.0
resnet,17,bandpass__combo_V6__covariance__s0,macro_f1,clean_only,0.4969961848853432,4.0
resnet,17,bandpass__combo_V6__covariance__s0,brier,clean_only,0.1621130108833313,3.0
resnet,17,bandpass__combo_V6__covariance__s0,ece,clean_only,0.1094477323051541,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s10,macro_auroc,clean_only,0.8655113421341628,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s10,macro_ap,clean_only,0.7026367331058653,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s10,macro_f1,clean_only,0.6515998463283682,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s10,brier,clean_only,0.1190489754080772,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s10,ece,clean_only,0.073284382180497,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s5,macro_auroc,clean_only,0.855803484450723,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s5,macro_ap,clean_only,0.6779173735983236,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s5,macro_f1,clean_only,0.63602649010261,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s5,brier,clean_only,0.1254870295524597,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s5,ece,clean_only,0.0746284517794847,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s0,macro_auroc,clean_only,0.8076250489181366,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s0,macro_ap,clean_only,0.5920867412072927,4.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s0,macro_f1,clean_only,0.5568372193772902,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s0,brier,clean_only,0.1459160596132278,2.0
resnet,17,bandpass__combo_RA_LA__independent_rms__s0,ece,clean_only,0.0789809224449097,2.0
resnet,17,bandpass__combo_RA_LA__electrode__s10,macro_auroc,clean_only,0.8659196042818715,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s10,macro_ap,clean_only,0.7041792554168865,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s10,macro_f1,clean_only,0.65170301368294,3.0
resnet,17,bandpass__combo_RA_LA__electrode__s10,brier,clean_only,0.1192334964871406,2.0
resnet,17,bandpass__combo_RA_LA__electrode__s10,ece,clean_only,0.0752921951770782,2.0
resnet,17,bandpass__combo_RA_LA__electrode__s5,macro_auroc,clean_only,0.8479876649725879,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s5,macro_ap,clean_only,0.6672376947964351,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s5,macro_f1,clean_only,0.6239490346100084,3.0
resnet,17,bandpass__combo_RA_LA__electrode__s5,brier,clean_only,0.1290428042411804,2.0
resnet,17,bandpass__combo_RA_LA__electrode__s5,ece,clean_only,0.0775497395109385,2.0
resnet,17,bandpass__combo_RA_LA__electrode__s0,macro_auroc,clean_only,0.7818145846471577,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s0,macro_ap,clean_only,0.5545171274445451,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s0,macro_f1,clean_only,0.5131395377226199,4.0
resnet,17,bandpass__combo_RA_LA__electrode__s0,brier,clean_only,0.1551473885774612,2.0
resnet,17,bandpass__combo_RA_LA__electrode__s0,ece,clean_only,0.0857824914626777,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s10,macro_auroc,clean_only,0.868663589887421,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s10,macro_ap,clean_only,0.7083422892570065,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s10,macro_f1,clean_only,0.6607403079978638,1.0
resnet,17,bandpass__combo_RA_LA__covariance__s10,brier,clean_only,0.1190908700227737,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s10,ece,clean_only,0.0766726003948599,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s5,macro_auroc,clean_only,0.8545771328124449,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s5,macro_ap,clean_only,0.6727559654649744,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s5,macro_f1,clean_only,0.6311422540858043,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s5,brier,clean_only,0.1286194026470184,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s5,ece,clean_only,0.0803602124031633,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s0,macro_auroc,clean_only,0.7895411559704332,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s0,macro_ap,clean_only,0.5627162597743989,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s0,macro_f1,clean_only,0.5108554200360568,4.0
resnet,17,bandpass__combo_RA_LA__covariance__s0,brier,clean_only,0.1544165313243866,2.0
resnet,17,bandpass__combo_RA_LA__covariance__s0,ece,clean_only,0.0875383606161922,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s10,macro_auroc,clean_only,0.8657452692578212,4.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s10,macro_ap,clean_only,0.7011580643765385,4.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s10,macro_f1,clean_only,0.6528333356758809,3.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s10,brier,clean_only,0.1189960539340972,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s10,ece,clean_only,0.0704058864610269,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s5,macro_auroc,clean_only,0.8566120354854256,4.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s5,macro_ap,clean_only,0.6781091800915549,4.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s5,macro_f1,clean_only,0.6336844570772545,3.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s5,brier,clean_only,0.1237773671746254,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s5,ece,clean_only,0.0716694648146629,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s0,macro_auroc,clean_only,0.8099865426408813,4.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s0,macro_ap,clean_only,0.5949243743149492,4.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s0,macro_f1,clean_only,0.5701622167399729,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s0,brier,clean_only,0.1433247625827789,2.0
resnet,17,bandpass__combo_LA_LL__independent_rms__s0,ece,clean_only,0.0764410384498536,2.0
resnet,17,bandpass__combo_LA_LL__electrode__s10,macro_auroc,clean_only,0.864624911334251,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s10,macro_ap,clean_only,0.7013301668656203,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s10,macro_f1,clean_only,0.6488203854813244,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s10,brier,clean_only,0.119254469871521,2.0
resnet,17,bandpass__combo_LA_LL__electrode__s10,ece,clean_only,0.0695485088717192,2.0
resnet,17,bandpass__combo_LA_LL__electrode__s5,macro_auroc,clean_only,0.847362968175602,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s5,macro_ap,clean_only,0.6696293763647095,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s5,macro_f1,clean_only,0.6249089509085135,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s5,brier,clean_only,0.127569779753685,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s5,ece,clean_only,0.0783607691571116,2.0
resnet,17,bandpass__combo_LA_LL__electrode__s0,macro_auroc,clean_only,0.788713045902648,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s0,macro_ap,clean_only,0.5675665751677679,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s0,macro_f1,clean_only,0.5212729804776621,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s0,brier,clean_only,0.1543133109807968,4.0
resnet,17,bandpass__combo_LA_LL__electrode__s0,ece,clean_only,0.1034433252982795,3.0
resnet,17,bandpass__combo_LA_LL__covariance__s10,macro_auroc,clean_only,0.8664452988008857,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s10,macro_ap,clean_only,0.7061285726910723,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s10,macro_f1,clean_only,0.6535217128519245,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s10,brier,clean_only,0.1178738996386528,2.0
resnet,17,bandpass__combo_LA_LL__covariance__s10,ece,clean_only,0.0705759259194135,2.0
resnet,17,bandpass__combo_LA_LL__covariance__s5,macro_auroc,clean_only,0.8516821104724697,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s5,macro_ap,clean_only,0.6787983276304139,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s5,macro_f1,clean_only,0.6327451742250161,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s5,brier,clean_only,0.1257750540971756,3.0
resnet,17,bandpass__combo_LA_LL__covariance__s5,ece,clean_only,0.0748837835449725,2.0
resnet,17,bandpass__combo_LA_LL__covariance__s0,macro_auroc,clean_only,0.7950613651006353,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s0,macro_ap,clean_only,0.5869996097036438,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s0,macro_f1,clean_only,0.5387647412765643,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s0,brier,clean_only,0.1521031260490417,4.0
resnet,17,bandpass__combo_LA_LL__covariance__s0,ece,clean_only,0.1037112768732011,3.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s10,macro_auroc,clean_only,0.865071621842152,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s10,macro_ap,clean_only,0.7016766022768385,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s10,macro_f1,clean_only,0.6501357924665807,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s10,brier,clean_only,0.1189714074134826,2.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s10,ece,clean_only,0.0704261056933552,2.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s5,macro_auroc,clean_only,0.8566413647956633,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s5,macro_ap,clean_only,0.6788631888447403,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s5,macro_f1,clean_only,0.6329802616335467,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s5,brier,clean_only,0.1246601790189743,2.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s5,ece,clean_only,0.0731723457913845,2.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s0,macro_auroc,clean_only,0.8065587045226172,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s0,macro_ap,clean_only,0.5881554112649608,4.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s0,macro_f1,clean_only,0.5538400344702005,3.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s0,brier,clean_only,0.1455066353082656,2.0
resnet,17,bandpass__combo_RA_LL__independent_rms__s0,ece,clean_only,0.0767778430458158,1.0
resnet,17,bandpass__combo_RA_LL__electrode__s10,macro_auroc,clean_only,0.8646485392688369,4.0
resnet,17,bandpass__combo_RA_LL__electrode__s10,macro_ap,clean_only,0.7019062360562431,4.0
resnet,17,bandpass__combo_RA_LL__electrode__s10,macro_f1,clean_only,0.6520530173813673,3.0
resnet,17,bandpass__combo_RA_LL__electrode__s10,brier,clean_only,0.1205646023154258,2.0
resnet,17,bandpass__combo_RA_LL__electrode__s10,ece,clean_only,0.074792231089808,2.0
resnet,17,bandpass__combo_RA_LL__electrode__s5,macro_auroc,clean_only,0.8446930474052422,4.0
resnet,17,bandpass__combo_RA_LL__electrode__s5,macro_ap,clean_only,0.6683442099799907,4.0
resnet,17,bandpass__combo_RA_LL__electrode__s5,macro_f1,clean_only,0.6212353906020761,3.0
resnet,17,bandpass__combo_RA_LL__electrode__s5,brier,clean_only,0.1298838406801223,2.0
resnet,17,bandpass__combo_RA_LL__electrode__s5,ece,clean_only,0.0765479051027446,2.0
resnet,17,bandpass__combo_RA_LL__electrode__s0,macro_auroc,clean_only,0.7789705146656936,4.0
resnet,17,bandpass__combo_RA_LL__electrode__s0,macro_ap,clean_only,0.5612121623410398,4.0
resnet,17,bandpass__combo_RA_LL__electrode__s0,macro_f1,clean_only,0.5276589660296562,3.0
resnet,17,bandpass__combo_RA_LL__electrode__s0,brier,clean_only,0.1532810032367706,2.0
resnet,17,bandpass__combo_RA_LL__electrode__s0,ece,clean_only,0.0841738127820194,2.0
resnet,17,bandpass__combo_RA_LL__covariance__s10,macro_auroc,clean_only,0.8672940939288276,3.0
resnet,17,bandpass__combo_RA_LL__covariance__s10,macro_ap,clean_only,0.7044947731736133,4.0
resnet,17,bandpass__combo_RA_LL__covariance__s10,macro_f1,clean_only,0.6515319794010962,3.0
resnet,17,bandpass__combo_RA_LL__covariance__s10,brier,clean_only,0.1197284534573555,2.0
resnet,17,bandpass__combo_RA_LL__covariance__s10,ece,clean_only,0.0746975587900727,2.0
resnet,17,bandpass__combo_RA_LL__covariance__s5,macro_auroc,clean_only,0.8490514043829558,3.0
resnet,17,bandpass__combo_RA_LL__covariance__s5,macro_ap,clean_only,0.6652884892002827,4.0
resnet,17,bandpass__combo_RA_LL__covariance__s5,macro_f1,clean_only,0.6268613299509622,3.0
resnet,17,bandpass__combo_RA_LL__covariance__s5,brier,clean_only,0.1296340525150299,2.0
resnet,17,bandpass__combo_RA_LL__covariance__s5,ece,clean_only,0.0757730283152312,2.0
resnet,17,bandpass__combo_RA_LL__covariance__s0,macro_auroc,clean_only,0.7906927165052127,4.0
resnet,17,bandpass__combo_RA_LL__covariance__s0,macro_ap,clean_only,0.5634781358675064,4.0
resnet,17,bandpass__combo_RA_LL__covariance__s0,macro_f1,clean_only,0.5387995596811416,3.0
