noise_seed,snr,lead,frequency_hz,electrode_psd,marginal_shift_psd
505,20,V6,43.359375,1.9156877093736408e-12,1.9266594523739295e-12
505,20,V6,43.75,1.0857422170542869e-12,1.093847562796084e-12
505,20,V6,44.140625,6.522397877198271e-13,6.582522153294973e-13
505,20,V6,44.53125,4.108813653169159e-13,4.1538472458127106e-13
505,20,V6,44.921875,2.692930282541408e-13,2.7272716520114533e-13
505,20,V6,45.3125,1.825465820104318e-13,1.8522433041658056e-13
505,20,V6,45.703125,1.2743322892712343e-13,1.2955923126997365e-13
505,20,V6,46.09375,9.131795851152858e-14,9.304430827015259e-14
505,20,V6,46.484375,6.702643647984643e-14,6.846089288026008e-14
505,20,V6,46.875,5.0334862534299657e-14,5.155016317250749e-14
505,20,V6,47.265625,3.8665573925712245e-14,3.971866905971576e-14
505,20,V6,47.65625,3.04109595880476e-14,3.134230701970514e-14
505,20,V6,48.046875,2.4540272260053447e-14,2.5379051525528885e-14
505,20,V6,48.4375,2.038519984867621e-14,2.1158193131585895e-14
505,20,V6,48.828125,1.750833217174213e-14,1.823242856840897e-14
505,20,V6,49.21875,1.5625002617444705e-14,1.6316832434981e-14
505,20,V6,49.609375,1.4559134424848318e-14,1.5232043547207854e-14
505,20,V6,50.0,7.106919575049718e-15,7.440699645741831e-15
505,10,I,0.0,1.549107735197686e-05,1.5084876880169414e-05
505,10,I,0.390625,8.298386764325308e-05,8.254853556908489e-05
505,10,I,0.78125,0.00016055250187763318,0.00016231390027605266
505,10,I,1.171875,0.00017560882749586553,0.00017761072526133604
505,10,I,1.5625,0.00017495765958766235,0.00017228388157705695
505,10,I,1.953125,0.00017070462254365794,0.0001719357151162466
505,10,I,2.34375,0.00017346325208850158,0.00017378948299176782
505,10,I,2.734375,0.00017676703113131105,0.00017628091652010196
505,10,I,3.125,0.00017577304952354764,0.00017801470690403986
505,10,I,3.515625,0.00017317552134665017,0.00017375178776042052
505,10,I,3.90625,0.00017146520729916762,0.00017321323513855356
505,10,I,4.296875,0.00017259560912761288,0.00017081085574261964
505,10,I,4.6875,0.00017416266216160325,0.0001753463556024194
505,10,I,5.078125,0.0001755588607487204,0.0001720152929858479
505,10,I,5.46875,0.000174354880109734,0.00017530582246190257
505,10,I,5.859375,0.00017260616508625235,0.00017513834363432776
505,10,I,6.25,0.00017153164074132599,0.00017247896143753104
505,10,I,6.640625,0.00017438940133853483,0.00017667063435999574
505,10,I,7.03125,0.00017634292829679527,0.00017617823481461708
505,10,I,7.421875,0.00017381907497305727,0.0001754967245927184
505,10,I,7.8125,0.00017467861187089236,0.00017705817322389447
505,10,I,8.203125,0.00017594550954464676,0.0001773963045441894
505,10,I,8.59375,0.00017166395504619337,0.00017254839859792988
505,10,I,8.984375,0.00017282330763626017,0.00017035772250059133
505,10,I,9.375,0.00017297918007568762,0.00017341433781988336
505,10,I,9.765625,0.00017643123560558716,0.0001727062582238616
505,10,I,10.15625,0.0001737177667938952,0.000175244362153047
505,10,I,10.546875,0.000174671055675671,0.00017695079851468457
505,10,I,10.9375,0.00017283970565552494,0.00017404554657747537
505,10,I,11.328125,0.00017459758491260706,0.000173373717646824
505,10,I,11.71875,0.00017086419686555897,0.00017054583625770339
505,10,I,12.109375,0.00017115614037470963,0.00017318110426509944
505,10,I,12.5,0.00017514948660177318,0.00017361315447280974
505,10,I,12.890625,0.0001721870124503866,0.0001722195518339718
505,10,I,13.28125,0.00017299338393043917,0.00017378719115827788
505,10,I,13.671875,0.00017463987404473265,0.0001762085108456783
505,10,I,14.0625,0.00017379731712065363,0.00017502794234345714
505,10,I,14.453125,0.0001773100234051657,0.00017625888528080279
505,10,I,14.84375,0.00017745406929127211,0.00018122536364617405
505,10,I,15.234375,0.0001795288159972086,0.00018206581592384132
505,10,I,15.625,0.00017422563079641154,0.00017280301364760832
505,10,I,16.015625,0.00016870003772682558,0.0001684971240343172
505,10,I,16.40625,0.00017047918082897996,0.00017018417698828843
505,10,I,16.796875,0.00017417589931779872,0.00017427169087651077
505,10,I,17.1875,0.00017813752410947872,0.00017795267179520087
505,10,I,17.578125,0.00017822915001306834,0.00018037723871138726
505,10,I,17.96875,0.00017382594614081054,0.00017703072229942646
505,10,I,18.359375,0.00017447078268376155,0.00017413197617785099
505,10,I,18.75,0.00017520768627897623,0.00017331274409818182
505,10,I,19.140625,0.0001739619042906472,0.00017302122825725162
505,10,I,19.53125,0.00017095450975755392,0.0001687293223494788
505,10,I,19.921875,0.00017319795959329918,0.00017240524358079728
505,10,I,20.3125,0.00017975647482048064,0.00017880393660742636
505,10,I,20.703125,0.00017935089292317165,0.00017744244311378854
505,10,I,21.09375,0.00017727442925587908,0.0001767320585305382
505,10,I,21.484375,0.00017350436546941281,0.0001713742542028305
505,10,I,21.875,0.00017113270211754016,0.0001696355552887094
505,10,I,22.265625,0.0001738198440532957,0.0001696520338994022
505,10,I,22.65625,0.00017617775644661598,0.00017512808932185927
505,10,I,23.046875,0.00017584864790601575,0.00017745644992786045
505,10,I,23.4375,0.00017503474275813353,0.000172378622281815
505,10,I,23.828125,0.00017516019489812184,0.00017201106440302544
505,10,I,24.21875,0.00017253715520846718,0.0001737787936205714
505,10,I,24.609375,0.00018040479858141384,0.00017626009019833537
505,10,I,25.0,0.00017769597146101546,0.0001768387020488577
505,10,I,25.390625,0.00017767531281943412,0.00017450744213780108
505,10,I,25.78125,0.00017301721424041138,0.00017154331708354344
505,10,I,26.171875,0.00017448679150925363,0.00017495581647669877
505,10,I,26.5625,0.00017450039863487865,0.00017252853511002871
505,10,I,26.953125,0.0001712855856573415,0.00017006163734483516
505,10,I,27.34375,0.00017410023489478594,0.00017430190672445105
505,10,I,27.734375,0.0001746677779552706,0.00017508711936752445
505,10,I,28.125,0.00017402288602557498,0.0001742625412547267
505,10,I,28.515625,0.00017294663740053374,0.0001752592765946363
505,10,I,28.90625,0.00017289273179097562,0.0001734885636828107
505,10,I,29.296875,0.00017619376161594707,0.00017509635274989192
505,10,I,29.6875,0.0001761889210047061,0.00017497931916321937
505,10,I,30.078125,0.00017483967279988697,0.0001740949144903386
505,10,I,30.46875,0.00016730303038049531,0.00016836937056010582
505,10,I,30.859375,0.00016837783642275822,0.00017010936218803783
505,10,I,31.25,0.00017264491778237225,0.00017390354583896573
505,10,I,31.640625,0.00017551742393773676,0.0001754699161594201
505,10,I,32.03125,0.00017527323198363165,0.00017501648691423767
505,10,I,32.421875,0.00017534076658419116,0.0001722643941965345
505,10,I,32.8125,0.00017308553415611275,0.00017099682924503335
505,10,I,33.203125,0.00017530563130851474,0.00017592616652453922
505,10,I,33.59375,0.00017577569618542306,0.00017449250490049275
505,10,I,33.984375,0.00017937359433082547,0.00017888032301728888
505,10,I,34.375,0.00017731854826700283,0.00017807879556965993
505,10,I,34.765625,0.00018061726615337123,0.00017892247861426314
505,10,I,35.15625,0.00017482097067029697,0.00017883149868787667
505,10,I,35.546875,0.0001761857923752447,0.0001759693654755731
505,10,I,35.9375,0.00017602912316903621,0.00017485373244088625
505,10,I,36.328125,0.00017266227460589,0.00017350328486967007
505,10,I,36.71875,0.0001762084034564497,0.00017573902677744523
505,10,I,37.109375,0.0001744393945374459,0.0001779101840130951
505,10,I,37.5,0.00017389502215939671,0.0001745209664134617
505,10,I,37.890625,0.00017578819079149005,0.00017426971423009006
505,10,I,38.28125,0.00016958260908177242,0.00017161728835307015
505,10,I,38.671875,0.00017157764600830155,0.00017071250570402068
505,10,I,39.0625,0.00017179162579652416,0.00017099956612838594
505,10,I,39.453125,0.0001752891302356056,0.00017279562502561005
505,10,I,39.84375,0.00014322630727532702,0.0001426187779393197
505,10,I,40.234375,3.714111208482645e-05,3.6962604048453715e-05
505,10,I,40.625,5.036535023272945e-07,5.002711292938906e-07
505,10,I,41.015625,1.8707899221478938e-08,1.8480753013129913e-08
505,10,I,41.40625,2.8788554502361538e-09,2.830584954957803e-09
505,10,I,41.796875,7.568362318878678e-10,7.414202675560024e-10
505,10,I,42.1875,2.661739260995295e-10,2.60063391526161e-10
505,10,I,42.578125,1.1260771008935777e-10,1.0982128076862348e-10
505,10,I,42.96875,5.4164006082675425e-11,5.275763574156572e-11
505,10,I,43.359375,2.8638527116116293e-11,2.7870084458393833e-11
505,10,I,43.75,1.6285761261534252e-11,1.5837848399501755e-11
505,10,I,44.140625,9.812865349697216e-12,9.537260282363489e-12
505,10,I,44.53125,6.198714907008531e-12,6.020645903319177e-12
505,10,I,44.921875,4.073132595286927e-12,3.953127458022513e-12
505,10,I,45.3125,2.768011420538112e-12,2.683843266839044e-12
505,10,I,45.703125,1.936988181671239e-12,1.8759083520831935e-12
505,10,I,46.09375,1.391487225930285e-12,1.3454820990925492e-12
505,10,I,46.484375,1.023952009995895e-12,9.88244787430688e-13
505,10,I,46.875,7.709885496139933e-13,7.423876199658225e-13
505,10,I,47.265625,5.939408380530864e-13,5.703110588268605e-13
505,10,I,47.65625,4.68490920223635e-13,4.484662416267073e-13
505,10,I,48.046875,3.7920630228038437e-13,3.617148994103257e-13
505,10,I,48.4375,3.1594973217219014e-13,3.002809036074571e-13
505,10,I,48.828125,2.720914005667838e-13,2.5770906558338216e-13
505,10,I,49.21875,2.433930161315146e-13,2.298417591984404e-13
505,10,I,49.609375,2.2714009378538339e-13,2.1405285304997237e-13
505,10,I,50.0,1.1092534524764862e-13,1.044691161738515e-13
505,10,II,0.0,1.5346497777838197e-05,1.550830438045163e-05
505,10,II,0.390625,8.264388399476902e-05,8.327047211738183e-05
505,10,II,0.78125,0.00015698410909972002,0.0001619162949082465
505,10,II,1.171875,0.00017372430111042302,0.000175545404733813
505,10,II,1.5625,0.0001765585506861519,0.0001755102720235727
505,10,II,1.953125,0.00017481440230958576,0.00017570988455337463
505,10,II,2.34375,0.00017410951294614076,0.00017207191494958546
505,10,II,2.734375,0.00017671626812486505,0.0001758475305038144
505,10,II,3.125,0.0001770428778551518,0.0001749588480695456
505,10,II,3.515625,0.00017427227874918696,0.00017540860589659003
505,10,II,3.90625,0.00017419168963705758,0.0001749719908564873
505,10,II,4.296875,0.00017515270197307974,0.00017248629120696432
505,10,II,4.6875,0.00017364549230275135,0.00017133951308225277
505,10,II,5.078125,0.0001754450527160275,0.00017566632087934604
505,10,II,5.46875,0.0001775114555773613,0.0001762244872562967
505,10,II,5.859375,0.00017499414004758476,0.00017258598567484012
505,10,II,6.25,0.0001745538199528219,0.0001762989398846053
505,10,II,6.640625,0.00017342980150835693,0.0001764411412842223
505,10,II,7.03125,0.00017423200104814014,0.00017517646896759518
505,10,II,7.421875,0.00017466997819424998,0.0001746214431348822
505,10,II,7.8125,0.00017535722258818585,0.00017277555300374537
505,10,II,8.203125,0.00017394283525461936,0.00017198355505248055
505,10,II,8.59375,0.00017342740319233708,0.00017294329845475497
505,10,II,8.984375,0.00017362708372495187,0.00017275256226024997
505,10,II,9.375,0.00017688850197217817,0.0001759240654320672
505,10,II,9.765625,0.000177117936647706,0.00017651098212531348
505,10,II,10.15625,0.00017427969879285152,0.000173162642781189
505,10,II,10.546875,0.00017346792172316357,0.00017297494917504783
505,10,II,10.9375,0.00017305462391072572,0.0001730267459436478
505,10,II,11.328125,0.00017041478200114014,0.0001702133206138976
505,10,II,11.71875,0.00017230611488173756,0.00017199850946463422
505,10,II,12.109375,0.00017400986820413815,0.0001729971745625832
505,10,II,12.5,0.00017885891762010398,0.0001747083118748836
505,10,II,12.890625,0.00017568140273210026,0.00017497157336313136
505,10,II,13.28125,0.0001731692767908459,0.0001764810943447645
505,10,II,13.671875,0.00017475672472632342,0.0001760707234920773
505,10,II,14.0625,0.0001774022123731101,0.0001759252934453622
505,10,II,14.453125,0.00017447638637187732,0.0001768389727851551
505,10,II,14.84375,0.0001768321737630626,0.00017519806118890336
505,10,II,15.234375,0.00017772496166101174,0.0001776242984845896
505,10,II,15.625,0.00017451212560407728,0.00017640216272358527
505,10,II,16.015625,0.00017526106006482588,0.00017634107470669005
505,10,II,16.40625,0.00017380476215749386,0.00017629089194901723
505,10,II,16.796875,0.00017708566547471307,0.00017729760012651048
505,10,II,17.1875,0.0001782335381143166,0.00017394311721184187
505,10,II,17.578125,0.0001722094733955493,0.00017181461210883102
505,10,II,17.96875,0.00017482810911745932,0.00017596497381816906
505,10,II,18.359375,0.00017549110354538297,0.0001757645008399673
505,10,II,18.75,0.0001718821370562635,0.00017469047297036022
505,10,II,19.140625,0.00017504844949578756,0.00017614018478904767
505,10,II,19.53125,0.00017654638565355428,0.00017477115200258443
505,10,II,19.921875,0.0001775211873412394,0.0001738801588191904
505,10,II,20.3125,0.00017447701402548824,0.00017298465139625746
505,10,II,20.703125,0.00017174069034493473,0.00017211475113325034
505,10,II,21.09375,0.0001721215610534092,0.00017541624694571243
505,10,II,21.484375,0.00017351621995354466,0.00017558333477835943
505,10,II,21.875,0.00016978743024219554,0.00016995794973077334
505,10,II,22.265625,0.00016913590543396738,0.00016844365209582384
505,10,II,22.65625,0.00017476869300195495,0.00017319319654406166
505,10,II,23.046875,0.00017193539480418483,0.00017209192422859183
505,10,II,23.4375,0.00017038748898158087,0.00016961761448631014
505,10,II,23.828125,0.00017098430146630483,0.00017172841540036673
505,10,II,24.21875,0.0001764614793588059,0.0001758507177796538
505,10,II,24.609375,0.00017721729993405927,0.00017510633051490273
505,10,II,25.0,0.0001746145492407458,0.0001734704969998178
505,10,II,25.390625,0.0001738407531731385,0.0001742415300502308
505,10,II,25.78125,0.00017377577938786724,0.00017227949017492087
505,10,II,26.171875,0.00017708605925081106,0.0001744727549136271
505,10,II,26.5625,0.00017487499753730256,0.0001751468768446345
505,10,II,26.953125,0.00017239264578667804,0.00017417826864399465
505,10,II,27.34375,0.00017410949070909186,0.00017402769349415028
505,10,II,27.734375,0.00017535373465268303,0.00017665747359603661
505,10,II,28.125,0.00017723774133337594,0.00017736957274362355
505,10,II,28.515625,0.00017765389061601646,0.00018074496028458776
505,10,II,28.90625,0.0001769190370346672,0.00018147253319700685
505,10,II,29.296875,0.00017638078426737957,0.00018060591689611236
505,10,II,29.6875,0.00017559588897563878,0.0001778144582023456
505,10,II,30.078125,0.00017296697086017585,0.00017409309750227072
505,10,II,30.46875,0.0001708669585511532,0.00017226349179110356
505,10,II,30.859375,0.00017133679844400575,0.00017199953194579489
505,10,II,31.25,0.00017322285457505948,0.00017672654471631298
505,10,II,31.640625,0.0001731422069876881,0.00017366000138391229
505,10,II,32.03125,0.00017356566072207512,0.000169850165098508
505,10,II,32.421875,0.00017493920960427628,0.0001717163940706472
505,10,II,32.8125,0.0001755338882785834,0.000175524172480063
505,10,II,33.203125,0.00018048106495702898,0.00017596531728607414
505,10,II,33.59375,0.00017710777342482874,0.0001777450321793328
505,10,II,33.984375,0.0001739514926076225,0.0001748143408307377
505,10,II,34.375,0.00017279918590035217,0.00017289176390454018
505,10,II,34.765625,0.00017310573272082662,0.00017273726314785223
505,10,II,35.15625,0.00017490393541569322,0.00017665091505290957
505,10,II,35.546875,0.00017364192280591866,0.0001760076318618965
505,10,II,35.9375,0.00017433759230750385,0.00017648078458174621
505,10,II,36.328125,0.00017404754107392602,0.00017356616381880596
505,10,II,36.71875,0.00017242910530435309,0.00017260218085327742
505,10,II,37.109375,0.00017602905170004257,0.00017555364948037376
505,10,II,37.5,0.00017501901302245136,0.00017508979946452495
505,10,II,37.890625,0.000174692028133735,0.00017100182715616715
505,10,II,38.28125,0.00017481116915750122,0.00017147409622762677
505,10,II,38.671875,0.00017489283800551256,0.00017378919280107208
505,10,II,39.0625,0.000173759624720718,0.00017698373265636743
505,10,II,39.453125,0.0001727296935309815,0.00017412799244983897
505,10,II,39.84375,0.00014306636876439547,0.00014576641398591318
505,10,II,40.234375,3.7082070976698824e-05,3.7724328358767904e-05
505,10,II,40.625,4.969405930405168e-07,5.011606839376163e-07
505,10,II,41.015625,1.8437858853373876e-08,1.8566162196994493e-08
505,10,II,41.40625,2.8351467201330093e-09,2.8472201087406737e-09
505,10,II,41.796875,7.45002401745719e-10,7.462943894509261e-10
505,10,II,42.1875,2.619650818687854e-10,2.6183679337997364e-10
505,10,II,42.578125,1.1083051939925236e-10,1.1056305404717384e-10
505,10,II,42.96875,5.331868853362136e-11,5.310251852820428e-11
505,10,II,43.359375,2.8198795836864354e-11,2.804580259317546e-11
505,10,II,43.75,1.604088110828263e-11,1.5935739479928163e-11
505,10,II,44.140625,9.668688046578906e-12,9.596822563253227e-12
505,10,II,44.53125,6.109828083154589e-12,6.060415183165873e-12
505,10,II,44.921875,4.016196616767988e-12,3.981949030005998e-12
505,10,II,45.3125,2.7302479546107645e-12,2.706457297495292e-12
505,10,II,45.703125,1.9113076734153987e-12,1.894664418435222e-12
505,10,II,46.09375,1.373463050082405e-12,1.3618422440670712e-12
505,10,II,46.484375,1.0110485405594351e-12,1.0029872071830779e-12
505,10,II,46.875,7.615298799927287e-13,7.560123763218932e-13
505,10,II,47.265625,5.868110584018532e-13,5.831113079634436e-13
505,10,II,47.65625,4.630336934853513e-13,4.606583380997849e-13
505,10,II,48.046875,3.748859306521769e-13,3.73473185021953e-13
505,10,II,48.4375,3.124418990183893e-13,3.116899333006629e-13
505,10,II,48.828125,2.691407459810322e-13,2.6888607170045755e-13
505,10,II,49.21875,2.407905220762536e-13,2.4083818337195846e-13
505,10,II,49.609375,2.2473465579156582e-13,2.2495462339466446e-13
505,10,II,50.0,1.0976683593906573e-13,1.0990891874131882e-13
505,10,III,0.0,1.519795577457342e-05,1.5083712708638477e-05
505,10,III,0.390625,8.141272062679607e-05,8.272055386147469e-05
505,10,III,0.78125,0.0001570017220096307,0.00015946817836708573
505,10,III,1.171875,0.00017293244191833815,0.00017121769596674502
505,10,III,1.5625,0.0001767324591770218,0.00017436758871024302
505,10,III,1.953125,0.00017429635330303865,0.00017363565608544563
505,10,III,2.34375,0.00017013364083595024,0.00017088728291364904
505,10,III,2.734375,0.00017689637812075894,0.0001778825932220807
505,10,III,3.125,0.0001798605222921944,0.00017687304283810028
505,10,III,3.515625,0.00017553181510185915,0.00017349075798589662
505,10,III,3.90625,0.000172239859478219,0.000172720076537239
505,10,III,4.296875,0.00017286346712359316,0.000172487128182581
505,10,III,4.6875,0.0001710146714556109,0.00017367376428277734
505,10,III,5.078125,0.00017756721947102095,0.000177971843843675
505,10,III,5.46875,0.00017917797481962211,0.0001753611488103137
505,10,III,5.859375,0.00017373033906822484,0.00017308399051689725
505,10,III,6.25,0.00017454724947731006,0.0001729617075574199
505,10,III,6.640625,0.0001715378200925491,0.00017116876501857632
505,10,III,7.03125,0.0001715815884667245,0.00017216821747239631
505,10,III,7.421875,0.00017513179163692528,0.00017392904683058083
505,10,III,7.8125,0.00017577308342801477,0.00017473273610554282
505,10,III,8.203125,0.00017763920765540415,0.00017414439968985136
505,10,III,8.59375,0.0001733705004239666,0.00017419084349672902
505,10,III,8.984375,0.00017349691437554976,0.0001762868052197268
505,10,III,9.375,0.0001710412605655026,0.00017166400458057843
505,10,III,9.765625,0.00016917978041749312,0.00016943446229107046
505,10,III,10.15625,0.0001730353276586709,0.00017401187032105417
505,10,III,10.546875,0.00017774159639568116,0.00017822941289426857
505,10,III,10.9375,0.00017465371405492696,0.0001738333338152794
505,10,III,11.328125,0.00017470829600078945,0.0001764256907504062
505,10,III,11.71875,0.00017260931021131941,0.000177008122867136
505,10,III,12.109375,0.00017203831665724994,0.00017513535969325563
505,10,III,12.5,0.00017485172791725526,0.00017489736002600988
505,10,III,12.890625,0.00017200616396333615,0.00017586114556736312
505,10,III,13.28125,0.00017146051022487417,0.00017603935540745478
505,10,III,13.671875,0.00017444181967634455,0.0001770382343372771
505,10,III,14.0625,0.00017461568701808503,0.00017575743320438257
505,10,III,14.453125,0.00017445673568949513,0.00017268432490832598
505,10,III,14.84375,0.00017387767432081548,0.00017266057691592363
505,10,III,15.234375,0.00017606386597945368,0.000172944746605224
505,10,III,15.625,0.00017503310735122248,0.00017401099208083496
505,10,III,16.015625,0.00017511311954224285,0.00017531107458105904
505,10,III,16.40625,0.00017287880902470295,0.0001744164242099463
505,10,III,16.796875,0.00017295396683235812,0.00017395806414972453
505,10,III,17.1875,0.00017526361053485894,0.0001729799288896325
505,10,III,17.578125,0.00017543268432433081,0.00017611384553330417
505,10,III,17.96875,0.00017240790461878767,0.00017369038604360894
505,10,III,18.359375,0.0001742307436425104,0.00017496400742803396
505,10,III,18.75,0.00017759685071621576,0.00017523007216411983
505,10,III,19.140625,0.00017737697354641325,0.00017481119840096672
505,10,III,19.53125,0.00017658578900875546,0.00017533839778906027
505,10,III,19.921875,0.0001740766275636623,0.00017473294704437668
505,10,III,20.3125,0.0001793094038945601,0.0001821600019820063
505,10,III,20.703125,0.00017927337467075626,0.00018052958349180066
505,10,III,21.09375,0.00017619228749927301,0.000176183021817624
505,10,III,21.484375,0.00017154591025337555,0.00017273802116924493
505,10,III,21.875,0.0001718845991620063,0.00017119725532288756
505,10,III,22.265625,0.0001691695253448501,0.00017075209201355355
505,10,III,22.65625,0.00017215726565676559,0.00017357002538901699
505,10,III,23.046875,0.00017491601396596744,0.00017396038216731897
505,10,III,23.4375,0.00017152307674346356,0.0001745579806525216
505,10,III,23.828125,0.00017174403065198292,0.00017089222590922608
505,10,III,24.21875,0.00017340889821804565,0.00017119111757230978
505,10,III,24.609375,0.00017563552313671108,0.00017124626946455002
505,10,III,25.0,0.00017180652939946777,0.00017092870194332526
505,10,III,25.390625,0.00017159911091176998,0.00017276114059512504
505,10,III,25.78125,0.00017218213207039065,0.00016879643719083115
505,10,III,26.171875,0.00017316644996114608,0.00017265251690824158
505,10,III,26.5625,0.00017579724739341893,0.00017581155531746847
505,10,III,26.953125,0.00017475685339719935,0.00017613900427700452
505,10,III,27.34375,0.0001783272039740192,0.00017948590085663325
505,10,III,27.734375,0.0001759937999303392,0.00017776964652802744
505,10,III,28.125,0.0001765145020954702,0.00017728024752971833
505,10,III,28.515625,0.00017746452810981614,0.00017426715405431445
505,10,III,28.90625,0.0001777871939919626,0.00017571459606620339
505,10,III,29.296875,0.0001762244134565181,0.00017693947693578975
505,10,III,29.6875,0.0001724652362191787,0.0001748291752648833
505,10,III,30.078125,0.00017019222571418627,0.0001712996809548886
505,10,III,30.46875,0.0001675634020612474,0.00017099571374777474
505,10,III,30.859375,0.00016821600697757968,0.00017120930290504018
505,10,III,31.25,0.00017023479912200984,0.00017291814807263276
505,10,III,31.640625,0.0001716504330456561,0.0001729640917647275
505,10,III,32.03125,0.00017097474563964154,0.00017243141401779893
505,10,III,32.421875,0.0001738644842019713,0.00017262775841767815
505,10,III,32.8125,0.00017963832289346528,0.00017703833701905854
505,10,III,33.203125,0.00017439540778351728,0.00017341009416759566
505,10,III,33.59375,0.00017234823562123334,0.00017340635746052163
505,10,III,33.984375,0.00017336457624053808,0.00017379767291965568
505,10,III,34.375,0.00017554678767371765,0.00017455388822289883
505,10,III,34.765625,0.00017472561787774786,0.00017287798820838732
505,10,III,35.15625,0.0001724672474624038,0.00017207733121252247
505,10,III,35.546875,0.00017516853764335395,0.00017614222941749635
505,10,III,35.9375,0.0001775081548696102,0.00017704683419602325
505,10,III,36.328125,0.0001750673940994976,0.00017282949759954137
505,10,III,36.71875,0.0001741089566544443,0.00017274848401962196
505,10,III,37.109375,0.00017340676590228915,0.0001746120059489734
505,10,III,37.5,0.0001738567809148107,0.00017413886798032531
505,10,III,37.890625,0.00017587394401081402,0.00017438216019218875
505,10,III,38.28125,0.00017562408747969844,0.00017405565960272089
505,10,III,38.671875,0.00017248724885489682,0.0001714565478899127
505,10,III,39.0625,0.00017385758043559436,0.00017322182888942212
505,10,III,39.453125,0.00017742018307888535,0.00017545236919337537
505,10,III,39.84375,0.00014900950673285646,0.00014461801646731889
505,10,III,40.234375,3.990478741549467e-05,3.874349607144913e-05
505,10,III,40.625,5.504630164429855e-07,5.446160004184851e-07
505,10,III,41.015625,2.0084357108631963e-08,1.9753976974331257e-08
505,10,III,41.40625,3.0497973131805688e-09,2.9899466487277753e-09
505,10,III,41.796875,7.938098327590248e-10,7.767768444250316e-10
505,10,III,42.1875,2.7701085319089245e-10,2.7078061996675586e-10
505,10,III,42.578125,1.1645761965308394e-10,1.1378027591912272e-10
505,10,III,42.96875,5.572426420627579e-11,5.443735503479684e-11
505,10,III,43.359375,2.933313039291189e-11,2.8661587088274026e-11
505,10,III,43.75,1.661704350711428e-11,1.6244193205398676e-11
505,10,III,44.140625,9.978697146198732e-12,9.761735080776943e-12
505,10,III,44.53125,6.28456975374087e-12,6.153474606227547e-12
505,10,III,44.921875,4.1182696969792824e-12,4.036884409419412e-12
505,10,III,45.3125,2.7916751575627e-12,2.7401248162721793e-12
505,10,III,45.703125,1.9490562493016742e-12,1.9160236235533126e-12
505,10,III,46.09375,1.3970795211867116e-12,1.375808560028359e-12
505,10,III,46.484375,1.0259444649593636e-12,1.0123340485129059e-12
505,10,III,46.875,7.709646695864978e-13,7.624479392096917e-13
505,10,III,47.265625,5.927398411375087e-13,5.876697536670903e-13
505,10,III,47.65625,4.667167096566564e-13,4.639542497438784e-13
505,10,III,48.046875,3.7706722382309924e-13,3.7593230605277373e-13
505,10,III,48.4375,3.136563774939817e-13,3.136018698480104e-13
505,10,III,48.828125,2.697377504146329e-13,2.7041886031603384e-13
505,10,III,49.21875,2.4099238094750905e-13,2.421341580778604e-13
505,10,III,49.609375,2.2472591168853845e-13,2.261373553784072e-13
505,10,III,50.0,1.0972731247685167e-13,1.1047267737980968e-13
505,10,aVR,0.0,1.1619298585188351e-05,1.1560056324541552e-05
505,10,aVR,0.390625,6.246069561308372e-05,6.249579213519586e-05
505,10,aVR,0.78125,0.0001195178749425295,0.00012185743488052885
505,10,aVR,1.171875,0.0001314334537640903,0.00013290812956567687
505,10,aVR,1.5625,0.00013157499014368896,0.0001308762915002718
505,10,aVR,1.953125,0.00012918542395187494,0.00012984135679405473
505,10,aVR,2.34375,0.0001312529722036913,0.0001313227747806105
505,10,aVR,2.734375,0.0001325175550110283,0.00013070450800652643
505,10,aVR,3.125,0.00013144283313467486,0.0001311187854078263
505,10,aVR,3.515625,0.0001298409463561432,0.00013174871695780072
505,10,aVR,3.90625,0.0001297684836937826,0.00013239479293932288
505,10,aVR,4.296875,0.00013065828873144549,0.00012974572644737305
505,10,aVR,4.6875,0.0001311504091067645,0.00012938733552965
505,10,aVR,5.078125,0.0001311101517101767,0.00013117067468425384
505,10,aVR,5.46875,0.00013113867417879622,0.00012859588730055162
505,10,aVR,5.859375,0.00013036756774120213,0.0001305725217635678
505,10,aVR,6.25,0.00012940591793916443,0.00013249102271807445
505,10,aVR,6.640625,0.00013102514637000482,0.00013421598680369385
505,10,aVR,7.03125,0.00013239206753279254,0.00013233889547473613
505,10,aVR,7.421875,0.00013046157869144224,0.0001316169862041613
505,10,aVR,7.8125,0.00013107464630897857,0.00013161267364357693
505,10,aVR,8.203125,0.00013053437033858922,0.00012956590553017585
505,10,aVR,8.59375,0.00012920305379614377,0.00012851163110227812
505,10,aVR,8.984375,0.00012985096703768307,0.00012945894453286362
505,10,aVR,9.375,0.00013217352588388033,0.00013151098568171693
505,10,aVR,9.765625,0.00013447964110629559,0.00013216612917386965
505,10,aVR,10.15625,0.00013073990073870953,0.00013028845113673536
505,10,aVR,10.546875,0.00012963408943584282,0.00012970845748928837
505,10,aVR,10.9375,0.00012928373621947994,0.00012827351192472858
505,10,aVR,11.328125,0.00012882910957548734,0.00012748161000227862
505,10,aVR,11.71875,0.0001284328284811133,0.00012854123245453473
505,10,aVR,12.109375,0.00012957342523862105,0.0001294456923603403
505,10,aVR,12.5,0.00013329127017259847,0.0001309260861629599
505,10,aVR,12.890625,0.00013093266664003213,0.00013113978189687137
505,10,aVR,13.28125,0.00013021620277718014,0.0001322570917583111
