model,kind,snr,condition,active,seed,noise_seed,metric,outcome,value
resnet,bandpass,0,covariance,all,43,8128,f1_HYP,normalized_robustness,0.8483168443006462
resnet,bandpass,0,electrode,all,43,8128,macro_auroc,absolute,0.8301470977884609
resnet,bandpass,0,electrode,all,43,8128,macro_auroc,clean_drop,0.0785534067348519
resnet,bandpass,0,electrode,all,43,8128,macro_auroc,normalized_robustness,0.9135541288414128
resnet,bandpass,0,electrode,all,43,8128,macro_ap,absolute,0.6556818268390676
resnet,bandpass,0,electrode,all,43,8128,macro_ap,clean_drop,0.13088965767576655
resnet,bandpass,0,electrode,all,43,8128,macro_ap,normalized_robustness,0.8335947078512078
resnet,bandpass,0,electrode,all,43,8128,macro_f1,absolute,0.5197543821024269
resnet,bandpass,0,electrode,all,43,8128,macro_f1,clean_drop,0.199313441485368
resnet,bandpass,0,electrode,all,43,8128,macro_f1,normalized_robustness,0.7228169096878585
resnet,bandpass,0,electrode,all,43,8128,micro_auroc,absolute,0.7330437552081429
resnet,bandpass,0,electrode,all,43,8128,micro_ap,absolute,0.533012047997992
resnet,bandpass,0,electrode,all,43,8128,micro_f1,absolute,0.5091210613598673
resnet,bandpass,0,electrode,all,43,8128,brier,absolute,0.1736964434385299
resnet,bandpass,0,electrode,all,43,8128,ece,absolute,0.1689409048932641
resnet,bandpass,0,electrode,all,43,8128,mean_loss,absolute,0.5223119120016149
resnet,bandpass,0,electrode,all,43,8128,mean_confidence,absolute,0.7813320159912109
resnet,bandpass,0,electrode,all,43,8128,mean_entropy,absolute,0.4575912809182537
resnet,bandpass,0,electrode,all,43,8128,clean_agreement,absolute,0.746802594995366
resnet,bandpass,0,electrode,all,43,8128,probability_shift,absolute,0.2186400741338729
resnet,bandpass,0,electrode,all,43,8128,auroc_NORM,absolute,0.8602388804164115
resnet,bandpass,0,electrode,all,43,8128,auroc_NORM,clean_drop,0.07478112766502854
resnet,bandpass,0,electrode,all,43,8128,auroc_NORM,normalized_robustness,0.9200218957673523
resnet,bandpass,0,electrode,all,43,8128,auroc_MI,absolute,0.7784056987788331
resnet,bandpass,0,electrode,all,43,8128,auroc_MI,clean_drop,0.11901628222523741
resnet,bandpass,0,electrode,all,43,8128,auroc_MI,normalized_robustness,0.867379800422378
resnet,bandpass,0,electrode,all,43,8128,auroc_STTC,absolute,0.8160086389948373
resnet,bandpass,0,electrode,all,43,8128,auroc_STTC,clean_drop,0.10974736099109261
resnet,bandpass,0,electrode,all,43,8128,auroc_STTC,normalized_robustness,0.8814510940316433
resnet,bandpass,0,electrode,all,43,8128,auroc_CD,absolute,0.8391536625131012
resnet,bandpass,0,electrode,all,43,8128,auroc_CD,clean_drop,0.05602461084585231
resnet,bandpass,0,electrode,all,43,8128,auroc_CD,normalized_robustness,0.9374151356058162
resnet,bandpass,0,electrode,all,43,8128,auroc_HYP,absolute,0.8569286082391214
resnet,bandpass,0,electrode,all,43,8128,auroc_HYP,clean_drop,0.033197651947047824
resnet,bandpass,0,electrode,all,43,8128,auroc_HYP,normalized_robustness,0.9627045584060544
resnet,bandpass,0,electrode,all,43,8128,ap_NORM,absolute,0.8126912762410972
resnet,bandpass,0,electrode,all,43,8128,ap_NORM,clean_drop,0.0994130060750964
resnet,bandpass,0,electrode,all,43,8128,ap_NORM,normalized_robustness,0.8910069736504926
resnet,bandpass,0,electrode,all,43,8128,ap_MI,absolute,0.5915934933104392
resnet,bandpass,0,electrode,all,43,8128,ap_MI,clean_drop,0.18916853304998837
resnet,bandpass,0,electrode,all,43,8128,ap_MI,normalized_robustness,0.757712943683279
resnet,bandpass,0,electrode,all,43,8128,ap_STTC,absolute,0.6086421977191016
resnet,bandpass,0,electrode,all,43,8128,ap_STTC,clean_drop,0.20262481528699372
resnet,bandpass,0,electrode,all,43,8128,ap_STTC,normalized_robustness,0.7502365903712376
resnet,bandpass,0,electrode,all,43,8128,ap_CD,absolute,0.7185170601139703
resnet,bandpass,0,electrode,all,43,8128,ap_CD,clean_drop,0.08344681015355782
resnet,bandpass,0,electrode,all,43,8128,ap_CD,normalized_robustness,0.8959469207426806
resnet,bandpass,0,electrode,all,43,8128,ap_HYP,absolute,0.5469651068107302
resnet,bandpass,0,electrode,all,43,8128,ap_HYP,clean_drop,0.07979512381319609
resnet,bandpass,0,electrode,all,43,8128,ap_HYP,normalized_robustness,0.8726863640747684
resnet,bandpass,0,electrode,all,43,8128,f1_NORM,absolute,0.4891871737509321
resnet,bandpass,0,electrode,all,43,8128,f1_NORM,clean_drop,0.35634128153362077
resnet,bandpass,0,electrode,all,43,8128,f1_NORM,normalized_robustness,0.5785579074162835
resnet,bandpass,0,electrode,all,43,8128,f1_MI,absolute,0.4629548443665059
resnet,bandpass,0,electrode,all,43,8128,f1_MI,clean_drop,0.23695766656962702
resnet,bandpass,0,electrode,all,43,8128,f1_MI,normalized_robustness,0.6614467338877004
resnet,bandpass,0,electrode,all,43,8128,f1_STTC,absolute,0.5053128689492326
resnet,bandpass,0,electrode,all,43,8128,f1_STTC,clean_drop,0.25789295983036675
resnet,bandpass,0,electrode,all,43,8128,f1_STTC,normalized_robustness,0.6620925180256926
resnet,bandpass,0,electrode,all,43,8128,f1_CD,absolute,0.6275555555555555
resnet,bandpass,0,electrode,all,43,8128,f1_CD,clean_drop,0.08491801738313365
resnet,bandpass,0,electrode,all,43,8128,f1_CD,normalized_robustness,0.8808123969654634
resnet,bandpass,0,electrode,all,43,8128,f1_HYP,absolute,0.5137614678899083
resnet,bandpass,0,electrode,all,43,8128,f1_HYP,clean_drop,0.060457282110091715
resnet,bandpass,0,electrode,all,43,8128,f1_HYP,normalized_robustness,0.8947138488407311
resnet,bandpass,0,independent,all,43,8128,macro_auroc,absolute,0.8491508443605783
resnet,bandpass,0,independent,all,43,8128,macro_auroc,clean_drop,0.05954966016273444
resnet,bandpass,0,independent,all,43,8128,macro_auroc,normalized_robustness,0.9344672310984272
resnet,bandpass,0,independent,all,43,8128,macro_ap,absolute,0.6834556814865541
resnet,bandpass,0,independent,all,43,8128,macro_ap,clean_drop,0.10311580302828005
resnet,bandpass,0,independent,all,43,8128,macro_ap,normalized_robustness,0.8689047275941463
resnet,bandpass,0,independent,all,43,8128,macro_f1,absolute,0.5758036914852142
resnet,bandpass,0,independent,all,43,8128,macro_f1,clean_drop,0.1432641321025807
resnet,bandpass,0,independent,all,43,8128,macro_f1,normalized_robustness,0.8007640901124404
resnet,bandpass,0,independent,all,43,8128,micro_auroc,absolute,0.8061774576882044
resnet,bandpass,0,independent,all,43,8128,micro_ap,absolute,0.6190648008216624
resnet,bandpass,0,independent,all,43,8128,micro_f1,absolute,0.5762598359283442
resnet,bandpass,0,independent,all,43,8128,brier,absolute,0.1470239162445068
resnet,bandpass,0,independent,all,43,8128,ece,absolute,0.1304931764533196
resnet,bandpass,0,independent,all,43,8128,mean_loss,absolute,0.4515072285510572
resnet,bandpass,0,independent,all,43,8128,mean_confidence,absolute,0.7877423763275146
resnet,bandpass,0,independent,all,43,8128,mean_entropy,absolute,0.4486129770968327
resnet,bandpass,0,independent,all,43,8128,clean_agreement,absolute,0.7973123262279889
resnet,bandpass,0,independent,all,43,8128,probability_shift,absolute,0.1825562268495559
resnet,bandpass,0,independent,all,43,8128,auroc_NORM,absolute,0.8787940405896845
resnet,bandpass,0,independent,all,43,8128,auroc_NORM,clean_drop,0.05622596749175557
resnet,bandpass,0,independent,all,43,8128,auroc_NORM,normalized_robustness,0.9398665622053746
resnet,bandpass,0,independent,all,43,8128,auroc_MI,absolute,0.8070137946630485
resnet,bandpass,0,independent,all,43,8128,auroc_MI,clean_drop,0.0904081863410221
resnet,bandpass,0,independent,all,43,8128,auroc_MI,normalized_robustness,0.899257887308745
resnet,bandpass,0,independent,all,43,8128,auroc_STTC,absolute,0.8454149895002445
resnet,bandpass,0,independent,all,43,8128,auroc_STTC,clean_drop,0.08034101048568543
resnet,bandpass,0,independent,all,43,8128,auroc_STTC,normalized_robustness,0.9132157820334735
resnet,bandpass,0,independent,all,43,8128,auroc_CD,absolute,0.8561755172547648
resnet,bandpass,0,independent,all,43,8128,auroc_CD,clean_drop,0.039002756104188685
resnet,bandpass,0,independent,all,43,8128,auroc_CD,normalized_robustness,0.9564301801485908
resnet,bandpass,0,independent,all,43,8128,auroc_HYP,absolute,0.8583558797951493
resnet,bandpass,0,independent,all,43,8128,auroc_HYP,clean_drop,0.03177038039101998
resnet,bandpass,0,independent,all,43,8128,auroc_HYP,normalized_robustness,0.9643080068378844
resnet,bandpass,0,independent,all,43,8128,ap_NORM,absolute,0.8386494499403153
resnet,bandpass,0,independent,all,43,8128,ap_NORM,clean_drop,0.07345483237587824
resnet,bandpass,0,independent,all,43,8128,ap_NORM,normalized_robustness,0.919466629199167
resnet,bandpass,0,independent,all,43,8128,ap_MI,absolute,0.6222033670740879
resnet,bandpass,0,independent,all,43,8128,ap_MI,clean_drop,0.15855865928633972
resnet,bandpass,0,independent,all,43,8128,ap_MI,normalized_robustness,0.7969180698678854
resnet,bandpass,0,independent,all,43,8128,ap_STTC,absolute,0.66115381577364
resnet,bandpass,0,independent,all,43,8128,ap_STTC,clean_drop,0.1501131972324553
resnet,bandpass,0,independent,all,43,8128,ap_STTC,normalized_robustness,0.8149645001871383
resnet,bandpass,0,independent,all,43,8128,ap_CD,absolute,0.7346897236259223
resnet,bandpass,0,independent,all,43,8128,ap_CD,clean_drop,0.0672741466416058
resnet,bandpass,0,independent,all,43,8128,ap_CD,normalized_robustness,0.9161132450766394
resnet,bandpass,0,independent,all,43,8128,ap_HYP,absolute,0.5605820510188055
resnet,bandpass,0,independent,all,43,8128,ap_HYP,clean_drop,0.06617817960512073
resnet,bandpass,0,independent,all,43,8128,ap_HYP,normalized_robustness,0.8944122865930147
resnet,bandpass,0,independent,all,43,8128,f1_NORM,absolute,0.6687539135879774
resnet,bandpass,0,independent,all,43,8128,f1_NORM,clean_drop,0.17677454169657547
resnet,bandpass,0,independent,all,43,8128,f1_NORM,normalized_robustness,0.7909301093386917
resnet,bandpass,0,independent,all,43,8128,f1_MI,absolute,0.4926295767950547
resnet,bandpass,0,independent,all,43,8128,f1_MI,clean_drop,0.20728293414107823
resnet,bandpass,0,independent,all,43,8128,f1_MI,normalized_robustness,0.7038445078449288
resnet,bandpass,0,independent,all,43,8128,f1_STTC,absolute,0.5854189336235038
resnet,bandpass,0,independent,all,43,8128,f1_STTC,clean_drop,0.17778689515609547
resnet,bandpass,0,independent,all,43,8128,f1_STTC,normalized_robustness,0.7670524929806265
resnet,bandpass,0,independent,all,43,8128,f1_CD,absolute,0.6367614879649891
resnet,bandpass,0,independent,all,43,8128,f1_CD,clean_drop,0.07571208497370008
resnet,bandpass,0,independent,all,43,8128,f1_CD,normalized_robustness,0.8937334831068757
resnet,bandpass,0,independent,all,43,8128,f1_HYP,absolute,0.4954545454545455
resnet,bandpass,0,independent,all,43,8128,f1_HYP,clean_drop,0.07876420454545452
resnet,bandpass,0,independent,all,43,8128,f1_HYP,normalized_robustness,0.862832405688046
resnet,bandpass,0,independent_rms,all,43,8128,macro_auroc,absolute,0.8486673685377892
resnet,bandpass,0,independent_rms,all,43,8128,macro_auroc,clean_drop,0.06003313598552351
resnet,bandpass,0,independent_rms,all,43,8128,macro_auroc,normalized_robustness,0.933935179206322
resnet,bandpass,0,independent_rms,all,43,8128,macro_ap,absolute,0.6822131340817934
resnet,bandpass,0,independent_rms,all,43,8128,macro_ap,clean_drop,0.10435835043304076
resnet,bandpass,0,independent_rms,all,43,8128,macro_ap,normalized_robustness,0.8673250270466168
resnet,bandpass,0,independent_rms,all,43,8128,macro_f1,absolute,0.5745374817354214
resnet,bandpass,0,independent_rms,all,43,8128,macro_f1,clean_drop,0.14453034185237346
resnet,bandpass,0,independent_rms,all,43,8128,macro_f1,normalized_robustness,0.7990031856354841
resnet,bandpass,0,independent_rms,all,43,8128,micro_auroc,absolute,0.803992366286414
resnet,bandpass,0,independent_rms,all,43,8128,micro_ap,absolute,0.6167270543267125
resnet,bandpass,0,independent_rms,all,43,8128,micro_f1,absolute,0.5754527162977867
resnet,bandpass,0,independent_rms,all,43,8128,brier,absolute,0.1477131396532058
resnet,bandpass,0,independent_rms,all,43,8128,ece,absolute,0.1323681652459615
resnet,bandpass,0,independent_rms,all,43,8128,mean_loss,absolute,0.4535090505411487
resnet,bandpass,0,independent_rms,all,43,8128,mean_confidence,absolute,0.7874674201011658
resnet,bandpass,0,independent_rms,all,43,8128,mean_entropy,absolute,0.4491029044024021
resnet,bandpass,0,independent_rms,all,43,8128,clean_agreement,absolute,0.7972196478220575
resnet,bandpass,0,independent_rms,all,43,8128,probability_shift,absolute,0.1835209876298904
resnet,bandpass,0,independent_rms,all,43,8128,auroc_NORM,absolute,0.8780667109842412
resnet,bandpass,0,independent_rms,all,43,8128,auroc_NORM,clean_drop,0.056953297097198874
resnet,bandpass,0,independent_rms,all,43,8128,auroc_NORM,normalized_robustness,0.9390886862250146
resnet,bandpass,0,independent_rms,all,43,8128,auroc_MI,absolute,0.8062833559475352
resnet,bandpass,0,independent_rms,all,43,8128,auroc_MI,clean_drop,0.09113862505653536
resnet,bandpass,0,independent_rms,all,43,8128,auroc_MI,normalized_robustness,0.8984439572613718
resnet,bandpass,0,independent_rms,all,43,8128,auroc_STTC,absolute,0.8440548871642687
resnet,bandpass,0,independent_rms,all,43,8128,auroc_STTC,clean_drop,0.08170111282166126
resnet,bandpass,0,independent_rms,all,43,8128,auroc_STTC,normalized_robustness,0.9117466018866583
resnet,bandpass,0,independent_rms,all,43,8128,auroc_CD,absolute,0.8574577365009122
resnet,bandpass,0,independent_rms,all,43,8128,auroc_CD,clean_drop,0.03772053685804133
resnet,bandpass,0,independent_rms,all,43,8128,auroc_CD,normalized_robustness,0.9578625420415294
resnet,bandpass,0,independent_rms,all,43,8128,auroc_HYP,absolute,0.8574741520919895
resnet,bandpass,0,independent_rms,all,43,8128,auroc_HYP,clean_drop,0.03265210809417973
resnet,bandpass,0,independent_rms,all,43,8128,auroc_HYP,normalized_robustness,0.9633174420802799
resnet,bandpass,0,independent_rms,all,43,8128,ap_NORM,absolute,0.8381805860096327
resnet,bandpass,0,independent_rms,all,43,8128,ap_NORM,clean_drop,0.07392369630656082
resnet,bandpass,0,independent_rms,all,43,8128,ap_NORM,normalized_robustness,0.9189525827904697
resnet,bandpass,0,independent_rms,all,43,8128,ap_MI,absolute,0.6226050597151537
resnet,bandpass,0,independent_rms,all,43,8128,ap_MI,clean_drop,0.1581569666452739
resnet,bandpass,0,independent_rms,all,43,8128,ap_MI,normalized_robustness,0.7974325578008319
resnet,bandpass,0,independent_rms,all,43,8128,ap_STTC,absolute,0.6555164200201044
resnet,bandpass,0,independent_rms,all,43,8128,ap_STTC,clean_drop,0.15575059298599092
resnet,bandpass,0,independent_rms,all,43,8128,ap_STTC,normalized_robustness,0.8080156218731542
resnet,bandpass,0,independent_rms,all,43,8128,ap_CD,absolute,0.7343752188388116
resnet,bandpass,0,independent_rms,all,43,8128,ap_CD,clean_drop,0.0675886514287165
resnet,bandpass,0,independent_rms,all,43,8128,ap_CD,normalized_robustness,0.9157210768022689
resnet,bandpass,0,independent_rms,all,43,8128,ap_HYP,absolute,0.5603883858252646
resnet,bandpass,0,independent_rms,all,43,8128,ap_HYP,clean_drop,0.06637184479866165
resnet,bandpass,0,independent_rms,all,43,8128,ap_HYP,normalized_robustness,0.8941032925246645
resnet,bandpass,0,independent_rms,all,43,8128,f1_NORM,absolute,0.6649937264742786
resnet,bandpass,0,independent_rms,all,43,8128,f1_NORM,clean_drop,0.18053472881027433
resnet,bandpass,0,independent_rms,all,43,8128,f1_NORM,normalized_robustness,0.7864829649638416
resnet,bandpass,0,independent_rms,all,43,8128,f1_MI,absolute,0.4956772334293948
resnet,bandpass,0,independent_rms,all,43,8128,f1_MI,clean_drop,0.20423527750673814
resnet,bandpass,0,independent_rms,all,43,8128,f1_MI,normalized_robustness,0.708198847261236
resnet,bandpass,0,independent_rms,all,43,8128,f1_STTC,absolute,0.5760869565217391
resnet,bandpass,0,independent_rms,all,43,8128,f1_STTC,clean_drop,0.18711887225786017
resnet,bandpass,0,independent_rms,all,43,8128,f1_STTC,normalized_robustness,0.7548251530549412
resnet,bandpass,0,independent_rms,all,43,8128,f1_CD,absolute,0.6370530877573131
resnet,bandpass,0,independent_rms,all,43,8128,f1_CD,clean_drop,0.07542048518137612
resnet,bandpass,0,independent_rms,all,43,8128,f1_CD,normalized_robustness,0.8941427611536682
resnet,bandpass,0,independent_rms,all,43,8128,f1_HYP,absolute,0.498876404494382
resnet,bandpass,0,independent_rms,all,43,8128,f1_HYP,clean_drop,0.07534234550561802
resnet,bandpass,0,independent_rms,all,43,8128,f1_HYP,normalized_robustness,0.8687915615669346
resnet,bandpass,10,covariance,all,43,8128,macro_auroc,absolute,0.8985842958656711
resnet,bandpass,10,covariance,all,43,8128,macro_auroc,clean_drop,0.010116208657641623
resnet,bandpass,10,covariance,all,43,8128,macro_auroc,normalized_robustness,0.9888673896313755
resnet,bandpass,10,covariance,all,43,8128,macro_ap,absolute,0.7697417206796447
resnet,bandpass,10,covariance,all,43,8128,macro_ap,clean_drop,0.016829763835189415
resnet,bandpass,10,covariance,all,43,8128,macro_ap,normalized_robustness,0.9786036435753214
resnet,bandpass,10,covariance,all,43,8128,macro_f1,absolute,0.698869245385901
resnet,bandpass,10,covariance,all,43,8128,macro_f1,clean_drop,0.020198578201893858
resnet,bandpass,10,covariance,all,43,8128,macro_f1,normalized_robustness,0.9719100514022658
resnet,bandpass,10,covariance,all,43,8128,micro_auroc,absolute,0.9013079514506134
resnet,bandpass,10,covariance,all,43,8128,micro_ap,absolute,0.7898251515221659
resnet,bandpass,10,covariance,all,43,8128,micro_f1,absolute,0.7284160435078179
resnet,bandpass,10,covariance,all,43,8128,brier,absolute,0.1056980490684509
resnet,bandpass,10,covariance,all,43,8128,ece,absolute,0.066179964273039
resnet,bandpass,10,covariance,all,43,8128,mean_loss,absolute,0.3384451357393033
resnet,bandpass,10,covariance,all,43,8128,mean_confidence,absolute,0.853579044342041
resnet,bandpass,10,covariance,all,43,8128,mean_entropy,absolute,0.3327297557374052
resnet,bandpass,10,covariance,all,43,8128,clean_agreement,absolute,0.9442075996292864
resnet,bandpass,10,covariance,all,43,8128,probability_shift,absolute,0.0604630224406719
resnet,bandpass,10,covariance,all,43,8128,auroc_NORM,absolute,0.9249633945524144
resnet,bandpass,10,covariance,all,43,8128,auroc_NORM,clean_drop,0.010056613529025649
resnet,bandpass,10,covariance,all,43,8128,auroc_NORM,normalized_robustness,0.9892444937615292
resnet,bandpass,10,covariance,all,43,8128,auroc_MI,absolute,0.8830608322026232
