kind,snr,metric,n,undefined,mean,sd,max
em,20,III_requested_relative_band_error,2158,0,0.7807363642697553,0.974641191922626,9.808439184281635
em,20,III_requested_relative_total_error,2158,0,0.5445625960405938,0.56155024255868,5.980100494731158
em,20,III_baseline_0_0.5_reference_mv2,2158,0,5.763558501033961e-05,0.00011399808878582353,0.0032172061784523213
em,20,III_baseline_0_0.5_abs_error_mv2,2158,0,2.739202390224288e-05,7.737046761057099e-05,0.002439012206029478
em,20,III_baseline_0_0.5_relative_band_error,2158,0,0.5253821324221962,0.5804770595540145,5.5694630531678
em,20,III_baseline_0_0.5_relative_total_error,2158,0,0.08633764733506694,0.07904953363481458,0.5611547446449514
em,20,III_ecg_0.5_40_reference_mv2,2158,0,0.00035265685411268636,0.0006578268924425247,0.010631481267887405
em,20,III_ecg_0.5_40_abs_error_mv2,2158,0,0.00017639821106137687,0.0005013917107651935,0.016549899999568494
em,20,III_ecg_0.5_40_relative_band_error,2158,0,0.7807363642697553,0.974641191922626,9.808439184281635
em,20,III_ecg_0.5_40_relative_total_error,2158,0,0.5445625960405938,0.56155024255868,5.980100494731158
em,20,III_high_40_nyquist_reference_mv2,2158,0,2.7740870778904816e-07,4.0999357901311153e-07,6.610137789469516e-06
em,20,III_high_40_nyquist_abs_error_mv2,2158,0,1.3233685691603626e-07,2.455710636568782e-07,4.466481919334933e-06
em,20,III_high_40_nyquist_relative_band_error,2158,0,0.4526783958816266,0.36228928494045126,4.544982197659373
em,20,III_high_40_nyquist_relative_total_error,2158,0,0.0005923688902207664,0.000799203189107156,0.007397568348758732
em,20,aVR_welch_total_reference_mv2,2158,0,0.0002984699620258617,0.0005827397086222161,0.019096452644567972
em,20,aVR_welch_relative_l1,2158,0,0.7716183732083638,0.541891449393449,5.136009478397901
em,20,aVR_requested_reference_mv2,2158,0,0.00025702701839539394,0.0005303263634613756,0.017548695277960703
em,20,aVR_requested_abs_error_mv2,2158,0,0.000118359303263272,0.000201983030755512,0.002612464595153308
em,20,aVR_requested_relative_band_error,2158,0,0.6822281458723674,0.8879088019178232,9.097159779441435
em,20,aVR_requested_relative_total_error,2158,0,0.49567294151801305,0.5148972649337817,4.91306741349188
em,20,aVR_baseline_0_0.5_reference_mv2,2158,0,4.123710004147696e-05,6.497138056175477e-05,0.0015431194713392067
em,20,aVR_baseline_0_0.5_abs_error_mv2,2158,0,1.873991625525549e-05,3.837300017133538e-05,0.0010471757152271002
em,20,aVR_baseline_0_0.5_relative_band_error,2158,0,0.5147335277757594,0.5574164180598616,4.639629063059826
em,20,aVR_baseline_0_0.5_relative_total_error,2158,0,0.07780984215299246,0.07234210661858669,0.6958238346545852
em,20,aVR_ecg_0.5_40_reference_mv2,2158,0,0.00025702701839539394,0.0005303263634613756,0.017548695277960703
em,20,aVR_ecg_0.5_40_abs_error_mv2,2158,0,0.000118359303263272,0.000201983030755512,0.002612464595153308
em,20,aVR_ecg_0.5_40_relative_band_error,2158,0,0.6822281458723674,0.8879088019178232,9.097159779441435
em,20,aVR_ecg_0.5_40_relative_total_error,2158,0,0.49567294151801305,0.5148972649337817,4.91306741349188
em,20,aVR_high_40_nyquist_reference_mv2,2158,0,2.058435889908335e-07,3.1199718846348e-07,5.977736527250402e-06
em,20,aVR_high_40_nyquist_abs_error_mv2,2158,0,1.0126924546926523e-07,2.0687747149556258e-07,4.4316041437225135e-06
em,20,aVR_high_40_nyquist_relative_band_error,2158,0,0.4450845663037408,0.3504346460671156,5.101636484661976
em,20,aVR_high_40_nyquist_relative_total_error,2158,0,0.0005035256132148464,0.0006517624625801972,0.006370363734538052
em,20,aVL_welch_total_reference_mv2,2158,0,0.00031126454997065296,0.0005686615365815064,0.011117618268489178
em,20,aVL_welch_relative_l1,2158,0,0.776722401345569,0.5230674372788203,4.816709395848812
em,20,aVL_requested_reference_mv2,2158,0,0.00026798509507043854,0.0005165060900454168,0.010410213439913218
em,20,aVL_requested_abs_error_mv2,2158,0,0.00013267323302455992,0.00031674946998105837,0.005953147469714041
em,20,aVL_requested_relative_band_error,2158,0,0.6801779800780702,0.8426563985299859,9.16450162183343
em,20,aVL_requested_relative_total_error,2158,0,0.4973404232507868,0.4980827482774707,4.673260634760195
em,20,aVL_baseline_0_0.5_reference_mv2,2158,0,4.3070254788388595e-05,7.191171775556143e-05,0.001233225390221969
em,20,aVL_baseline_0_0.5_abs_error_mv2,2158,0,2.0373876881361017e-05,5.061818758078109e-05,0.0009423791386967694
em,20,aVL_baseline_0_0.5_relative_band_error,2158,0,0.5229250531209306,0.5594984369747387,6.4333404092330415
em,20,aVL_baseline_0_0.5_relative_total_error,2158,0,0.07982207962887751,0.07509960339887994,0.5325836162190465
em,20,aVL_ecg_0.5_40_reference_mv2,2158,0,0.00026798509507043854,0.0005165060900454168,0.010410213439913218
em,20,aVL_ecg_0.5_40_abs_error_mv2,2158,0,0.00013267323302455992,0.00031674946998105837,0.005953147469714041
em,20,aVL_ecg_0.5_40_relative_band_error,2158,0,0.6801779800780702,0.8426563985299859,9.16450162183343
em,20,aVL_ecg_0.5_40_relative_total_error,2158,0,0.4973404232507868,0.4980827482774707,4.673260634760195
em,20,aVL_high_40_nyquist_reference_mv2,2158,0,2.09200111826859e-07,3.0091504061430056e-07,3.897748953745922e-06
em,20,aVL_high_40_nyquist_abs_error_mv2,2158,0,1.0152181356915656e-07,1.9231381383015507e-07,2.870406762899009e-06
em,20,aVL_high_40_nyquist_relative_band_error,2158,0,0.4515480726340717,0.37345586784526535,6.188856870907205
em,20,aVL_high_40_nyquist_relative_total_error,2158,0,0.0005176673220918574,0.0006814597613028702,0.008130542476572536
em,20,aVF_welch_total_reference_mv2,2158,0,0.0002998615093135169,0.0005728284213743424,0.016352097368654235
em,20,aVF_welch_relative_l1,2158,0,0.7688498376285114,0.5257991525945482,4.516995620733932
em,20,aVF_requested_reference_mv2,2158,0,0.0002572673745073891,0.0005004833107019104,0.013189242001252962
em,20,aVF_requested_abs_error_mv2,2158,0,0.00012434362328468727,0.00034562693743752266,0.012253478441693005
em,20,aVF_requested_relative_band_error,2158,0,0.6620119633918098,0.8436593816524507,7.877427001782417
em,20,aVF_requested_relative_total_error,2158,0,0.48338327259528974,0.5051518244499059,4.281749057667183
em,20,aVF_baseline_0_0.5_reference_mv2,2158,0,4.238832832358015e-05,9.10115797636617e-05,0.003157691274427803
em,20,aVF_baseline_0_0.5_abs_error_mv2,2158,0,1.9476662322418333e-05,4.7178655099067964e-05,0.0014019331962990067
em,20,aVF_baseline_0_0.5_relative_band_error,2158,0,0.5286284961652181,0.5741429587379764,7.691381614032935
em,20,aVF_baseline_0_0.5_relative_total_error,2158,0,0.07868910934892503,0.07079672422632709,0.6932728386257645
em,20,aVF_ecg_0.5_40_reference_mv2,2158,0,0.0002572673745073891,0.0005004833107019104,0.013189242001252962
em,20,aVF_ecg_0.5_40_abs_error_mv2,2158,0,0.00012434362328468727,0.00034562693743752266,0.012253478441693005
em,20,aVF_ecg_0.5_40_relative_band_error,2158,0,0.6620119633918098,0.8436593816524507,7.877427001782417
em,20,aVF_ecg_0.5_40_relative_total_error,2158,0,0.48338327259528974,0.5051518244499059,4.281749057667183
em,20,aVF_high_40_nyquist_reference_mv2,2158,0,2.0580648254754567e-07,3.075154122513812e-07,5.1640929734796265e-06
em,20,aVF_high_40_nyquist_abs_error_mv2,2158,0,9.441103283750704e-08,1.724704924438792e-07,2.3634375427699522e-06
em,20,aVF_high_40_nyquist_relative_band_error,2158,0,0.4292727415160493,0.31309191005379644,2.865994060836166
em,20,aVF_high_40_nyquist_relative_total_error,2158,0,0.0004969200860860422,0.0006610126975620367,0.008636657146939803
em,20,V1_welch_total_reference_mv2,2158,0,0.00032002805472832054,0.0006816185345816714,0.012919893126072479
em,20,V1_welch_relative_l1,2158,0,0.7503535868450674,0.46158503796115163,4.29477743156223
em,20,V1_requested_reference_mv2,2158,0,0.0002781691929150164,0.0006345286805921498,0.012402292836573932
em,20,V1_requested_abs_error_mv2,2158,0,0.0001249324334094407,0.00031722176918926276,0.006109178290231286
em,20,V1_requested_relative_band_error,2158,0,0.6245302692735825,0.7724356178213494,6.8393411528915316
em,20,V1_requested_relative_total_error,2158,0,0.4577917722216073,0.4600871244581086,3.760042894767894
em,20,V1_baseline_0_0.5_reference_mv2,2158,0,4.166457075009937e-05,6.800045264017083e-05,0.0006837178813811323
em,20,V1_baseline_0_0.5_abs_error_mv2,2158,0,2.033959058829142e-05,4.3337491176794484e-05,0.0005154798885030766
em,20,V1_baseline_0_0.5_relative_band_error,2158,0,0.5453864514802582,0.6140585535988108,5.344242028582137
em,20,V1_baseline_0_0.5_relative_total_error,2158,0,0.07615737423551205,0.06757345141321894,0.5085811950201868
em,20,V1_ecg_0.5_40_reference_mv2,2158,0,0.0002781691929150164,0.0006345286805921498,0.012402292836573932
em,20,V1_ecg_0.5_40_abs_error_mv2,2158,0,0.0001249324334094407,0.00031722176918926276,0.006109178290231286
em,20,V1_ecg_0.5_40_relative_band_error,2158,0,0.6245302692735825,0.7724356178213494,6.8393411528915316
em,20,V1_ecg_0.5_40_relative_total_error,2158,0,0.4577917722216073,0.4600871244581086,3.760042894767894
em,20,V1_high_40_nyquist_reference_mv2,2158,0,1.9429106320449063e-07,2.8896456123014e-07,4.057203567229279e-06
em,20,V1_high_40_nyquist_abs_error_mv2,2158,0,1.2099884789949627e-07,2.7845129426443807e-07,6.470136838550409e-06
em,20,V1_high_40_nyquist_relative_band_error,2158,0,0.7132049031671978,0.8145490448648548,6.893183374172561
em,20,V1_high_40_nyquist_relative_total_error,2158,0,0.0005967287141010075,0.0007736403113954949,0.013358236873202187
em,20,V2_welch_total_reference_mv2,2158,0,0.00033340403659247377,0.000742604052786213,0.019088619456776562
em,20,V2_welch_relative_l1,2158,0,0.7360507135008725,0.44637565533594,3.8752978253836514
em,20,V2_requested_reference_mv2,2158,0,0.0002873055678969527,0.0006354904236637364,0.01387092409719158
em,20,V2_requested_abs_error_mv2,2158,0,0.00014368443315597657,0.0005831109611655179,0.016923144573028043
em,20,V2_requested_relative_band_error,2158,0,0.6024150609959139,0.7450025125755246,7.387636862122026
em,20,V2_requested_relative_total_error,2158,0,0.44725701881262553,0.4426808989808958,3.768691125191092
em,20,V2_baseline_0_0.5_reference_mv2,2158,0,4.587815835639608e-05,0.00014138134848153613,0.0051969062166282425
em,20,V2_baseline_0_0.5_abs_error_mv2,2158,0,2.0987839603450692e-05,5.0762195717198503e-05,0.0012381624595266141
em,20,V2_baseline_0_0.5_relative_band_error,2158,0,0.5503348432386631,0.6198012008216582,5.218626015098323
em,20,V2_baseline_0_0.5_relative_total_error,2158,0,0.07521786110947656,0.06898377994096712,0.8362191875875528
em,20,V2_ecg_0.5_40_reference_mv2,2158,0,0.0002873055678969527,0.0006354904236637364,0.01387092409719158
em,20,V2_ecg_0.5_40_abs_error_mv2,2158,0,0.00014368443315597657,0.0005831109611655179,0.016923144573028043
em,20,V2_ecg_0.5_40_relative_band_error,2158,0,0.6024150609959139,0.7450025125755246,7.387636862122026
em,20,V2_ecg_0.5_40_relative_total_error,2158,0,0.44725701881262553,0.4426808989808958,3.768691125191092
em,20,V2_high_40_nyquist_reference_mv2,2158,0,2.203103391246108e-07,5.972110498603707e-07,2.0789142956744977e-05
em,20,V2_high_40_nyquist_abs_error_mv2,2158,0,1.246964525071977e-07,3.98617200239984e-07,1.350240447971667e-05
em,20,V2_high_40_nyquist_relative_band_error,2158,0,0.7028715907470778,0.7938573605380844,7.926523857775703
em,20,V2_high_40_nyquist_relative_total_error,2158,0,0.0006163287262764109,0.0008112740434367792,0.009952641018692523
em,20,V3_welch_total_reference_mv2,2158,0,0.0003415636702897696,0.0007108569548354972,0.012237775442557825
em,20,V3_welch_relative_l1,2158,0,0.7538919563908619,0.4862991864043718,4.578123604534428
em,20,V3_requested_reference_mv2,2158,0,0.0002974402871349692,0.0006581142161838789,0.011752727115442736
em,20,V3_requested_abs_error_mv2,2158,0,0.0001293435834051372,0.0002999702365148557,0.005248406109146541
em,20,V3_requested_relative_band_error,2158,0,0.6349740217110255,0.8415735754081622,7.987019448472648
em,20,V3_requested_relative_total_error,2158,0,0.4583617651862105,0.4817933909572523,4.315397588841565
em,20,V3_baseline_0_0.5_reference_mv2,2158,0,4.3906516702246e-05,7.886934046831899e-05,0.0014436120437548061
em,20,V3_baseline_0_0.5_abs_error_mv2,2158,0,2.168883345602336e-05,4.7343664025884426e-05,0.0007374508357561807
em,20,V3_baseline_0_0.5_relative_band_error,2158,0,0.5460004971705036,0.628687617387616,6.809368783494901
em,20,V3_baseline_0_0.5_relative_total_error,2158,0,0.07626365524727811,0.06770487188235451,0.42378428316953815
em,20,V3_ecg_0.5_40_reference_mv2,2158,0,0.0002974402871349692,0.0006581142161838789,0.011752727115442736
em,20,V3_ecg_0.5_40_abs_error_mv2,2158,0,0.0001293435834051372,0.0002999702365148557,0.005248406109146541
em,20,V3_ecg_0.5_40_relative_band_error,2158,0,0.6349740217110255,0.8415735754081622,7.987019448472648
em,20,V3_ecg_0.5_40_relative_total_error,2158,0,0.4583617651862105,0.4817933909572523,4.315397588841565
em,20,V3_high_40_nyquist_reference_mv2,2158,0,2.168664525542275e-07,3.785257208011903e-07,7.509664977559936e-06
em,20,V3_high_40_nyquist_abs_error_mv2,2158,0,1.2856095419344057e-07,3.2202741011569364e-07,6.1136811824166175e-06
em,20,V3_high_40_nyquist_relative_band_error,2158,0,0.7080763464766158,0.8349444680367336,9.04140851593359
em,20,V3_high_40_nyquist_relative_total_error,2158,0,0.0006003440576984288,0.0008055036022958035,0.014559590675010456
em,20,V4_welch_total_reference_mv2,2158,0,0.00032198356526182305,0.0006265109014223889,0.010592440710232756
em,20,V4_welch_relative_l1,2158,0,0.7442706015492967,0.46534862544731465,3.9147120827873616
em,20,V4_requested_reference_mv2,2158,0,0.0002781144514861654,0.0005633508333708233,0.00945781565126364
em,20,V4_requested_abs_error_mv2,2158,0,0.00012849128874231166,0.00031965643160717706,0.0071888374343109795
em,20,V4_requested_relative_band_error,2158,0,0.615376960438042,0.7869232884807418,7.760948614233394
em,20,V4_requested_relative_total_error,2158,0,0.45080875873043624,0.46334751549735936,3.8168358569086185
em,20,V4_baseline_0_0.5_reference_mv2,2158,0,4.3673971822645076e-05,9.040901313078199e-05,0.0021708955432243326
em,20,V4_baseline_0_0.5_abs_error_mv2,2158,0,2.06925047472401e-05,5.5514417675817466e-05,0.0015612388438434929
em,20,V4_baseline_0_0.5_relative_band_error,2158,0,0.5388776573180204,0.6154085966849353,5.6834043896962
em,20,V4_baseline_0_0.5_relative_total_error,2158,0,0.0745119615395605,0.06602342854377105,0.5854899383534599
em,20,V4_ecg_0.5_40_reference_mv2,2158,0,0.0002781144514861654,0.0005633508333708233,0.00945781565126364
em,20,V4_ecg_0.5_40_abs_error_mv2,2158,0,0.00012849128874231166,0.00031965643160717706,0.0071888374343109795
em,20,V4_ecg_0.5_40_relative_band_error,2158,0,0.615376960438042,0.7869232884807418,7.760948614233394
em,20,V4_ecg_0.5_40_relative_total_error,2158,0,0.45080875873043624,0.46334751549735936,3.8168358569086185
em,20,V4_high_40_nyquist_reference_mv2,2158,0,1.9514195301217764e-07,2.9624815545919e-07,3.690974211326077e-06
em,20,V4_high_40_nyquist_abs_error_mv2,2158,0,1.156001398857979e-07,2.594447395690255e-07,5.530057288477252e-06
em,20,V4_high_40_nyquist_relative_band_error,2158,0,0.7097454563691048,0.7928873574067798,6.27049632496358
em,20,V4_high_40_nyquist_relative_total_error,2158,0,0.0005866764246768743,0.0007078493182788334,0.007370115865775808
em,20,V5_welch_total_reference_mv2,2158,0,0.0003137909603058305,0.0005306332085338347,0.006934048844366332
em,20,V5_welch_relative_l1,2158,0,0.734298384730872,0.4624194499246491,4.3837443218302425
em,20,V5_requested_reference_mv2,2158,0,0.00027098139295687114,0.00048115279546360714,0.006665015701015763
em,20,V5_requested_abs_error_mv2,2158,0,0.00012393663316538148,0.00029111000382236524,0.00516718523947672
em,20,V5_requested_relative_band_error,2158,0,0.6017690987954974,0.7853953023443851,8.087128447357903
em,20,V5_requested_relative_total_error,2158,0,0.4385261391562527,0.45741184360230935,3.8074479351693267
em,20,V5_baseline_0_0.5_reference_mv2,2158,0,4.260691996660766e-05,7.836530490116978e-05,0.0017898847640721465
em,20,V5_baseline_0_0.5_abs_error_mv2,2158,0,2.05312243299751e-05,4.379378791644542e-05,0.000830401333443493
em,20,V5_baseline_0_0.5_relative_band_error,2158,0,0.5507274139563295,0.6599319474885197,9.121404513290438
em,20,V5_baseline_0_0.5_relative_total_error,2158,0,0.07693845892275307,0.07055433261152985,0.5910114155321263
em,20,V5_ecg_0.5_40_reference_mv2,2158,0,0.00027098139295687114,0.00048115279546360714,0.006665015701015763
em,20,V5_ecg_0.5_40_abs_error_mv2,2158,0,0.00012393663316538148,0.00029111000382236524,0.00516718523947672
em,20,V5_ecg_0.5_40_relative_band_error,2158,0,0.6017690987954974,0.7853953023443851,8.087128447357903
em,20,V5_ecg_0.5_40_relative_total_error,2158,0,0.4385261391562527,0.45741184360230935,3.8074479351693267
em,20,V5_high_40_nyquist_reference_mv2,2158,0,2.0264738235134703e-07,3.332941397782985e-07,6.1912569015328944e-06
em,20,V5_high_40_nyquist_abs_error_mv2,2158,0,1.224929509926326e-07,2.848465700190848e-07,6.605648980731258e-06
em,20,V5_high_40_nyquist_relative_band_error,2158,0,0.7098785408848804,0.8791864886310852,10.623128093496783
em,20,V5_high_40_nyquist_relative_total_error,2158,0,0.000588391887999567,0.0007590589410358534,0.008466692217346047
em,20,V6_welch_total_reference_mv2,2158,0,0.0003418949870199279,0.000697120344287683,0.014974184396594252
em,20,V6_welch_relative_l1,2158,0,0.7326595915640856,0.4488659689903318,4.24034505738332
em,20,V6_requested_reference_mv2,2158,0,0.00029587643710165883,0.0006404441938383726,0.014493906099335348
em,20,V6_requested_abs_error_mv2,2158,0,0.00013855612677351136,0.00039231532703707143,0.008884618321313783
em,20,V6_requested_relative_band_error,2158,0,0.5987846568015027,0.7363084012302251,7.952843833047828
em,20,V6_requested_relative_total_error,2158,0,0.4418403681463693,0.4449516735750631,3.7047434788640485
em,20,V6_baseline_0_0.5_reference_mv2,2158,0,4.5806882958319965e-05,8.573762353486561e-05,0.001429174577178959
em,20,V6_baseline_0_0.5_abs_error_mv2,2158,0,2.275230229291901e-05,5.66768911272763e-05,0.001240349129646729
em,20,V6_baseline_0_0.5_relative_band_error,2158,0,0.5237843256719418,0.5713129759306058,5.263574540265977
em,20,V6_baseline_0_0.5_relative_total_error,2158,0,0.07493730551595901,0.06843229804808149,0.5457686266215223
em,20,V6_ecg_0.5_40_reference_mv2,2158,0,0.00029587643710165883,0.0006404441938383726,0.014493906099335348
em,20,V6_ecg_0.5_40_abs_error_mv2,2158,0,0.00013855612677351136,0.00039231532703707143,0.008884618321313783
em,20,V6_ecg_0.5_40_relative_band_error,2158,0,0.5987846568015027,0.7363084012302251,7.952843833047828
em,20,V6_ecg_0.5_40_relative_total_error,2158,0,0.4418403681463693,0.4449516735750631,3.7047434788640485
em,20,V6_high_40_nyquist_reference_mv2,2158,0,2.1166695994889845e-07,3.409329278826977e-07,4.165351832494556e-06
em,20,V6_high_40_nyquist_abs_error_mv2,2158,0,1.2528007881408714e-07,3.0974116113927704e-07,9.59086878636574e-06
em,20,V6_high_40_nyquist_relative_band_error,2158,0,0.7103377921978644,0.8747953289045857,9.474214290335247
em,20,V6_high_40_nyquist_relative_total_error,2158,0,0.0005821509012436288,0.0007657042284185007,0.011144668095046918
em,20,aggregate_welch_total_reference_mv2,2158,0,0.0003412546659272064,0.0004446950506843174,0.01069187798517438
em,20,aggregate_welch_relative_l1,2158,0,0.39777342672545274,0.2427183142942053,2.280917995439332
em,20,aggregate_requested_reference_mv2,2158,0,0.00029443384460199303,0.00038973349739081047,0.009264210587097147
em,20,aggregate_requested_abs_error_mv2,2158,0,8.610392075606964e-05,0.00017751348043876553,0.0036071434131471434
em,20,aggregate_requested_relative_band_error,2158,0,0.31174486611017005,0.30727431480894046,3.14693216201036
em,20,aggregate_requested_relative_total_error,2158,0,0.25707403616262003,0.22509250267789224,1.8652420900265285
em,20,aggregate_baseline_0_0.5_reference_mv2,2158,0,4.659669011087662e-05,6.444404699284139e-05,0.0014240451241780139
em,20,aggregate_baseline_0_0.5_abs_error_mv2,2158,0,1.3840002315639301e-05,2.5482451945780463e-05,0.000508689236807725
em,20,aggregate_baseline_0_0.5_relative_band_error,2158,0,0.3124752247736197,0.27632130140023087,2.294160151777653
em,20,aggregate_baseline_0_0.5_relative_total_error,2158,0,0.04207336562846895,0.03553051839313061,0.2254743360212122
em,20,aggregate_ecg_0.5_40_reference_mv2,2158,0,0.00029443384460199303,0.00038973349739081047,0.009264210587097147
em,20,aggregate_ecg_0.5_40_abs_error_mv2,2158,0,8.610392075606964e-05,0.00017751348043876553,0.0036071434131471434
em,20,aggregate_ecg_0.5_40_relative_band_error,2158,0,0.31174486611017005,0.30727431480894046,3.14693216201036
em,20,aggregate_ecg_0.5_40_relative_total_error,2158,0,0.25707403616262003,0.22509250267789224,1.8652420900265285
em,20,aggregate_high_40_nyquist_reference_mv2,2158,0,2.2413121433733743e-07,2.869642949320414e-07,3.656682991081084e-06
em,20,aggregate_high_40_nyquist_abs_error_mv2,2158,0,7.81093559381803e-08,1.493072508043044e-07,3.826047603253812e-06
em,20,aggregate_high_40_nyquist_relative_band_error,2158,0,0.3468193461476528,0.3153631499028602,3.493221371650249
em,20,aggregate_high_40_nyquist_relative_total_error,2158,0,0.00023816150280191344,0.00023193236341099744,0.001934132471759822
em,10,covariance_relative_frobenius,2158,0,5.481148256540232e-09,1.3868388562937238e-09,1.2804460876737216e-08
em,10,correlation_mae,2158,0,1.3768788544902744e-09,2.1620243307039955e-10,2.2488087462130135e-09
em,10,correlation_undefined_cells,2158,0,0.0,0.0,0.0
em,10,variance_relative_error_max,2158,0,1.1073321664503201e-08,2.94654306119128e-09,2.3905539620705768e-08
em,10,variance_zero_denominators,2158,0,0.0,0.0,0.0
em,10,actual_snr_abs_difference_db,2158,0,7.224607244649734e-09,5.6600085138353494e-09,3.109736113060535e-08
em,10,I_welch_total_reference_mv2,2158,0,0.0040871443152450245,0.007487090833546741,0.1751345573831091
em,10,I_welch_relative_l1,2158,0,0.832232334997927,0.5789861480190279,4.983206921522458
em,10,I_requested_reference_mv2,2158,0,0.0035233636208833337,0.006875589177241802,0.16444084950347573
em,10,I_requested_abs_error_mv2,2158,0,0.0017174921827019763,0.003503875009281813,0.06635157810812095
em,10,I_requested_relative_band_error,2158,0,0.7809367930419197,0.9598259520761945,8.320915112375525
em,10,I_requested_relative_total_error,2158,0,0.5516870908959266,0.5549146622416429,4.486777710488917
em,10,I_baseline_0_0.5_reference_mv2,2158,0,0.0005610061126401188,0.000833321759590772,0.011576994799321595
em,10,I_baseline_0_0.5_abs_error_mv2,2158,0,0.0002674091885244411,0.0005843640420298406,0.01087683569684484
em,10,I_baseline_0_0.5_relative_band_error,2158,0,0.5245991961439868,0.5802961312160901,6.745597692937005
em,10,I_baseline_0_0.5_relative_total_error,2158,0,0.08566679931825645,0.07787422052316124,0.45933023771966397
em,10,I_ecg_0.5_40_reference_mv2,2158,0,0.0035233636208833337,0.006875589177241802,0.16444084950347573
em,10,I_ecg_0.5_40_abs_error_mv2,2158,0,0.0017174921827019763,0.003503875009281813,0.06635157810812095
em,10,I_ecg_0.5_40_relative_band_error,2158,0,0.7809367930419197,0.9598259520761945,8.320915112375525
em,10,I_ecg_0.5_40_relative_total_error,2158,0,0.5516870908959266,0.5549146622416429,4.486777710488917
em,10,I_high_40_nyquist_reference_mv2,2158,0,2.7745817215810554e-06,4.024331357926383e-06,6.314131487768095e-05
em,10,I_high_40_nyquist_abs_error_mv2,2158,0,1.3888429985750147e-06,2.675492043262988e-06,4.743118516135717e-05
em,10,I_high_40_nyquist_relative_band_error,2158,0,0.4672992823577038,0.3961304494527587,5.4792047750739
em,10,I_high_40_nyquist_relative_total_error,2158,0,0.00062776497906965,0.0008685962897812639,0.011452292143290915
em,10,II_welch_total_reference_mv2,2158,0,0.003935103779563426,0.00807486958520075,0.2760660583076736
em,10,II_welch_relative_l1,2158,0,0.8373248250241253,0.6093807859475305,5.0117429537609395
em,10,II_requested_reference_mv2,2158,0,0.003380460686065438,0.007170051946624972,0.23969044643810158
em,10,II_requested_abs_error_mv2,2158,0,0.0015876144505648786,0.0029489288925727947,0.06524498434336187
em,10,II_requested_relative_band_error,2158,0,0.7916127071110786,1.0177456603063624,9.235732157937822
em,10,II_requested_relative_total_error,2158,0,0.5504138048244744,0.5837345674278116,4.68302707111404
em,10,II_baseline_0_0.5_reference_mv2,2158,0,0.0005519137601631605,0.0010716165004266566,0.03630398126479734
em,10,II_baseline_0_0.5_abs_error_mv2,2158,0,0.00024636789914048396,0.00041146910050928197,0.005713439312056255
em,10,II_baseline_0_0.5_relative_band_error,2158,0,0.5335282501130774,0.6652031058040955,17.462716845330704
em,10,II_baseline_0_0.5_relative_total_error,2158,0,0.08676981319933944,0.07690195169644236,0.49481440936836246
em,10,II_ecg_0.5_40_reference_mv2,2158,0,0.003380460686065438,0.007170051946624972,0.23969044643810158
em,10,II_ecg_0.5_40_abs_error_mv2,2158,0,0.0015876144505648786,0.0029489288925727947,0.06524498434336187
em,10,II_ecg_0.5_40_relative_band_error,2158,0,0.7916127071110786,1.0177456603063624,9.235732157937822
em,10,II_ecg_0.5_40_relative_total_error,2158,0,0.5504138048244744,0.5837345674278116,4.68302707111404
em,10,II_high_40_nyquist_reference_mv2,2158,0,2.7293333348190727e-06,4.148494221765334e-06,7.163060477478099e-05
em,10,II_high_40_nyquist_abs_error_mv2,2158,0,1.2899371141720096e-06,2.485752863247357e-06,4.225347246378292e-05
em,10,II_high_40_nyquist_relative_band_error,2158,0,0.4483482870752506,0.3800013013992884,4.746262608610632
em,10,II_high_40_nyquist_relative_total_error,2158,0,0.0005842251158780028,0.0007774200045657375,0.010562769361591198
em,10,III_welch_total_reference_mv2,2158,0,0.004105698281668723,0.007411775046863205,0.13854315424022734
em,10,III_welch_relative_l1,2158,0,0.8276480243299619,0.5884804417375739,6.051087003186679
em,10,III_requested_reference_mv2,2158,0,0.0035265683722890766,0.006578268608985584,0.10631480763920727
em,10,III_requested_abs_error_mv2,2158,0,0.0017639820275747137,0.0050139168742868185,0.16549899216821867
em,10,III_requested_relative_band_error,2158,0,0.7807363647074637,0.9746411926044061,9.80843922285588
em,10,III_requested_relative_total_error,2158,0,0.5445625963301495,0.5615502429894964,5.980100499425047
em,10,III_baseline_0_0.5_reference_mv2,2158,0,0.0005763558224236208,0.0011399808314231444,0.032172060042036335
em,10,III_baseline_0_0.5_abs_error_mv2,2158,0,0.00027392022578160417,0.0007737046382507831,0.02439012079382668
em,10,III_baseline_0_0.5_relative_band_error,2158,0,0.5253821319911915,0.5804770585434548,5.569463089565201
em,10,III_baseline_0_0.5_relative_total_error,2158,0,0.08633764728868852,0.07904953359961112,0.5611547363269512
em,10,III_ecg_0.5_40_reference_mv2,2158,0,0.0035265683722890766,0.006578268608985584,0.10631480763920727
em,10,III_ecg_0.5_40_abs_error_mv2,2158,0,0.0017639820275747137,0.0050139168742868185,0.16549899216821867
em,10,III_ecg_0.5_40_relative_band_error,2158,0,0.7807363647074637,0.9746411926044061,9.80843922285588
em,10,III_ecg_0.5_40_relative_total_error,2158,0,0.5445625963301495,0.5615502429894964,5.980100499425047
em,10,III_high_40_nyquist_reference_mv2,2158,0,2.774086956029354e-06,4.099935739486526e-06,6.61013869842155e-05
em,10,III_high_40_nyquist_abs_error_mv2,2158,0,1.3233685189550608e-06,2.4557106206406335e-06,4.466482514842527e-05
