model,kind,snr,condition,active,metric,outcome,n_noise_replays,n_fixed_training_seeds,mean,std,uncertainty
tcn,bandpass,0,electrode,all,mean_loss,absolute,5,3,0.5310359027888156,0.0006853383540177171,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,electrode,all,micro_ap,absolute,5,3,0.6273641807936635,0.0015994034896733408,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,electrode,all,micro_auroc,absolute,5,3,0.7668989208859044,0.00045790412314187335,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,electrode,all,micro_f1,absolute,5,3,0.4921484572188014,0.0016025657087988397,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,electrode,all,probability_shift,absolute,5,3,0.23887994587421413,0.0006193782428511604,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_CD,absolute,5,3,0.7883234562737291,0.0026506460017498017,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_CD,clean_drop,5,3,0.04672444446398023,0.0026506460017498186,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_CD,normalized_robustness,5,3,0.9440654958887447,0.0031839122207534465,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_HYP,absolute,5,3,0.6348311171720828,0.003519539458860864,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_HYP,clean_drop,5,3,0.0366568206452896,0.003519539458860871,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_HYP,normalized_robustness,5,3,0.9454715336272566,0.005264448790384763,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_MI,absolute,5,3,0.7297450290703571,0.004383014629773404,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_MI,clean_drop,5,3,0.06458778371731086,0.004383014629773395,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_MI,normalized_robustness,5,3,0.918884556104633,0.005523996806353733,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_NORM,absolute,5,3,0.8910849775161525,0.0016791892842010303,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_NORM,clean_drop,5,3,0.03257186458185181,0.0016791892842010286,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_NORM,normalized_robustness,5,3,0.9647380547620183,0.0018182943244656829,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_STTC,absolute,5,3,0.7688317087864008,0.004105176474388608,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_STTC,clean_drop,5,3,0.05143113602590976,0.004105176474388631,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ap_STTC,normalized_robustness,5,3,0.9372893618601607,0.005009404576953124,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_CD,absolute,5,3,0.8833939465988638,0.001131064899786282,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_CD,clean_drop,5,3,0.029364599912011617,0.0011310648997862926,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_CD,normalized_robustness,5,3,0.9678365633215561,0.0012433767365899917,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_HYP,absolute,5,3,0.8804492650927089,0.0020855197799770314,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_HYP,clean_drop,5,3,0.016683173897639045,0.0020855197799771034,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_HYP,normalized_robustness,5,3,0.9814559200486244,0.0023269725183068263,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_MI,absolute,5,3,0.873985677672245,0.0014722309059010898,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_MI,clean_drop,5,3,0.0356325192220714,0.0014722309059011153,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_MI,normalized_robustness,5,3,0.9608566327889061,0.0016204464468293415,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_NORM,absolute,5,3,0.9187121544568851,0.00048344271597087227,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_NORM,clean_drop,5,3,0.02450414282424606,0.0004834427159708377,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_NORM,normalized_robustness,5,3,0.9740223305130602,0.000512408445229224,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_STTC,absolute,5,3,0.9037156197982437,0.0009536334655282124,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_STTC,clean_drop,5,3,0.027862243520069902,0.0009536334655282615,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,auroc_STTC,normalized_robustness,5,3,0.9701134344164343,0.0010241490469048715,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,brier,absolute,5,3,0.1369585379958152,0.00035043323860874977,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,clean_agreement,absolute,5,3,0.7795118937287613,0.0013588268394182906,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,ece,absolute,5,3,0.13519158417976423,0.00042499548441462306,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_CD,absolute,5,3,0.6278203994293283,0.003252790280551693,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_CD,clean_drop,5,3,0.11605608401893246,0.003252790280551701,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_CD,normalized_robustness,5,3,0.8439409659544443,0.004367645763111063,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_HYP,absolute,5,3,0.5487644597728466,0.0031043420343636117,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_HYP,clean_drop,5,3,0.0646427244275177,0.0031043420343635957,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_HYP,normalized_robustness,5,3,0.8972091867627638,0.004925782387237071,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_MI,absolute,5,3,0.5800201264211587,0.003036596261778855,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_MI,clean_drop,5,3,0.13468877863171982,0.003036596261778853,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_MI,normalized_robustness,5,3,0.81216836093125,0.004284711219713928,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_NORM,absolute,5,3,0.558743089254332,0.0036317943609790854,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_NORM,clean_drop,5,3,0.29895294161274777,0.0036317943609790663,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_NORM,normalized_robustness,5,3,0.651221038251553,0.004242563859457983,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_STTC,absolute,5,3,0.5991361569592776,0.0016954844868859737,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_STTC,clean_drop,5,3,0.17409888426009829,0.0016954844868859599,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,f1_STTC,normalized_robustness,5,3,0.775218962756697,0.0021896979605607885,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_ap,absolute,5,3,0.7625632577637445,0.0021404005578752263,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_ap,clean_drop,5,3,0.04639440988686843,0.002140400557875221,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_ap,normalized_robustness,5,3,0.9427018467296794,0.002643806512272329,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_auroc,absolute,5,3,0.8920513327237893,0.0006776502341735316,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_auroc,clean_drop,5,3,0.02680933587520758,0.0006776502341735063,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_auroc,normalized_robustness,5,3,0.9708376904189133,0.0007372733085484658,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_f1,absolute,5,3,0.5828968463673887,0.0013203581008001024,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_f1,clean_drop,5,3,0.15768788259020322,0.0013203581008000677,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,macro_f1,normalized_robustness,5,3,0.7878750743343425,0.0017667580802118526,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,mean_confidence,absolute,5,3,0.8104655702908834,0.00023865933911481507,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,mean_entropy,absolute,5,3,0.4112438296430649,0.00022072291771132506,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,mean_loss,absolute,5,3,0.4297469198027567,0.0009619412019756925,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,micro_ap,absolute,5,3,0.7119554122810966,0.002209609348836859,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,micro_auroc,absolute,5,3,0.8361642389465562,0.0005920898262153851,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,micro_f1,absolute,5,3,0.5865710538301656,0.0012383761872770827,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent,all,probability_shift,absolute,5,3,0.17610704898834226,0.0003233861246869337,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_CD,absolute,5,3,0.7872638086202988,0.0028994602710799918,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_CD,clean_drop,5,3,0.04778409211741066,0.0028994602710799367,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_CD,normalized_robustness,5,3,0.942797272570355,0.0034820477426832316,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_HYP,absolute,5,3,0.6327941193405096,0.0032413438366531936,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_HYP,clean_drop,5,3,0.03869381847686282,0.0032413438366531884,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_HYP,normalized_robustness,5,3,0.9424420159341625,0.004848267122340346,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_MI,absolute,5,3,0.7279354715410158,0.004422233010562554,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_MI,clean_drop,5,3,0.06639734124665206,0.0044222330105624826,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_MI,normalized_robustness,5,3,0.916616435114789,0.005576976357993095,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_NORM,absolute,5,3,0.8904255289835288,0.0016659073960696032,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_NORM,clean_drop,5,3,0.033231313114475455,0.0016659073960695885,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_NORM,normalized_robustness,5,3,0.9640256389607407,0.0018038569466014465,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_STTC,absolute,5,3,0.7666114465101467,0.004321855115080137,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_STTC,clean_drop,5,3,0.05365139830216394,0.004321855115080154,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ap_STTC,normalized_robustness,5,3,0.9345740980315261,0.005274982775884525,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_CD,absolute,5,3,0.8826551440808454,0.0011600990613288365,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_CD,clean_drop,5,3,0.030103402430029857,0.0011600990613288766,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_CD,normalized_robustness,5,3,0.9670272318484019,0.0012746263082933122,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_HYP,absolute,5,3,0.8797625374432313,0.002197647705415293,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_HYP,clean_drop,5,3,0.017369901547116765,0.0021976477054152935,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_HYP,normalized_robustness,5,3,0.9806928436785594,0.002451268494018163,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_MI,absolute,5,3,0.872743517262174,0.0015445759157162767,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_MI,clean_drop,5,3,0.03687467963214232,0.001544575915716228,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_MI,normalized_robustness,5,3,0.9594932325122242,0.0016999089275414798,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_NORM,absolute,5,3,0.918249774429339,0.00048308065967111167,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_NORM,clean_drop,5,3,0.02496652285179248,0.0004830806596711385,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_NORM,normalized_robustness,5,3,0.9735323864289483,0.0005120257921688872,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_STTC,absolute,5,3,0.9026216754193943,0.0010361552133257078,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_STTC,clean_drop,5,3,0.02895618789891937,0.0010361552133256624,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,auroc_STTC,normalized_robustness,5,3,0.9689393529055078,0.0011127140708230472,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,brier,absolute,5,3,0.13896259814500805,0.00035199900153407823,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,clean_agreement,absolute,5,3,0.7743651529193697,0.0008003561280055697,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,ece,absolute,5,3,0.13869837906945848,0.000505500689812858,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,f1_CD,absolute,5,3,0.6245335816722639,0.0031160384073704674,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,f1_CD,clean_drop,5,3,0.11934290177599689,0.0031160384073704674,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,f1_CD,normalized_robustness,5,3,0.8395524638406708,0.004188851456295028,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,0,independent_rms,all,f1_HYP,absolute,5,3,0.5499585855570275,0.0043773457118648365,descriptive_noise_replay_sd_after_training_seed_average_no_CI
