model,kind,snr,condition,active,metric,outcome,noise_seed,n_training_seeds,mean_over_training_seeds
resnet,bandpass,10,independent_rms,all,macro_f1,absolute,303,3,0.6984477416025895
resnet,bandpass,10,independent_rms,all,macro_f1,absolute,404,3,0.6986231356667961
resnet,bandpass,10,independent_rms,all,macro_f1,absolute,505,3,0.6976732646762235
resnet,bandpass,10,independent_rms,all,macro_f1,clean_drop,101,3,0.01911315004026067
resnet,bandpass,10,independent_rms,all,macro_f1,clean_drop,202,3,0.017317968904810927
resnet,bandpass,10,independent_rms,all,macro_f1,clean_drop,303,3,0.019288088923180347
resnet,bandpass,10,independent_rms,all,macro_f1,clean_drop,404,3,0.019112694858973638
resnet,bandpass,10,independent_rms,all,macro_f1,clean_drop,505,3,0.020062565849546427
resnet,bandpass,10,independent_rms,all,macro_f1,normalized_robustness,101,3,0.9733584876982414
resnet,bandpass,10,independent_rms,all,macro_f1,normalized_robustness,202,3,0.9758495571854838
resnet,bandpass,10,independent_rms,all,macro_f1,normalized_robustness,303,3,0.9731205564482709
resnet,bandpass,10,independent_rms,all,macro_f1,normalized_robustness,404,3,0.9733648001079991
resnet,bandpass,10,independent_rms,all,macro_f1,normalized_robustness,505,3,0.9720390956008077
resnet,bandpass,10,independent_rms,all,mean_confidence,absolute,101,3,0.8610934217770895
resnet,bandpass,10,independent_rms,all,mean_confidence,absolute,202,3,0.8616013129552206
resnet,bandpass,10,independent_rms,all,mean_confidence,absolute,303,3,0.861211895942688
resnet,bandpass,10,independent_rms,all,mean_confidence,absolute,404,3,0.8612373272577921
resnet,bandpass,10,independent_rms,all,mean_confidence,absolute,505,3,0.8611971735954285
resnet,bandpass,10,independent_rms,all,mean_entropy,absolute,101,3,0.3207723892491779
resnet,bandpass,10,independent_rms,all,mean_entropy,absolute,202,3,0.32023785189258464
resnet,bandpass,10,independent_rms,all,mean_entropy,absolute,303,3,0.32074069692349105
resnet,bandpass,10,independent_rms,all,mean_entropy,absolute,404,3,0.32088156592173483
resnet,bandpass,10,independent_rms,all,mean_entropy,absolute,505,3,0.32058126059579933
resnet,bandpass,10,independent_rms,all,mean_loss,absolute,101,3,0.33195301337268035
resnet,bandpass,10,independent_rms,all,mean_loss,absolute,202,3,0.3310172274071394
resnet,bandpass,10,independent_rms,all,mean_loss,absolute,303,3,0.33141054855053254
resnet,bandpass,10,independent_rms,all,mean_loss,absolute,404,3,0.3330839199364546
resnet,bandpass,10,independent_rms,all,mean_loss,absolute,505,3,0.33332986402528836
resnet,bandpass,10,independent_rms,all,micro_ap,absolute,101,3,0.7924656207944855
resnet,bandpass,10,independent_rms,all,micro_ap,absolute,202,3,0.7938580218984358
resnet,bandpass,10,independent_rms,all,micro_ap,absolute,303,3,0.7930014203645964
resnet,bandpass,10,independent_rms,all,micro_ap,absolute,404,3,0.7913338982552326
resnet,bandpass,10,independent_rms,all,micro_ap,absolute,505,3,0.7911553950627263
resnet,bandpass,10,independent_rms,all,micro_auroc,absolute,101,3,0.9044586391344732
resnet,bandpass,10,independent_rms,all,micro_auroc,absolute,202,3,0.9047970714025211
resnet,bandpass,10,independent_rms,all,micro_auroc,absolute,303,3,0.9049696835025376
resnet,bandpass,10,independent_rms,all,micro_auroc,absolute,404,3,0.9038768691098277
resnet,bandpass,10,independent_rms,all,micro_auroc,absolute,505,3,0.9037676384234548
resnet,bandpass,10,independent_rms,all,micro_f1,absolute,101,3,0.7268186009471407
resnet,bandpass,10,independent_rms,all,micro_f1,absolute,202,3,0.7272104568667356
resnet,bandpass,10,independent_rms,all,micro_f1,absolute,303,3,0.7261657516222345
resnet,bandpass,10,independent_rms,all,micro_f1,absolute,404,3,0.725077128632404
resnet,bandpass,10,independent_rms,all,micro_f1,absolute,505,3,0.7256085246267224
resnet,bandpass,10,independent_rms,all,probability_shift,absolute,101,3,0.05151491984724993
resnet,bandpass,10,independent_rms,all,probability_shift,absolute,202,3,0.05137356619040167
resnet,bandpass,10,independent_rms,all,probability_shift,absolute,303,3,0.051326941698789534
resnet,bandpass,10,independent_rms,all,probability_shift,absolute,404,3,0.05184264481067654
resnet,bandpass,10,independent_rms,all,probability_shift,absolute,505,3,0.05176128198703123
resnet,bandpass,10,marginal_shift,all,ap_CD,absolute,101,3,0.7978145477464277
resnet,bandpass,10,marginal_shift,all,ap_CD,absolute,202,3,0.7981005418399558
resnet,bandpass,10,marginal_shift,all,ap_CD,absolute,303,3,0.7984164585251426
resnet,bandpass,10,marginal_shift,all,ap_CD,absolute,404,3,0.7956232780366549
resnet,bandpass,10,marginal_shift,all,ap_CD,absolute,505,3,0.7967998257042318
resnet,bandpass,10,marginal_shift,all,ap_CD,clean_drop,101,3,0.008774334888986898
resnet,bandpass,10,marginal_shift,all,ap_CD,clean_drop,202,3,0.008488340795458757
resnet,bandpass,10,marginal_shift,all,ap_CD,clean_drop,303,3,0.008172424110272006
resnet,bandpass,10,marginal_shift,all,ap_CD,clean_drop,404,3,0.010965604598759763
resnet,bandpass,10,marginal_shift,all,ap_CD,clean_drop,505,3,0.009789056931182816
resnet,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,101,3,0.9891499533261614
resnet,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,202,3,0.9895052330528876
resnet,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,303,3,0.9899063316188027
resnet,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,404,3,0.9864393966501576
resnet,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,505,3,0.9878971837038022
resnet,bandpass,10,marginal_shift,all,ap_HYP,absolute,101,3,0.6263880440411743
resnet,bandpass,10,marginal_shift,all,ap_HYP,absolute,202,3,0.626002354826603
resnet,bandpass,10,marginal_shift,all,ap_HYP,absolute,303,3,0.6267327637171173
resnet,bandpass,10,marginal_shift,all,ap_HYP,absolute,404,3,0.6309488667566482
resnet,bandpass,10,marginal_shift,all,ap_HYP,absolute,505,3,0.6266239367253293
resnet,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,101,3,0.015213896940150148
resnet,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,202,3,0.015599586154721531
resnet,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,303,3,0.014869177264207223
resnet,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,404,3,0.010653074224676318
resnet,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,505,3,0.014978004255995233
resnet,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,101,3,0.9761275299909332
resnet,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,202,3,0.9754656827810514
resnet,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,303,3,0.9767325147997159
resnet,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,404,3,0.9831705486915946
resnet,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,505,3,0.9764548210035371
resnet,bandpass,10,marginal_shift,all,ap_MI,absolute,101,3,0.7465837776929761
resnet,bandpass,10,marginal_shift,all,ap_MI,absolute,202,3,0.7446278833318511
resnet,bandpass,10,marginal_shift,all,ap_MI,absolute,303,3,0.7424292811747711
resnet,bandpass,10,marginal_shift,all,ap_MI,absolute,404,3,0.7469348145816914
resnet,bandpass,10,marginal_shift,all,ap_MI,absolute,505,3,0.7476319175616134
resnet,bandpass,10,marginal_shift,all,ap_MI,clean_drop,101,3,0.01652627117205226
resnet,bandpass,10,marginal_shift,all,ap_MI,clean_drop,202,3,0.018482165533177313
resnet,bandpass,10,marginal_shift,all,ap_MI,clean_drop,303,3,0.02068076769025721
resnet,bandpass,10,marginal_shift,all,ap_MI,clean_drop,404,3,0.01617523428333704
resnet,bandpass,10,marginal_shift,all,ap_MI,clean_drop,505,3,0.015478131303414985
resnet,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,101,3,0.9783528324181264
resnet,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,202,3,0.9757150383388481
resnet,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,303,3,0.9728996149818094
resnet,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,404,3,0.9787918914977706
resnet,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,505,3,0.9796708747174213
resnet,bandpass,10,marginal_shift,all,ap_NORM,absolute,101,3,0.8953208270516891
resnet,bandpass,10,marginal_shift,all,ap_NORM,absolute,202,3,0.8918043821639937
resnet,bandpass,10,marginal_shift,all,ap_NORM,absolute,303,3,0.8920424091686853
resnet,bandpass,10,marginal_shift,all,ap_NORM,absolute,404,3,0.8929771530213033
resnet,bandpass,10,marginal_shift,all,ap_NORM,absolute,505,3,0.8936292057086813
resnet,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,101,3,0.01173939464595745
resnet,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,202,3,0.015255839533652874
resnet,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,303,3,0.015017812528961172
resnet,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,404,3,0.014083068676343161
resnet,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,505,3,0.013431015988965197
resnet,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,101,3,0.9870504919213715
resnet,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,202,3,0.983166999099618
resnet,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,303,3,0.9834292877506151
resnet,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,404,3,0.9844623620129024
resnet,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,505,3,0.9851778869975357
resnet,bandpass,10,marginal_shift,all,ap_STTC,absolute,101,3,0.7937326169785371
resnet,bandpass,10,marginal_shift,all,ap_STTC,absolute,202,3,0.7921513362943764
resnet,bandpass,10,marginal_shift,all,ap_STTC,absolute,303,3,0.7946987534952598
resnet,bandpass,10,marginal_shift,all,ap_STTC,absolute,404,3,0.7932084727758927
resnet,bandpass,10,marginal_shift,all,ap_STTC,absolute,505,3,0.7911563024901591
resnet,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,101,3,0.01825099493371433
resnet,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,202,3,0.01983227561787515
resnet,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,303,3,0.017284858416991716
resnet,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,404,3,0.018775139136358716
resnet,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,505,3,0.02082730942209236
resnet,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,101,3,0.9774477753466106
resnet,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,202,3,0.975519274180257
resnet,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,303,3,0.9786826973794834
resnet,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,404,3,0.9768001007582382
resnet,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,505,3,0.9742515128518962
resnet,bandpass,10,marginal_shift,all,auroc_CD,absolute,101,3,0.8907784538643687
resnet,bandpass,10,marginal_shift,all,auroc_CD,absolute,202,3,0.8928418927836653
resnet,bandpass,10,marginal_shift,all,auroc_CD,absolute,303,3,0.8924783749336852
resnet,bandpass,10,marginal_shift,all,auroc_CD,absolute,404,3,0.8906353111292263
resnet,bandpass,10,marginal_shift,all,auroc_CD,absolute,505,3,0.8910412865701384
resnet,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,101,3,0.007470514213992696
resnet,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,202,3,0.005407075294696084
resnet,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,303,3,0.005770593144675984
resnet,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,404,3,0.007613656949134999
resnet,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,505,3,0.007207681508223003
resnet,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,101,3,0.9916947495150504
resnet,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,202,3,0.9939931706155515
resnet,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,303,3,0.9935958001544528
resnet,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,404,3,0.9915379332852848
resnet,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,505,3,0.9919900939111752
resnet,bandpass,10,marginal_shift,all,auroc_HYP,absolute,101,3,0.8837448062614746
resnet,bandpass,10,marginal_shift,all,auroc_HYP,absolute,202,3,0.8842480754984378
resnet,bandpass,10,marginal_shift,all,auroc_HYP,absolute,303,3,0.8859981103917717
resnet,bandpass,10,marginal_shift,all,auroc_HYP,absolute,404,3,0.8845701678100943
resnet,bandpass,10,marginal_shift,all,auroc_HYP,absolute,505,3,0.8842628380627221
resnet,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,101,3,0.00910447600949101
resnet,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,202,3,0.008601206772527662
resnet,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,303,3,0.006851171879193855
resnet,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,404,3,0.008279114460871151
resnet,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,505,3,0.00858644420824343
resnet,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,101,3,0.989798387972684
resnet,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,202,3,0.9903630047614623
resnet,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,303,3,0.9923292876272054
resnet,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,404,3,0.9907198400914901
resnet,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,505,3,0.9903774806813969
resnet,bandpass,10,marginal_shift,all,auroc_MI,absolute,101,3,0.8805664857530529
resnet,bandpass,10,marginal_shift,all,auroc_MI,absolute,202,3,0.8789476858133574
resnet,bandpass,10,marginal_shift,all,auroc_MI,absolute,303,3,0.8771792552389567
resnet,bandpass,10,marginal_shift,all,auroc_MI,absolute,404,3,0.8787746871702096
resnet,bandpass,10,marginal_shift,all,auroc_MI,absolute,505,3,0.87958842152872
resnet,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,101,3,0.009848107945122994
resnet,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,202,3,0.011466907884818411
resnet,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,303,3,0.013235338459219129
resnet,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,404,3,0.011639906527966279
resnet,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,505,3,0.010826172169455917
resnet,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,101,3,0.9889328919878583
resnet,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,202,3,0.9871100342951862
resnet,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,303,3,0.9851293108175829
resnet,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,404,3,0.9869184197339864
resnet,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,505,3,0.9878301510820897
resnet,bandpass,10,marginal_shift,all,auroc_NORM,absolute,101,3,0.9269484163708541
resnet,bandpass,10,marginal_shift,all,auroc_NORM,absolute,202,3,0.92539990817862
resnet,bandpass,10,marginal_shift,all,auroc_NORM,absolute,303,3,0.9244211559935174
resnet,bandpass,10,marginal_shift,all,auroc_NORM,absolute,404,3,0.9252049687821792
resnet,bandpass,10,marginal_shift,all,auroc_NORM,absolute,505,3,0.9257376486485311
resnet,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,101,3,0.006625042905494853
resnet,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,202,3,0.008173551097728956
resnet,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,303,3,0.00915230328283149
resnet,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,404,3,0.008368490494169878
resnet,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,505,3,0.00783581062781776
resnet,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,101,3,0.9929012753162132
resnet,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,202,3,0.991242516927804
resnet,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,303,3,0.9901937666595
resnet,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,404,3,0.9910346084416402
resnet,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,505,3,0.9916042870517359
resnet,bandpass,10,marginal_shift,all,auroc_STTC,absolute,101,3,0.9145554790823688
resnet,bandpass,10,marginal_shift,all,auroc_STTC,absolute,202,3,0.9137929619394122
resnet,bandpass,10,marginal_shift,all,auroc_STTC,absolute,303,3,0.9135568982006393
resnet,bandpass,10,marginal_shift,all,auroc_STTC,absolute,404,3,0.913937179687106
resnet,bandpass,10,marginal_shift,all,auroc_STTC,absolute,505,3,0.9129421163114181
resnet,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,101,3,0.009531659703958825
resnet,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,202,3,0.01029417684691536
resnet,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,303,3,0.010530240585688189
resnet,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,404,3,0.010149959099221487
resnet,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,505,3,0.011145022474909339
resnet,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,101,3,0.9896748868583082
resnet,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,202,3,0.9888517155088624
resnet,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,303,3,0.9885988070973277
resnet,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,404,3,0.9890005855493734
resnet,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,505,3,0.9879253266106862
resnet,bandpass,10,marginal_shift,all,brier,absolute,101,3,0.10281854371229808
resnet,bandpass,10,marginal_shift,all,brier,absolute,202,3,0.10304635266462958
resnet,bandpass,10,marginal_shift,all,brier,absolute,303,3,0.10343722750743223
