model,seed,kind,snr,condition,active,metric,clean,noisy,clean_drop,normalized_robustness
resnet,17,bandpass,20,electrode,all,auroc_STTC,0.5629960317460317,0.5590277777777777,0.003968253968254065,0.9929515418484565
resnet,17,bandpass,20,electrode,all,auroc_CD,0.6375291375291374,0.6340326340326341,0.0034965034965033226,0.994515539303742
resnet,17,bandpass,20,electrode,all,auroc_HYP,0.8988888888888888,0.8922222222222222,0.006666666666666599,0.9925834363400577
resnet,17,bandpass,20,electrode,all,ap_NORM,0.6637085784687504,0.6601709600052846,0.003537618463465786,0.9946699220422582
resnet,17,bandpass,20,electrode,all,ap_MI,0.2919282460446278,0.2612677383502795,0.030660507694348305,0.8949724526123584
resnet,17,bandpass,20,electrode,all,ap_STTC,0.3905077347304957,0.4046207190623252,-0.014112984331829503,1.0361400891086916
resnet,17,bandpass,20,electrode,all,ap_CD,0.3514333127189256,0.3483564070827867,0.0030769056361388825,0.9912446955773058
resnet,17,bandpass,20,electrode,all,ap_HYP,0.6059092111592111,0.5967255062944717,0.009183704864739406,0.9848431007540648
resnet,17,bandpass,20,electrode,all,f1_NORM,0.6976744186046512,0.703125,-0.005450581395348819,1.0078124999985554
resnet,17,bandpass,20,electrode,all,f1_MI,0.2162162162162162,0.2222222222222222,-0.006006006006006009,1.0277777777730244
resnet,17,bandpass,20,electrode,all,f1_STTC,0.4081632653061224,0.4166666666666667,-0.008503401360544283,1.0208333333308326
resnet,17,bandpass,20,electrode,all,f1_CD,0.2702702702702703,0.2702702702702703,0.0,0.9999999999963001
resnet,17,bandpass,20,electrode,all,f1_HYP,0.5263157894736842,0.5263157894736842,0.0,0.9999999999981001
resnet,17,bandpass,20,independent,all,macro_auroc,0.6814478665046628,0.6798230527628656,0.0016248137417972375,0.9976156448311608
resnet,17,bandpass,20,independent,all,macro_ap,0.4606974166244021,0.4587077709539205,0.001989645670481599,0.995681231108141
resnet,17,bandpass,20,independent,all,macro_f1,0.4237279919741888,0.427463924029403,-0.003735932055214164,1.0088168167432114
resnet,17,bandpass,20,independent,all,auroc_NORM,0.7106842737094838,0.7102841136454583,0.0004001600640255454,0.9994369369355307
resnet,17,bandpass,20,independent,all,auroc_MI,0.5971410006497726,0.6010396361273554,-0.003898635477582846,1.006528835689283
resnet,17,bandpass,20,independent,all,auroc_STTC,0.5629960317460317,0.5500992063492064,0.012896825396825351,0.9770925110114804
resnet,17,bandpass,20,independent,all,auroc_CD,0.6375291375291374,0.641025641025641,-0.0034965034965035446,1.0054844606931213
resnet,17,bandpass,20,independent,all,auroc_HYP,0.8988888888888888,0.8966666666666667,0.0022222222222221255,0.997527812112611
resnet,17,bandpass,20,independent,all,ap_NORM,0.6637085784687504,0.6654504493565656,-0.001741870887815189,1.0026244513681462
resnet,17,bandpass,20,independent,all,ap_MI,0.2919282460446278,0.2903058803116055,0.001622365733022324,0.9944425873275423
resnet,17,bandpass,20,independent,all,ap_STTC,0.3905077347304957,0.385904660984862,0.0046030737456337345,0.9882125926396856
resnet,17,bandpass,20,independent,all,ap_CD,0.3514333127189256,0.3521066557927295,-0.0006733430738039003,1.0019159910242788
resnet,17,bandpass,20,independent,all,ap_HYP,0.6059092111592111,0.5997712083238398,0.006138002835371359,0.9898697647711641
resnet,17,bandpass,20,independent,all,f1_NORM,0.6976744186046512,0.6976744186046512,0.0,0.9999999999985667
resnet,17,bandpass,20,independent,all,f1_MI,0.2162162162162162,0.2352941176470588,-0.019077901430842592,1.0882352941126139
resnet,17,bandpass,20,independent,all,f1_STTC,0.4081632653061224,0.4123711340206185,-0.004207868714496077,1.0103092783480403
resnet,17,bandpass,20,independent,all,f1_CD,0.2702702702702703,0.3157894736842105,-0.045519203413940224,1.1684210526272558
resnet,17,bandpass,20,independent,all,f1_HYP,0.5263157894736842,0.4761904761904761,0.05012531328320807,0.9047619047601857
resnet,17,bandpass,20,independent_rms,all,macro_auroc,0.6814478665046628,0.6785576526334304,0.00289021387123245,0.9957587160892397
resnet,17,bandpass,20,independent_rms,all,macro_ap,0.4606974166244021,0.4527215270310273,0.007975889593374808,0.9826873576743755
resnet,17,bandpass,20,independent_rms,all,macro_f1,0.4237279919741888,0.4287698759634413,-0.0050418839892524825,1.0118988692834523
resnet,17,bandpass,20,independent_rms,all,auroc_NORM,0.7106842737094838,0.7102841136454583,0.0004001600640255454,0.9994369369355307
resnet,17,bandpass,20,independent_rms,all,auroc_MI,0.5971410006497726,0.6016894087069526,-0.004548408057180042,1.0076169749711092
resnet,17,bandpass,20,independent_rms,all,auroc_STTC,0.5629960317460317,0.5436507936507936,0.019345238095238138,0.9656387665181085
resnet,17,bandpass,20,independent_rms,all,auroc_CD,0.6375291375291374,0.6416083916083917,-0.0040792540792542464,1.0063985374755697
resnet,17,bandpass,20,independent_rms,all,auroc_HYP,0.8988888888888888,0.8955555555555557,0.0033333333333331883,0.9962917181694728
resnet,17,bandpass,20,independent_rms,all,ap_NORM,0.6637085784687504,0.6659805315193008,-0.0022719530505503904,1.003423118403545
resnet,17,bandpass,20,independent_rms,all,ap_MI,0.2919282460446278,0.2632283251078627,0.0286999209367651,0.9016884411613965
resnet,17,bandpass,20,independent_rms,all,ap_STTC,0.3905077347304957,0.382567296600643,0.007940438129852734,0.9796663742491237
resnet,17,bandpass,20,independent_rms,all,ap_CD,0.3514333127189256,0.3523849489281655,-0.0009516362092399366,1.0027078713764348
resnet,17,bandpass,20,independent_rms,all,ap_HYP,0.6059092111592111,0.5994465329991645,0.006462678160046642,0.9893339166297345
resnet,17,bandpass,20,independent_rms,all,f1_NORM,0.6976744186046512,0.6976744186046512,0.0,0.9999999999985667
resnet,17,bandpass,20,independent_rms,all,f1_MI,0.2162162162162162,0.2222222222222222,-0.006006006006006009,1.0277777777730244
resnet,17,bandpass,20,independent_rms,all,f1_STTC,0.4081632653061224,0.4081632653061224,0.0,0.9999999999975501
resnet,17,bandpass,20,independent_rms,all,f1_CD,0.2702702702702703,0.3157894736842105,-0.045519203413940224,1.1684210526272558
resnet,17,bandpass,20,independent_rms,all,f1_HYP,0.5263157894736842,0.5,0.02631578947368418,0.9499999999981951
